agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Kazakhstan,398,estimates,1950
0_1,6.164,398,estimates,1950
0_4,11.052,398,estimates,1950
0_14,34.361,398,estimates,1950
0_17,39.602,398,estimates,1950
0_19,42.897,398,estimates,1950
0_24,54.011,398,estimates,1950
3_4,2.918,398,estimates,1950
3_5,4.242,398,estimates,1950
3_6,5.671,398,estimates,1950
4_5,2.681,398,estimates,1950
4_6,4.11,398,estimates,1950
5_14,23.308,398,estimates,1950
5_10,11.157,398,estimates,1950
5_11,14.263,398,estimates,1950
6_9,7.216,398,estimates,1950
6_10,9.833,398,estimates,1950
6_11,12.939,398,estimates,1950
6_12,16.264,398,estimates,1950
7_10,8.404,398,estimates,1950
7_12,14.834,398,estimates,1950
11_16,15.996,398,estimates,1950
11_17,17.392,398,estimates,1950
11_18,18.881,398,estimates,1950
12_14,9.045,398,estimates,1950
12_16,12.89,398,estimates,1950
12_17,14.286,398,estimates,1950
12_18,15.775,398,estimates,1950
13_17,10.961,398,estimates,1950
13_18,12.45,398,estimates,1950
13_19,14.256,398,estimates,1950
15_17,5.241,398,estimates,1950
18_23,12.455,398,estimates,1950
15_24,19.651,398,estimates,1950
15_49,48.111,398,estimates,1950
15_59,55.45,398,estimates,1950
15_64,59.11,398,estimates,1950
20_64,50.574,398,estimates,1950
20_69,53.253,398,estimates,1950
25_49,28.461,398,estimates,1950
25_64,39.46,398,estimates,1950
25_69,42.139,398,estimates,1950
15plus,65.639,398,estimates,1950
16plus,63.469,398,estimates,1950
17plus,61.795,398,estimates,1950
18plus,60.398,398,estimates,1950
20plus,57.103,398,estimates,1950
21plus,55.038,398,estimates,1950
25plus,45.989,398,estimates,1950
50plus,17.528,398,estimates,1950
60plus,10.189,398,estimates,1950
65plus,6.529,398,estimates,1950
70plus,3.85,398,estimates,1950
75plus,1.917,398,estimates,1950
80plus,0.776,398,estimates,1950
85plus,0.269,398,estimates,1950
90plus,0.07,398,estimates,1950
total,100,398,estimates,1950
"Region, subregion, country or area *",Kazakhstan,398,estimates,1951
0_1,6.321,398,estimates,1951
0_4,12.437,398,estimates,1951
0_14,34.149,398,estimates,1951
0_17,40.481,398,estimates,1951
0_19,43.326,398,estimates,1951
0_24,54.019,398,estimates,1951
3_4,3.601,398,estimates,1951
3_5,5.038,398,estimates,1951
3_6,6.419,398,estimates,1951
4_5,3.062,398,estimates,1951
4_6,4.442,398,estimates,1951
5_14,21.712,398,estimates,1951
5_10,9.85,398,estimates,1951
5_11,12.41,398,estimates,1951
6_9,6.233,398,estimates,1951
6_10,8.413,398,estimates,1951
6_11,10.973,398,estimates,1951
6_12,14.003,398,estimates,1951
7_10,7.033,398,estimates,1951
7_12,12.623,398,estimates,1951
11_16,16.546,398,estimates,1951
11_17,18.194,398,estimates,1951
11_18,19.573,398,estimates,1951
12_14,9.303,398,estimates,1951
12_16,13.986,398,estimates,1951
12_17,15.634,398,estimates,1951
12_18,17.013,398,estimates,1951
13_17,12.604,398,estimates,1951
13_18,13.982,398,estimates,1951
13_19,15.448,398,estimates,1951
15_17,6.332,398,estimates,1951
18_23,11.306,398,estimates,1951
15_24,19.869,398,estimates,1951
15_49,48.565,398,estimates,1951
15_59,55.841,398,estimates,1951
15_64,59.312,398,estimates,1951
20_64,50.135,398,estimates,1951
20_69,52.825,398,estimates,1951
25_49,28.695,398,estimates,1951
25_64,39.443,398,estimates,1951
25_69,42.132,398,estimates,1951
15plus,65.851,398,estimates,1951
16plus,63.294,398,estimates,1951
17plus,61.167,398,estimates,1951
18plus,59.519,398,estimates,1951
20plus,56.674,398,estimates,1951
21plus,54.904,398,estimates,1951
25plus,45.981,398,estimates,1951
50plus,17.286,398,estimates,1951
60plus,10.009,398,estimates,1951
65plus,6.539,398,estimates,1951
70plus,3.849,398,estimates,1951
75plus,1.948,398,estimates,1951
80plus,0.806,398,estimates,1951
85plus,0.281,398,estimates,1951
90plus,0.076,398,estimates,1951
total,100,398,estimates,1951
"Region, subregion, country or area *",Kazakhstan,398,estimates,1952
0_1,5.36,398,estimates,1952
0_4,12.809,398,estimates,1952
0_14,33.047,398,estimates,1952
0_17,40.638,398,estimates,1952
0_19,43.641,398,estimates,1952
0_24,53.406,398,estimates,1952
3_4,4.423,398,estimates,1952
3_5,6.117,398,estimates,1952
3_6,7.638,398,estimates,1952
4_5,3.686,398,estimates,1952
4_6,5.206,398,estimates,1952
5_14,20.238,398,estimates,1952
5_10,9.413,398,estimates,1952
5_11,11.556,398,estimates,1952
6_9,5.921,398,estimates,1952
6_10,7.719,398,estimates,1952
6_11,9.862,398,estimates,1952
6_12,12.383,398,estimates,1952
7_10,6.198,398,estimates,1952
7_12,10.862,398,estimates,1952
11_16,16.318,398,estimates,1952
11_17,18.416,398,estimates,1952
11_18,20.05,398,estimates,1952
12_14,8.682,398,estimates,1952
12_16,14.175,398,estimates,1952
12_17,16.273,398,estimates,1952
12_18,17.906,398,estimates,1952
13_17,13.753,398,estimates,1952
13_18,15.386,398,estimates,1952
13_19,16.756,398,estimates,1952
15_17,7.591,398,estimates,1952
18_23,10.426,398,estimates,1952
15_24,20.359,398,estimates,1952
15_49,49.731,398,estimates,1952
15_59,57.099,398,estimates,1952
15_64,60.352,398,estimates,1952
20_64,49.758,398,estimates,1952
20_69,52.506,398,estimates,1952
25_49,29.372,398,estimates,1952
25_64,39.993,398,estimates,1952
25_69,42.741,398,estimates,1952
15plus,66.953,398,estimates,1952
16plus,63.977,398,estimates,1952
17plus,61.46,398,estimates,1952
18plus,59.362,398,estimates,1952
20plus,56.359,398,estimates,1952
21plus,54.905,398,estimates,1952
25plus,46.594,398,estimates,1952
50plus,17.222,398,estimates,1952
60plus,9.854,398,estimates,1952
65plus,6.601,398,estimates,1952
70plus,3.853,398,estimates,1952
75plus,1.98,398,estimates,1952
80plus,0.827,398,estimates,1952
85plus,0.289,398,estimates,1952
90plus,0.082,398,estimates,1952
total,100,398,estimates,1952
"Region, subregion, country or area *",Kazakhstan,398,estimates,1953
0_1,5.415,398,estimates,1953
0_4,12.991,398,estimates,1953
0_14,31.976,398,estimates,1953
0_17,40.478,398,estimates,1953
0_19,44.156,398,estimates,1953
0_24,52.802,398,estimates,1953
3_4,5.133,398,estimates,1953
3_5,7.133,398,estimates,1953
3_6,8.886,398,estimates,1953
4_5,4.344,398,estimates,1953
4_6,6.097,398,estimates,1953
5_14,18.985,398,estimates,1953
5_10,9.748,398,estimates,1953
5_11,11.49,398,estimates,1953
6_9,6.258,398,estimates,1953
6_10,7.747,398,estimates,1953
6_11,9.49,398,estimates,1953
6_12,11.591,398,estimates,1953
7_10,5.995,398,estimates,1953
7_12,9.839,398,estimates,1953
11_16,15.27,398,estimates,1953
11_17,17.74,398,estimates,1953
11_18,19.804,398,estimates,1953
12_14,7.495,398,estimates,1953
12_16,13.527,398,estimates,1953
12_17,15.997,398,estimates,1953
12_18,18.062,398,estimates,1953
13_17,13.896,398,estimates,1953
13_18,15.96,398,estimates,1953
13_19,17.573,398,estimates,1953
15_17,8.502,398,estimates,1953
18_23,10.133,398,estimates,1953
15_24,20.826,398,estimates,1953
15_49,50.871,398,estimates,1953
15_59,58.374,398,estimates,1953
15_64,61.393,398,estimates,1953
20_64,49.214,398,estimates,1953
20_69,52.006,398,estimates,1953
25_49,30.045,398,estimates,1953
25_64,40.567,398,estimates,1953
25_69,43.36,398,estimates,1953
15plus,68.024,398,estimates,1953
16plus,64.907,398,estimates,1953
17plus,61.992,398,estimates,1953
18plus,59.522,398,estimates,1953
20plus,55.844,398,estimates,1953
21plus,54.487,398,estimates,1953
25plus,47.198,398,estimates,1953
50plus,17.153,398,estimates,1953
60plus,9.65,398,estimates,1953
65plus,6.631,398,estimates,1953
70plus,3.838,398,estimates,1953
75plus,1.992,398,estimates,1953
80plus,0.831,398,estimates,1953
85plus,0.291,398,estimates,1953
90plus,0.085,398,estimates,1953
total,100,398,estimates,1953
"Region, subregion, country or area *",Kazakhstan,398,estimates,1954
0_1,5.589,398,estimates,1954
0_4,13.248,398,estimates,1954
0_14,31.474,398,estimates,1954
0_17,40.201,398,estimates,1954
0_19,44.635,398,estimates,1954
0_24,52.549,398,estimates,1954
3_4,5.036,398,estimates,1954
3_5,7.285,398,estimates,1954
3_6,9.282,398,estimates,1954
4_5,4.802,398,estimates,1954
4_6,6.799,398,estimates,1954
5_14,18.226,398,estimates,1954
5_10,10.638,398,estimates,1954
5_11,12.074,398,estimates,1954
6_9,6.981,398,estimates,1954
6_10,8.389,398,estimates,1954
6_11,9.825,398,estimates,1954
6_12,11.507,398,estimates,1954
7_10,6.392,398,estimates,1954
7_12,9.51,398,estimates,1954
11_16,13.472,398,estimates,1954
11_17,16.315,398,estimates,1954
11_18,18.728,398,estimates,1954
12_14,6.152,398,estimates,1954
12_16,12.035,398,estimates,1954
12_17,14.879,398,estimates,1954
12_18,17.292,398,estimates,1954
13_17,13.197,398,estimates,1954
13_18,15.61,398,estimates,1954
13_19,17.631,398,estimates,1954
15_17,8.727,398,estimates,1954
18_23,10.45,398,estimates,1954
15_24,21.075,398,estimates,1954
15_49,51.501,398,estimates,1954
15_59,59.119,398,estimates,1954
15_64,61.936,398,estimates,1954
20_64,48.775,398,estimates,1954
20_69,51.554,398,estimates,1954
25_49,30.426,398,estimates,1954
25_64,40.861,398,estimates,1954
25_69,43.639,398,estimates,1954
15plus,68.526,398,estimates,1954
16plus,65.68,398,estimates,1954
17plus,62.643,398,estimates,1954
18plus,59.799,398,estimates,1954
20plus,55.365,398,estimates,1954
21plus,53.78,398,estimates,1954
25plus,47.451,398,estimates,1954
50plus,17.025,398,estimates,1954
60plus,9.407,398,estimates,1954
65plus,6.59,398,estimates,1954
70plus,3.812,398,estimates,1954
75plus,1.98,398,estimates,1954
80plus,0.817,398,estimates,1954
85plus,0.284,398,estimates,1954
90plus,0.082,398,estimates,1954
total,100,398,estimates,1954
"Region, subregion, country or area *",Kazakhstan,398,estimates,1955
0_1,5.807,398,estimates,1955
0_4,13.714,398,estimates,1955
0_14,31.656,398,estimates,1955
0_17,39.73,398,estimates,1955
0_19,44.843,398,estimates,1955
0_24,52.705,398,estimates,1955
3_4,5.133,398,estimates,1955
3_5,7.456,398,estimates,1955
3_6,9.608,398,estimates,1955
4_5,4.813,398,estimates,1955
4_6,6.965,398,estimates,1955
5_14,17.941,398,estimates,1955
5_10,11.555,398,estimates,1955
5_11,12.947,398,estimates,1955
6_9,7.669,398,estimates,1955
6_10,9.232,398,estimates,1955
6_11,10.624,398,estimates,1955
6_12,12.006,398,estimates,1955
7_10,7.081,398,estimates,1955
7_12,9.854,398,estimates,1955
11_16,11.51,398,estimates,1955
11_17,14.46,398,estimates,1955
11_18,17.224,398,estimates,1955
12_14,4.994,398,estimates,1955
12_16,10.118,398,estimates,1955
12_17,13.069,398,estimates,1955
12_18,15.832,398,estimates,1955
13_17,11.687,398,estimates,1955
13_18,14.451,398,estimates,1955
13_19,16.8,398,estimates,1955
15_17,8.074,398,estimates,1955
18_23,11.336,398,estimates,1955
15_24,21.05,398,estimates,1955
15_49,51.492,398,estimates,1955
15_59,59.187,398,estimates,1955
15_64,61.865,398,estimates,1955
20_64,48.677,398,estimates,1955
20_69,51.373,398,estimates,1955
25_49,30.443,398,estimates,1955
25_64,40.815,398,estimates,1955
25_69,43.51,398,estimates,1955
15plus,68.344,398,estimates,1955
16plus,65.988,398,estimates,1955
17plus,63.221,398,estimates,1955
18plus,60.27,398,estimates,1955
20plus,55.157,398,estimates,1955
