agebroad,percentagetotalpopulation,country,variant,year
0_1,5.048,132,estimates,1950
0_4,10.85,132,estimates,1950
0_14,32.623,132,estimates,1950
0_17,39.738,132,estimates,1950
0_19,44.203,132,estimates,1950
0_24,53.835,132,estimates,1950
3_4,3.722,132,estimates,1950
3_5,5.508,132,estimates,1950
3_6,7.319,132,estimates,1950
4_5,3.599,132,estimates,1950
4_6,5.411,132,estimates,1950
5_14,21.772,132,estimates,1950
5_10,11.807,132,estimates,1950
5_11,14.223,132,estimates,1950
6_9,7.776,132,estimates,1950
6_10,10.022,132,estimates,1950
6_11,12.438,132,estimates,1950
6_12,14.965,132,estimates,1950
7_10,8.21,132,estimates,1950
7_12,13.153,132,estimates,1950
11_16,14.77,132,estimates,1950
11_17,17.08,132,estimates,1950
11_18,19.338,132,estimates,1950
12_14,7.549,132,estimates,1950
12_16,12.354,132,estimates,1950
12_17,14.664,132,estimates,1950
12_18,16.922,132,estimates,1950
13_17,12.137,132,estimates,1950
13_18,14.395,132,estimates,1950
13_19,16.602,132,estimates,1950
15_17,7.115,132,estimates,1950
18_23,12.493,132,estimates,1950
15_24,21.212,132,estimates,1950
15_49,50.783,132,estimates,1950
15_59,56.909,132,estimates,1950
15_64,59.762,132,estimates,1950
20_64,48.182,132,estimates,1950
20_69,50.885,132,estimates,1950
25_49,29.571,132,estimates,1950
25_64,38.549,132,estimates,1950
25_69,41.252,132,estimates,1950
15plus,67.377,132,estimates,1950
16plus,64.944,132,estimates,1950
17plus,62.572,132,estimates,1950
18plus,60.262,132,estimates,1950
20plus,55.797,132,estimates,1950
21plus,53.651,132,estimates,1950
25plus,46.165,132,estimates,1950
50plus,16.594,132,estimates,1950
60plus,10.469,132,estimates,1950
65plus,7.616,132,estimates,1950
70plus,4.913,132,estimates,1950
75plus,2.716,132,estimates,1950
80plus,1.095,132,estimates,1950
85plus,0.338,132,estimates,1950
90plus,0.07,132,estimates,1950
total,100,132,estimates,1950
0_1,6.628,132,estimates,1951
0_4,12.739,132,estimates,1951
0_14,33.175,132,estimates,1951
0_17,40.202,132,estimates,1951
0_19,44.591,132,estimates,1951
0_24,54.396,132,estimates,1951
3_4,3.852,132,estimates,1951
3_5,5.605,132,estimates,1951
3_6,7.333,132,estimates,1951
4_5,3.597,132,estimates,1951
4_6,5.325,132,estimates,1951
5_14,20.436,132,estimates,1951
5_10,11.018,132,estimates,1951
5_11,13.194,132,estimates,1951
6_9,7.227,132,estimates,1951
6_10,9.264,132,estimates,1951
6_11,11.44,132,estimates,1951
6_12,13.781,132,estimates,1951
7_10,7.537,132,estimates,1951
7_12,12.053,132,estimates,1951
11_16,14.161,132,estimates,1951
11_17,16.444,132,estimates,1951
11_18,18.665,132,estimates,1951
12_14,7.242,132,estimates,1951
12_16,11.985,132,estimates,1951
12_17,14.269,132,estimates,1951
12_18,16.489,132,estimates,1951
13_17,11.928,132,estimates,1951
13_18,14.149,132,estimates,1951
13_19,16.317,132,estimates,1951
15_17,7.027,132,estimates,1951
18_23,12.46,132,estimates,1951
15_24,21.221,132,estimates,1951
15_49,50.619,132,estimates,1951
15_59,56.81,132,estimates,1951
15_64,59.421,132,estimates,1951
20_64,48.005,132,estimates,1951
20_69,50.594,132,estimates,1951
25_49,29.398,132,estimates,1951
25_64,38.2,132,estimates,1951
25_69,40.789,132,estimates,1951
