agebroad,percentagetotalpopulation,country,variant,year
0_1,5.992,807,estimates,1950
0_4,13.601,807,estimates,1950
0_14,35.978,807,estimates,1950
0_17,42.416,807,estimates,1950
0_19,46.531,807,estimates,1950
0_24,55.98,807,estimates,1950
3_4,4.93,807,estimates,1950
3_5,7.25,807,estimates,1950
3_6,9.511,807,estimates,1950
4_5,4.726,807,estimates,1950
4_6,6.987,807,estimates,1950
5_14,22.378,807,estimates,1950
5_10,13.44,807,estimates,1950
5_11,15.682,807,estimates,1950
6_9,8.903,807,estimates,1950
6_10,11.12,807,estimates,1950
6_11,13.362,807,estimates,1950
6_12,15.616,807,estimates,1950
7_10,8.858,807,estimates,1950
7_12,13.354,807,estimates,1950
11_16,13.261,807,estimates,1950
11_17,15.376,807,estimates,1950
11_18,17.454,807,estimates,1950
12_14,6.696,807,estimates,1950
12_16,11.019,807,estimates,1950
12_17,13.134,807,estimates,1950
12_18,15.212,807,estimates,1950
13_17,10.88,807,estimates,1950
13_18,12.958,807,estimates,1950
13_19,14.995,807,estimates,1950
15_17,6.438,807,estimates,1950
18_23,11.77,807,estimates,1950
15_24,20.002,807,estimates,1950
15_49,48.667,807,estimates,1950
15_59,54.473,807,estimates,1950
15_64,56.904,807,estimates,1950
20_64,46.351,807,estimates,1950
20_69,48.662,807,estimates,1950
25_49,28.665,807,estimates,1950
25_64,36.902,807,estimates,1950
25_69,39.214,807,estimates,1950
15plus,64.022,807,estimates,1950
16plus,61.846,807,estimates,1950
17plus,59.699,807,estimates,1950
18plus,57.584,807,estimates,1950
20plus,53.469,807,estimates,1950
21plus,51.478,807,estimates,1950
25plus,44.02,807,estimates,1950
50plus,15.355,807,estimates,1950
60plus,9.549,807,estimates,1950
65plus,7.118,807,estimates,1950
70plus,4.806,807,estimates,1950
75plus,2.758,807,estimates,1950
80plus,1.187,807,estimates,1950
85plus,0.412,807,estimates,1950
90plus,0.096,807,estimates,1950
total,100,807,estimates,1950
0_1,6.376,807,estimates,1951
0_4,14.237,807,estimates,1951
0_14,36.276,807,estimates,1951
0_17,42.642,807,estimates,1951
0_19,46.73,807,estimates,1951
0_24,56.176,807,estimates,1951
3_4,5.075,807,estimates,1951
3_5,7.429,807,estimates,1951
3_6,9.698,807,estimates,1951
4_5,4.82,807,estimates,1951
4_6,7.09,807,estimates,1951
5_14,22.038,807,estimates,1951
5_10,13.302,807,estimates,1951
5_11,15.467,807,estimates,1951
6_9,8.796,807,estimates,1951
6_10,10.948,807,estimates,1951
6_11,13.112,807,estimates,1951
6_12,15.301,807,estimates,1951
7_10,8.679,807,estimates,1951
7_12,13.032,807,estimates,1951
11_16,13.008,807,estimates,1951
11_17,15.102,807,estimates,1951
11_18,17.164,807,estimates,1951
12_14,6.571,807,estimates,1951
12_16,10.844,807,estimates,1951
12_17,12.938,807,estimates,1951
12_18,15,807,estimates,1951
13_17,10.749,807,estimates,1951
13_18,12.811,807,estimates,1951
13_19,14.837,807,estimates,1951
15_17,6.366,807,estimates,1951
18_23,11.741,807,estimates,1951
15_24,19.9,807,estimates,1951
15_49,48.772,807,estimates,1951
15_59,54.583,807,estimates,1951
15_64,56.901,807,estimates,1951
20_64,46.447,807,estimates,1951
20_69,48.628,807,estimates,1951
25_49,28.871,807,estimates,1951
25_64,37.001,807,estimates,1951
25_69,39.182,807,estimates,1951
15plus,63.724,807,estimates,1951
16plus,61.574,807,estimates,1951
17plus,59.452,807,estimates,1951
18plus,57.358,807,estimates,1951
20plus,53.27,807,estimates,1951
21plus,51.284,807,estimates,1951
25plus,43.824,807,estimates,1951
50plus,14.953,807,estimates,1951
60plus,9.141,807,estimates,1951
65plus,6.823,807,estimates,1951
70plus,4.642,807,estimates,1951
75plus,2.713,807,estimates,1951
80plus,1.21,807,estimates,1951
85plus,0.424,807,estimates,1951
90plus,0.106,807,estimates,1951
total,100,807,estimates,1951
0_1,6.723,807,estimates,1952
0_4,14.847,807,estimates,1952
0_14,36.617,807,estimates,1952
0_17,42.911,807,estimates,1952
0_19,46.96,807,estimates,1952
0_24,56.386,807,estimates,1952
3_4,5.237,807,estimates,1952
3_5,7.644,807,estimates,1952
3_6,9.946,807,estimates,1952
4_5,4.946,807,estimates,1952
4_6,7.248,807,estimates,1952
5_14,21.77,807,estimates,1952
