agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Angola,24,estimates,1950
0_1,7.201,24,estimates,1950
0_4,16.254,24,estimates,1950
0_14,40.125,24,estimates,1950
0_17,46.402,24,estimates,1950
0_19,50.379,24,estimates,1950
0_24,59.568,24,estimates,1950
3_4,5.841,24,estimates,1950
3_5,8.535,24,estimates,1950
3_6,11.115,24,estimates,1950
4_5,5.529,24,estimates,1950
4_6,8.109,24,estimates,1950
5_14,23.871,24,estimates,1950
5_10,14.878,24,estimates,1950
5_11,17.182,24,estimates,1950
6_9,9.856,24,estimates,1950
6_10,12.184,24,estimates,1950
6_11,14.488,24,estimates,1950
6_12,16.765,24,estimates,1950
7_10,9.603,24,estimates,1950
7_12,14.185,24,estimates,1950
11_16,13.22,24,estimates,1950
11_17,15.271,24,estimates,1950
11_18,17.28,24,estimates,1950
12_14,6.689,24,estimates,1950
12_16,10.915,24,estimates,1950
12_17,12.966,24,estimates,1950
12_18,14.975,24,estimates,1950
13_17,10.689,24,estimates,1950
13_18,12.699,24,estimates,1950
13_19,14.666,24,estimates,1950
15_17,6.277,24,estimates,1950
18_23,11.42,24,estimates,1950
15_24,19.443,24,estimates,1950
15_49,49.206,24,estimates,1950
15_59,55.126,24,estimates,1950
15_64,56.933,24,estimates,1950
20_64,46.679,24,estimates,1950
20_69,48.024,24,estimates,1950
25_49,29.763,24,estimates,1950
25_64,37.489,24,estimates,1950
25_69,38.835,24,estimates,1950
15plus,59.875,24,estimates,1950
16plus,57.741,24,estimates,1950
17plus,55.649,24,estimates,1950
18plus,53.598,24,estimates,1950
20plus,49.621,24,estimates,1950
21plus,47.696,24,estimates,1950
25plus,40.432,24,estimates,1950
50plus,10.669,24,estimates,1950
60plus,4.749,24,estimates,1950
65plus,2.943,24,estimates,1950
70plus,1.597,24,estimates,1950
75plus,0.712,24,estimates,1950
80plus,0.261,24,estimates,1950
85plus,0.078,24,estimates,1950
90plus,0.01,24,estimates,1950
total,100,24,estimates,1950
"Region, subregion, country or area *",Angola,24,estimates,1951
0_1,7.925,24,estimates,1951
0_4,17.046,24,estimates,1951
0_14,40.69,24,estimates,1951
0_17,46.884,24,estimates,1951
0_19,50.805,24,estimates,1951
0_24,59.883,24,estimates,1951
3_4,5.866,24,estimates,1951
3_5,8.555,24,estimates,1951
3_6,11.127,24,estimates,1951
4_5,5.529,24,estimates,1951
4_6,8.1,24,estimates,1951
5_14,23.644,24,estimates,1951
5_10,14.798,24,estimates,1951
5_11,17.052,24,estimates,1951
6_9,9.815,24,estimates,1951
6_10,12.108,24,estimates,1951
6_11,14.363,24,estimates,1951
6_12,16.594,24,estimates,1951
7_10,9.537,24,estimates,1951
7_12,14.022,24,estimates,1951
11_16,13.018,24,estimates,1951
11_17,15.04,24,estimates,1951
11_18,17.021,24,estimates,1951
12_14,6.592,24,estimates,1951
12_16,10.764,24,estimates,1951
12_17,12.786,24,estimates,1951
12_18,14.767,24,estimates,1951
13_17,10.555,24,estimates,1951
13_18,12.536,24,estimates,1951
13_19,14.476,24,estimates,1951
15_17,6.194,24,estimates,1951
18_23,11.269,24,estimates,1951
