region,year,variant,freq,agebroad,percentagetotaldeaths
927,1950,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,5yearly,0_4,7.79802934833171
927,1950,estimates,5yearly,0_14,8.81114487491618
927,1950,estimates,5yearly,0_19,9.57556279161557
927,1950,estimates,5yearly,0_24,10.6275436127003
927,1950,estimates,5yearly,5_14,1.01311552658447
927,1950,estimates,5yearly,15plus,91.1888551250838
927,1950,estimates,5yearly,15_24,1.81639873778411
927,1950,estimates,5yearly,15_49,11.6080364568545
927,1950,estimates,5yearly,15_59,23.0207395682932
927,1950,estimates,5yearly,15_64,32.3707628270575
927,1950,estimates,5yearly,20plus,90.4244372083844
927,1950,estimates,5yearly,20_64,31.6063449103581
927,1950,estimates,5yearly,20_69,43.2947298257908
927,1950,estimates,5yearly,25plus,89.3724563872997
927,1950,estimates,5yearly,25_69,42.2427490047061
927,1950,estimates,5yearly,40plus,85.3075090568219
927,1950,estimates,5yearly,50plus,79.5808186682293
927,1950,estimates,5yearly,60plus,68.1681155567907
927,1950,estimates,5yearly,65plus,58.8180922980263
927,1950,estimates,5yearly,70plus,47.1297073825936
927,1950,estimates,5yearly,80plus,20.8509284375145
927,1950,estimates,5yearly,90plus,3.79852875729731
927,1955,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1955,estimates,5yearly,0_4,7.19213838921113
927,1955,estimates,5yearly,0_14,8.15664858289008
927,1955,estimates,5yearly,0_19,8.89092697198751
927,1955,estimates,5yearly,0_24,9.77547188045379
927,1955,estimates,5yearly,5_14,0.964510193678953
927,1955,estimates,5yearly,15plus,91.8433514171099
927,1955,estimates,5yearly,15_24,1.61882329756371
927,1955,estimates,5yearly,15_49,10.8214632889229
927,1955,estimates,5yearly,15_59,21.7469572451012
927,1955,estimates,5yearly,15_64,30.4644997716631
927,1955,estimates,5yearly,20plus,91.1090730280125
927,1955,estimates,5yearly,20_64,29.7302213825657
927,1955,estimates,5yearly,20_69,41.3287880711502
927,1955,estimates,5yearly,25plus,90.2245281195462
927,1955,estimates,5yearly,25_69,40.4442431626839
927,1955,estimates,5yearly,40plus,86.5569259980027
927,1955,estimates,5yearly,50plus,81.021888128187
927,1955,estimates,5yearly,60plus,70.0963941720087
927,1955,estimates,5yearly,65plus,61.3788516454468
927,1955,estimates,5yearly,70plus,49.7802849568623
927,1955,estimates,5yearly,80plus,21.9322796359495
927,1955,estimates,5yearly,90plus,3.60980730640158
927,1960,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1960,estimates,5yearly,0_4,6.16894248184485
927,1960,estimates,5yearly,0_14,7.05791294530771
927,1960,estimates,5yearly,0_19,7.84437649128518
927,1960,estimates,5yearly,0_24,8.72815234744304
927,1960,estimates,5yearly,5_14,0.888970463462864
927,1960,estimates,5yearly,15plus,92.9420870546923
927,1960,estimates,5yearly,15_24,1.67023940213533
927,1960,estimates,5yearly,15_49,10.5389924539671
927,1960,estimates,5yearly,15_59,21.9440990992551
927,1960,estimates,5yearly,15_64,30.5339017388082
927,1960,estimates,5yearly,20plus,92.1556235087148
927,1960,estimates,5yearly,20_64,29.7474381928308
927,1960,estimates,5yearly,20_69,40.6843375663611
927,1960,estimates,5yearly,25plus,91.271847652557
927,1960,estimates,5yearly,25_69,39.8005617102032
927,1960,estimates,5yearly,40plus,87.9481647452392
927,1960,estimates,5yearly,50plus,82.4030946007252
927,1960,estimates,5yearly,60plus,70.9979879554372
927,1960,estimates,5yearly,65plus,62.4081853158841
927,1960,estimates,5yearly,70plus,51.4712859423537
927,1960,estimates,5yearly,80plus,23.3868147014313
927,1960,estimates,5yearly,90plus,3.7969116328036
927,1965,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1965,estimates,5yearly,0_4,5.28760027283222
927,1965,estimates,5yearly,0_14,6.134996014723
927,1965,estimates,5yearly,0_19,7.06551546800203
927,1965,estimates,5yearly,0_24,8.14239480189367
927,1965,estimates,5yearly,5_14,0.847395741890777
927,1965,estimates,5yearly,15plus,93.865003985277
927,1965,estimates,5yearly,15_24,2.00739878717067
927,1965,estimates,5yearly,15_49,10.5926021450579
927,1965,estimates,5yearly,15_59,22.3349528214674
927,1965,estimates,5yearly,15_64,31.3210144510961
927,1965,estimates,5yearly,20plus,92.934484531998
927,1965,estimates,5yearly,20_64,30.390494997817
927,1965,estimates,5yearly,20_69,41.3659323295304
927,1965,estimates,5yearly,25plus,91.8576051981063
927,1965,estimates,5yearly,25_69,40.2890529956387
927,1965,estimates,5yearly,40plus,88.7915055335532
927,1965,estimates,5yearly,50plus,83.2724018402191
927,1965,estimates,5yearly,60plus,71.5300511638096
927,1965,estimates,5yearly,65plus,62.5439895341809
927,1965,estimates,5yearly,70plus,51.5685522024676
927,1965,estimates,5yearly,80plus,24.4388372624177
927,1965,estimates,5yearly,90plus,4.20046642501231
927,1970,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1970,estimates,5yearly,0_4,4.6998292889118
927,1970,estimates,5yearly,0_14,5.52961295086522
927,1970,estimates,5yearly,0_19,6.5572966732881
927,1970,estimates,5yearly,0_24,7.77753180589748
927,1970,estimates,5yearly,5_14,0.829783661953416
927,1970,estimates,5yearly,15plus,94.4703870491348
927,1970,estimates,5yearly,15_24,2.24791885503226
927,1970,estimates,5yearly,15_49,10.4806802294571
927,1970,estimates,5yearly,15_59,21.9337747950798
927,1970,estimates,5yearly,15_64,31.0961613034066
927,1970,estimates,5yearly,20plus,93.4427033267119
927,1970,estimates,5yearly,20_64,30.0684775809838
927,1970,estimates,5yearly,20_69,41.1945616112512
927,1970,estimates,5yearly,25plus,92.2224681941025
927,1970,estimates,5yearly,25_69,39.9743264786418
927,1970,estimates,5yearly,40plus,89.2356927319271
927,1970,estimates,5yearly,50plus,83.9897068196777
927,1970,estimates,5yearly,60plus,72.5366122540549
927,1970,estimates,5yearly,65plus,63.3742257457281
927,1970,estimates,5yearly,70plus,52.2481417154607
927,1970,estimates,5yearly,80plus,25.6433609135495
927,1970,estimates,5yearly,90plus,4.79521355229123
927,1975,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1975,estimates,5yearly,0_4,3.2627947335677
927,1975,estimates,5yearly,0_14,3.99596355290693
927,1975,estimates,5yearly,0_19,5.03915889491842
927,1975,estimates,5yearly,0_24,6.33269730516552
927,1975,estimates,5yearly,5_14,0.733168819339225
927,1975,estimates,5yearly,15plus,96.0040364470931
927,1975,estimates,5yearly,15_24,2.33673375225859
927,1975,estimates,5yearly,15_49,10.1146339067509
927,1975,estimates,5yearly,15_59,21.1690217569261
927,1975,estimates,5yearly,15_64,29.9872893590801
927,1975,estimates,5yearly,20plus,94.9608411050816
927,1975,estimates,5yearly,20_64,28.9440940170686
927,1975,estimates,5yearly,20_69,40.4274287891552
927,1975,estimates,5yearly,25plus,93.6673026948345
927,1975,estimates,5yearly,25_69,39.1338903789081
927,1975,estimates,5yearly,40plus,90.4929168688363
927,1975,estimates,5yearly,50plus,85.8894025403421
927,1975,estimates,5yearly,60plus,74.8350146901669
927,1975,estimates,5yearly,65plus,66.016747088013
927,1975,estimates,5yearly,70plus,54.5334123159264
927,1975,estimates,5yearly,80plus,27.4622773777382
927,1975,estimates,5yearly,90plus,5.56589142671735
927,1980,estimates,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1980,estimates,5yearly,0_4,2.66536525672496
927,1980,estimates,5yearly,0_14,3.26425663027089
927,1980,estimates,5yearly,0_19,4.15101211331007
927,1980,estimates,5yearly,0_24,5.3731234567002
927,1980,estimates,5yearly,5_14,0.598891373545929
927,1980,estimates,5yearly,15plus,96.7357433697291
927,1980,estimates,5yearly,15_24,2.1088668264293
927,1980,estimates,5yearly,15_49,9.12890514032647
927,1980,estimates,5yearly,15_59,18.9492085922192
927,1980,estimates,5yearly,15_64,27.2727934910079
927,1980,estimates,5yearly,20plus,95.8489878866899
927,1980,estimates,5yearly,20_64,26.3860380079687
927,1980,estimates,5yearly,20_69,37.4323861691202
927,1980,estimates,5yearly,25plus,94.6268765432998
927,1980,estimates,5yearly,25_69,36.21027482573
927,1980,estimates,5yearly,40plus,91.443909474313
927,1980,estimates,5yearly,50plus,87.6068382294026
