region,year,variant,freq,agebroad,percentagetotaldeaths
957,1950,estimates,5yearly,0_4,40.9732128705025
957,1950,estimates,5yearly,0_14,45.5962381782639
957,1950,estimates,5yearly,0_19,48.6447931526391
957,1950,estimates,5yearly,0_24,52.3801976013103
957,1950,estimates,5yearly,5_14,4.6230253077614
957,1950,estimates,5yearly,15plus,54.4037618217362
957,1950,estimates,5yearly,15_24,6.78395942304644
957,1950,estimates,5yearly,15_49,25.6987372536588
957,1950,estimates,5yearly,15_59,34.1998203624452
957,1950,estimates,5yearly,15_64,38.9971997675279
957,1950,estimates,5yearly,20plus,51.3552068473609
957,1950,estimates,5yearly,20_64,35.9486447931526
957,1950,estimates,5yearly,20_69,40.8886775505891
957,1950,estimates,5yearly,25plus,47.6198023986897
957,1950,estimates,5yearly,25_69,37.1532731019179
957,1950,estimates,5yearly,40plus,36.4188725101707
957,1950,estimates,5yearly,50plus,28.7050245680774
957,1950,estimates,5yearly,60plus,20.203941459291
957,1950,estimates,5yearly,65plus,15.4065620542083
957,1950,estimates,5yearly,70plus,10.4665292967718
957,1950,estimates,5yearly,80plus,3.36027896655571
957,1950,estimates,5yearly,90plus,0.396259312093834
957,1955,estimates,5yearly,0_4,39.6359684868242
957,1955,estimates,5yearly,0_14,43.906547133931
957,1955,estimates,5yearly,0_19,46.6232002173323
957,1955,estimates,5yearly,0_24,49.8994838359142
957,1955,estimates,5yearly,5_14,4.27057864710677
957,1955,estimates,5yearly,15plus,56.093452866069
957,1955,estimates,5yearly,15_24,5.99293670198316
957,1955,estimates,5yearly,15_49,23.7489812550937
957,1955,estimates,5yearly,15_59,33.0508014126596
957,1955,estimates,5yearly,15_64,38.158109209454
957,1955,estimates,5yearly,20plus,53.3767997826678
957,1955,estimates,5yearly,20_64,35.4414561260527
957,1955,estimates,5yearly,20_69,40.9562618853573
957,1955,estimates,5yearly,25plus,50.1005161640859
957,1955,estimates,5yearly,25_69,37.6799782667753
957,1955,estimates,5yearly,40plus,40.081499592502
957,1955,estimates,5yearly,50plus,32.3444716109753
957,1955,estimates,5yearly,60plus,23.0426514534094
957,1955,estimates,5yearly,65plus,17.9353436566151
957,1955,estimates,5yearly,70plus,12.4205378973105
957,1955,estimates,5yearly,80plus,3.75441456126053
957,1955,estimates,5yearly,90plus,0.39119804400978
957,1960,estimates,5yearly,0_4,38.7333369024038
957,1960,estimates,5yearly,0_14,42.8930884951014
957,1960,estimates,5yearly,0_19,45.3182718560951
957,1960,estimates,5yearly,0_24,48.3109374163499
957,1960,estimates,5yearly,5_14,4.15975159269768
957,1960,estimates,5yearly,15plus,57.1069115048986
957,1960,estimates,5yearly,15_24,5.41784892124846
957,1960,estimates,5yearly,15_49,22.2335242786016
957,1960,estimates,5yearly,15_59,31.9128432999625
957,1960,estimates,5yearly,15_64,37.5769580812677
957,1960,estimates,5yearly,20plus,54.6817281439049
957,1960,estimates,5yearly,20_64,35.1517747202741
957,1960,estimates,5yearly,20_69,40.7944750789657
957,1960,estimates,5yearly,25plus,51.6890625836501
957,1960,estimates,5yearly,25_69,37.8018095187108
957,1960,estimates,5yearly,40plus,42.4059103806414
957,1960,estimates,5yearly,50plus,34.8733872262969
957,1960,estimates,5yearly,60plus,25.194068204936
957,1960,estimates,5yearly,65plus,19.5299534236308
957,1960,estimates,5yearly,70plus,13.8872530649392
957,1960,estimates,5yearly,80plus,4.18651962096472
957,1960,estimates,5yearly,90plus,0.412227635312383
957,1965,estimates,5yearly,0_4,36.4135111876076
957,1965,estimates,5yearly,0_14,40.6303786574871
957,1965,estimates,5yearly,0_19,43.0131239242685
957,1965,estimates,5yearly,0_24,45.7024526678141
957,1965,estimates,5yearly,5_14,4.21686746987952
957,1965,estimates,5yearly,15plus,59.3696213425129
957,1965,estimates,5yearly,15_24,5.07207401032702
957,1965,estimates,5yearly,15_49,21.6114457831325
957,1965,estimates,5yearly,15_59,31.9330895008606
957,1965,estimates,5yearly,15_64,37.8872633390706
957,1965,estimates,5yearly,20plus,56.9868760757315
957,1965,estimates,5yearly,20_64,35.5045180722892
957,1965,estimates,5yearly,20_69,41.862091222031
957,1965,estimates,5yearly,25plus,54.2975473321859
957,1965,estimates,5yearly,25_69,39.1727624784854
957,1965,estimates,5yearly,40plus,45.4173838209983
957,1965,estimates,5yearly,50plus,37.7581755593804
957,1965,estimates,5yearly,60plus,27.4365318416523
957,1965,estimates,5yearly,65plus,21.4823580034423
957,1965,estimates,5yearly,70plus,15.1247848537005
957,1965,estimates,5yearly,80plus,5.06669535283993
957,1965,estimates,5yearly,90plus,0.559380378657487
957,1970,estimates,5yearly,0_4,32.1168681949992
957,1970,estimates,5yearly,0_14,36.1766154182853
957,1970,estimates,5yearly,0_19,38.7317393445314
957,1970,estimates,5yearly,0_24,41.4127044919845
957,1970,estimates,5yearly,5_14,4.0597472232861
957,1970,estimates,5yearly,15plus,63.8233845817147
957,1970,estimates,5yearly,15_24,5.23608907369918
957,1970,estimates,5yearly,15_49,21.4367784647371
957,1970,estimates,5yearly,15_59,32.6257044372709
957,1970,estimates,5yearly,15_64,39.3335886633474
957,1970,estimates,5yearly,20plus,61.2682606554686
957,1970,estimates,5yearly,20_64,36.7784647371013
957,1970,estimates,5yearly,20_69,43.8255731246922
957,1970,estimates,5yearly,25plus,58.5872955080155
957,1970,estimates,5yearly,25_69,41.1446079772392
957,1970,estimates,5yearly,40plus,50.2708321934672
957,1970,estimates,5yearly,50plus,42.3866061169776
957,1970,estimates,5yearly,60plus,31.1976801444438
957,1970,estimates,5yearly,65plus,24.4897959183673
957,1970,estimates,5yearly,70plus,17.4426875307764
957,1970,estimates,5yearly,80plus,5.90359468184057
957,1970,estimates,5yearly,90plus,0.716747825135416
957,1975,estimates,5yearly,0_4,27.5596655407276
957,1975,estimates,5yearly,0_14,31.1368292817986
957,1975,estimates,5yearly,0_19,33.6784982557174
957,1975,estimates,5yearly,0_24,36.5191871089208
957,1975,estimates,5yearly,5_14,3.57716374107093
957,1975,estimates,5yearly,15plus,68.8631707182015
957,1975,estimates,5yearly,15_24,5.38235782712221
957,1975,estimates,5yearly,15_49,21.1196633257655
957,1975,estimates,5yearly,15_59,33.0859959023202
957,1975,estimates,5yearly,15_64,40.4728944016834
957,1975,estimates,5yearly,20plus,66.3215017442826
957,1975,estimates,5yearly,20_64,37.9312254277645
957,1975,estimates,5yearly,20_69,45.822027797774
957,1975,estimates,5yearly,25plus,63.4808128910792
957,1975,estimates,5yearly,25_69,42.9813389445706
957,1975,estimates,5yearly,40plus,55.6343097624453
957,1975,estimates,5yearly,50plus,47.7435073924359
957,1975,estimates,5yearly,60plus,35.7771748158813
957,1975,estimates,5yearly,65plus,28.3902763165181
957,1975,estimates,5yearly,70plus,20.4994739465087
957,1975,estimates,5yearly,80plus,6.8553076028573
957,1975,estimates,5yearly,90plus,0.94689628440113
957,1980,estimates,5yearly,0_4,22.902350291621
957,1980,estimates,5yearly,0_14,25.7781370907201
957,1980,estimates,5yearly,0_19,28.168851417682
957,1980,estimates,5yearly,0_24,30.975342149333
957,1980,estimates,5yearly,5_14,2.87578679909915
957,1980,estimates,5yearly,15plus,74.2218629092799
957,1980,estimates,5yearly,15_24,5.19720505861292
957,1980,estimates,5yearly,15_49,20.6733267887047
957,1980,estimates,5yearly,15_59,33.1985909799619
957,1980,estimates,5yearly,15_64,41.1907374256511
957,1980,estimates,5yearly,20plus,71.831148582318
957,1980,estimates,5yearly,20_64,38.8000230986891
957,1980,estimates,5yearly,20_69,47.5140035802968
957,1980,estimates,5yearly,25plus,69.024657850667
957,1980,estimates,5yearly,25_69,44.7075128486458
957,1980,estimates,5yearly,40plus,61.269272968759
957,1980,estimates,5yearly,50plus,53.5485361205752
957,1980,estimates,5yearly,60plus,41.023271929318
957,1980,estimates,5yearly,65plus,33.0311254836288
957,1980,estimates,5yearly,70plus,24.3171450020211
957,1980,estimates,5yearly,80plus,8.77750187676849
957,1980,estimates,5yearly,90plus,1.12028642374545
957,1985,estimates,5yearly,0_4,18.4205908160281
957,1985,estimates,5yearly,0_14,20.7370576191869
957,1985,estimates,5yearly,0_19,22.8253875402164
957,1985,estimates,5yearly,0_24,25.5688797894121
957,1985,estimates,5yearly,5_14,2.31646680315882
957,1985,estimates,5yearly,15plus,79.2629423808131
957,1985,estimates,5yearly,15_24,4.83182217022521
957,1985,estimates,5yearly,15_49,20.1462415911085
957,1985,estimates,5yearly,15_59,32.7581164083065
957,1985,estimates,5yearly,15_64,41.4390172565078
957,1985,estimates,5yearly,20plus,77.1746124597836
957,1985,estimates,5yearly,20_64,39.3506873354782
957,1985,estimates,5yearly,20_69,48.7335478210003
957,1985,estimates,5yearly,25plus,74.4311202105879
957,1985,estimates,5yearly,25_69,45.9900555718046
957,1985,estimates,5yearly,40plus,66.5223749634396
957,1985,estimates,5yearly,50plus,59.1167007897046
957,1985,estimates,5yearly,60plus,46.5048259725066
957,1985,estimates,5yearly,65plus,37.8239251243053
957,1985,estimates,5yearly,70plus,28.4410646387833
957,1985,estimates,5yearly,80plus,10.5644925416789
957,1985,estimates,5yearly,90plus,1.44486692015209
957,1990,estimates,5yearly,0_4,15.7680451346478
957,1990,estimates,5yearly,0_14,17.6641656488106
957,1990,estimates,5yearly,0_19,19.252021171407
957,1990,estimates,5yearly,0_24,21.4913046007096
957,1990,estimates,5yearly,5_14,1.89612051416274
957,1990,estimates,5yearly,15plus,82.3358343511894
957,1990,estimates,5yearly,15_24,3.82713895189903
957,1990,estimates,5yearly,15_49,18.29814459373
957,1990,estimates,5yearly,15_59,30.5414994474495
957,1990,estimates,5yearly,15_64,39.2950619438143
957,1990,estimates,5yearly,20plus,80.747978828593
957,1990,estimates,5yearly,20_64,37.7072064212179
957,1990,estimates,5yearly,20_69,47.9671959518409
957,1990,estimates,5yearly,25plus,78.5086953992904
957,1990,estimates,5yearly,25_69,45.7279125225382
957,1990,estimates,5yearly,40plus,71.0463560751469
957,1990,estimates,5yearly,50plus,64.0376897574594
957,1990,estimates,5yearly,60plus,51.7943349037399
957,1990,estimates,5yearly,65plus,43.0407724073751
957,1990,estimates,5yearly,70plus,32.7807828767522
957,1990,estimates,5yearly,80plus,13.2670272785436
957,1990,estimates,5yearly,90plus,1.97754900250102
957,1995,estimates,5yearly,0_4,12.6051408740662
957,1995,estimates,5yearly,0_14,14.2285747897182
957,1995,estimates,5yearly,0_19,15.5461443444503
957,1995,estimates,5yearly,0_24,17.30486441974
957,1995,estimates,5yearly,5_14,1.62343391565202
957,1995,estimates,5yearly,15plus,85.7714252102817
957,1995,estimates,5yearly,15_24,3.07628963002176
957,1995,estimates,5yearly,15_49,17.2401623433916
957,1995,estimates,5yearly,15_59,29.2747485442033
957,1995,estimates,5yearly,15_64,38.1683430386448
957,1995,estimates,5yearly,20plus,84.4538556555496
957,1995,estimates,5yearly,20_64,36.8507734839127
957,1995,estimates,5yearly,20_69,47.3795659078878
957,1995,estimates,5yearly,25plus,82.69513558026
957,1995,estimates,5yearly,25_69,45.6208458325981
957,1995,estimates,5yearly,40plus,75.6837833068643
957,1995,estimates,5yearly,50plus,68.5312628668902
957,1995,estimates,5yearly,60plus,56.4966766660785
957,1995,estimates,5yearly,65plus,47.6030821716369
957,1995,estimates,5yearly,70plus,37.0742897476619
957,1995,estimates,5yearly,80plus,15.7402505734957
957,1995,estimates,5yearly,90plus,2.55279101229339
957,2000,estimates,5yearly,0_4,10.6714558832049
957,2000,estimates,5yearly,0_14,11.9981461097271
957,2000,estimates,5yearly,0_19,13.127860494757
957,2000,estimates,5yearly,0_24,14.5414518278199
957,2000,estimates,5yearly,5_14,1.32669022652222
957,2000,estimates,5yearly,15plus,88.0018538902729
957,2000,estimates,5yearly,15_24,2.54330571809281
957,2000,estimates,5yearly,15_49,15.7464805051851
957,2000,estimates,5yearly,15_59,27.5128903308036
957,2000,estimates,5yearly,15_64,36.3594229766526
957,2000,estimates,5yearly,20plus,86.872139505243
957,2000,estimates,5yearly,20_64,35.2297085916227
957,2000,estimates,5yearly,20_69,46.0517930594983
957,2000,estimates,5yearly,25plus,85.4585481721801
957,2000,estimates,5yearly,25_69,44.6382017264353
957,2000,estimates,5yearly,40plus,79.4334047853543
957,2000,estimates,5yearly,50plus,72.2553733850878
957,2000,estimates,5yearly,60plus,60.4889635594693
957,2000,estimates,5yearly,65plus,51.6424309136203
957,2000,estimates,5yearly,70plus,40.8203464457447
957,2000,estimates,5yearly,80plus,17.797346619547
957,2000,estimates,5yearly,90plus,3.33120908406234
957,2005,estimates,5yearly,0_4,8.99410316597012
957,2005,estimates,5yearly,0_14,10.0303429323868
957,2005,estimates,5yearly,0_19,10.9406309039904
957,2005,estimates,5yearly,0_24,12.0856472204729
957,2005,estimates,5yearly,5_14,1.03623976641667
957,2005,estimates,5yearly,15plus,89.9696570676132
957,2005,estimates,5yearly,15_24,2.05530428808611
957,2005,estimates,5yearly,15_49,13.5569931871529
957,2005,estimates,5yearly,15_59,25.5166886128127
957,2005,estimates,5yearly,15_64,33.9325585389592
957,2005,estimates,5yearly,20plus,89.0593690960096
957,2005,estimates,5yearly,20_64,33.0222705673556
957,2005,estimates,5yearly,20_69,43.7510734527967
957,2005,estimates,5yearly,25plus,87.9143527795271
957,2005,estimates,5yearly,25_69,42.6060571363142
957,2005,estimates,5yearly,40plus,83.1911604740368
957,2005,estimates,5yearly,50plus,76.4126638804603
957,2005,estimates,5yearly,60plus,64.4529684548005
