region,year,variant,freq,agebroad,percentagetotaldeaths
923,1950,estimates,5yearly,0_4,27.4593720006474
923,1950,estimates,5yearly,0_14,29.7724389525713
923,1950,estimates,5yearly,0_19,31.3328064528708
923,1950,estimates,5yearly,0_24,33.5059961355648
923,1950,estimates,5yearly,5_14,2.31306695192382
923,1950,estimates,5yearly,15plus,70.2275610474288
923,1950,estimates,5yearly,15_24,3.73355718299357
923,1950,estimates,5yearly,15_49,16.8395740004342
923,1950,estimates,5yearly,15_59,26.3705920673394
923,1950,estimates,5yearly,15_64,32.7360591721334
923,1950,estimates,5yearly,20plus,68.6671935471292
923,1950,estimates,5yearly,20_64,31.1756916718339
923,1950,estimates,5yearly,20_69,39.0184927824098
923,1950,estimates,5yearly,25plus,66.4940038644352
923,1950,estimates,5yearly,25_69,36.8453030997158
923,1950,estimates,5yearly,40plus,60.1574804014512
923,1950,estimates,5yearly,50plus,53.3879870469945
923,1950,estimates,5yearly,60plus,43.8569689800893
923,1950,estimates,5yearly,65plus,37.4915018752954
923,1950,estimates,5yearly,70plus,29.6487007647194
923,1950,estimates,5yearly,80plus,12.170577772052
923,1950,estimates,5yearly,90plus,2.07711624979532
923,1955,estimates,5yearly,0_4,18.8846744434736
923,1955,estimates,5yearly,0_14,20.6319492685693
923,1955,estimates,5yearly,0_19,21.748168454835
923,1955,estimates,5yearly,0_24,23.4940271934344
923,1955,estimates,5yearly,5_14,1.74727482509573
923,1955,estimates,5yearly,15plus,79.3680507314307
923,1955,estimates,5yearly,15_24,2.86207792486509
923,1955,estimates,5yearly,15_49,15.4520807763883
923,1955,estimates,5yearly,15_59,26.4995344505699
923,1955,estimates,5yearly,15_64,33.8175792098097
923,1955,estimates,5yearly,20plus,78.251831545165
923,1955,estimates,5yearly,20_64,32.701360023544
923,1955,estimates,5yearly,20_69,41.7203357585061
923,1955,estimates,5yearly,25plus,76.5059728065656
923,1955,estimates,5yearly,25_69,39.9744770199067
923,1955,estimates,5yearly,40plus,70.217449316857
923,1955,estimates,5yearly,50plus,63.9159699550424
923,1955,estimates,5yearly,60plus,52.8685162808608
923,1955,estimates,5yearly,65plus,45.550471521621
923,1955,estimates,5yearly,70plus,36.5314957866589
923,1955,estimates,5yearly,80plus,15.3539750075686
923,1955,estimates,5yearly,90plus,2.18467843666162
923,1960,estimates,5yearly,0_4,11.110274000238
923,1960,estimates,5yearly,0_14,12.539526944337
923,1960,estimates,5yearly,0_19,13.3885512592994
