region,year,variant,freq,agebroad,percentagetotaldeaths
902,1950,estimates,5yearly,0_4,45.5384752503422
902,1950,estimates,5yearly,0_14,51.6718756317354
902,1950,estimates,5yearly,0_19,54.1143021305094
902,1950,estimates,5yearly,0_24,56.8480728696227
902,1950,estimates,5yearly,5_14,6.13340038139316
902,1950,estimates,5yearly,15plus,48.3281243682646
902,1950,estimates,5yearly,15_24,5.17619723788734
902,1950,estimates,5yearly,15_49,19.9605761502521
902,1950,estimates,5yearly,15_59,27.4069845084553
902,1950,estimates,5yearly,15_64,32.0668020264663
902,1950,estimates,5yearly,20plus,45.8856978694905
902,1950,estimates,5yearly,20_64,29.6243755276922
902,1950,estimates,5yearly,20_69,34.5002364042946
902,1950,estimates,5yearly,25plus,43.1519271303773
902,1950,estimates,5yearly,25_69,31.7664656651813
902,1950,estimates,5yearly,40plus,34.859162173193
902,1950,estimates,5yearly,50plus,28.3675482180125
902,1950,estimates,5yearly,60plus,20.9211398598093
902,1950,estimates,5yearly,65plus,16.2613223417983
902,1950,estimates,5yearly,70plus,11.385461465196
902,1950,estimates,5yearly,80plus,3.34426591890357
902,1950,estimates,5yearly,90plus,0.343714735370896
902,1955,estimates,5yearly,0_4,45.4119901087076
902,1955,estimates,5yearly,0_14,51.5479858179557
902,1955,estimates,5yearly,0_19,53.7830995233613
902,1955,estimates,5yearly,0_24,56.3471646666899
902,1955,estimates,5yearly,5_14,6.13599570924802
902,1955,estimates,5yearly,15plus,48.4520141820443
902,1955,estimates,5yearly,15_24,4.79917884873426
902,1955,estimates,5yearly,15_49,19.0381377868687
902,1955,estimates,5yearly,15_59,26.8436686311899
902,1955,estimates,5yearly,15_64,31.58539270467
902,1955,estimates,5yearly,20plus,46.2169004766387
902,1955,estimates,5yearly,20_64,29.3502789992643
902,1955,estimates,5yearly,20_69,34.3428810850784
902,1955,estimates,5yearly,25plus,43.6528353333101
902,1955,estimates,5yearly,25_69,31.7788159417498
902,1955,estimates,5yearly,40plus,35.6533673750837
902,1955,estimates,5yearly,50plus,29.4138763951756
902,1955,estimates,5yearly,60plus,21.6083455508544
902,1955,estimates,5yearly,65plus,16.8666214773744
902,1955,estimates,5yearly,70plus,11.8740193915603
902,1955,estimates,5yearly,80plus,3.43756109756441
902,1955,estimates,5yearly,90plus,0.315121219957924
902,1960,estimates,5yearly,0_4,46.2224047675962
902,1960,estimates,5yearly,0_14,52.7407142186222
902,1960,estimates,5yearly,0_19,54.8650262984779
902,1960,estimates,5yearly,0_24,57.1676913553317
902,1960,estimates,5yearly,5_14,6.51830945102596
902,1960,estimates,5yearly,15plus,47.2592857813779
902,1960,estimates,5yearly,15_24,4.42697713670952
902,1960,estimates,5yearly,15_49,18.0801473605355
902,1960,estimates,5yearly,15_59,25.9821733061252
902,1960,estimates,5yearly,15_64,30.7764957724022
902,1960,estimates,5yearly,20plus,45.1349737015221
902,1960,estimates,5yearly,20_64,28.6521836925465
902,1960,estimates,5yearly,20_69,33.6205515937563
902,1960,estimates,5yearly,25plus,42.8323086446684
902,1960,estimates,5yearly,25_69,31.3178865369026
902,1960,estimates,5yearly,40plus,35.2631409517743
902,1960,estimates,5yearly,50plus,29.1791384208423
902,1960,estimates,5yearly,60plus,21.2771124752526
902,1960,estimates,5yearly,65plus,16.4827900089757
902,1960,estimates,5yearly,70plus,11.5144221077658
902,1960,estimates,5yearly,80plus,3.2984156586313
902,1960,estimates,5yearly,90plus,0.318991269913598
902,1965,estimates,5yearly,0_4,47.1884973333598
902,1965,estimates,5yearly,0_14,53.0010571483013
902,1965,estimates,5yearly,0_19,55.0305900545875
902,1965,estimates,5yearly,0_24,57.1769132270692
902,1965,estimates,5yearly,5_14,5.81255981494152
902,1965,estimates,5yearly,15plus,46.9989428516986
902,1965,estimates,5yearly,15_24,4.17585607876783
902,1965,estimates,5yearly,15_49,16.9060040043171
902,1965,estimates,5yearly,15_59,24.4945388969854
902,1965,estimates,5yearly,15_64,29.2668520993732
902,1965,estimates,5yearly,20plus,44.9694099454124
902,1965,estimates,5yearly,20_64,27.2373191930871
902,1965,estimates,5yearly,20_69,32.2903308340355
902,1965,estimates,5yearly,25plus,42.8230867729308
902,1965,estimates,5yearly,25_69,30.1440076615538
902,1965,estimates,5yearly,40plus,35.7934890052934
902,1965,estimates,5yearly,50plus,30.0929388473815
902,1965,estimates,5yearly,60plus,22.5044039547132
902,1965,estimates,5yearly,65plus,17.7320907523254
902,1965,estimates,5yearly,70plus,12.6790791113769
902,1965,estimates,5yearly,80plus,4.02267007740409
902,1965,estimates,5yearly,90plus,0.415528284436654
902,1970,estimates,5yearly,0_4,44.8345125657825
902,1970,estimates,5yearly,0_14,50.6551129333965
902,1970,estimates,5yearly,0_19,52.620646255068
902,1970,estimates,5yearly,0_24,54.7433747291029
902,1970,estimates,5yearly,5_14,5.820600367614
902,1970,estimates,5yearly,15plus,49.3448870666034
902,1970,estimates,5yearly,15_24,4.08826179570637
902,1970,estimates,5yearly,15_49,15.621752662743
902,1970,estimates,5yearly,15_59,23.2961520141898
902,1970,estimates,5yearly,15_64,28.4300403327488
902,1970,estimates,5yearly,20plus,47.3793537449319
902,1970,estimates,5yearly,20_64,26.4645070110773
902,1970,estimates,5yearly,20_69,32.0932171133047
902,1970,estimates,5yearly,25plus,45.2566252708971
902,1970,estimates,5yearly,25_69,29.9704886392698
902,1970,estimates,5yearly,40plus,39.0319672788932
902,1970,estimates,5yearly,50plus,33.7231344038604
902,1970,estimates,5yearly,60plus,26.0487350524136
902,1970,estimates,5yearly,65plus,20.9148467338546
902,1970,estimates,5yearly,70plus,15.2861366316272
902,1970,estimates,5yearly,80plus,5.07201087175657
902,1970,estimates,5yearly,90plus,0.53781647991224
902,1975,estimates,5yearly,0_4,41.2303390260009
902,1975,estimates,5yearly,0_14,46.7825364127634
902,1975,estimates,5yearly,0_19,48.8655748761188
902,1975,estimates,5yearly,0_24,51.1859224194735
902,1975,estimates,5yearly,5_14,5.55219738676253
902,1975,estimates,5yearly,15plus,53.2174635872366
902,1975,estimates,5yearly,15_24,4.40338600671008
902,1975,estimates,5yearly,15_49,15.9481025178542
902,1975,estimates,5yearly,15_59,23.6233671075427
902,1975,estimates,5yearly,15_64,28.9111137439633
