region,year,variant,freq,agebroad,percentagetotaldeaths
913,1950,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1950,estimates,5yearly,0_4,44.2286192013323
913,1950,estimates,5yearly,0_14,49.0104735143169
913,1950,estimates,5yearly,0_19,51.4413108314783
913,1950,estimates,5yearly,0_24,54.3583686929174
913,1950,estimates,5yearly,5_14,4.78185431298457
913,1950,estimates,5yearly,15plus,50.9895264856831
913,1950,estimates,5yearly,15_24,5.34789517860046
913,1950,estimates,5yearly,15_49,20.4917276819927
913,1950,estimates,5yearly,15_59,27.5737077302299
913,1950,estimates,5yearly,15_64,31.8543461600985
913,1950,estimates,5yearly,20plus,48.5586891685217
913,1950,estimates,5yearly,20_64,29.4235088429371
913,1950,estimates,5yearly,20_69,34.0574666503001
913,1950,estimates,5yearly,25plus,45.6416313070826
913,1950,estimates,5yearly,25_69,31.140408788861
913,1950,estimates,5yearly,40plus,36.6883524037329
913,1950,estimates,5yearly,50plus,30.4977988036904
913,1950,estimates,5yearly,60plus,23.4158187554532
913,1950,estimates,5yearly,65plus,19.1351803255846
913,1950,estimates,5yearly,70plus,14.5012225182217
913,1950,estimates,5yearly,80plus,5.93961390320044
913,1950,estimates,5yearly,90plus,1.02558828505741
913,1955,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1955,estimates,5yearly,0_4,43.8129843794726
913,1955,estimates,5yearly,0_14,48.6046794702022
913,1955,estimates,5yearly,0_19,50.9940396412014
913,1955,estimates,5yearly,0_24,53.8283534375058
913,1955,estimates,5yearly,5_14,4.79169509072961
913,1955,estimates,5yearly,15plus,51.3953205297978
913,1955,estimates,5yearly,15_24,5.22367396730363
913,1955,estimates,5yearly,15_49,20.2315123206609
913,1955,estimates,5yearly,15_59,27.6182240377953
913,1955,estimates,5yearly,15_64,32.0278997225811
913,1955,estimates,5yearly,20plus,49.0059603587986
913,1955,estimates,5yearly,20_64,29.638539551582
913,1955,estimates,5yearly,20_69,34.5170450745446
913,1955,estimates,5yearly,25plus,46.1716465624941
913,1955,estimates,5yearly,25_69,31.6827312782401
913,1955,estimates,5yearly,40plus,37.4852529273441
913,1955,estimates,5yearly,50plus,31.1638082091369
913,1955,estimates,5yearly,60plus,23.7770964920025
913,1955,estimates,5yearly,65plus,19.3674208072166
913,1955,estimates,5yearly,70plus,14.488915284254
913,1955,estimates,5yearly,80plus,5.16863160541783
913,1955,estimates,5yearly,90plus,0.818211731848059
913,1960,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1960,estimates,5yearly,0_4,42.7413554919725
913,1960,estimates,5yearly,0_14,47.6932240923461
913,1960,estimates,5yearly,0_19,50.0683618508535
913,1960,estimates,5yearly,0_24,52.8579392879502
913,1960,estimates,5yearly,5_14,4.95186860037357
913,1960,estimates,5yearly,15plus,52.3067759076539
913,1960,estimates,5yearly,15_24,5.16471519560415
913,1960,estimates,5yearly,15_49,19.8564336456722
913,1960,estimates,5yearly,15_59,27.6023422826779
913,1960,estimates,5yearly,15_64,32.1491491310219
913,1960,estimates,5yearly,20plus,49.9316381491466
913,1960,estimates,5yearly,20_64,29.7740113725145
913,1960,estimates,5yearly,20_69,34.7824709090251
913,1960,estimates,5yearly,25plus,47.1420607120498
913,1960,estimates,5yearly,25_69,31.9928934719283
913,1960,estimates,5yearly,40plus,38.7442244907463
913,1960,estimates,5yearly,50plus,32.4503422619818
913,1960,estimates,5yearly,60plus,24.7044336249761
913,1960,estimates,5yearly,65plus,20.157626776632
913,1960,estimates,5yearly,70plus,15.1491672401215
913,1960,estimates,5yearly,80plus,5.30945864140361
913,1960,estimates,5yearly,90plus,0.600446001252115
913,1965,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1965,estimates,5yearly,0_4,41.1750445836672
913,1965,estimates,5yearly,0_14,46.1082452278849
913,1965,estimates,5yearly,0_19,48.5887692048536
913,1965,estimates,5yearly,0_24,51.3634303907388
913,1965,estimates,5yearly,5_14,4.93320064421767
913,1965,estimates,5yearly,15plus,53.8917547721151
913,1965,estimates,5yearly,15_24,5.25518516285393
913,1965,estimates,5yearly,15_49,19.6896641104743
913,1965,estimates,5yearly,15_59,27.7494711808316
913,1965,estimates,5yearly,15_64,32.57557156914
913,1965,estimates,5yearly,20plus,51.4112307951464
913,1965,estimates,5yearly,20_64,30.0950475921712
913,1965,estimates,5yearly,20_69,35.3126264550685
913,1965,estimates,5yearly,25plus,48.6365696092612
913,1965,estimates,5yearly,25_69,32.5379652691834
913,1965,estimates,5yearly,40plus,40.4213646051991
913,1965,estimates,5yearly,50plus,34.2020906616409
913,1965,estimates,5yearly,60plus,26.1422835912835
913,1965,estimates,5yearly,65plus,21.3161832029752
913,1965,estimates,5yearly,70plus,16.0986043400778
913,1965,estimates,5yearly,80plus,5.78701905116508
913,1965,estimates,5yearly,90plus,0.603254778641859
913,1970,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1970,estimates,5yearly,0_4,36.951196510458
913,1970,estimates,5yearly,0_14,40.2866936517919
913,1970,estimates,5yearly,0_19,42.2854691466961
913,1970,estimates,5yearly,0_24,44.7231148839249
913,1970,estimates,5yearly,5_14,3.33549714133395
913,1970,estimates,5yearly,15plus,59.7133063482081
913,1970,estimates,5yearly,15_24,4.43642123213297
913,1970,estimates,5yearly,15_49,19.2143770464199
913,1970,estimates,5yearly,15_59,29.2300909334858
913,1970,estimates,5yearly,15_64,35.554320604946
913,1970,estimates,5yearly,20plus,57.7145308533039
913,1970,estimates,5yearly,20_64,33.5555451100418
913,1970,estimates,5yearly,20_69,40.2158889353648
913,1970,estimates,5yearly,25plus,55.2768851160751
913,1970,estimates,5yearly,25_69,37.778243198136
913,1970,estimates,5yearly,40plus,47.6500866614029
913,1970,estimates,5yearly,50plus,40.4989293017881
913,1970,estimates,5yearly,60plus,30.4832154147223
913,1970,estimates,5yearly,65plus,24.1589857432621
913,1970,estimates,5yearly,70plus,17.4986419179391
913,1970,estimates,5yearly,80plus,5.97996405024398
913,1970,estimates,5yearly,90plus,0.644739417818632
913,1975,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1975,estimates,5yearly,0_4,32.8756229632824
913,1975,estimates,5yearly,0_14,36.4869761217785
913,1975,estimates,5yearly,0_19,38.5814887099714
913,1975,estimates,5yearly,0_24,41.2275544273184
913,1975,estimates,5yearly,5_14,3.61135315849609
913,1975,estimates,5yearly,15plus,63.5130238782215
913,1975,estimates,5yearly,15_24,4.74057830553987
913,1975,estimates,5yearly,15_49,20.2450285196036
913,1975,estimates,5yearly,15_59,31.0000088915366
913,1975,estimates,5yearly,15_64,37.7730813175479
913,1975,estimates,5yearly,20plus,61.4185112900286
913,1975,estimates,5yearly,20_64,35.678568729355
913,1975,estimates,5yearly,20_69,42.845536226343
913,1975,estimates,5yearly,25plus,58.7724455726817
913,1975,estimates,5yearly,25_69,40.199470508996
913,1975,estimates,5yearly,40plus,50.6897609510388
913,1975,estimates,5yearly,50plus,43.2679953586179
913,1975,estimates,5yearly,60plus,32.5130149866849
913,1975,estimates,5yearly,65plus,25.7399425606736
913,1975,estimates,5yearly,70plus,18.5729750636856
913,1975,estimates,5yearly,80plus,6.53989187891505
913,1975,estimates,5yearly,90plus,0.823022855694807
913,1980,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1980,estimates,5yearly,0_4,29.0095539314825
913,1980,estimates,5yearly,0_14,32.6041693853408
913,1980,estimates,5yearly,0_19,34.8451913689175
913,1980,estimates,5yearly,0_24,37.6680140637792
913,1980,estimates,5yearly,5_14,3.59461545385835
913,1980,estimates,5yearly,15plus,67.3958306146592
913,1980,estimates,5yearly,15_24,5.06384467843833
913,1980,estimates,5yearly,15_49,21.8839200254388
913,1980,estimates,5yearly,15_59,33.1944923079054
913,1980,estimates,5yearly,15_64,40.2442785335618
913,1980,estimates,5yearly,20plus,65.1548086310825
913,1980,estimates,5yearly,20_64,38.0032565499852
913,1980,estimates,5yearly,20_69,45.5212850216278
913,1980,estimates,5yearly,25plus,62.3319859362208
913,1980,estimates,5yearly,25_69,42.6984623267661
913,1980,estimates,5yearly,40plus,53.4010280982632
913,1980,estimates,5yearly,50plus,45.5119105892204
913,1980,estimates,5yearly,60plus,34.2013383067538
913,1980,estimates,5yearly,65plus,27.1515520810974
913,1980,estimates,5yearly,70plus,19.6335236094548
913,1980,estimates,5yearly,80plus,6.92189979264395
913,1980,estimates,5yearly,90plus,0.952197319018859
913,1985,estimates,5yearly,"Region, subregion, country or area *",Southern Africa
913,1985,estimates,5yearly,0_4,26.3104141179857
913,1985,estimates,5yearly,0_14,29.6707427110031
913,1985,estimates,5yearly,0_19,31.8106383096502
913,1985,estimates,5yearly,0_24,34.4878189195622
913,1985,estimates,5yearly,5_14,3.3603285930174
913,1985,estimates,5yearly,15plus,70.3292572889969
913,1985,estimates,5yearly,15_24,4.81707620855914
913,1985,estimates,5yearly,15_49,21.6539255683674
913,1985,estimates,5yearly,15_59,33.3906636626829
913,1985,estimates,5yearly,15_64,40.7548893157449
913,1985,estimates,5yearly,20plus,68.1893616903498
913,1985,estimates,5yearly,20_64,38.6149937170978
913,1985,estimates,5yearly,20_69,46.5685943459416
913,1985,estimates,5yearly,25plus,65.5121810804378
913,1985,estimates,5yearly,25_69,43.8914137360295
913,1985,estimates,5yearly,40plus,56.6090042015178
913,1985,estimates,5yearly,50plus,48.6753317206295
