region,year,variant,freq,agebroad,percentagetotaldeaths
948,1950,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,5yearly,0_4,49.497841884794
948,1950,estimates,5yearly,0_14,55.7988268603052
948,1950,estimates,5yearly,0_19,58.3917689738223
948,1950,estimates,5yearly,0_24,61.3643678378419
948,1950,estimates,5yearly,5_14,6.30098497551124
948,1950,estimates,5yearly,15plus,44.2011731396949
948,1950,estimates,5yearly,15_24,5.56554097753667
948,1950,estimates,5yearly,15_49,20.1279105122384
948,1950,estimates,5yearly,15_59,26.6252085442356
948,1950,estimates,5yearly,15_64,30.2741148908533
948,1950,estimates,5yearly,20plus,41.6082310261778
948,1950,estimates,5yearly,20_64,27.6811727773362
948,1950,estimates,5yearly,20_69,31.463060558983
948,1950,estimates,5yearly,25plus,38.6356321621582
948,1950,estimates,5yearly,25_69,28.4904616949635
948,1950,estimates,5yearly,40plus,29.9812535350519
948,1950,estimates,5yearly,50plus,24.0732626274564
948,1950,estimates,5yearly,60plus,17.5759645954593
948,1950,estimates,5yearly,65plus,13.9270582488416
948,1950,estimates,5yearly,70plus,10.1451704671947
948,1950,estimates,5yearly,80plus,3.42967585303026
948,1950,estimates,5yearly,90plus,0.438267915759444
948,1955,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,5yearly,0_4,49.9943905717692
948,1955,estimates,5yearly,0_14,56.2274676766071
948,1955,estimates,5yearly,0_19,58.6259502534118
948,1955,estimates,5yearly,0_24,61.4038098500881
948,1955,estimates,5yearly,5_14,6.23307710483785
948,1955,estimates,5yearly,15plus,43.7725323233929
948,1955,estimates,5yearly,15_24,5.17634217348098
948,1955,estimates,5yearly,15_49,19.2829591682009
948,1955,estimates,5yearly,15_59,25.9143544858152
948,1955,estimates,5yearly,15_64,29.6426966814792
948,1955,estimates,5yearly,20plus,41.3740497465882
948,1955,estimates,5yearly,20_64,27.2442141046746
948,1955,estimates,5yearly,20_69,31.1542041582316
948,1955,estimates,5yearly,25plus,38.5961901499119
948,1955,estimates,5yearly,25_69,28.3763445615553
948,1955,estimates,5yearly,40plus,30.303903966815
948,1955,estimates,5yearly,50plus,24.489573155192
948,1955,estimates,5yearly,60plus,17.8581778375777
948,1955,estimates,5yearly,65plus,14.1298356419137
948,1955,estimates,5yearly,70plus,10.2198455883566
948,1955,estimates,5yearly,80plus,3.41638866396944
948,1955,estimates,5yearly,90plus,0.383881539288223
948,1960,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,5yearly,0_4,49.6334845288427
948,1960,estimates,5yearly,0_14,56.0330508190279
948,1960,estimates,5yearly,0_19,58.2376592479517
948,1960,estimates,5yearly,0_24,60.7422002320803
948,1960,estimates,5yearly,5_14,6.3995662901852
948,1960,estimates,5yearly,15plus,43.966949180972
948,1960,estimates,5yearly,15_24,4.70914941305245
948,1960,estimates,5yearly,15_49,18.2405151749372
948,1960,estimates,5yearly,15_59,25.0123119784599
948,1960,estimates,5yearly,15_64,28.9783160325159
948,1960,estimates,5yearly,20plus,41.7623407520482
948,1960,estimates,5yearly,20_64,26.7737076035921
948,1960,estimates,5yearly,20_69,30.9010194582432
948,1960,estimates,5yearly,25plus,39.2577997679196
948,1960,estimates,5yearly,25_69,28.3964784741145
948,1960,estimates,5yearly,40plus,31.3956573685378
948,1960,estimates,5yearly,50plus,25.7264340060348
948,1960,estimates,5yearly,60plus,18.9546372025122
948,1960,estimates,5yearly,65plus,14.9886331484561
948,1960,estimates,5yearly,70plus,10.8613212938051
948,1960,estimates,5yearly,80plus,3.61408880997717
948,1960,estimates,5yearly,90plus,0.412576946987129
948,1965,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1965,estimates,5yearly,0_4,48.868120543343
948,1965,estimates,5yearly,0_14,55.210526215983
948,1965,estimates,5yearly,0_19,57.3705335222961
948,1965,estimates,5yearly,0_24,59.6914015940038
948,1965,estimates,5yearly,5_14,6.34240567263994
948,1965,estimates,5yearly,15plus,44.789473784017
948,1965,estimates,5yearly,15_24,4.48087537802084
948,1965,estimates,5yearly,15_49,17.2725754312805
948,1965,estimates,5yearly,15_59,24.1255309713863
948,1965,estimates,5yearly,15_64,28.3279110445152
948,1965,estimates,5yearly,20plus,42.6294664777038
948,1965,estimates,5yearly,20_64,26.167903738202
948,1965,estimates,5yearly,20_69,30.673461147743
948,1965,estimates,5yearly,25plus,40.3085984059962
948,1965,estimates,5yearly,25_69,28.3525930760353
948,1965,estimates,5yearly,40plus,33.0080381447615
948,1965,estimates,5yearly,50plus,27.5168983527365
948,1965,estimates,5yearly,60plus,20.6639428126307
948,1965,estimates,5yearly,65plus,16.4615627395018
948,1965,estimates,5yearly,70plus,11.9560053299608
948,1965,estimates,5yearly,80plus,4.06080569602651
948,1965,estimates,5yearly,90plus,0.479629145658169
948,1970,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1970,estimates,5yearly,0_4,47.6651970124467
948,1970,estimates,5yearly,0_14,53.8777312875944
948,1970,estimates,5yearly,0_19,56.0580044375839
948,1970,estimates,5yearly,0_24,58.4043359453207
948,1970,estimates,5yearly,5_14,6.21253427514775
948,1970,estimates,5yearly,15plus,46.1222687124056
948,1970,estimates,5yearly,15_24,4.52660465772624
948,1970,estimates,5yearly,15_49,16.5807078013055
948,1970,estimates,5yearly,15_59,23.4540374650172
948,1970,estimates,5yearly,15_64,27.8782584913759
948,1970,estimates,5yearly,20plus,43.9419955624161
948,1970,estimates,5yearly,20_64,25.6979853413865
948,1970,estimates,5yearly,20_69,30.5358715764298
948,1970,estimates,5yearly,25plus,41.5956640546793
948,1970,estimates,5yearly,25_69,28.1895400686931
948,1970,estimates,5yearly,40plus,34.849218355568
948,1970,estimates,5yearly,50plus,29.5415609111001
948,1970,estimates,5yearly,60plus,22.6682312473884
948,1970,estimates,5yearly,65plus,18.2440102210297
948,1970,estimates,5yearly,70plus,13.4061239859863
948,1970,estimates,5yearly,80plus,4.63927306126017
948,1970,estimates,5yearly,90plus,0.552725952128597
948,1975,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1975,estimates,5yearly,0_4,45.4035193570848
948,1975,estimates,5yearly,0_14,51.2686222127248
948,1975,estimates,5yearly,0_19,53.5589573128208
948,1975,estimates,5yearly,0_24,56.0906819679997
948,1975,estimates,5yearly,5_14,5.86510285564003
948,1975,estimates,5yearly,15plus,48.7313777872752
948,1975,estimates,5yearly,15_24,4.82205975527492
948,1975,estimates,5yearly,15_49,16.7831840919038
948,1975,estimates,5yearly,15_59,23.8869871475027
948,1975,estimates,5yearly,15_64,28.4574369686221
948,1975,estimates,5yearly,20plus,46.4410426871792
948,1975,estimates,5yearly,20_64,26.1671018685261
948,1975,estimates,5yearly,20_69,31.3360705900321
948,1975,estimates,5yearly,25plus,43.9093180320003
948,1975,estimates,5yearly,25_69,28.8043459348531
948,1975,estimates,5yearly,40plus,37.201879163369
948,1975,estimates,5yearly,50plus,31.9481936953714
948,1975,estimates,5yearly,60plus,24.8443906397725
948,1975,estimates,5yearly,65plus,20.2739408186531
948,1975,estimates,5yearly,70plus,15.1049720971472
948,1975,estimates,5yearly,80plus,5.35598043132519
948,1975,estimates,5yearly,90plus,0.670234155461507
948,1980,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1980,estimates,5yearly,0_4,42.4895765055444
948,1980,estimates,5yearly,0_14,47.9283233684545
948,1980,estimates,5yearly,0_19,50.2157708522232
948,1980,estimates,5yearly,0_24,52.8938751934921
948,1980,estimates,5yearly,5_14,5.43874686291011
948,1980,estimates,5yearly,15plus,52.0716766315455
948,1980,estimates,5yearly,15_24,4.96555182503756
948,1980,estimates,5yearly,15_49,17.1693787579202
948,1980,estimates,5yearly,15_59,24.6707856858907
948,1980,estimates,5yearly,15_64,29.5226356668101
948,1980,estimates,5yearly,20plus,49.7842291477768
