region,year,variant,freq,agebroad,percentagetotaldeaths
1500,1950,estimates,5yearly,0_4,51.8813831857256
1500,1950,estimates,5yearly,0_14,59.9187263606106
1500,1950,estimates,5yearly,0_19,62.8016397749584
1500,1950,estimates,5yearly,0_24,66.1908759405879
1500,1950,estimates,5yearly,5_14,8.03734317488497
1500,1950,estimates,5yearly,15plus,40.0812736393894
1500,1950,estimates,5yearly,15_24,6.27214957997737
1500,1950,estimates,5yearly,15_49,20.6032562311604
1500,1950,estimates,5yearly,15_59,25.9992216717268
1500,1950,estimates,5yearly,15_64,29.0776032671132
1500,1950,estimates,5yearly,20plus,37.1983602250415
1500,1950,estimates,5yearly,20_64,26.1946898527654
1500,1950,estimates,5yearly,20_69,29.4627876692488
1500,1950,estimates,5yearly,25plus,33.809124059412
1500,1950,estimates,5yearly,25_69,26.0735515036193
1500,1950,estimates,5yearly,40plus,24.6891739304593
1500,1950,estimates,5yearly,50plus,19.478017408229
1500,1950,estimates,5yearly,60plus,14.0820519676626
1500,1950,estimates,5yearly,65plus,11.0036703722762
1500,1950,estimates,5yearly,70plus,7.73557255579271
1500,1950,estimates,5yearly,80plus,2.20642074187847
1500,1950,estimates,5yearly,90plus,0.152914041363328
1500,1955,estimates,5yearly,0_4,52.97229864925
1500,1955,estimates,5yearly,0_14,60.9493329960002
1500,1955,estimates,5yearly,0_19,63.7654567075096
1500,1955,estimates,5yearly,0_24,66.9719853075238
1500,1955,estimates,5yearly,5_14,7.97703434675027
1500,1955,estimates,5yearly,15plus,39.0506670039997
1500,1955,estimates,5yearly,15_24,6.02265231152358
1500,1955,estimates,5yearly,15_49,19.8179709944435
1500,1955,estimates,5yearly,15_59,25.2529336060871
1500,1955,estimates,5yearly,15_64,28.3299036591033
1500,1955,estimates,5yearly,20plus,36.2345432924904
1500,1955,estimates,5yearly,20_64,25.5137799475939
1500,1955,estimates,5yearly,20_69,28.7268152957499
1500,1955,estimates,5yearly,25plus,33.0280146924762
1500,1955,estimates,5yearly,25_69,25.5202866957357
1500,1955,estimates,5yearly,40plus,24.364827396432
1500,1955,estimates,5yearly,50plus,19.2326960095562
1500,1955,estimates,5yearly,60plus,13.7977333979127
1500,1955,estimates,5yearly,65plus,10.7207633448964
1500,1955,estimates,5yearly,70plus,7.5077279967405
1500,1955,estimates,5yearly,80plus,2.05829786688232
1500,1955,estimates,5yearly,90plus,0.148720478875891
1500,1960,estimates,5yearly,0_4,52.9906081699371
1500,1960,estimates,5yearly,0_14,60.9501390151412
1500,1960,estimates,5yearly,0_19,63.7190249182384
1500,1960,estimates,5yearly,0_24,66.9142400581255
1500,1960,estimates,5yearly,5_14,7.95953084520419
1500,1960,estimates,5yearly,15plus,39.0498609848588
1500,1960,estimates,5yearly,15_24,5.96410104298421
1500,1960,estimates,5yearly,15_49,19.6260211816171
1500,1960,estimates,5yearly,15_59,25.1348876013138
1500,1960,estimates,5yearly,15_64,28.2886357151769
1500,1960,estimates,5yearly,20plus,36.2809750817616
1500,1960,estimates,5yearly,20_64,25.5197498120797
1500,1960,estimates,5yearly,20_69,28.7596190338642
1500,1960,estimates,5yearly,25plus,33.0857599418746
1500,1960,estimates,5yearly,25_69,25.5644038939771
1500,1960,estimates,5yearly,40plus,24.5120804041752
1500,1960,estimates,5yearly,50plus,19.4238398032417
1500,1960,estimates,5yearly,60plus,13.9149733835449
1500,1960,estimates,5yearly,65plus,10.7612252696819
1500,1960,estimates,5yearly,70plus,7.52135604789742
1500,1960,estimates,5yearly,80plus,2.07029535838595
1500,1960,estimates,5yearly,90plus,0.149574785224204
1500,1965,estimates,5yearly,0_4,53.0598436556434
1500,1965,estimates,5yearly,0_14,61.0708803798732
1500,1965,estimates,5yearly,0_19,63.7572329026495
1500,1965,estimates,5yearly,0_24,66.8430801516405
1500,1965,estimates,5yearly,5_14,8.01103672422978
