variant,region,year,potentialsupport2564_65
estimates,923,1950,13.817
estimates,923,1951,13.64
estimates,923,1952,13.542
estimates,923,1953,13.486
estimates,923,1954,13.438
estimates,923,1955,13.386
estimates,923,1956,13.171
estimates,923,1957,12.962
estimates,923,1958,12.78
estimates,923,1959,12.66
estimates,923,1960,12.612
estimates,923,1961,12.393
estimates,923,1962,12.258
estimates,923,1963,12.163
estimates,923,1964,12.049
estimates,923,1965,11.886
estimates,923,1966,11.601
estimates,923,1967,11.305
estimates,923,1968,11.008
estimates,923,1969,10.726
estimates,923,1970,10.468
estimates,923,1971,10.117
estimates,923,1972,9.819
estimates,923,1973,9.562
estimates,923,1974,9.333
estimates,923,1975,9.123
estimates,923,1976,8.845
estimates,923,1977,8.622
estimates,923,1978,8.433
estimates,923,1979,8.257
estimates,923,1980,8.088
estimates,923,1981,7.865
estimates,923,1982,7.656
estimates,923,1983,7.5
estimates,923,1984,7.447
estimates,923,1985,7.515
estimates,923,1986,7.584
estimates,923,1987,7.758
estimates,923,1988,7.985
estimates,923,1989,8.182
estimates,923,1990,8.297
estimates,923,1991,8.246
estimates,923,1992,8.155
estimates,923,1993,8.031
estimates,923,1994,7.88
estimates,923,1995,7.709
estimates,923,1996,7.415
estimates,923,1997,7.126
estimates,923,1998,6.879
estimates,923,1999,6.713
estimates,923,2000,6.639
estimates,923,2001,6.53
estimates,923,2002,6.509
estimates,923,2003,6.53
estimates,923,2004,6.537
estimates,923,2005,6.507
estimates,923,2006,6.333
estimates,923,2007,6.133
estimates,923,2008,5.956
estimates,923,2009,5.856
estimates,923,2010,5.847
estimates,923,2011,5.849
estimates,923,2012,5.924
estimates,923,2013,6.034
estimates,923,2014,6.137
estimates,923,2015,6.212
medium_variant,923,2015,6.212
medium_variant,923,2016,6.222
medium_variant,923,2017,6.218
medium_variant,923,2018,6.19
medium_variant,923,2019,6.12
medium_variant,923,2020,6.003
medium_variant,923,2021,5.78
medium_variant,923,2022,5.532
medium_variant,923,2023,5.285
medium_variant,923,2024,5.064
medium_variant,923,2025,4.877
medium_variant,923,2026,4.674
medium_variant,923,2027,4.505
