variant,region,year,potentialsupport2564_65
estimates,921,1950,18.497
estimates,921,1951,18.744
estimates,921,1952,19.23
estimates,921,1953,19.892
estimates,921,1954,20.629
estimates,921,1955,21.396
estimates,921,1956,21.074
estimates,921,1957,20.798
estimates,921,1958,20.671
estimates,921,1959,20.809
estimates,921,1960,21.258
estimates,921,1961,21.087
estimates,921,1962,21.165
estimates,921,1963,21.398
estimates,921,1964,21.674
estimates,921,1965,21.944
estimates,921,1966,21.446
estimates,921,1967,21.016
estimates,921,1968,20.698
estimates,921,1969,20.536
estimates,921,1970,20.54
estimates,921,1971,20.078
estimates,921,1972,19.781
estimates,921,1973,19.616
estimates,921,1974,19.548
estimates,921,1975,19.558
estimates,921,1976,19.145
estimates,921,1977,18.858
estimates,921,1978,18.689
estimates,921,1979,18.631
estimates,921,1980,18.676
estimates,921,1981,18.403
estimates,921,1982,18.249
estimates,921,1983,18.205
estimates,921,1984,18.26
estimates,921,1985,18.405
estimates,921,1986,18.221
estimates,921,1987,18.145
estimates,921,1988,18.155
estimates,921,1989,18.232
estimates,921,1990,18.361
estimates,921,1991,18.095
estimates,921,1992,17.907
estimates,921,1993,17.785
estimates,921,1994,17.714
estimates,921,1995,17.683
estimates,921,1996,17.341
estimates,921,1997,17.071
estimates,921,1998,16.868
estimates,921,1999,16.728
estimates,921,2000,16.642
estimates,921,2001,16.344
estimates,921,2002,16.121
estimates,921,2003,15.957
estimates,921,2004,15.834
estimates,921,2005,15.743
estimates,921,2006,15.496
estimates,921,2007,15.308
estimates,921,2008,15.181
estimates,921,2009,15.121
estimates,921,2010,15.121
estimates,921,2011,14.961
estimates,921,2012,14.858
estimates,921,2013,14.798
estimates,921,2014,14.768
estimates,921,2015,14.755
medium_variant,921,2015,14.755
medium_variant,921,2016,14.591
medium_variant,921,2017,14.462
medium_variant,921,2018,14.341
medium_variant,921,2019,14.199
medium_variant,921,2020,14.021
medium_variant,921,2021,13.683
medium_variant,921,2022,13.35
medium_variant,921,2023,13.032
medium_variant,921,2024,12.737
medium_variant,921,2025,12.465
medium_variant,921,2026,12.112
medium_variant,921,2027,11.798
medium_variant,921,2028,11.511
medium_variant,921,2029,11.242
medium_variant,921,2030,10.986
medium_variant,921,2031,10.671
medium_variant,921,2032,10.383
medium_variant,921,2033,10.12
medium_variant,921,2034,9.881
medium_variant,921,2035,9.66
medium_variant,921,2036,9.4
medium_variant,921,2037,9.165
medium_variant,921,2038,8.951
medium_variant,921,2039,8.754
medium_variant,921,2040,8.569
medium_variant,921,2041,8.353
medium_variant,921,2042,8.156
medium_variant,921,2043,7.972
medium_variant,921,2044,7.795
medium_variant,921,2045,7.622
medium_variant,921,2046,7.421
medium_variant,921,2047,7.231
medium_variant,921,2048,7.048
medium_variant,921,2049,6.867
medium_variant,921,2050,6.686
medium_variant,921,2051,6.48
medium_variant,921,2052,6.283
medium_variant,921,2053,6.094
medium_variant,921,2054,5.914
medium_variant,921,2055,5.744
medium_variant,921,2056,5.565
medium_variant,921,2057,5.399
medium_variant,921,2058,5.245
medium_variant,921,2059,5.103
medium_variant,921,2060,4.973
medium_variant,921,2061,4.844
medium_variant,921,2062,4.727
medium_variant,921,2063,4.62
medium_variant,921,2064,4.521
medium_variant,921,2065,4.428
medium_variant,921,2066,4.332
medium_variant,921,2067,4.244
medium_variant,921,2068,4.162
medium_variant,921,2069,4.084
medium_variant,921,2070,4.011
medium_variant,921,2071,3.936
medium_variant,921,2072,3.866
medium_variant,921,2073,3.8
medium_variant,921,2074,3.736
medium_variant,921,2075,3.674
medium_variant,921,2076,3.609
medium_variant,921,2077,3.547
medium_variant,921,2078,3.487
medium_variant,921,2079,3.43
medium_variant,921,2080,3.377
medium_variant,921,2081,3.325
medium_variant,921,2082,3.275
medium_variant,921,2083,3.228
medium_variant,921,2084,3.182
medium_variant,921,2085,3.137
medium_variant,921,2086,3.092
medium_variant,921,2087,3.047
medium_variant,921,2088,3.003
medium_variant,921,2089,2.96
medium_variant,921,2090,2.92
medium_variant,921,2091,2.882
medium_variant,921,2092,2.845
medium_variant,921,2093,2.81
medium_variant,921,2094,2.775
medium_variant,921,2095,2.742
medium_variant,921,2096,2.713
medium_variant,921,2097,2.685
medium_variant,921,2098,2.657
medium_variant,921,2099,2.629
medium_variant,921,2100,2.602
high_variant,921,2015,8.63262795110994
low_variant,921,2015,8.63262795110994
constant_fertility,921,2015,8.63262795110994
instant_replacement,921,2015,8.63262795110994
zero_migration,921,2015,8.63262795110994
constant_mortality,921,2015,8.63262795110994
no_change,921,2015,8.63262795110994
high_variant,921,2020,7.87597010373428
low_variant,921,2020,7.87597010373428
constant_fertility,921,2020,7.87597010373428
instant_replacement,921,2020,7.87597010373428
zero_migration,921,2020,7.88829651193423
constant_mortality,921,2020,7.94877716847834
no_change,921,2020,7.94877716847834
