variant,region,year,dependencyratio1564
estimates,927,1950,54.773
estimates,927,1951,56.248
estimates,927,1952,57.44
estimates,927,1953,58.671
estimates,927,1954,59.969
estimates,927,1955,61.21
estimates,927,1956,62.12
estimates,927,1957,63.139
estimates,927,1958,64.035
estimates,927,1959,64.593
estimates,927,1960,64.739
estimates,927,1961,64.988
estimates,927,1962,64.748
estimates,927,1963,64.201
estimates,927,1964,63.61
estimates,927,1965,63.107
estimates,927,1966,62.577
estimates,927,1967,62.101
estimates,927,1968,61.699
estimates,927,1969,61.288
estimates,927,1970,60.771
estimates,927,1971,60.299
estimates,927,1972,59.826
estimates,927,1973,59.314
estimates,927,1974,58.693
estimates,927,1975,57.921
estimates,927,1976,57.565
estimates,927,1977,56.841
estimates,927,1978,55.93
estimates,927,1979,55.081
estimates,927,1980,54.413
estimates,927,1981,53.478
estimates,927,1982,52.888
estimates,927,1983,52.495
estimates,927,1984,52.081
estimates,927,1985,51.569
estimates,927,1986,51.346
estimates,927,1987,50.932
estimates,927,1988,50.454
estimates,927,1989,50.112
estimates,927,1990,49.982
estimates,927,1991,49.976
estimates,927,1992,50.152
estimates,927,1993,50.41
estimates,927,1994,50.592
estimates,927,1995,50.625
estimates,927,1996,50.687
estimates,927,1997,50.621
estimates,927,1998,50.465
estimates,927,1999,50.304
estimates,927,2000,50.186
estimates,927,2001,49.857
estimates,927,2002,49.572
estimates,927,2003,49.326
estimates,927,2004,49.106
estimates,927,2005,48.925
estimates,927,2006,48.61
estimates,927,2007,48.381
estimates,927,2008,48.287
estimates,927,2009,48.34
estimates,927,2010,48.521
estimates,927,2011,49.013
estimates,927,2012,49.512
estimates,927,2013,50.065
estimates,927,2014,50.702
estimates,927,2015,51.409
medium_variant,927,2015,51.409
medium_variant,927,2016,52.17
medium_variant,927,2017,53.024
medium_variant,927,2018,53.915
medium_variant,927,2019,54.752
medium_variant,927,2020,55.497
medium_variant,927,2021,56.287
medium_variant,927,2022,56.946
medium_variant,927,2023,57.525
medium_variant,927,2024,58.123
medium_variant,927,2025,58.784
medium_variant,927,2026,59.389
medium_variant,927,2027,60.079
medium_variant,927,2028,60.78
medium_variant,927,2029,61.376
medium_variant,927,2030,61.809
medium_variant,927,2031,62.058
medium_variant,927,2032,62.154
medium_variant,927,2033,62.173
medium_variant,927,2034,62.24
medium_variant,927,2035,62.43
medium_variant,927,2036,62.637
medium_variant,927,2037,62.967
medium_variant,927,2038,63.365
medium_variant,927,2039,63.713
medium_variant,927,2040,63.94
medium_variant,927,2041,63.975
medium_variant,927,2042,63.93
medium_variant,927,2043,63.863
medium_variant,927,2044,63.876
medium_variant,927,2045,64.04
medium_variant,927,2046,64.261
medium_variant,927,2047,64.62
medium_variant,927,2048,65.091
medium_variant,927,2049,65.618
medium_variant,927,2050,66.154
medium_variant,927,2051,66.578
medium_variant,927,2052,67.029
medium_variant,927,2053,67.504
medium_variant,927,2054,67.989
medium_variant,927,2055,68.469
medium_variant,927,2056,68.822
medium_variant,927,2057,69.2
medium_variant,927,2058,69.563
medium_variant,927,2059,69.879
medium_variant,927,2060,70.148
medium_variant,927,2061,70.237
medium_variant,927,2062,70.29
medium_variant,927,2063,70.342
medium_variant,927,2064,70.414
medium_variant,927,2065,70.493
medium_variant,927,2066,70.407
medium_variant,927,2067,70.374
medium_variant,927,2068,70.374
medium_variant,927,2069,70.422
medium_variant,927,2070,70.563
medium_variant,927,2071,70.632
medium_variant,927,2072,70.788
medium_variant,927,2073,71.054
medium_variant,927,2074,71.418
medium_variant,927,2075,71.835
medium_variant,927,2076,72.058
medium_variant,927,2077,72.362
medium_variant,927,2078,72.728
medium_variant,927,2079,73.145
medium_variant,927,2080,73.628
medium_variant,927,2081,73.968
medium_variant,927,2082,74.385
medium_variant,927,2083,74.872
medium_variant,927,2084,75.406
medium_variant,927,2085,75.969
medium_variant,927,2086,76.315
medium_variant,927,2087,76.704
medium_variant,927,2088,77.125
medium_variant,927,2089,77.575
medium_variant,927,2090,78.058
medium_variant,927,2091,78.321
medium_variant,927,2092,78.618
medium_variant,927,2093,78.953
medium_variant,927,2094,79.333
medium_variant,927,2095,79.757
medium_variant,927,2096,79.934
medium_variant,927,2097,80.16
medium_variant,927,2098,80.441
medium_variant,927,2099,80.779
medium_variant,927,2100,81.173
high_variant,927,2015,51.4086839172598
low_variant,927,2015,51.4086839172598
constant_fertility,927,2015,51.4086839172598
instant_replacement,927,2015,51.4086839172598
zero_migration,927,2015,51.4086839172598
constant_mortality,927,2015,51.4086839172598
no_change,927,2015,51.4086839172598
high_variant,927,2020,56.7919363073824
low_variant,927,2020,54.2021241195519
constant_fertility,927,2020,55.790312079593
instant_replacement,927,2020,56.5032177430196
zero_migration,927,2020,55.6278486335808
constant_mortality,927,2020,55.2366453262811
no_change,927,2020,55.5299204109833
high_variant,927,2025,62.1016387378962
low_variant,927,2025,55.4655568976394
constant_fertility,927,2025,59.4933660116517
instant_replacement,927,2025,60.9377464937978
zero_migration,927,2025,59.4352385069357
constant_mortality,927,2025,58.0425314648171
no_change,927,2025,58.7528952940298
high_variant,927,2030,67.5629258314662
low_variant,927,2030,56.0542505000033
constant_fertility,927,2030,63.0125780357782
instant_replacement,927,2030,65.1677328392593
zero_migration,927,2030,63.2908419583446
constant_mortality,927,2030,60.3901056653195
no_change,927,2030,61.5963454959201
high_variant,927,2035,68.4850041094045
low_variant,927,2035,56.2414068304156
constant_fertility,927,2035,63.788687922487
instant_replacement,927,2035,65.4806208557546
zero_migration,927,2035,65.2333744646984
constant_mortality,927,2035,60.2207855206412
no_change,927,2035,61.5887752926085
high_variant,927,2040,69.242425169218
low_variant,927,2040,58.3696584494093
constant_fertility,927,2040,65.3832430796746
instant_replacement,927,2040,66.5498129065562
zero_migration,927,2040,68.4446922980252
constant_mortality,927,2040,60.821422523619
no_change,927,2040,62.2910728903284
high_variant,927,2045,68.2405903400847
low_variant,927,2045,59.6150794405011
constant_fertility,927,2045,65.516281998362
instant_replacement,927,2045,66.2947554383507
zero_migration,927,2045,70.022057207936
constant_mortality,927,2045,60.066278843437
no_change,927,2045,61.5948254375997
high_variant,927,2050,69.7591533289703
low_variant,927,2050,62.6151658628693
constant_fertility,927,2050,67.5385491296009
instant_replacement,927,2050,68.2054745548606
zero_migration,927,2050,74.117669702015
constant_mortality,927,2050,61.2552724662268
no_change,927,2050,62.7316127577018
high_variant,927,2055,71.8084943944436
low_variant,927,2055,65.7044359627836
constant_fertility,927,2055,69.6028087496489
instant_replacement,927,2055,70.3607309155853
zero_migration,927,2055,78.298741804525
constant_mortality,927,2055,62.6379232666855
no_change,927,2055,63.9200557770344
high_variant,927,2060,73.1634163580301
low_variant,927,2060,68.3148057315678
constant_fertility,927,2060,70.9573704197935
instant_replacement,927,2060,71.7164431752948
zero_migration,927,2060,81.2366761985198
constant_mortality,927,2060,63.3789388492431
no_change,927,2060,64.4080190055097
high_variant,927,2065,72.7373238372903
low_variant,927,2065,69.9829494117872
constant_fertility,927,2065,70.9604276945408
instant_replacement,927,2065,71.4101857460307
