variant,region,year,dependencyratio1564
estimates,931,1950,75.98
estimates,931,1951,76.751
estimates,931,1952,77.371
estimates,931,1953,77.955
estimates,931,1954,78.509
estimates,931,1955,79.019
estimates,931,1956,80.083
estimates,931,1957,80.983
estimates,931,1958,81.757
estimates,931,1959,82.449
estimates,931,1960,83.077
estimates,931,1961,83.855
estimates,931,1962,84.588
estimates,931,1963,85.177
estimates,931,1964,85.468
estimates,931,1965,85.392
estimates,931,1966,85.583
estimates,931,1967,85.263
estimates,931,1968,84.601
estimates,931,1969,83.811
estimates,931,1970,82.989
estimates,931,1971,82.201
estimates,931,1972,81.392
estimates,931,1973,80.528
estimates,931,1974,79.552
estimates,931,1975,78.471
estimates,931,1976,77.573
estimates,931,1977,76.651
estimates,931,1978,75.707
estimates,931,1979,74.741
estimates,931,1980,73.765
estimates,931,1981,73.183
estimates,931,1982,72.446
estimates,931,1983,71.649
estimates,931,1984,70.886
estimates,931,1985,70.181
estimates,931,1986,69.591
estimates,931,1987,69.017
estimates,931,1988,68.417
estimates,931,1989,67.72
estimates,931,1990,66.893
estimates,931,1991,66.074
estimates,931,1992,65.156
estimates,931,1993,64.148
estimates,931,1994,63.086
estimates,931,1995,62.001
estimates,931,1996,61.002
estimates,931,1997,60.016
estimates,931,1998,59.047
estimates,931,1999,58.099
estimates,931,2000,57.178
estimates,931,2001,56.441
estimates,931,2002,55.699
estimates,931,2003,54.969
estimates,931,2004,54.259
estimates,931,2005,53.562
estimates,931,2006,52.929
estimates,931,2007,52.268
estimates,931,2008,51.609
estimates,931,2009,50.991
estimates,931,2010,50.438
estimates,931,2011,49.857
estimates,931,2012,49.404
estimates,931,2013,49.029
estimates,931,2014,48.663
estimates,931,2015,48.284
medium_variant,931,2015,48.284
medium_variant,931,2016,48.063
medium_variant,931,2017,47.79
medium_variant,931,2018,47.515
medium_variant,931,2019,47.318
medium_variant,931,2020,47.229
medium_variant,931,2021,47.202
medium_variant,931,2022,47.269
medium_variant,931,2023,47.415
medium_variant,931,2024,47.601
medium_variant,931,2025,47.809
medium_variant,931,2026,48.05
medium_variant,931,2027,48.315
medium_variant,931,2028,48.597
medium_variant,931,2029,48.893
medium_variant,931,2030,49.198
medium_variant,931,2031,49.492
medium_variant,931,2032,49.794
medium_variant,931,2033,50.104
medium_variant,931,2034,50.421
medium_variant,931,2035,50.745
medium_variant,931,2036,51.044
medium_variant,931,2037,51.348
medium_variant,931,2038,51.676
medium_variant,931,2039,52.054
medium_variant,931,2040,52.499
medium_variant,931,2041,52.955
medium_variant,931,2042,53.471
medium_variant,931,2043,54.046
medium_variant,931,2044,54.671
medium_variant,931,2045,55.339
medium_variant,931,2046,55.985
medium_variant,931,2047,56.677
medium_variant,931,2048,57.406
medium_variant,931,2049,58.159
medium_variant,931,2050,58.929
medium_variant,931,2051,59.634
medium_variant,931,2052,60.356
medium_variant,931,2053,61.094
medium_variant,931,2054,61.838
medium_variant,931,2055,62.583
medium_variant,931,2056,63.216
medium_variant,931,2057,63.856
medium_variant,931,2058,64.508
medium_variant,931,2059,65.184
medium_variant,931,2060,65.892
medium_variant,931,2061,66.505
medium_variant,931,2062,67.154
medium_variant,931,2063,67.84
medium_variant,931,2064,68.563
medium_variant,931,2065,69.323
medium_variant,931,2066,69.958
medium_variant,931,2067,70.638
medium_variant,931,2068,71.348
medium_variant,931,2069,72.055
medium_variant,931,2070,72.733
medium_variant,931,2071,73.196
medium_variant,931,2072,73.643
medium_variant,931,2073,74.089
medium_variant,931,2074,74.557
medium_variant,931,2075,75.063
medium_variant,931,2076,75.415
medium_variant,931,2077,75.824
medium_variant,931,2078,76.282
medium_variant,931,2079,76.77
medium_variant,931,2080,77.279
medium_variant,931,2081,77.606
medium_variant,931,2082,77.978
medium_variant,931,2083,78.388
medium_variant,931,2084,78.831
medium_variant,931,2085,79.304
medium_variant,931,2086,79.577
medium_variant,931,2087,79.894
medium_variant,931,2088,80.255
medium_variant,931,2089,80.657
medium_variant,931,2090,81.09
medium_variant,931,2091,81.297
medium_variant,931,2092,81.555
medium_variant,931,2093,81.862
medium_variant,931,2094,82.208
medium_variant,931,2095,82.585
medium_variant,931,2096,82.73
medium_variant,931,2097,82.937
medium_variant,931,2098,83.201
medium_variant,931,2099,83.51
medium_variant,931,2100,83.857
high_variant,931,2015,48.2837972949282
low_variant,931,2015,48.2837972949282
constant_fertility,931,2015,48.2837972949282
instant_replacement,931,2015,48.2837972949282
zero_migration,931,2015,48.2837972949282
constant_mortality,931,2015,48.2837972949282
no_change,931,2015,48.2837972949282
high_variant,931,2020,48.6321864612051
low_variant,931,2020,45.8267973966027
constant_fertility,931,2020,47.7560800375294
instant_replacement,931,2020,48.0163216394628
zero_migration,931,2020,47.2163633306229
constant_mortality,931,2020,47.0657997420675
no_change,931,2020,47.5908392298367
high_variant,931,2025,51.3422401374698
low_variant,931,2025,44.2752770127271
constant_fertility,931,2025,49.2404789667345
instant_replacement,931,2025,49.6711508022593
zero_migration,931,2025,47.797145988995
constant_mortality,931,2025,47.3253244186332
no_change,931,2025,48.7518264363957
high_variant,931,2030,55.2908071742536
low_variant,931,2030,43.1058249122979
constant_fertility,931,2030,51.7762860187024
instant_replacement,931,2030,52.3084420772508
zero_migration,931,2030,49.1873185107991
constant_mortality,931,2030,48.2254026745346
no_change,931,2030,50.7949049437448
high_variant,931,2035,57.3553000065241
low_variant,931,2035,44.0037279728814
constant_fertility,931,2035,53.9058819306047
instant_replacement,931,2035,54.123574272573
zero_migration,931,2035,50.7243524723146
constant_mortality,931,2035,49.1635318175218
no_change,931,2035,52.3226595360312
high_variant,931,2040,58.6445953141899
low_variant,931,2040,46.1568746714548
constant_fertility,931,2040,55.869183873591
instant_replacement,931,2040,55.8583692451041
zero_migration,931,2040,52.4506618881936
constant_mortality,931,2040,50.1665500991598
no_change,931,2040,53.5580985449282
high_variant,931,2045,60.667551448795
low_variant,931,2045,50.0115457214006
constant_fertility,931,2045,58.7784270749457
instant_replacement,931,2045,58.6041643698499
zero_migration,931,2045,55.2531153522455
constant_mortality,931,2045,52.0434290201215
no_change,931,2045,55.550572146433
high_variant,931,2050,63.7621450488141
low_variant,931,2050,54.5682772417028
constant_fertility,931,2050,62.3446313746971
instant_replacement,931,2050,62.0323905677152
zero_migration,931,2050,58.8045446271717
constant_mortality,931,2050,54.4388372571224
no_change,931,2050,58.0063169045151
high_variant,931,2055,66.8685089525142
low_variant,931,2055,59.3997325009849
constant_fertility,931,2055,65.7706948575006
instant_replacement,931,2055,65.3164734647085
zero_migration,931,2055,62.4281558643872
constant_mortality,931,2055,56.7080082015576
no_change,931,2055,60.1872147110215
high_variant,931,2060,69.1741476517515
low_variant,931,2060,64.4310511397085
constant_fertility,931,2060,68.5371328901018
instant_replacement,931,2060,67.9072418527704
zero_migration,931,2060,65.7145761233163
constant_mortality,931,2060,58.5189754171711
no_change,931,2060,61.6675073809678
high_variant,931,2065,70.8312342272262
low_variant,931,2065,70.5870501775302
constant_fertility,931,2065,71.0611318716272
instant_replacement,931,2065,70.1877004671955
zero_migration,931,2065,69.1190020534199
constant_mortality,931,2065,60.3169394213648
no_change,931,2065,62.8634812079562
high_variant,931,2070,71.7343758953878
low_variant,931,2070,78.0376013779924
constant_fertility,931,2070,73.2016316597041
instant_replacement,931,2070,72.036625894168
zero_migration,931,2070,72.4954496694782
constant_mortality,931,2070,62.0143642505244
no_change,931,2070,63.7044114684397
high_variant,931,2075,71.3640011728186
low_variant,931,2075,85.4577703220092
constant_fertility,931,2075,74.0746779635345
instant_replacement,931,2075,72.6674026057412
zero_migration,931,2075,74.7975237120305
constant_mortality,931,2075,62.7875877467648
no_change,931,2075,63.5213376267285
high_variant,931,2080,70.8208025291792
low_variant,931,2080,94.1375115216167
constant_fertility,931,2080,74.573921408082
instant_replacement,931,2080,73.0371187787273
zero_migration,931,2080,76.9795163786998
constant_mortality,931,2080,63.519610910948
no_change,931,2080,63.1470883044413
high_variant,931,2085,71.7464581509776
low_variant,931,2085,99.7898513255912
constant_fertility,931,2085,75.3808384196843
instant_replacement,931,2085,74.1955315686148
zero_migration,931,2085,78.9788677120233
constant_mortality,931,2085,64.0840983964987
no_change,931,2085,63.1125647919162
high_variant,931,2090,73.2502717797835
low_variant,931,2090,103.083574923624
constant_fertility,931,2090,76.3172069379865
instant_replacement,931,2090,75.4214904621825
zero_migration,931,2090,80.7575955068975
constant_mortality,931,2090,64.4546640910821
no_change,931,2090,63.2331633829079
high_variant,931,2095,74.6991314340187
low_variant,931,2095,104.633863583843
constant_fertility,931,2095,77.1513258587613
instant_replacement,931,2095,76.4380467742593
zero_migration,931,2095,82.2517989292067
constant_mortality,931,2095,64.6429354310815
no_change,931,2095,63.3170510835524
high_variant,931,2100,75.5027277005826
low_variant,931,2100,106.502888758386
constant_fertility,931,2100,77.8353069368062
instant_replacement,931,2100,77.2475268165767
zero_migration,931,2100,83.5226098609612
constant_mortality,931,2100,64.716115909971
no_change,931,2100,63.3012338567871
