variant,region,year,dependencyratio1564
estimates,916,1950,85.46
estimates,916,1951,86.685
estimates,916,1952,88.339
estimates,916,1953,89.784
estimates,916,1954,90.823
estimates,916,1955,91.539
estimates,916,1956,93.255
estimates,916,1957,94.265
estimates,916,1958,94.958
estimates,916,1959,95.667
estimates,916,1960,96.493
estimates,916,1961,97.448
estimates,916,1962,98.523
estimates,916,1963,99.537
estimates,916,1964,100.204
estimates,916,1965,100.405
estimates,916,1966,100.741
estimates,916,1967,100.651
estimates,916,1968,100.268
estimates,916,1969,99.825
estimates,916,1970,99.454
estimates,916,1971,99.353
estimates,916,1972,99.353
estimates,916,1973,99.353
estimates,916,1974,99.165
estimates,916,1975,98.686
estimates,916,1976,98.592
estimates,916,1977,97.98
estimates,916,1978,97.046
estimates,916,1979,96.035
estimates,916,1980,95.031
estimates,916,1981,93.594
estimates,916,1982,92.361
estimates,916,1983,91.16
estimates,916,1984,89.761
estimates,916,1985,88.1
estimates,916,1986,86.245
estimates,916,1987,84.257
estimates,916,1988,82.229
estimates,916,1989,80.325
estimates,916,1990,78.627
estimates,916,1991,77.109
estimates,916,1992,75.704
estimates,916,1993,74.415
estimates,916,1994,73.227
estimates,916,1995,72.125
estimates,916,1996,71.211
estimates,916,1997,70.357
estimates,916,1998,69.527
estimates,916,1999,68.68
estimates,916,2000,67.796
estimates,916,2001,66.913
estimates,916,2002,66.023
estimates,916,2003,65.131
estimates,916,2004,64.256
estimates,916,2005,63.406
estimates,916,2006,62.323
estimates,916,2007,61.283
estimates,916,2008,60.262
estimates,916,2009,59.235
estimates,916,2010,58.202
estimates,916,2011,57.195
estimates,916,2012,56.202
estimates,916,2013,55.253
estimates,916,2014,54.389
estimates,916,2015,53.632
medium_variant,916,2015,53.632
medium_variant,916,2016,53.009
medium_variant,916,2017,52.456
medium_variant,916,2018,51.974
medium_variant,916,2019,51.556
medium_variant,916,2020,51.193
medium_variant,916,2021,50.851
medium_variant,916,2022,50.568
medium_variant,916,2023,50.332
medium_variant,916,2024,50.123
medium_variant,916,2025,49.932
medium_variant,916,2026,49.736
medium_variant,916,2027,49.561
medium_variant,916,2028,49.412
medium_variant,916,2029,49.305
medium_variant,916,2030,49.25
medium_variant,916,2031,49.207
medium_variant,916,2032,49.212
medium_variant,916,2033,49.266
medium_variant,916,2034,49.369
medium_variant,916,2035,49.518
medium_variant,916,2036,49.666
medium_variant,916,2037,49.864
medium_variant,916,2038,50.104
medium_variant,916,2039,50.382
medium_variant,916,2040,50.697
medium_variant,916,2041,50.986
medium_variant,916,2042,51.309
medium_variant,916,2043,51.671
medium_variant,916,2044,52.075
medium_variant,916,2045,52.518
medium_variant,916,2046,52.911
medium_variant,916,2047,53.348
medium_variant,916,2048,53.826
medium_variant,916,2049,54.343
medium_variant,916,2050,54.901
medium_variant,916,2051,55.401
medium_variant,916,2052,55.943
medium_variant,916,2053,56.533
medium_variant,916,2054,57.177
medium_variant,916,2055,57.878
medium_variant,916,2056,58.504
medium_variant,916,2057,59.185
medium_variant,916,2058,59.922
medium_variant,916,2059,60.713
medium_variant,916,2060,61.552
medium_variant,916,2061,62.283
medium_variant,916,2062,63.067
medium_variant,916,2063,63.893
medium_variant,916,2064,64.744
medium_variant,916,2065,65.607
medium_variant,916,2066,66.305
medium_variant,916,2067,67.023
medium_variant,916,2068,67.761
medium_variant,916,2069,68.515
medium_variant,916,2070,69.287
medium_variant,916,2071,69.879
medium_variant,916,2072,70.495
medium_variant,916,2073,71.142
medium_variant,916,2074,71.831
medium_variant,916,2075,72.566
medium_variant,916,2076,73.119
medium_variant,916,2077,73.727
medium_variant,916,2078,74.389
medium_variant,916,2079,75.097
medium_variant,916,2080,75.844
medium_variant,916,2081,76.373
medium_variant,916,2082,76.953
medium_variant,916,2083,77.581
medium_variant,916,2084,78.25
medium_variant,916,2085,78.954
medium_variant,916,2086,79.417
medium_variant,916,2087,79.928
medium_variant,916,2088,80.485
medium_variant,916,2089,81.077
medium_variant,916,2090,81.695
medium_variant,916,2091,82.056
medium_variant,916,2092,82.464
medium_variant,916,2093,82.914
medium_variant,916,2094,83.4
medium_variant,916,2095,83.918
medium_variant,916,2096,84.174
medium_variant,916,2097,84.478
medium_variant,916,2098,84.828
medium_variant,916,2099,85.226
medium_variant,916,2100,85.672
high_variant,916,2015,53.6317597711879
low_variant,916,2015,53.6317597711879
constant_fertility,916,2015,53.6317597711879
instant_replacement,916,2015,53.6317597711879
zero_migration,916,2015,53.6317597711879
constant_mortality,916,2015,53.6317597711879
no_change,916,2015,53.6317597711879
high_variant,916,2020,52.694302064244
low_variant,916,2020,49.692140628291
constant_fertility,916,2020,52.1521500494119
instant_replacement,916,2020,50.5379589646295
zero_migration,916,2020,51.0428491842784
constant_mortality,916,2020,51.0832817543683
no_change,916,2020,52.0400090916956
high_variant,916,2025,53.6734060978085
low_variant,916,2025,46.1900085480929
constant_fertility,916,2025,52.5651616176865
instant_replacement,916,2025,49.4073868578722
zero_migration,916,2025,49.7003236616009
constant_mortality,916,2025,49.6194162200675
no_change,916,2025,52.245103931105
high_variant,916,2030,55.6158500877819
low_variant,916,2030,42.88458247622
constant_fertility,916,2030,54.0582726055681
instant_replacement,916,2030,49.4034325273058
zero_migration,916,2030,49.0061549913243
constant_mortality,916,2030,48.6455183046117
no_change,916,2030,53.4403057905346
