variant,region,year,dependencyratio1564
estimates,923,1950,52.655
estimates,923,1951,52.819
estimates,923,1952,51.845
estimates,923,1953,50.787
estimates,923,1954,50.282
estimates,923,1955,50.496
estimates,923,1956,51.197
estimates,923,1957,52.58
estimates,923,1958,54.301
estimates,923,1959,55.829
estimates,923,1960,56.832
estimates,923,1961,57.414
estimates,923,1962,57.538
estimates,923,1963,57.266
estimates,923,1964,56.782
estimates,923,1965,56.201
estimates,923,1966,55.446
estimates,923,1967,54.631
estimates,923,1968,53.77
estimates,923,1969,52.898
estimates,923,1970,52.067
estimates,923,1971,51.276
estimates,923,1972,50.595
estimates,923,1973,50.041
estimates,923,1974,49.62
estimates,923,1975,49.331
estimates,923,1976,49.514
estimates,923,1977,49.684
estimates,923,1978,49.838
estimates,923,1979,49.948
estimates,923,1980,49.986
estimates,923,1981,49.954
estimates,923,1982,49.866
estimates,923,1983,49.775
estimates,923,1984,49.723
estimates,923,1985,49.735
estimates,923,1986,49.99
estimates,923,1987,50.253
estimates,923,1988,50.489
estimates,923,1989,50.669
estimates,923,1990,50.771
estimates,923,1991,51.086
estimates,923,1992,51.214
estimates,923,1993,51.134
estimates,923,1994,50.825
estimates,923,1995,50.271
estimates,923,1996,49.384
estimates,923,1997,48.383
estimates,923,1998,47.296
estimates,923,1999,46.18
estimates,923,2000,45.105
estimates,923,2001,44.494
estimates,923,2002,43.93
estimates,923,2003,43.373
estimates,923,2004,42.763
estimates,923,2005,42.072
estimates,923,2006,41.631
estimates,923,2007,41.144
estimates,923,2008,40.74
estimates,923,2009,40.533
estimates,923,2010,40.563
estimates,923,2011,40.957
estimates,923,2012,41.498
estimates,923,2013,42.187
estimates,923,2014,43.026
estimates,923,2015,44.014
medium_variant,923,2015,44.014
medium_variant,923,2016,45.281
medium_variant,923,2017,46.678
medium_variant,923,2018,48.112
medium_variant,923,2019,49.467
medium_variant,923,2020,50.669
medium_variant,923,2021,51.835
medium_variant,923,2022,52.859
medium_variant,923,2023,53.714
medium_variant,923,2024,54.401
medium_variant,923,2025,54.93
medium_variant,923,2026,55.507
medium_variant,923,2027,55.911
medium_variant,923,2028,56.145
medium_variant,923,2029,56.205
medium_variant,923,2030,56.093
medium_variant,923,2031,55.951
medium_variant,923,2032,55.683
medium_variant,923,2033,55.356
medium_variant,923,2034,55.069
medium_variant,923,2035,54.898
medium_variant,923,2036,55.004
medium_variant,923,2037,55.227
medium_variant,923,2038,55.557
medium_variant,923,2039,55.974
medium_variant,923,2040,56.463
medium_variant,923,2041,57.211
medium_variant,923,2042,58.017
medium_variant,923,2043,58.891
medium_variant,923,2044,59.83
medium_variant,923,2045,60.822
medium_variant,923,2046,62.043
medium_variant,923,2047,63.277
medium_variant,923,2048,64.524
medium_variant,923,2049,65.788
medium_variant,923,2050,67.061
medium_variant,923,2051,68.507
medium_variant,923,2052,69.954
medium_variant,923,2053,71.296
medium_variant,923,2054,72.38
medium_variant,923,2055,73.105
medium_variant,923,2056,73.626
medium_variant,923,2057,73.821
medium_variant,923,2058,73.699
medium_variant,923,2059,73.301
medium_variant,923,2060,72.669
medium_variant,923,2061,71.937
medium_variant,923,2062,70.999
medium_variant,923,2063,69.936
medium_variant,923,2064,68.847
medium_variant,923,2065,67.797
medium_variant,923,2066,66.906
medium_variant,923,2067,66.078
medium_variant,923,2068,65.335
medium_variant,923,2069,64.699
medium_variant,923,2070,64.184
medium_variant,923,2071,63.958
medium_variant,923,2072,63.869
medium_variant,923,2073,63.902
medium_variant,923,2074,64.031
medium_variant,923,2075,64.235
medium_variant,923,2076,64.681
medium_variant,923,2077,65.205
medium_variant,923,2078,65.78
medium_variant,923,2079,66.356
medium_variant,923,2080,66.887
medium_variant,923,2081,67.502
medium_variant,923,2082,68.093
medium_variant,923,2083,68.633
medium_variant,923,2084,69.095
medium_variant,923,2085,69.47
medium_variant,923,2086,69.831
medium_variant,923,2087,70.122
medium_variant,923,2088,70.332
medium_variant,923,2089,70.457
medium_variant,923,2090,70.502
medium_variant,923,2091,70.458
medium_variant,923,2092,70.345
medium_variant,923,2093,70.177
medium_variant,923,2094,69.978
medium_variant,923,2095,69.762
medium_variant,923,2096,69.478
medium_variant,923,2097,69.195
medium_variant,923,2098,68.936
medium_variant,923,2099,68.721
medium_variant,923,2100,68.563
high_variant,923,2015,44.0135267013437
low_variant,923,2015,44.0135267013437
constant_fertility,923,2015,44.0135267013437
instant_replacement,923,2015,44.0135267013437
zero_migration,923,2015,44.0135267013437
constant_mortality,923,2015,44.0135267013437
no_change,923,2015,44.0135267013437
high_variant,923,2020,51.9827199049679
low_variant,923,2020,49.3553410479672
constant_fertility,923,2020,50.1140911354429
instant_replacement,923,2020,53.2884483986157
zero_migration,923,2020,50.7269077909089
constant_mortality,923,2020,50.506603495497
no_change,923,2020,49.9516191608258
high_variant,923,2025,58.2549637236832
low_variant,923,2025,51.6047575927069
constant_fertility,923,2025,53.446173833512
instant_replacement,923,2025,59.892909277657
zero_migration,923,2025,55.0231355009018
constant_mortality,923,2025,54.4671138568998
no_change,923,2025,52.9811473565358
high_variant,923,2030,61.725699449647
low_variant,923,2030,50.4593113711014
constant_fertility,923,2030,53.7512279904051
instant_replacement,923,2030,63.0393768161496
zero_migration,923,2030,56.2138737487867
constant_mortality,923,2030,55.1928866544417
no_change,923,2030,52.8429085409846
high_variant,923,2035,60.449555260828
low_variant,923,2035,49.1977285680093
constant_fertility,923,2035,52.8656962339477
instant_replacement,923,2035,59.0525092715767
zero_migration,923,2035,55.0578395663933
constant_mortality,923,2035,53.4664757367514
no_change,923,2035,51.413783197474
high_variant,923,2040,61.1554294366998
low_variant,923,2040,51.5062136568289
constant_fertility,923,2040,55.1361356288637
instant_replacement,923,2040,58.7302117999784
zero_migration,923,2040,56.6766871444921
constant_mortality,923,2040,54.3517369543245
no_change,923,2040,52.9823852042536
high_variant,923,2045,64.5722737549797
low_variant,923,2045,56.9306250850236
constant_fertility,923,2045,59.5785800652714
instant_replacement,923,2045,62.0974513516472
zero_migration,923,2045,61.1281426999846
constant_mortality,923,2045,57.9110712156937
no_change,923,2045,56.5826837726852
high_variant,923,2050,70.3857373363564
low_variant,923,2050,64.0978601559497
constant_fertility,923,2050,65.0290600393503
instant_replacement,923,2050,68.0519149648046
zero_migration,923,2050,67.5185435927846
constant_mortality,923,2050,63.189314581694
no_change,923,2050,60.9949500462348
high_variant,923,2055,76.0223030824451
