variant,country,year,gender,dependencyratio2069
estimates,780,1950,male,100.965
estimates,780,1951,male,103.233
estimates,780,1952,male,105.658
estimates,780,1953,male,108.36
estimates,780,1954,male,111.039
estimates,780,1955,male,113.423
estimates,780,1956,male,115.858
estimates,780,1957,male,117.878
estimates,780,1958,male,119.444
estimates,780,1959,male,120.652
estimates,780,1960,male,121.585
estimates,780,1961,male,123.028
estimates,780,1962,male,124.35
estimates,780,1963,male,125.369
estimates,780,1964,male,125.887
estimates,780,1965,male,125.89
estimates,780,1966,male,126.358
estimates,780,1967,male,126.171
estimates,780,1968,male,125.604
estimates,780,1969,male,125.127
estimates,780,1970,male,124.951
estimates,780,1971,male,121.89
estimates,780,1972,male,119.697
estimates,780,1973,male,117.846
estimates,780,1974,male,115.673
estimates,780,1975,male,113.003
estimates,780,1976,male,110.992
estimates,780,1977,male,108.395
estimates,780,1978,male,105.515
estimates,780,1979,male,102.797
estimates,780,1980,male,100.416
estimates,780,1981,male,98.265
estimates,780,1982,male,96.423
estimates,780,1983,male,94.841
estimates,780,1984,male,93.385
estimates,780,1985,male,92.013
estimates,780,1986,male,91.446
estimates,780,1987,male,90.708
estimates,780,1988,male,89.882
estimates,780,1989,male,89.114
estimates,780,1990,male,88.376
estimates,780,1991,male,86.525
estimates,780,1992,male,84.929
estimates,780,1993,male,83.425
estimates,780,1994,male,81.801
estimates,780,1995,male,79.983
estimates,780,1996,male,78.093
estimates,780,1997,male,76.168
estimates,780,1998,male,74.123
estimates,780,1999,male,71.897
estimates,780,2000,male,69.47
estimates,780,2001,male,66.731
estimates,780,2002,male,63.849
estimates,780,2003,male,61.013
estimates,780,2004,male,58.418
estimates,780,2005,male,56.155
estimates,780,2006,male,54.329
estimates,780,2007,male,52.714
estimates,780,2008,male,51.357
estimates,780,2009,male,50.29
estimates,780,2010,male,49.505
estimates,780,2011,male,49.009
estimates,780,2012,male,48.695
estimates,780,2013,male,48.539
estimates,780,2014,male,48.492
estimates,780,2015,male,48.508
medium_variant,780,2015,male,48.508
medium_variant,780,2016,male,48.671
medium_variant,780,2017,male,48.881
medium_variant,780,2018,male,49.112
medium_variant,780,2019,male,49.331
medium_variant,780,2020,male,49.509
medium_variant,780,2021,male,49.72
medium_variant,780,2022,male,49.865
medium_variant,780,2023,male,49.921
medium_variant,780,2024,male,49.868
medium_variant,780,2025,male,49.705
medium_variant,780,2026,male,49.715
medium_variant,780,2027,male,49.581
medium_variant,780,2028,male,49.346
medium_variant,780,2029,male,49.077
medium_variant,780,2030,male,48.812
medium_variant,780,2031,male,48.816
