variant,country,year,gender,dependencyratio2069
estimates,558,1950,male,130.497
estimates,558,1951,male,132.109
estimates,558,1952,male,134.921
estimates,558,1953,male,137.045
estimates,558,1954,male,138.303
estimates,558,1955,male,139.202
estimates,558,1956,male,142.481
estimates,558,1957,male,144.379
estimates,558,1958,male,145.702
estimates,558,1959,male,146.918
estimates,558,1960,male,148.062
estimates,558,1961,male,148.894
estimates,558,1962,male,149.519
estimates,558,1963,male,150.133
estimates,558,1964,male,150.906
estimates,558,1965,male,151.965
estimates,558,1966,male,153.562
estimates,558,1967,male,155.661
estimates,558,1968,male,157.717
estimates,558,1969,male,159.046
estimates,558,1970,male,159.322
estimates,558,1971,male,159.482
estimates,558,1972,male,158.757
estimates,558,1973,male,157.439
estimates,558,1974,male,155.881
estimates,558,1975,male,154.271
estimates,558,1976,male,153.228
estimates,558,1977,male,151.935
estimates,558,1978,male,150.624
estimates,558,1979,male,149.52
estimates,558,1980,male,148.707
estimates,558,1981,male,148.496
estimates,558,1982,male,148.619
estimates,558,1983,male,148.926
estimates,558,1984,male,149.187
estimates,558,1985,male,149.261
estimates,558,1986,male,149.271
estimates,558,1987,male,149.071
estimates,558,1988,male,148.701
estimates,558,1989,male,148.208
estimates,558,1990,male,147.588
estimates,558,1991,male,145.899
estimates,558,1992,male,144.066
estimates,558,1993,male,142.089
estimates,558,1994,male,139.942
estimates,558,1995,male,137.61
estimates,558,1996,male,134.887
estimates,558,1997,male,132.114
estimates,558,1998,male,129.269
estimates,558,1999,male,126.319
estimates,558,2000,male,123.254
estimates,558,2001,male,119.848
estimates,558,2002,male,116.418
estimates,558,2003,male,113.05
estimates,558,2004,male,109.85
estimates,558,2005,male,106.865
estimates,558,2006,male,103.538
estimates,558,2007,male,100.49
estimates,558,2008,male,97.687
estimates,558,2009,male,95.058
estimates,558,2010,male,92.562
estimates,558,2011,male,90.079
estimates,558,2012,male,87.664
estimates,558,2013,male,85.342
estimates,558,2014,male,83.147
estimates,558,2015,male,81.081
medium_variant,558,2015,male,81.081
medium_variant,558,2016,male,78.853
medium_variant,558,2017,male,76.775
medium_variant,558,2018,male,74.865
medium_variant,558,2019,male,73.137
medium_variant,558,2020,male,71.595
medium_variant,558,2021,male,70.158
medium_variant,558,2022,male,68.859
medium_variant,558,2023,male,67.669
medium_variant,558,2024,male,66.56
medium_variant,558,2025,male,65.508
medium_variant,558,2026,male,64.433
medium_variant,558,2027,male,63.4
medium_variant,558,2028,male,62.402
medium_variant,558,2029,male,61.432
medium_variant,558,2030,male,60.487
medium_variant,558,2031,male,59.561
medium_variant,558,2032,male,58.657
medium_variant,558,2033,male,57.787
medium_variant,558,2034,male,56.966
medium_variant,558,2035,male,56.2
medium_variant,558,2036,male,55.453
medium_variant,558,2037,male,54.758
medium_variant,558,2038,male,54.127
medium_variant,558,2039,male,53.572
medium_variant,558,2040,male,53.104
medium_variant,558,2041,male,52.686
