variant,country,year,gender,dependencyratio2069
estimates,120,1950,male,106.445
estimates,120,1951,male,107.09
estimates,120,1952,male,107.488
estimates,120,1953,male,107.623
estimates,120,1954,male,107.492
estimates,120,1955,male,107.141
estimates,120,1956,male,107.901
estimates,120,1957,male,108.282
estimates,120,1958,male,108.438
estimates,120,1959,male,108.522
estimates,120,1960,male,108.624
estimates,120,1961,male,109.641
estimates,120,1962,male,110.621
estimates,120,1963,male,111.539
estimates,120,1964,male,112.326
estimates,120,1965,male,112.963
estimates,120,1966,male,114.626
estimates,120,1967,male,115.988
estimates,120,1968,male,117.12
estimates,120,1969,male,118.094
estimates,120,1970,male,118.948
estimates,120,1971,male,120.605
estimates,120,1972,male,121.999
estimates,120,1973,male,123.204
estimates,120,1974,male,124.285
estimates,120,1975,male,125.291
estimates,120,1976,male,127.111
estimates,120,1977,male,128.738
estimates,120,1978,male,130.191
estimates,120,1979,male,131.484
estimates,120,1980,male,132.629
estimates,120,1981,male,134.444
estimates,120,1982,male,136.043
estimates,120,1983,male,137.418
estimates,120,1984,male,138.544
estimates,120,1985,male,139.417
estimates,120,1986,male,141.045
estimates,120,1987,male,142.233
estimates,120,1988,male,143.061
estimates,120,1989,male,143.599
estimates,120,1990,male,143.859
estimates,120,1991,male,144.704
estimates,120,1992,male,145.166
estimates,120,1993,male,145.266
estimates,120,1994,male,145.009
estimates,120,1995,male,144.404
estimates,120,1996,male,144.426
estimates,120,1997,male,144.053
estimates,120,1998,male,143.311
estimates,120,1999,male,142.255
estimates,120,2000,male,140.957
estimates,120,2001,male,140.224
estimates,120,2002,male,139.289
estimates,120,2003,male,138.178
estimates,120,2004,male,136.897
estimates,120,2005,male,135.473
estimates,120,2006,male,134.649
estimates,120,2007,male,133.571
estimates,120,2008,male,132.352
estimates,120,2009,male,131.098
estimates,120,2010,male,129.854
estimates,120,2011,male,129.142
estimates,120,2012,male,128.312
estimates,120,2013,male,127.413
estimates,120,2014,male,126.47
estimates,120,2015,male,125.491
medium_variant,120,2015,male,125.491
medium_variant,120,2016,male,124.794
medium_variant,120,2017,male,124.012
medium_variant,120,2018,male,123.121
medium_variant,120,2019,male,122.085
medium_variant,120,2020,male,120.889
medium_variant,120,2021,male,119.812
medium_variant,120,2022,male,118.589
medium_variant,120,2023,male,117.224
medium_variant,120,2024,male,115.72
medium_variant,120,2025,male,114.091
medium_variant,120,2026,male,112.641
medium_variant,120,2027,male,111.059
medium_variant,120,2028,male,109.392
medium_variant,120,2029,male,107.69
medium_variant,120,2030,male,105.984
medium_variant,120,2031,male,104.492
medium_variant,120,2032,male,102.975
medium_variant,120,2033,male,101.456
medium_variant,120,2034,male,99.952
medium_variant,120,2035,male,98.474
medium_variant,120,2036,male,97.231
medium_variant,120,2037,male,95.981
medium_variant,120,2038,male,94.741
medium_variant,120,2039,male,93.525
medium_variant,120,2040,male,92.336
medium_variant,120,2041,male,91.319
medium_variant,120,2042,male,90.312
medium_variant,120,2043,male,89.318
medium_variant,120,2044,male,88.332
medium_variant,120,2045,male,87.355
medium_variant,120,2046,male,86.542
medium_variant,120,2047,male,85.711
medium_variant,120,2048,male,84.874
medium_variant,120,2049,male,84.042
medium_variant,120,2050,male,83.22
medium_variant,120,2051,male,82.533
medium_variant,120,2052,male,81.831
medium_variant,120,2053,male,81.12
medium_variant,120,2054,male,80.405
medium_variant,120,2055,male,79.69
medium_variant,120,2056,male,79.092
medium_variant,120,2057,male,78.474
medium_variant,120,2058,male,77.842
medium_variant,120,2059,male,77.194
medium_variant,120,2060,male,76.533
medium_variant,120,2061,male,75.967
medium_variant,120,2062,male,75.379
medium_variant,120,2063,male,74.773
medium_variant,120,2064,male,74.155
medium_variant,120,2065,male,73.529
medium_variant,120,2066,male,73.007
medium_variant,120,2067,male,72.462
medium_variant,120,2068,male,71.911
medium_variant,120,2069,male,71.367
medium_variant,120,2070,male,70.84
medium_variant,120,2071,male,70.437
medium_variant,120,2072,male,70.026
medium_variant,120,2073,male,69.618
medium_variant,120,2074,male,69.221
medium_variant,120,2075,male,68.842
medium_variant,120,2076,male,68.575
medium_variant,120,2077,male,68.304
medium_variant,120,2078,male,68.032
medium_variant,120,2079,male,67.758
medium_variant,120,2080,male,67.482
medium_variant,120,2081,male,67.302
medium_variant,120,2082,male,67.1
medium_variant,120,2083,male,66.882
