country,variant,gender,freq,year,lifeexpectancyat15
646,estimates,female,5yearly,1950,44.774
646,estimates,male,5yearly,1950,42.266201
646,estimates,female,5yearly,1955,45.561309
646,estimates,male,5yearly,1955,43.023219
646,estimates,female,5yearly,1960,46.350791
646,estimates,male,5yearly,1960,43.795322
646,estimates,female,5yearly,1965,46.937056
646,estimates,male,5yearly,1965,44.353084
646,estimates,female,5yearly,1970,47.197406
646,estimates,male,5yearly,1970,44.612494
646,estimates,female,5yearly,1975,47.757907
646,estimates,male,5yearly,1975,45.248845
646,estimates,female,5yearly,1980,49.628992
646,estimates,male,5yearly,1980,47.072615
646,estimates,female,5yearly,1985,48.438493
646,estimates,male,5yearly,1985,45.936576
646,estimates,female,5yearly,1990,35.966635
646,estimates,male,5yearly,1990,33.350112
646,estimates,female,5yearly,1995,44.230872
646,estimates,male,5yearly,1995,43.074492
646,estimates,female,5yearly,2000,46.763518
646,estimates,male,5yearly,2000,45.595087
646,estimates,female,5yearly,2005,53.571897
646,estimates,male,5yearly,2005,51.242565
646,estimates,female,5yearly,2010,57.032108
646,estimates,male,5yearly,2010,53.982272
646,medium_variant,female,5yearly,2015,58.582945
646,medium_variant,male,5yearly,2015,55.34231
646,medium_variant,female,5yearly,2020,59.389969
646,medium_variant,male,5yearly,2020,56.061632
646,medium_variant,female,5yearly,2025,60.210243
646,medium_variant,male,5yearly,2025,56.773677
646,medium_variant,female,5yearly,2030,61.053666
646,medium_variant,male,5yearly,2030,57.442336
646,medium_variant,female,5yearly,2035,61.823575
646,medium_variant,male,5yearly,2035,58.081051
646,medium_variant,female,5yearly,2040,62.520497
646,medium_variant,male,5yearly,2040,58.696404
646,medium_variant,female,5yearly,2045,63.195614
646,medium_variant,male,5yearly,2045,59.269767
646,medium_variant,female,5yearly,2050,63.957526
646,medium_variant,male,5yearly,2050,59.908768
646,medium_variant,female,5yearly,2055,64.740245
646,medium_variant,male,5yearly,2055,60.607179
646,medium_variant,female,5yearly,2060,65.484334
646,medium_variant,male,5yearly,2060,61.268569
646,medium_variant,female,5yearly,2065,66.199382
646,medium_variant,male,5yearly,2065,61.880926
646,medium_variant,female,5yearly,2070,66.804948
646,medium_variant,male,5yearly,2070,62.43598
646,medium_variant,female,5yearly,2075,67.333347
646,medium_variant,male,5yearly,2075,62.973555
646,medium_variant,female,5yearly,2080,67.84708
646,medium_variant,male,5yearly,2080,63.499811
646,medium_variant,female,5yearly,2085,68.347472
646,medium_variant,male,5yearly,2085,64.023234
646,medium_variant,female,5yearly,2090,68.838183
646,medium_variant,male,5yearly,2090,64.543635
646,medium_variant,female,5yearly,2095,69.320656
646,medium_variant,male,5yearly,2095,65.060186
