country,variant,gender,freq,year,lifeexpectancyat15
662,estimates,female,5yearly,1950,55.429
662,estimates,male,5yearly,1950,49.386
662,estimates,female,5yearly,1955,57.355
662,estimates,male,5yearly,1955,49.826
662,estimates,female,5yearly,1960,56.997
662,estimates,male,5yearly,1960,50.114
662,estimates,female,5yearly,1965,55.571
662,estimates,male,5yearly,1965,50.222
662,estimates,female,5yearly,1970,57.46
662,estimates,male,5yearly,1970,51.756
662,estimates,female,5yearly,1975,59.141
662,estimates,male,5yearly,1975,53.148
662,estimates,female,5yearly,1980,61.019
662,estimates,male,5yearly,1980,54.887
662,estimates,female,5yearly,1985,60.662
662,estimates,male,5yearly,1985,55.992
662,estimates,female,5yearly,1990,60.367
662,estimates,male,5yearly,1990,56.716
662,estimates,female,5yearly,1995,59.945
662,estimates,male,5yearly,1995,56.249
662,estimates,female,5yearly,2000,60.682
662,estimates,male,5yearly,2000,56.973
662,estimates,female,5yearly,2005,62.951
662,estimates,male,5yearly,2005,58.086
662,estimates,female,5yearly,2010,63.79
662,estimates,male,5yearly,2010,58.734
662,medium_variant,female,5yearly,2015,64.579816
662,medium_variant,male,5yearly,2015,59.514084
662,medium_variant,female,5yearly,2020,65.335843
662,medium_variant,male,5yearly,2020,60.327009
662,medium_variant,female,5yearly,2025,66.061224
662,medium_variant,male,5yearly,2025,61.179344
662,medium_variant,female,5yearly,2030,66.767051
662,medium_variant,male,5yearly,2030,62.05693
662,medium_variant,female,5yearly,2035,67.440668
662,medium_variant,male,5yearly,2035,62.946791
662,medium_variant,female,5yearly,2040,68.08974
662,medium_variant,male,5yearly,2040,63.857063
662,medium_variant,female,5yearly,2045,68.718787
662,medium_variant,male,5yearly,2045,64.775599
662,medium_variant,female,5yearly,2050,69.331408
662,medium_variant,male,5yearly,2050,65.717027
662,medium_variant,female,5yearly,2055,69.939109
662,medium_variant,male,5yearly,2055,66.670038
662,medium_variant,female,5yearly,2060,70.52051
662,medium_variant,male,5yearly,2060,67.545749
662,medium_variant,female,5yearly,2065,71.097175
662,medium_variant,male,5yearly,2065,68.361507
662,medium_variant,female,5yearly,2070,71.677461
662,medium_variant,male,5yearly,2070,69.077749
662,medium_variant,female,5yearly,2075,72.227938
662,medium_variant,male,5yearly,2075,69.691744
662,medium_variant,female,5yearly,2080,72.780094
662,medium_variant,male,5yearly,2080,70.266383
662,medium_variant,female,5yearly,2085,73.337373
662,medium_variant,male,5yearly,2085,70.81204
662,medium_variant,female,5yearly,2090,73.882767
662,medium_variant,male,5yearly,2090,71.335852
662,medium_variant,female,5yearly,2095,74.447876
662,medium_variant,male,5yearly,2095,71.84971
662,estimates,female,5yearly,Regi,Saint Lucia
662,estimates,male,5yearly,Regi,Saint Lucia
662,medium_variant,female,5yearly,Regi,Saint Lucia
662,medium_variant,male,5yearly,Regi,Saint Lucia
