country,variant,gender,freq,year,lifeexpectancyat15
40,estimates,female,5yearly,1950,58.315411
40,estimates,male,5yearly,1950,53.924855
40,estimates,female,5yearly,1955,59.430239
40,estimates,male,5yearly,1955,53.942832
40,estimates,female,5yearly,1960,60.358382
40,estimates,male,5yearly,1960,54.508235
40,estimates,female,5yearly,1965,60.528746
40,estimates,male,5yearly,1965,54.331293
40,estimates,female,5yearly,1970,61.149281
40,estimates,male,5yearly,1970,54.57168
40,estimates,female,5yearly,1975,61.928691
40,estimates,male,5yearly,1975,55.159545
40,estimates,female,5yearly,1980,62.763263
40,estimates,male,5yearly,1980,55.897656
40,estimates,female,5yearly,1985,64.037676
40,estimates,male,5yearly,1985,57.477981
40,estimates,female,5yearly,1990,64.98583
40,estimates,male,5yearly,1990,58.475286
40,estimates,female,5yearly,1995,66.084399
40,estimates,male,5yearly,1995,59.780697
40,estimates,female,5yearly,2000,67.164318
40,estimates,male,5yearly,2000,61.439363
40,estimates,female,5yearly,2005,68.186898
40,estimates,male,5yearly,2005,62.762504
40,estimates,female,5yearly,2010,68.839765
40,estimates,male,5yearly,2010,63.78009
40,medium_variant,female,5yearly,2015,69.414432
40,medium_variant,male,5yearly,2015,64.770341
40,medium_variant,female,5yearly,2020,70.063379
40,medium_variant,male,5yearly,2020,65.844437
40,medium_variant,female,5yearly,2025,70.716651
40,medium_variant,male,5yearly,2025,66.866209
40,medium_variant,female,5yearly,2030,71.339052
40,medium_variant,male,5yearly,2030,67.646375
40,medium_variant,female,5yearly,2035,71.958584
40,medium_variant,male,5yearly,2035,68.336345
40,medium_variant,female,5yearly,2040,72.568784
40,medium_variant,male,5yearly,2040,68.985332
40,medium_variant,female,5yearly,2045,73.186059
40,medium_variant,male,5yearly,2045,69.600713
40,medium_variant,female,5yearly,2050,73.777976
40,medium_variant,male,5yearly,2050,70.208368
40,medium_variant,female,5yearly,2055,74.354313
40,medium_variant,male,5yearly,2055,70.804291
40,medium_variant,female,5yearly,2060,74.947712
40,medium_variant,male,5yearly,2060,71.401912
40,medium_variant,female,5yearly,2065,75.547931
40,medium_variant,male,5yearly,2065,71.974929
40,medium_variant,female,5yearly,2070,76.120249
40,medium_variant,male,5yearly,2070,72.539568
40,medium_variant,female,5yearly,2075,76.707968
40,medium_variant,male,5yearly,2075,73.125928
40,medium_variant,female,5yearly,2080,77.276456
40,medium_variant,male,5yearly,2080,73.701033
40,medium_variant,female,5yearly,2085,77.855345
40,medium_variant,male,5yearly,2085,74.280413
40,medium_variant,female,5yearly,2090,78.437548
40,medium_variant,male,5yearly,2090,74.857557
40,medium_variant,female,5yearly,2095,79.004619
40,medium_variant,male,5yearly,2095,75.420833
40,estimates,female,5yearly,Regi,Austria
40,estimates,male,5yearly,Regi,Austria
40,medium_variant,female,5yearly,Regi,Austria
40,medium_variant,male,5yearly,Regi,Austria
