country,variant,gender,freq,year,lifeexpectancyat15
410,estimates,female,5yearly,1950,48.394032
410,estimates,male,5yearly,1950,45.321545
410,estimates,female,5yearly,1955,50.169246
410,estimates,male,5yearly,1955,46.098771
410,estimates,female,5yearly,1960,52.103867
410,estimates,male,5yearly,1960,46.916339
410,estimates,female,5yearly,1965,54.217269
410,estimates,male,5yearly,1965,47.769584
410,estimates,female,5yearly,1970,56.57485
410,estimates,male,5yearly,1970,48.740423
410,estimates,female,5yearly,1975,58.176133
410,estimates,male,5yearly,1975,49.624109
410,estimates,female,5yearly,1980,59.735887
410,estimates,male,5yearly,1980,50.917752
410,estimates,female,5yearly,1985,61.437385
410,estimates,male,5yearly,1985,52.980721
410,estimates,female,5yearly,1990,63.245823
410,estimates,male,5yearly,1990,54.909505
410,estimates,female,5yearly,1995,64.636589
410,estimates,male,5yearly,1995,56.864457
410,estimates,female,5yearly,2000,66.190575
410,estimates,male,5yearly,2000,59.232418
410,estimates,female,5yearly,2005,68.127588
410,estimates,male,5yearly,2005,61.478066
410,estimates,female,5yearly,2010,69.778023
410,estimates,male,5yearly,2010,63.268953
410,medium_variant,female,5yearly,2015,70.651308
410,medium_variant,male,5yearly,2015,64.640786
410,medium_variant,female,5yearly,2020,71.493728
410,medium_variant,male,5yearly,2020,65.648018
410,medium_variant,female,5yearly,2025,72.281169
410,medium_variant,male,5yearly,2025,66.46884
410,medium_variant,female,5yearly,2030,73.04198
410,medium_variant,male,5yearly,2030,67.237971
410,medium_variant,female,5yearly,2035,73.778114
410,medium_variant,male,5yearly,2035,67.97432
410,medium_variant,female,5yearly,2040,74.494219
410,medium_variant,male,5yearly,2040,68.692929
410,medium_variant,female,5yearly,2045,75.179646
410,medium_variant,male,5yearly,2045,69.390867
410,medium_variant,female,5yearly,2050,75.865074
410,medium_variant,male,5yearly,2050,70.072566
410,medium_variant,female,5yearly,2055,76.523244
410,medium_variant,male,5yearly,2055,70.743093
410,medium_variant,female,5yearly,2060,77.178797
410,medium_variant,male,5yearly,2060,71.39669
410,medium_variant,female,5yearly,2065,77.823817
410,medium_variant,male,5yearly,2065,72.030043
410,medium_variant,female,5yearly,2070,78.455261
410,medium_variant,male,5yearly,2070,72.660604
410,medium_variant,female,5yearly,2075,79.07834
410,medium_variant,male,5yearly,2075,73.296089
410,medium_variant,female,5yearly,2080,79.701643
410,medium_variant,male,5yearly,2080,73.898315
410,medium_variant,female,5yearly,2085,80.317691
410,medium_variant,male,5yearly,2085,74.512371
410,medium_variant,female,5yearly,2090,80.924545
410,medium_variant,male,5yearly,2090,75.12938
410,medium_variant,female,5yearly,2095,81.535409
410,medium_variant,male,5yearly,2095,75.720644
410,estimates,female,5yearly,Regi,Republic of Korea
410,estimates,male,5yearly,Regi,Republic of Korea
410,medium_variant,female,5yearly,Regi,Republic of Korea
410,medium_variant,male,5yearly,Regi,Republic of Korea
