country,variant,gender,freq,year,lifeexpectancyat15
174,estimates,female,5yearly,1950,42.653427
174,estimates,male,5yearly,1950,40.605791
174,estimates,female,5yearly,1955,43.734324
174,estimates,male,5yearly,1955,41.39844
174,estimates,female,5yearly,1960,44.806406
174,estimates,male,5yearly,1960,42.449639
174,estimates,female,5yearly,1965,45.870376
174,estimates,male,5yearly,1965,43.493809
174,estimates,female,5yearly,1970,47.228063
174,estimates,male,5yearly,1970,44.610026
174,estimates,female,5yearly,1975,48.302734
174,estimates,male,5yearly,1975,45.666189
174,estimates,female,5yearly,1980,49.789823
174,estimates,male,5yearly,1980,47.255814
174,estimates,female,5yearly,1985,51.297383
174,estimates,male,5yearly,1985,48.743983
174,estimates,female,5yearly,1990,52.583384
174,estimates,male,5yearly,1990,50.020506
174,estimates,female,5yearly,1995,53.333152
174,estimates,male,5yearly,1995,50.773414
174,estimates,female,5yearly,2000,53.533453
174,estimates,male,5yearly,2000,50.904542
174,estimates,female,5yearly,2005,54.198307
174,estimates,male,5yearly,2005,51.567533
174,estimates,female,5yearly,2010,55.233292
174,estimates,male,5yearly,2010,52.533142
174,medium_variant,female,5yearly,2015,55.890892
174,medium_variant,male,5yearly,2015,53.087603
174,medium_variant,female,5yearly,2020,56.481746
174,medium_variant,male,5yearly,2020,53.559604
174,medium_variant,female,5yearly,2025,57.027894
174,medium_variant,male,5yearly,2025,53.976489
174,medium_variant,female,5yearly,2030,57.536452
174,medium_variant,male,5yearly,2030,54.362671
174,medium_variant,female,5yearly,2035,58.028996
174,medium_variant,male,5yearly,2035,54.71092
174,medium_variant,female,5yearly,2040,58.514494
174,medium_variant,male,5yearly,2040,55.049765
174,medium_variant,female,5yearly,2045,59.001573
174,medium_variant,male,5yearly,2045,55.362836
174,medium_variant,female,5yearly,2050,59.475787
174,medium_variant,male,5yearly,2050,55.657776
174,medium_variant,female,5yearly,2055,59.948884
174,medium_variant,male,5yearly,2055,55.955803
174,medium_variant,female,5yearly,2060,60.458388
174,medium_variant,male,5yearly,2060,56.255001
174,medium_variant,female,5yearly,2065,60.968489
174,medium_variant,male,5yearly,2065,56.550267
174,medium_variant,female,5yearly,2070,61.438376
174,medium_variant,male,5yearly,2070,56.827527
174,medium_variant,female,5yearly,2075,61.917237
174,medium_variant,male,5yearly,2075,57.132112
174,medium_variant,female,5yearly,2080,62.441409
174,medium_variant,male,5yearly,2080,57.448242
174,medium_variant,female,5yearly,2085,62.937931
174,medium_variant,male,5yearly,2085,57.779507
174,medium_variant,female,5yearly,2090,63.444774
174,medium_variant,male,5yearly,2090,58.144174
174,medium_variant,female,5yearly,2095,63.93376
174,medium_variant,male,5yearly,2095,58.543132
