country,variant,gender,freq,year,lifeexpectancyat15
426,estimates,female,5yearly,1950,44.699427
426,estimates,male,5yearly,1950,42.119964
426,estimates,female,5yearly,1955,46.246409
426,estimates,male,5yearly,1955,43.664851
426,estimates,female,5yearly,1960,47.651442
426,estimates,male,5yearly,1960,45.019757
426,estimates,female,5yearly,1965,48.012586
426,estimates,male,5yearly,1965,45.355002
426,estimates,female,5yearly,1970,48.564617
426,estimates,male,5yearly,1970,45.979597
426,estimates,female,5yearly,1975,49.73387
426,estimates,male,5yearly,1975,47.159668
426,estimates,female,5yearly,1980,51.302236
426,estimates,male,5yearly,1980,48.635966
426,estimates,female,5yearly,1985,52.377566
426,estimates,male,5yearly,1985,49.635286
426,estimates,female,5yearly,1990,53.219393
426,estimates,male,5yearly,1990,50.182357
426,estimates,female,5yearly,1995,46.042172
426,estimates,male,5yearly,1995,43.581077
426,estimates,female,5yearly,2000,37.972065
426,estimates,male,5yearly,2000,36.923695
426,estimates,female,5yearly,2005,41.26599
426,estimates,male,5yearly,2005,39.412772
426,estimates,female,5yearly,2010,44.729817
426,estimates,male,5yearly,2010,40.774433
426,medium_variant,female,5yearly,2015,45.80111
426,medium_variant,male,5yearly,2015,42.214913
426,medium_variant,female,5yearly,2020,46.450192
426,medium_variant,male,5yearly,2020,43.60123
426,medium_variant,female,5yearly,2025,48.05794
426,medium_variant,male,5yearly,2025,45.539369
426,medium_variant,female,5yearly,2030,50.03357
426,medium_variant,male,5yearly,2030,47.583616
426,medium_variant,female,5yearly,2035,52.191748
426,medium_variant,male,5yearly,2035,49.601045
426,medium_variant,female,5yearly,2040,54.330712
426,medium_variant,male,5yearly,2040,51.472879
426,medium_variant,female,5yearly,2045,56.312725
426,medium_variant,male,5yearly,2045,53.160754
426,medium_variant,female,5yearly,2050,57.860291
426,medium_variant,male,5yearly,2050,54.537859
426,medium_variant,female,5yearly,2055,59.03255
426,medium_variant,male,5yearly,2055,55.607818
426,medium_variant,female,5yearly,2060,60.154755
426,medium_variant,male,5yearly,2060,56.608384
426,medium_variant,female,5yearly,2065,61.236188
426,medium_variant,male,5yearly,2065,57.552905
426,medium_variant,female,5yearly,2070,62.272178
426,medium_variant,male,5yearly,2070,58.450646
426,medium_variant,female,5yearly,2075,63.220104
426,medium_variant,male,5yearly,2075,59.273582
426,medium_variant,female,5yearly,2080,64.054158
426,medium_variant,male,5yearly,2080,60.061154
426,medium_variant,female,5yearly,2085,64.86081
426,medium_variant,male,5yearly,2085,60.826864
426,medium_variant,female,5yearly,2090,65.650765
426,medium_variant,male,5yearly,2090,61.571316
426,medium_variant,female,5yearly,2095,66.4174
426,medium_variant,male,5yearly,2095,62.304391
