country,variant,gender,freq,year,lifeexpectancyat15
706,estimates,female,5yearly,1950,41.531452
706,estimates,male,5yearly,1950,39.156707
706,estimates,female,5yearly,1955,42.623341
706,estimates,male,5yearly,1955,40.200557
706,estimates,female,5yearly,1960,43.685206
706,estimates,male,5yearly,1960,41.227229
706,estimates,female,5yearly,1965,44.753623
706,estimates,male,5yearly,1965,42.27855
706,estimates,female,5yearly,1970,45.842426
706,estimates,male,5yearly,1970,43.357128
706,estimates,female,5yearly,1975,46.805758
706,estimates,male,5yearly,1975,44.305235
706,estimates,female,5yearly,1980,47.644814
706,estimates,male,5yearly,1980,45.131556
706,estimates,female,5yearly,1985,48.027284
706,estimates,male,5yearly,1985,45.499353
706,estimates,female,5yearly,1990,47.182646
706,estimates,male,5yearly,1990,44.642613
706,estimates,female,5yearly,1995,49.352169
706,estimates,male,5yearly,1995,46.700443
706,estimates,female,5yearly,2000,50.051446
706,estimates,male,5yearly,2000,47.408333
706,estimates,female,5yearly,2005,50.871831
706,estimates,male,5yearly,2005,48.237754
706,estimates,female,5yearly,2010,51.592411
706,estimates,male,5yearly,2010,48.78234
706,medium_variant,female,5yearly,2015,52.525368
706,medium_variant,male,5yearly,2015,49.818939
706,medium_variant,female,5yearly,2020,53.48416
706,medium_variant,male,5yearly,2020,50.7356
706,medium_variant,female,5yearly,2025,54.40896
706,medium_variant,male,5yearly,2025,51.597233
706,medium_variant,female,5yearly,2030,55.29289
706,medium_variant,male,5yearly,2030,52.334062
706,medium_variant,female,5yearly,2035,56.072144
706,medium_variant,male,5yearly,2035,52.991607
706,medium_variant,female,5yearly,2040,56.78006
706,medium_variant,male,5yearly,2040,53.580844
706,medium_variant,female,5yearly,2045,57.435951
706,medium_variant,male,5yearly,2045,54.09495
706,medium_variant,female,5yearly,2050,58.05128
706,medium_variant,male,5yearly,2050,54.501922
706,medium_variant,female,5yearly,2055,58.667873
706,medium_variant,male,5yearly,2055,54.889393
706,medium_variant,female,5yearly,2060,59.261269
706,medium_variant,male,5yearly,2060,55.280639
706,medium_variant,female,5yearly,2065,59.829943
706,medium_variant,male,5yearly,2065,55.652529
706,medium_variant,female,5yearly,2070,60.450799
706,medium_variant,male,5yearly,2070,56.04523
706,medium_variant,female,5yearly,2075,61.038394
706,medium_variant,male,5yearly,2075,56.39931
706,medium_variant,female,5yearly,2080,61.587649
706,medium_variant,male,5yearly,2080,56.785469
706,medium_variant,female,5yearly,2085,62.171451
706,medium_variant,male,5yearly,2085,57.208949
706,medium_variant,female,5yearly,2090,62.771047
706,medium_variant,male,5yearly,2090,57.626682
706,medium_variant,female,5yearly,2095,63.353035
706,medium_variant,male,5yearly,2095,58.104206
706,estimates,female,5yearly,Regi,Somalia
706,estimates,male,5yearly,Regi,Somalia
706,medium_variant,female,5yearly,Regi,Somalia
706,medium_variant,male,5yearly,Regi,Somalia
