country,variant,gender,freq,year,lifeexpectancyat15
48,estimates,female,5yearly,1950,48.442596
48,estimates,male,5yearly,1950,43.977544
48,estimates,female,5yearly,1955,51.73
48,estimates,male,5yearly,1955,47.39
48,estimates,female,5yearly,1960,54.129
48,estimates,male,5yearly,1960,50.158
48,estimates,female,5yearly,1965,55.899
48,estimates,male,5yearly,1965,52.333
48,estimates,female,5yearly,1970,57.246
48,estimates,male,5yearly,1970,54.109
48,estimates,female,5yearly,1975,58.312
48,estimates,male,5yearly,1975,55.509
48,estimates,female,5yearly,1980,59.183
48,estimates,male,5yearly,1980,56.786
48,estimates,female,5yearly,1985,59.918931
48,estimates,male,5yearly,1985,57.732
48,estimates,female,5yearly,1990,60.589246
48,estimates,male,5yearly,1990,58.66133
48,estimates,female,5yearly,1995,61.240725
48,estimates,male,5yearly,1995,59.486982
48,estimates,female,5yearly,2000,61.891611
48,estimates,male,5yearly,2000,60.35099
48,estimates,female,5yearly,2005,62.54145
48,estimates,male,5yearly,2005,60.93981
48,estimates,female,5yearly,2010,63.171251
48,estimates,male,5yearly,2010,61.513521
48,medium_variant,female,5yearly,2015,63.818726
48,medium_variant,male,5yearly,2015,62.06649
48,medium_variant,female,5yearly,2020,64.45536
48,medium_variant,male,5yearly,2020,62.646944
48,medium_variant,female,5yearly,2025,65.073017
48,medium_variant,male,5yearly,2025,63.229617
48,medium_variant,female,5yearly,2030,65.691544
48,medium_variant,male,5yearly,2030,63.834114
48,medium_variant,female,5yearly,2035,66.301743
48,medium_variant,male,5yearly,2035,64.463594
48,medium_variant,female,5yearly,2040,66.892759
48,medium_variant,male,5yearly,2040,65.115082
48,medium_variant,female,5yearly,2045,67.475693
48,medium_variant,male,5yearly,2045,65.790199
48,medium_variant,female,5yearly,2050,68.054376
48,medium_variant,male,5yearly,2050,66.462872
48,medium_variant,female,5yearly,2055,68.615098
48,medium_variant,male,5yearly,2055,67.180304
48,medium_variant,female,5yearly,2060,69.179219
48,medium_variant,male,5yearly,2060,67.86782
48,medium_variant,female,5yearly,2065,69.716115
48,medium_variant,male,5yearly,2065,68.545966
48,medium_variant,female,5yearly,2070,70.253273
48,medium_variant,male,5yearly,2070,69.193486
48,medium_variant,female,5yearly,2075,70.790332
48,medium_variant,male,5yearly,2075,69.770897
48,medium_variant,female,5yearly,2080,71.318345
48,medium_variant,male,5yearly,2080,70.318307
48,medium_variant,female,5yearly,2085,71.842907
48,medium_variant,male,5yearly,2085,70.830628
48,medium_variant,female,5yearly,2090,72.37293
48,medium_variant,male,5yearly,2090,71.296512
48,medium_variant,female,5yearly,2095,72.889666
48,medium_variant,male,5yearly,2095,71.784193
