country,variant,gender,freq,year,lifeexpectancyat15
344,estimates,female,5yearly,1950,57.874203
344,estimates,male,5yearly,1950,50.527655
344,estimates,female,5yearly,1955,59.138328
344,estimates,male,5yearly,1955,51.946154
344,estimates,female,5yearly,1960,60.353614
344,estimates,male,5yearly,1960,53.413995
344,estimates,female,5yearly,1965,61.530822
344,estimates,male,5yearly,1965,54.731966
344,estimates,female,5yearly,1970,62.55031
344,estimates,male,5yearly,1970,55.450989
344,estimates,female,5yearly,1975,63.132384
344,estimates,male,5yearly,1975,56.860426
344,estimates,female,5yearly,1980,64.543708
344,estimates,male,5yearly,1980,58.695483
344,estimates,female,5yearly,1985,65.510965
344,estimates,male,5yearly,1985,60.031843
344,estimates,female,5yearly,1990,66.517309
344,estimates,male,5yearly,1990,60.869128
344,estimates,female,5yearly,1995,68.354899
344,estimates,male,5yearly,1995,62.644373
344,estimates,female,5yearly,2000,69.788961
344,estimates,male,5yearly,2000,63.903579
344,estimates,female,5yearly,2005,70.78756
344,estimates,male,5yearly,2005,64.782691
344,estimates,female,5yearly,2010,71.665309
344,estimates,male,5yearly,2010,65.765425
344,medium_variant,female,5yearly,2015,72.377083
344,medium_variant,male,5yearly,2015,66.481597
344,medium_variant,female,5yearly,2020,73.075428
344,medium_variant,male,5yearly,2020,67.170732
344,medium_variant,female,5yearly,2025,73.753436
344,medium_variant,male,5yearly,2025,67.863733
344,medium_variant,female,5yearly,2030,74.421768
344,medium_variant,male,5yearly,2030,68.534302
344,medium_variant,female,5yearly,2035,75.081909
344,medium_variant,male,5yearly,2035,69.18568
344,medium_variant,female,5yearly,2040,75.733691
344,medium_variant,male,5yearly,2040,69.834581
344,medium_variant,female,5yearly,2045,76.366744
344,medium_variant,male,5yearly,2045,70.478379
344,medium_variant,female,5yearly,2050,76.988395
344,medium_variant,male,5yearly,2050,71.104407
344,medium_variant,female,5yearly,2055,77.608062
344,medium_variant,male,5yearly,2055,71.714859
344,medium_variant,female,5yearly,2060,78.221904
344,medium_variant,male,5yearly,2060,72.32714
344,medium_variant,female,5yearly,2065,78.819519
344,medium_variant,male,5yearly,2065,72.944368
344,medium_variant,female,5yearly,2070,79.426915
344,medium_variant,male,5yearly,2070,73.548395
344,medium_variant,female,5yearly,2075,80.034404
344,medium_variant,male,5yearly,2075,74.158041
344,medium_variant,female,5yearly,2080,80.629077
344,medium_variant,male,5yearly,2080,74.75368
344,medium_variant,female,5yearly,2085,81.233488
344,medium_variant,male,5yearly,2085,75.360507
344,medium_variant,female,5yearly,2090,81.829654
344,medium_variant,male,5yearly,2090,75.949486
344,medium_variant,female,5yearly,2095,82.407036
344,medium_variant,male,5yearly,2095,76.540603
