variant,country,year,gender,oldagedependencyratio2564
estimates,250,1950,male,10.833
estimates,250,1951,male,10.913
estimates,250,1952,male,10.909
estimates,250,1953,male,10.839
estimates,250,1954,male,10.716
estimates,250,1955,male,10.55
estimates,250,1956,male,10.634
estimates,250,1957,male,10.674
estimates,250,1958,male,10.659
estimates,250,1959,male,10.575
estimates,250,1960,male,10.42
estimates,250,1961,male,10.454
estimates,250,1962,male,10.418
estimates,250,1963,male,10.353
estimates,250,1964,male,10.302
estimates,250,1965,male,10.289
estimates,250,1966,male,10.541
estimates,250,1967,male,10.784
estimates,250,1968,male,11.008
estimates,250,1969,male,11.195
estimates,250,1970,male,11.337
estimates,250,1971,male,11.714
estimates,250,1972,male,12.023
estimates,250,1973,male,12.26
estimates,250,1974,male,12.429
estimates,250,1975,male,12.536
estimates,250,1976,male,12.819
estimates,250,1977,male,13.017
estimates,250,1978,male,13.151
estimates,250,1979,male,13.248
estimates,250,1980,male,13.315
estimates,250,1981,male,13.612
estimates,250,1982,male,13.907
estimates,250,1983,male,14.11
estimates,250,1984,male,14.092
estimates,250,1985,male,13.802
estimates,250,1986,male,13.487
estimates,250,1987,male,12.94
estimates,250,1988,male,12.342
estimates,250,1989,male,11.913
estimates,250,1990,male,11.761
estimates,250,1991,male,12.049
estimates,250,1992,male,12.541
estimates,250,1993,male,13.131
estimates,250,1994,male,13.675
estimates,250,1995,male,14.096
estimates,250,1996,male,14.535
estimates,250,1997,male,14.859
estimates,250,1998,male,15.108
estimates,250,1999,male,15.336
estimates,250,2000,male,15.573
estimates,250,2001,male,15.954
estimates,250,2002,male,16.321
estimates,250,2003,male,16.663
estimates,250,2004,male,16.953
estimates,250,2005,male,17.18
estimates,250,2006,male,17.484
estimates,250,2007,male,17.744
estimates,250,2008,male,17.954
estimates,250,2009,male,18.109
estimates,250,2010,male,18.213
estimates,250,2011,male,18.34
estimates,250,2012,male,18.406
estimates,250,2013,male,18.499
estimates,250,2014,male,18.731
estimates,250,2015,male,19.159
medium_variant,250,2015,male,19.159
medium_variant,250,2016,male,19.822
medium_variant,250,2017,male,20.652
medium_variant,250,2018,male,21.571
medium_variant,250,2019,male,22.471
medium_variant,250,2020,male,23.294
medium_variant,250,2021,male,24.082
medium_variant,250,2022,male,24.783
medium_variant,250,2023,male,25.424
medium_variant,250,2024,male,26.041
medium_variant,250,2025,male,26.655
medium_variant,250,2026,male,27.24
medium_variant,250,2027,male,27.783
medium_variant,250,2028,male,28.306
medium_variant,250,2029,male,28.838
medium_variant,250,2030,male,29.403
medium_variant,250,2031,male,29.942
medium_variant,250,2032,male,30.487
medium_variant,250,2033,male,31.038
medium_variant,250,2034,male,31.591
medium_variant,250,2035,male,32.144
medium_variant,250,2036,male,32.599
medium_variant,250,2037,male,33.027
medium_variant,250,2038,male,33.448
medium_variant,250,2039,male,33.884
medium_variant,250,2040,male,34.344
medium_variant,250,2041,male,34.766
medium_variant,250,2042,male,35.179
medium_variant,250,2043,male,35.555
medium_variant,250,2044,male,35.87
medium_variant,250,2045,male,36.131
medium_variant,250,2046,male,36.276
medium_variant,250,2047,male,36.317
medium_variant,250,2048,male,36.321
medium_variant,250,2049,male,36.365
medium_variant,250,2050,male,36.494
medium_variant,250,2051,male,36.579
medium_variant,250,2052,male,36.696
medium_variant,250,2053,male,36.845
medium_variant,250,2054,male,37.013
medium_variant,250,2055,male,37.199
medium_variant,250,2056,male,37.283
medium_variant,250,2057,male,37.348
medium_variant,250,2058,male,37.404
medium_variant,250,2059,male,37.466
medium_variant,250,2060,male,37.554
medium_variant,250,2061,male,37.529
medium_variant,250,2062,male,37.476
medium_variant,250,2063,male,37.436
medium_variant,250,2064,male,37.452
medium_variant,250,2065,male,37.559
medium_variant,250,2066,male,37.594
medium_variant,250,2067,male,37.661
medium_variant,250,2068,male,37.776
medium_variant,250,2069,male,37.959
medium_variant,250,2070,male,38.235
medium_variant,250,2071,male,38.399
medium_variant,250,2072,male,38.594
medium_variant,250,2073,male,38.849
medium_variant,250,2074,male,39.184
medium_variant,250,2075,male,39.607
medium_variant,250,2076,male,39.887
medium_variant,250,2077,male,40.195
medium_variant,250,2078,male,40.533
medium_variant,250,2079,male,40.911
medium_variant,250,2080,male,41.353
medium_variant,250,2081,male,41.607
medium_variant,250,2082,male,41.851
medium_variant,250,2083,male,42.116
medium_variant,250,2084,male,42.433
medium_variant,250,2085,male,42.831
medium_variant,250,2086,male,42.996
medium_variant,250,2087,male,43.168
medium_variant,250,2088,male,43.375
medium_variant,250,2089,male,43.646
medium_variant,250,2090,male,44.007
medium_variant,250,2091,male,44.119
medium_variant,250,2092,male,44.246
medium_variant,250,2093,male,44.413
medium_variant,250,2094,male,44.649
medium_variant,250,2095,male,44.991
