variant,country,year,gender,oldagedependencyratio2564
estimates,90,1950,male,3.99
estimates,90,1951,male,4.078
estimates,90,1952,male,4.172
estimates,90,1953,male,4.212
estimates,90,1954,male,4.211
estimates,90,1955,male,4.14
estimates,90,1956,male,4.087
estimates,90,1957,male,4.021
estimates,90,1958,male,3.948
estimates,90,1959,male,3.966
estimates,90,1960,male,4.067
estimates,90,1961,male,4.317
estimates,90,1962,male,4.582
estimates,90,1963,male,4.871
estimates,90,1964,male,5.25
estimates,90,1965,male,5.704
estimates,90,1966,male,6.312
estimates,90,1967,male,6.946
estimates,90,1968,male,7.499
estimates,90,1969,male,7.847
estimates,90,1970,male,7.949
estimates,90,1971,male,7.923
estimates,90,1972,male,7.769
estimates,90,1973,male,7.576
estimates,90,1974,male,7.427
estimates,90,1975,male,7.343
estimates,90,1976,male,7.319
estimates,90,1977,male,7.292
estimates,90,1978,male,7.264
estimates,90,1979,male,7.213
estimates,90,1980,male,7.14
estimates,90,1981,male,7.05
estimates,90,1982,male,6.902
estimates,90,1983,male,6.705
estimates,90,1984,male,6.484
estimates,90,1985,male,6.234
estimates,90,1986,male,6.12
estimates,90,1987,male,5.979
estimates,90,1988,male,5.804
estimates,90,1989,male,5.604
estimates,90,1990,male,5.382
estimates,90,1991,male,5.342
estimates,90,1992,male,5.286
estimates,90,1993,male,5.191
estimates,90,1994,male,5.052
estimates,90,1995,male,4.872
estimates,90,1996,male,4.787
estimates,90,1997,male,4.67
estimates,90,1998,male,4.534
estimates,90,1999,male,4.41
estimates,90,2000,male,4.306
estimates,90,2001,male,4.432
estimates,90,2002,male,4.57
estimates,90,2003,male,4.695
estimates,90,2004,male,4.814
estimates,90,2005,male,4.892
estimates,90,2006,male,4.973
estimates,90,2007,male,5.028
estimates,90,2008,male,5.076
estimates,90,2009,male,5.137
estimates,90,2010,male,5.219
estimates,90,2011,male,5.269
estimates,90,2012,male,5.327
estimates,90,2013,male,5.367
estimates,90,2014,male,5.38
estimates,90,2015,male,5.358
medium_variant,90,2015,male,5.358
medium_variant,90,2016,male,5.397
medium_variant,90,2017,male,5.398
medium_variant,90,2018,male,5.376
medium_variant,90,2019,male,5.339
medium_variant,90,2020,male,5.287
medium_variant,90,2021,male,5.3
medium_variant,90,2022,male,5.295
medium_variant,90,2023,male,5.282
medium_variant,90,2024,male,5.268
medium_variant,90,2025,male,5.265
medium_variant,90,2026,male,5.334
