variant,country,year,gender,oldagedependencyratio2564
estimates,540,1950,male,4.159
estimates,540,1951,male,4.252
estimates,540,1952,male,4.277
estimates,540,1953,male,4.315
estimates,540,1954,male,4.269
estimates,540,1955,male,4.204
estimates,540,1956,male,4.241
estimates,540,1957,male,4.226
estimates,540,1958,male,4.194
estimates,540,1959,male,4.131
estimates,540,1960,male,4.04
estimates,540,1961,male,4.058
estimates,540,1962,male,4.051
estimates,540,1963,male,4.02
estimates,540,1964,male,3.952
estimates,540,1965,male,3.863
estimates,540,1966,male,3.927
estimates,540,1967,male,3.955
estimates,540,1968,male,3.954
estimates,540,1969,male,3.933
estimates,540,1970,male,3.878
estimates,540,1971,male,3.928
estimates,540,1972,male,3.962
estimates,540,1973,male,3.994
estimates,540,1974,male,4.081
estimates,540,1975,male,4.229
estimates,540,1976,male,4.522
estimates,540,1977,male,4.844
estimates,540,1978,male,5.144
estimates,540,1979,male,5.366
estimates,540,1980,male,5.502
estimates,540,1981,male,5.714
estimates,540,1982,male,5.864
estimates,540,1983,male,5.98
estimates,540,1984,male,6.051
estimates,540,1985,male,6.097
estimates,540,1986,male,6.218
estimates,540,1987,male,6.281
estimates,540,1988,male,6.316
estimates,540,1989,male,6.311
estimates,540,1990,male,6.291
estimates,540,1991,male,6.282
estimates,540,1992,male,6.241
estimates,540,1993,male,6.203
estimates,540,1994,male,6.136
estimates,540,1995,male,6.048
estimates,540,1996,male,6.154
estimates,540,1997,male,6.239
estimates,540,1998,male,6.316
estimates,540,1999,male,6.382
estimates,540,2000,male,6.454
estimates,540,2001,male,6.607
estimates,540,2002,male,6.767
estimates,540,2003,male,6.922
estimates,540,2004,male,7.078
estimates,540,2005,male,7.237
estimates,540,2006,male,7.753
estimates,540,2007,male,8.357
estimates,540,2008,male,9.057
estimates,540,2009,male,9.855
estimates,540,2010,male,10.712
estimates,540,2011,male,10.878
estimates,540,2012,male,11.004
estimates,540,2013,male,11.081
estimates,540,2014,male,11.102
estimates,540,2015,male,11.069
medium_variant,540,2015,male,11.069
medium_variant,540,2016,male,11.119
medium_variant,540,2017,male,11.118
medium_variant,540,2018,male,11.071
medium_variant,540,2019,male,11.023
medium_variant,540,2020,male,10.97
medium_variant,540,2021,male,11.062
medium_variant,540,2022,male,11.142
medium_variant,540,2023,male,11.224
medium_variant,540,2024,male,11.325
medium_variant,540,2025,male,11.452
medium_variant,540,2026,male,11.727
medium_variant,540,2027,male,12.008
medium_variant,540,2028,male,12.313
medium_variant,540,2029,male,12.651
medium_variant,540,2030,male,13.041
medium_variant,540,2031,male,13.557
medium_variant,540,2032,male,14.108
medium_variant,540,2033,male,14.666
medium_variant,540,2034,male,15.207
medium_variant,540,2035,male,15.712
medium_variant,540,2036,male,16.263
medium_variant,540,2037,male,16.761
medium_variant,540,2038,male,17.232
medium_variant,540,2039,male,17.713
medium_variant,540,2040,male,18.231
medium_variant,540,2041,male,18.823
medium_variant,540,2042,male,19.424
medium_variant,540,2043,male,20.002
medium_variant,540,2044,male,20.499
medium_variant,540,2045,male,20.894
medium_variant,540,2046,male,21.226
medium_variant,540,2047,male,21.462
medium_variant,540,2048,male,21.62
medium_variant,540,2049,male,21.719
medium_variant,540,2050,male,21.783
medium_variant,540,2051,male,21.858
medium_variant,540,2052,male,21.879
medium_variant,540,2053,male,21.895
medium_variant,540,2054,male,21.949
medium_variant,540,2055,male,22.082
medium_variant,540,2056,male,22.334
medium_variant,540,2057,male,22.628
medium_variant,540,2058,male,22.972
medium_variant,540,2059,male,23.381
medium_variant,540,2060,male,23.867
medium_variant,540,2061,male,24.458
medium_variant,540,2062,male,25.099
medium_variant,540,2063,male,25.763
medium_variant,540,2064,male,26.425
medium_variant,540,2065,male,27.067
medium_variant,540,2066,male,27.688
medium_variant,540,2067,male,28.261
medium_variant,540,2068,male,28.788
medium_variant,540,2069,male,29.296
medium_variant,540,2070,male,29.823
medium_variant,540,2071,male,30.3
medium_variant,540,2072,male,30.749
medium_variant,540,2073,male,31.183
medium_variant,540,2074,male,31.618
medium_variant,540,2075,male,32.052
medium_variant,540,2076,male,32.399
medium_variant,540,2077,male,32.723
medium_variant,540,2078,male,33.039
medium_variant,540,2079,male,33.391
medium_variant,540,2080,male,33.786
medium_variant,540,2081,male,34.132
medium_variant,540,2082,male,34.494
medium_variant,540,2083,male,34.868
medium_variant,540,2084,male,35.255
medium_variant,540,2085,male,35.673
medium_variant,540,2086,male,36.036
medium_variant,540,2087,male,36.385
medium_variant,540,2088,male,36.726
medium_variant,540,2089,male,37.088
medium_variant,540,2090,male,37.499
medium_variant,540,2091,male,37.839
medium_variant,540,2092,male,38.168
medium_variant,540,2093,male,38.504
medium_variant,540,2094,male,38.886
medium_variant,540,2095,male,39.322
medium_variant,540,2096,male,39.651
medium_variant,540,2097,male,39.984
medium_variant,540,2098,male,40.336
medium_variant,540,2099,male,40.715
medium_variant,540,2100,male,41.14
estimates,540,1950,female,5.527
estimates,540,1951,female,5.675
estimates,540,1952,female,5.773
estimates,540,1953,female,5.811
estimates,540,1954,female,5.835
estimates,540,1955,female,5.741
estimates,540,1956,female,5.794
estimates,540,1957,female,5.771
estimates,540,1958,female,5.726
estimates,540,1959,female,5.669
estimates,540,1960,female,5.626
estimates,540,1961,female,5.649
estimates,540,1962,female,5.672
estimates,540,1963,female,5.653
estimates,540,1964,female,5.607
estimates,540,1965,female,5.542
estimates,540,1966,female,5.611
estimates,540,1967,female,5.606
estimates,540,1968,female,5.604
estimates,540,1969,female,5.546
estimates,540,1970,female,5.467
estimates,540,1971,female,5.532
estimates,540,1972,female,5.573
estimates,540,1973,female,5.608
estimates,540,1974,female,5.668
estimates,540,1975,female,5.764
estimates,540,1976,female,5.968
estimates,540,1977,female,6.167
estimates,540,1978,female,6.357
estimates,540,1979,female,6.485
estimates,540,1980,female,6.583
estimates,540,1981,female,6.755
estimates,540,1982,female,6.897
estimates,540,1983,female,7.011
estimates,540,1984,female,7.095
estimates,540,1985,female,7.156
estimates,540,1986,female,7.26
estimates,540,1987,female,7.315
estimates,540,1988,female,7.373
estimates,540,1989,female,7.407
estimates,540,1990,female,7.454
estimates,540,1991,female,7.433
estimates,540,1992,female,7.413
estimates,540,1993,female,7.377
estimates,540,1994,female,7.336
estimates,540,1995,female,7.255
estimates,540,1996,female,7.372
estimates,540,1997,female,7.464
estimates,540,1998,female,7.552
estimates,540,1999,female,7.66
estimates,540,2000,female,7.813
estimates,540,2001,female,8.032
estimates,540,2002,female,8.286
estimates,540,2003,female,8.563
estimates,540,2004,female,8.835
estimates,540,2005,female,9.097
estimates,540,2006,female,9.484
estimates,540,2007,female,9.938
estimates,540,2008,female,10.461
estimates,540,2009,female,11.084
estimates,540,2010,female,11.778
estimates,540,2011,female,11.993
estimates,540,2012,female,12.202
estimates,540,2013,female,12.406
estimates,540,2014,female,12.593
estimates,540,2015,female,12.751
medium_variant,540,2015,female,12.751
medium_variant,540,2016,female,12.914
medium_variant,540,2017,female,13.047
medium_variant,540,2018,female,13.172
medium_variant,540,2019,female,13.311
medium_variant,540,2020,female,13.476
medium_variant,540,2021,female,13.678
medium_variant,540,2022,female,13.887
medium_variant,540,2023,female,14.129
medium_variant,540,2024,female,14.411
medium_variant,540,2025,female,14.751
medium_variant,540,2026,female,15.145
medium_variant,540,2027,female,15.574
medium_variant,540,2028,female,16.051
medium_variant,540,2029,female,16.568
medium_variant,540,2030,female,17.129
medium_variant,540,2031,female,17.712
medium_variant,540,2032,female,18.318
medium_variant,540,2033,female,18.95
medium_variant,540,2034,female,19.608
medium_variant,540,2035,female,20.292
medium_variant,540,2036,female,20.944
medium_variant,540,2037,female,21.586
medium_variant,540,2038,female,22.233
medium_variant,540,2039,female,22.923
medium_variant,540,2040,female,23.673
medium_variant,540,2041,female,24.403
medium_variant,540,2042,female,25.164
medium_variant,540,2043,female,25.918
medium_variant,540,2044,female,26.599
