variant,country,year,gender,oldagedependencyratio2564
estimates,830,1950,male,11.541
estimates,830,1951,male,11.725
estimates,830,1952,male,11.826
estimates,830,1953,male,11.828
estimates,830,1954,male,11.727
estimates,830,1955,male,11.579
estimates,830,1956,male,11.768
estimates,830,1957,male,11.883
estimates,830,1958,male,11.885
estimates,830,1959,male,11.809
estimates,830,1960,male,11.653
estimates,830,1961,male,11.774
estimates,830,1962,male,11.88
estimates,830,1963,male,11.928
estimates,830,1964,male,11.938
estimates,830,1965,male,11.899
estimates,830,1966,male,12.023
estimates,830,1967,male,12.081
estimates,830,1968,male,12.119
estimates,830,1969,male,12.137
estimates,830,1970,male,12.117
estimates,830,1971,male,12.396
estimates,830,1972,male,12.565
estimates,830,1973,male,12.628
estimates,830,1974,male,12.631
estimates,830,1975,male,12.586
estimates,830,1976,male,12.947
estimates,830,1977,male,13.289
estimates,830,1978,male,13.596
estimates,830,1979,male,13.824
estimates,830,1980,male,13.976
estimates,830,1981,male,14.239
estimates,830,1982,male,14.406
estimates,830,1983,male,14.474
estimates,830,1984,male,14.429
estimates,830,1985,male,14.242
estimates,830,1986,male,14.246
estimates,830,1987,male,14.141
estimates,830,1988,male,13.946
estimates,830,1989,male,13.709
estimates,830,1990,male,13.466
estimates,830,1991,male,13.463
estimates,830,1992,male,13.452
estimates,830,1993,male,13.411
estimates,830,1994,male,13.337
estimates,830,1995,male,13.24
estimates,830,1996,male,13.341
estimates,830,1997,male,13.4
estimates,830,1998,male,13.43
estimates,830,1999,male,13.424
estimates,830,2000,male,13.39
estimates,830,2001,male,13.628
estimates,830,2002,male,13.858
estimates,830,2003,male,14.091
estimates,830,2004,male,14.318
estimates,830,2005,male,14.482
estimates,830,2006,male,14.734
estimates,830,2007,male,14.993
estimates,830,2008,male,15.283
estimates,830,2009,male,15.622
estimates,830,2010,male,15.887
estimates,830,2011,male,15.991
estimates,830,2012,male,15.998
estimates,830,2013,male,16.001
estimates,830,2014,male,16.102
estimates,830,2015,male,16.353
medium_variant,830,2015,male,16.353
medium_variant,830,2016,male,16.836
medium_variant,830,2017,male,17.448
medium_variant,830,2018,male,18.108
medium_variant,830,2019,male,18.728
medium_variant,830,2020,male,19.267
medium_variant,830,2021,male,19.809
medium_variant,830,2022,male,20.27
medium_variant,830,2023,male,20.679
medium_variant,830,2024,male,21.115
medium_variant,830,2025,male,21.61
medium_variant,830,2026,male,22.236
medium_variant,830,2027,male,22.883
medium_variant,830,2028,male,23.578
medium_variant,830,2029,male,24.339
medium_variant,830,2030,male,25.171
medium_variant,830,2031,male,26.123
medium_variant,830,2032,male,27.123
medium_variant,830,2033,male,28.15
medium_variant,830,2034,male,29.171
medium_variant,830,2035,male,30.191
medium_variant,830,2036,male,31.209
medium_variant,830,2037,male,32.182
medium_variant,830,2038,male,33.107
medium_variant,830,2039,male,33.946
medium_variant,830,2040,male,34.664
medium_variant,830,2041,male,35.251
medium_variant,830,2042,male,35.689
medium_variant,830,2043,male,36.008
medium_variant,830,2044,male,36.307
medium_variant,830,2045,male,36.649
medium_variant,830,2046,male,36.953
medium_variant,830,2047,male,37.251
medium_variant,830,2048,male,37.556
medium_variant,830,2049,male,37.865
medium_variant,830,2050,male,38.212
medium_variant,830,2051,male,38.526
medium_variant,830,2052,male,38.82
medium_variant,830,2053,male,39.108
medium_variant,830,2054,male,39.398
medium_variant,830,2055,male,39.708
medium_variant,830,2056,male,40.007
medium_variant,830,2057,male,40.275
medium_variant,830,2058,male,40.525
medium_variant,830,2059,male,40.759
medium_variant,830,2060,male,41.035
medium_variant,830,2061,male,41.289
medium_variant,830,2062,male,41.502
medium_variant,830,2063,male,41.697
medium_variant,830,2064,male,41.925
medium_variant,830,2065,male,42.211
medium_variant,830,2066,male,42.439
medium_variant,830,2067,male,42.661
medium_variant,830,2068,male,42.905
medium_variant,830,2069,male,43.136
medium_variant,830,2070,male,43.358
medium_variant,830,2071,male,43.444
medium_variant,830,2072,male,43.475
medium_variant,830,2073,male,43.479
medium_variant,830,2074,male,43.52
medium_variant,830,2075,male,43.688
medium_variant,830,2076,male,43.792
medium_variant,830,2077,male,43.943
medium_variant,830,2078,male,44.127
medium_variant,830,2079,male,44.354
medium_variant,830,2080,male,44.627
medium_variant,830,2081,male,44.78
medium_variant,830,2082,male,44.921
medium_variant,830,2083,male,45.075
medium_variant,830,2084,male,45.271
medium_variant,830,2085,male,45.532
medium_variant,830,2086,male,45.685
medium_variant,830,2087,male,45.834
medium_variant,830,2088,male,46.004
