variant,country,year,gender,oldagedependencyratio2564
estimates,52,1950,male,4.75
estimates,52,1951,male,5.034
estimates,52,1952,male,5.297
estimates,52,1953,male,5.581
estimates,52,1954,male,5.947
estimates,52,1955,male,6.453
estimates,52,1956,male,6.593
estimates,52,1957,male,6.747
estimates,52,1958,male,6.816
estimates,52,1959,male,6.767
estimates,52,1960,male,6.603
estimates,52,1961,male,6.671
estimates,52,1962,male,6.723
estimates,52,1963,male,6.76
estimates,52,1964,male,6.819
estimates,52,1965,male,6.917
estimates,52,1966,male,7.207
estimates,52,1967,male,7.516
estimates,52,1968,male,7.86
estimates,52,1969,male,8.242
estimates,52,1970,male,8.685
estimates,52,1971,male,9.019
estimates,52,1972,male,9.401
estimates,52,1973,male,9.866
estimates,52,1974,male,10.432
estimates,52,1975,male,11.122
estimates,52,1976,male,12.034
estimates,52,1977,male,12.803
estimates,52,1978,male,13.366
estimates,52,1979,male,13.686
estimates,52,1980,male,13.805
estimates,52,1981,male,13.888
estimates,52,1982,male,13.856
estimates,52,1983,male,13.711
estimates,52,1984,male,13.455
estimates,52,1985,male,13.099
estimates,52,1986,male,12.951
estimates,52,1987,male,12.721
estimates,52,1988,male,12.424
estimates,52,1989,male,12.089
estimates,52,1990,male,11.722
estimates,52,1991,male,11.634
estimates,52,1992,male,11.53
estimates,52,1993,male,11.435
estimates,52,1994,male,11.373
estimates,52,1995,male,11.358
estimates,52,1996,male,11.449
estimates,52,1997,male,11.595
estimates,52,1998,male,11.787
estimates,52,1999,male,12.016
estimates,52,2000,male,12.281
estimates,52,2001,male,12.343
estimates,52,2002,male,12.364
estimates,52,2003,male,12.35
estimates,52,2004,male,12.315
estimates,52,2005,male,12.26
estimates,52,2006,male,12.353
estimates,52,2007,male,12.458
estimates,52,2008,male,12.586
estimates,52,2009,male,12.72
estimates,52,2010,male,12.861
estimates,52,2011,male,12.99
estimates,52,2012,male,13.12
estimates,52,2013,male,13.285
estimates,52,2014,male,13.524
estimates,52,2015,male,13.884
medium_variant,52,2015,male,13.884
medium_variant,52,2016,male,14.31
medium_variant,52,2017,male,14.809
medium_variant,52,2018,male,15.37
medium_variant,52,2019,male,15.971
medium_variant,52,2020,male,16.598
medium_variant,52,2021,male,17.236
medium_variant,52,2022,male,17.873
medium_variant,52,2023,male,18.537
medium_variant,52,2024,male,19.245
medium_variant,52,2025,male,20.023
medium_variant,52,2026,male,20.805
medium_variant,52,2027,male,21.611
medium_variant,52,2028,male,22.432
medium_variant,52,2029,male,23.272
medium_variant,52,2030,male,24.121
medium_variant,52,2031,male,24.948
medium_variant,52,2032,male,25.744
medium_variant,52,2033,male,26.522
medium_variant,52,2034,male,27.254
medium_variant,52,2035,male,27.927
medium_variant,52,2036,male,28.501
medium_variant,52,2037,male,28.976
medium_variant,52,2038,male,29.397
medium_variant,52,2039,male,29.814
medium_variant,52,2040,male,30.26
medium_variant,52,2041,male,30.724
medium_variant,52,2042,male,31.177
medium_variant,52,2043,male,31.601
medium_variant,52,2044,male,31.981
medium_variant,52,2045,male,32.281
medium_variant,52,2046,male,32.55
medium_variant,52,2047,male,32.718
medium_variant,52,2048,male,32.823
medium_variant,52,2049,male,32.929
medium_variant,52,2050,male,33.078
medium_variant,52,2051,male,33.288
medium_variant,52,2052,male,33.485
medium_variant,52,2053,male,33.678
medium_variant,52,2054,male,33.843
medium_variant,52,2055,male,33.971
medium_variant,52,2056,male,34.106
medium_variant,52,2057,male,34.186
medium_variant,52,2058,male,34.23
medium_variant,52,2059,male,34.291
medium_variant,52,2060,male,34.389
medium_variant,52,2061,male,34.533
medium_variant,52,2062,male,34.684
medium_variant,52,2063,male,34.842
medium_variant,52,2064,male,35.013
medium_variant,52,2065,male,35.202
medium_variant,52,2066,male,35.367
medium_variant,52,2067,male,35.512
medium_variant,52,2068,male,35.652
medium_variant,52,2069,male,35.856
medium_variant,52,2070,male,36.138
medium_variant,52,2071,male,36.407
medium_variant,52,2072,male,36.709
medium_variant,52,2073,male,37.052
medium_variant,52,2074,male,37.431
medium_variant,52,2075,male,37.843
medium_variant,52,2076,male,38.139
medium_variant,52,2077,male,38.435
medium_variant,52,2078,male,38.731
medium_variant,52,2079,male,39.064
medium_variant,52,2080,male,39.452
medium_variant,52,2081,male,39.706
medium_variant,52,2082,male,39.966
medium_variant,52,2083,male,40.244
medium_variant,52,2084,male,40.574
medium_variant,52,2085,male,40.965
medium_variant,52,2086,male,41.174
medium_variant,52,2087,male,41.392
medium_variant,52,2088,male,41.626
medium_variant,52,2089,male,41.901
medium_variant,52,2090,male,42.244
medium_variant,52,2091,male,42.397
medium_variant,52,2092,male,42.567
medium_variant,52,2093,male,42.755
medium_variant,52,2094,male,43
medium_variant,52,2095,male,43.318
medium_variant,52,2096,male,43.431
medium_variant,52,2097,male,43.551
medium_variant,52,2098,male,43.698
medium_variant,52,2099,male,43.908
medium_variant,52,2100,male,44.187
estimates,52,1950,female,11.105
estimates,52,1951,female,11.306
estimates,52,1952,female,11.574
estimates,52,1953,female,11.94
estimates,52,1954,female,12.386
estimates,52,1955,female,12.805
estimates,52,1956,female,12.592
estimates,52,1957,female,12.279
estimates,52,1958,female,11.956
estimates,52,1959,female,11.741
estimates,52,1960,female,11.731
estimates,52,1961,female,12.203
estimates,52,1962,female,12.775
estimates,52,1963,female,13.365
estimates,52,1964,female,13.878
estimates,52,1965,female,14.277
estimates,52,1966,female,14.565
estimates,52,1967,female,14.721
estimates,52,1968,female,14.85
estimates,52,1969,female,15.029
estimates,52,1970,female,15.289
estimates,52,1971,female,15.529
estimates,52,1972,female,15.629
estimates,52,1973,female,15.54
estimates,52,1974,female,15.378
estimates,52,1975,female,15.325
estimates,52,1976,female,16.368
estimates,52,1977,female,17.373
estimates,52,1978,female,18.169
estimates,52,1979,female,18.67
estimates,52,1980,female,18.971
estimates,52,1981,female,18.983
estimates,52,1982,female,18.919
estimates,52,1983,female,18.787
estimates,52,1984,female,18.582
estimates,52,1985,female,18.307
estimates,52,1986,female,18.197
estimates,52,1987,female,18.044
estimates,52,1988,female,17.855
estimates,52,1989,female,17.621
estimates,52,1990,female,17.36
estimates,52,1991,female,17.179
estimates,52,1992,female,16.957
estimates,52,1993,female,16.744
estimates,52,1994,female,16.571
estimates,52,1995,female,16.468
estimates,52,1996,female,16.523
estimates,52,1997,female,16.643
estimates,52,1998,female,16.811
estimates,52,1999,female,17.013
estimates,52,2000,female,17.231
estimates,52,2001,female,17.259
estimates,52,2002,female,17.25
estimates,52,2003,female,17.206
estimates,52,2004,female,17.151
estimates,52,2005,female,17.083
estimates,52,2006,female,17.134
estimates,52,2007,female,17.186
estimates,52,2008,female,17.248
estimates,52,2009,female,17.319
estimates,52,2010,female,17.424
estimates,52,2011,female,17.543
estimates,52,2012,female,17.678
estimates,52,2013,female,17.842
estimates,52,2014,female,18.075
estimates,52,2015,female,18.404
medium_variant,52,2015,female,18.404
medium_variant,52,2016,female,18.786
medium_variant,52,2017,female,19.23
medium_variant,52,2018,female,19.742
medium_variant,52,2019,female,20.314
medium_variant,52,2020,female,20.953
medium_variant,52,2021,female,21.617
medium_variant,52,2022,female,22.319
medium_variant,52,2023,female,23.079
medium_variant,52,2024,female,23.913
medium_variant,52,2025,female,24.853
medium_variant,52,2026,female,25.805
medium_variant,52,2027,female,26.817
medium_variant,52,2028,female,27.88
medium_variant,52,2029,female,28.99
medium_variant,52,2030,female,30.145
medium_variant,52,2031,female,31.237
medium_variant,52,2032,female,32.34
medium_variant,52,2033,female,33.427
medium_variant,52,2034,female,34.462
medium_variant,52,2035,female,35.425
medium_variant,52,2036,female,36.168
medium_variant,52,2037,female,36.785
medium_variant,52,2038,female,37.329
medium_variant,52,2039,female,37.893
medium_variant,52,2040,female,38.52
medium_variant,52,2041,female,39.081
medium_variant,52,2042,female,39.67
medium_variant,52,2043,female,40.246
medium_variant,52,2044,female,40.759
medium_variant,52,2045,female,41.202
medium_variant,52,2046,female,41.474
medium_variant,52,2047,female,41.623
medium_variant,52,2048,female,41.707
medium_variant,52,2049,female,41.821
medium_variant,52,2050,female,42.042
medium_variant,52,2051,female,42.271
medium_variant,52,2052,female,42.529
medium_variant,52,2053,female,42.802
medium_variant,52,2054,female,43.063
medium_variant,52,2055,female,43.293
medium_variant,52,2056,female,43.426
medium_variant,52,2057,female,43.471
medium_variant,52,2058,female,43.482
medium_variant,52,2059,female,43.526
medium_variant,52,2060,female,43.671
medium_variant,52,2061,female,43.765
medium_variant,52,2062,female,43.877
medium_variant,52,2063,female,44.03
medium_variant,52,2064,female,44.214
medium_variant,52,2065,female,44.418
medium_variant,52,2066,female,44.491
medium_variant,52,2067,female,44.533
medium_variant,52,2068,female,44.566
medium_variant,52,2069,female,44.652
medium_variant,52,2070,female,44.83
medium_variant,52,2071,female,44.906
medium_variant,52,2072,female,45.007
medium_variant,52,2073,female,45.157
medium_variant,52,2074,female,45.363
medium_variant,52,2075,female,45.643
medium_variant,52,2076,female,45.77
medium_variant,52,2077,female,45.9
medium_variant,52,2078,female,46.049
medium_variant,52,2079,female,46.245
medium_variant,52,2080,female,46.555
medium_variant,52,2081,female,46.681
medium_variant,52,2082,female,46.823
medium_variant,52,2083,female,47.016
medium_variant,52,2084,female,47.28
medium_variant,52,2085,female,47.627
medium_variant,52,2086,female,47.772
medium_variant,52,2087,female,47.93
medium_variant,52,2088,female,48.111
medium_variant,52,2089,female,48.353
medium_variant,52,2090,female,48.689
medium_variant,52,2091,female,48.799
medium_variant,52,2092,female,48.925
medium_variant,52,2093,female,49.087
medium_variant,52,2094,female,49.329
medium_variant,52,2095,female,49.677
medium_variant,52,2096,female,49.759
medium_variant,52,2097,female,49.875
medium_variant,52,2098,female,50.028
medium_variant,52,2099,female,50.252
medium_variant,52,2100,female,50.585
