variant,country,year,gender,oldagedependencyratio2564
estimates,188,1950,male,4.207
estimates,188,1951,male,4.288
estimates,188,1952,male,4.345
estimates,188,1953,male,4.378
estimates,188,1954,male,4.394
estimates,188,1955,male,4.4
estimates,188,1956,male,4.489
estimates,188,1957,male,4.559
estimates,188,1958,male,4.607
estimates,188,1959,male,4.628
estimates,188,1960,male,4.627
estimates,188,1961,male,4.715
estimates,188,1962,male,4.775
estimates,188,1963,male,4.819
estimates,188,1964,male,4.848
estimates,188,1965,male,4.873
estimates,188,1966,male,4.975
estimates,188,1967,male,5.066
estimates,188,1968,male,5.142
estimates,188,1969,male,5.205
estimates,188,1970,male,5.258
estimates,188,1971,male,5.361
estimates,188,1972,male,5.442
estimates,188,1973,male,5.511
estimates,188,1974,male,5.575
estimates,188,1975,male,5.64
estimates,188,1976,male,5.724
estimates,188,1977,male,5.795
estimates,188,1978,male,5.851
estimates,188,1979,male,5.889
estimates,188,1980,male,5.912
estimates,188,1981,male,5.989
estimates,188,1982,male,6.044
estimates,188,1983,male,6.073
estimates,188,1984,male,6.075
estimates,188,1985,male,6.05
estimates,188,1986,male,6.077
estimates,188,1987,male,6.08
estimates,188,1988,male,6.07
estimates,188,1989,male,6.059
estimates,188,1990,male,6.057
estimates,188,1991,male,6.1
estimates,188,1992,male,6.14
estimates,188,1993,male,6.184
estimates,188,1994,male,6.237
estimates,188,1995,male,6.304
estimates,188,1996,male,6.428
estimates,188,1997,male,6.557
estimates,188,1998,male,6.688
estimates,188,1999,male,6.812
estimates,188,2000,male,6.927
estimates,188,2001,male,7.083
estimates,188,2002,male,7.227
estimates,188,2003,male,7.364
estimates,188,2004,male,7.499
estimates,188,2005,male,7.636
estimates,188,2006,male,7.793
estimates,188,2007,male,7.946
estimates,188,2008,male,8.1
estimates,188,2009,male,8.255
estimates,188,2010,male,8.417
estimates,188,2011,male,8.597
estimates,188,2012,male,8.774
estimates,188,2013,male,8.963
estimates,188,2014,male,9.183
estimates,188,2015,male,9.445
medium_variant,188,2015,male,9.445
medium_variant,188,2016,male,9.758
medium_variant,188,2017,male,10.105
medium_variant,188,2018,male,10.47
medium_variant,188,2019,male,10.829
medium_variant,188,2020,male,11.173
medium_variant,188,2021,male,11.498
medium_variant,188,2022,male,11.806
medium_variant,188,2023,male,12.124
medium_variant,188,2024,male,12.49
medium_variant,188,2025,male,12.928
medium_variant,188,2026,male,13.413
medium_variant,188,2027,male,13.948
medium_variant,188,2028,male,14.531
medium_variant,188,2029,male,15.161
medium_variant,188,2030,male,15.835
medium_variant,188,2031,male,16.517
medium_variant,188,2032,male,17.224
medium_variant,188,2033,male,17.949
medium_variant,188,2034,male,18.679
medium_variant,188,2035,male,19.41
medium_variant,188,2036,male,20.087
medium_variant,188,2037,male,20.752
medium_variant,188,2038,male,21.399
medium_variant,188,2039,male,22.015
medium_variant,188,2040,male,22.597
medium_variant,188,2041,male,23.071
medium_variant,188,2042,male,23.492
medium_variant,188,2043,male,23.897
medium_variant,188,2044,male,24.342
medium_variant,188,2045,male,24.869
medium_variant,188,2046,male,25.369
medium_variant,188,2047,male,25.919
medium_variant,188,2048,male,26.533
medium_variant,188,2049,male,27.219
medium_variant,188,2050,male,27.985
medium_variant,188,2051,male,28.718
medium_variant,188,2052,male,29.498
medium_variant,188,2053,male,30.33
medium_variant,188,2054,male,31.219
medium_variant,188,2055,male,32.179
medium_variant,188,2056,male,33.086
medium_variant,188,2057,male,34.01
medium_variant,188,2058,male,34.962
medium_variant,188,2059,male,35.953
medium_variant,188,2060,male,36.999
medium_variant,188,2061,male,37.926
medium_variant,188,2062,male,38.837
medium_variant,188,2063,male,39.754
medium_variant,188,2064,male,40.701
medium_variant,188,2065,male,41.698
medium_variant,188,2066,male,42.51
medium_variant,188,2067,male,43.309
medium_variant,188,2068,male,44.104
medium_variant,188,2069,male,44.886
medium_variant,188,2070,male,45.651
medium_variant,188,2071,male,46.143
medium_variant,188,2072,male,46.553
medium_variant,188,2073,male,46.923
medium_variant,188,2074,male,47.325
medium_variant,188,2075,male,47.821
medium_variant,188,2076,male,48.149
medium_variant,188,2077,male,48.49
medium_variant,188,2078,male,48.859
medium_variant,188,2079,male,49.27
medium_variant,188,2080,male,49.746
medium_variant,188,2081,male,50.005
medium_variant,188,2082,male,50.237
medium_variant,188,2083,male,50.481
medium_variant,188,2084,male,50.784
medium_variant,188,2085,male,51.19
medium_variant,188,2086,male,51.384
medium_variant,188,2087,male,51.572
medium_variant,188,2088,male,51.792
medium_variant,188,2089,male,52.077
medium_variant,188,2090,male,52.462
medium_variant,188,2091,male,52.609
medium_variant,188,2092,male,52.747
medium_variant,188,2093,male,52.915
medium_variant,188,2094,male,53.153
medium_variant,188,2095,male,53.502
medium_variant,188,2096,male,53.595
medium_variant,188,2097,male,53.689
medium_variant,188,2098,male,53.828
medium_variant,188,2099,male,54.055
medium_variant,188,2100,male,54.399
estimates,188,1950,female,4.807
estimates,188,1951,female,4.865
estimates,188,1952,female,4.907
estimates,188,1953,female,4.928
estimates,188,1954,female,4.939
estimates,188,1955,female,4.941
estimates,188,1956,female,5.021
estimates,188,1957,female,5.085
estimates,188,1958,female,5.135
estimates,188,1959,female,5.162
estimates,188,1960,female,5.169
estimates,188,1961,female,5.24
estimates,188,1962,female,5.295
estimates,188,1963,female,5.334
estimates,188,1964,female,5.364
estimates,188,1965,female,5.39
estimates,188,1966,female,5.463
estimates,188,1967,female,5.526
estimates,188,1968,female,5.581
estimates,188,1969,female,5.63
estimates,188,1970,female,5.673
estimates,188,1971,female,5.746
estimates,188,1972,female,5.807
estimates,188,1973,female,5.858
estimates,188,1974,female,5.914
estimates,188,1975,female,5.978
estimates,188,1976,female,6.099
estimates,188,1977,female,6.216
estimates,188,1978,female,6.33
estimates,188,1979,female,6.435
estimates,188,1980,female,6.532
estimates,188,1981,female,6.677
estimates,188,1982,female,6.81
estimates,188,1983,female,6.926
estimates,188,1984,female,7.022
estimates,188,1985,female,7.098
estimates,188,1986,female,7.171
estimates,188,1987,female,7.226
estimates,188,1988,female,7.275
estimates,188,1989,female,7.335
estimates,188,1990,female,7.412
estimates,188,1991,female,7.465
estimates,188,1992,female,7.523
estimates,188,1993,female,7.595
estimates,188,1994,female,7.685
estimates,188,1995,female,7.801
estimates,188,1996,female,7.922
estimates,188,1997,female,8.057
estimates,188,1998,female,8.2
estimates,188,1999,female,8.342
estimates,188,2000,female,8.48
estimates,188,2001,female,8.636
estimates,188,2002,female,8.783
estimates,188,2003,female,8.927
estimates,188,2004,female,9.073
estimates,188,2005,female,9.227
estimates,188,2006,female,9.381
estimates,188,2007,female,9.537
estimates,188,2008,female,9.698
estimates,188,2009,female,9.866
estimates,188,2010,female,10.049
estimates,188,2011,female,10.235
estimates,188,2012,female,10.426
estimates,188,2013,female,10.637
estimates,188,2014,female,10.89
estimates,188,2015,female,11.195
medium_variant,188,2015,female,11.195
medium_variant,188,2016,female,11.524
medium_variant,188,2017,female,11.898
medium_variant,188,2018,female,12.302
medium_variant,188,2019,female,12.715
medium_variant,188,2020,female,13.128
medium_variant,188,2021,female,13.504
medium_variant,188,2022,female,13.875
medium_variant,188,2023,female,14.267
medium_variant,188,2024,female,14.72
medium_variant,188,2025,female,15.261
medium_variant,188,2026,female,15.823
medium_variant,188,2027,female,16.448
medium_variant,188,2028,female,17.138
medium_variant,188,2029,female,17.889
medium_variant,188,2030,female,18.702
medium_variant,188,2031,female,19.49
medium_variant,188,2032,female,20.315
medium_variant,188,2033,female,21.172
medium_variant,188,2034,female,22.051
medium_variant,188,2035,female,22.946
medium_variant,188,2036,female,23.747
medium_variant,188,2037,female,24.546
medium_variant,188,2038,female,25.336
medium_variant,188,2039,female,26.103
medium_variant,188,2040,female,26.843
medium_variant,188,2041,female,27.428
medium_variant,188,2042,female,27.959
medium_variant,188,2043,female,28.473
medium_variant,188,2044,female,29.03
medium_variant,188,2045,female,29.679
medium_variant,188,2046,female,30.249
medium_variant,188,2047,female,30.869
medium_variant,188,2048,female,31.564
medium_variant,188,2049,female,32.345
medium_variant,188,2050,female,33.223
medium_variant,188,2051,female,34.018
medium_variant,188,2052,female,34.869
medium_variant,188,2053,female,35.783
medium_variant,188,2054,female,36.768
medium_variant,188,2055,female,37.847
medium_variant,188,2056,female,38.816
medium_variant,188,2057,female,39.81
medium_variant,188,2058,female,40.842
medium_variant,188,2059,female,41.929
medium_variant,188,2060,female,43.095
medium_variant,188,2061,female,44.082
medium_variant,188,2062,female,45.057
medium_variant,188,2063,female,46.049
medium_variant,188,2064,female,47.091
medium_variant,188,2065,female,48.211
medium_variant,188,2066,female,49.075
medium_variant,188,2067,female,49.937
medium_variant,188,2068,female,50.816
medium_variant,188,2069,female,51.704
medium_variant,188,2070,female,52.593
medium_variant,188,2071,female,53.132
medium_variant,188,2072,female,53.599
medium_variant,188,2073,female,54.038
medium_variant,188,2074,female,54.526
medium_variant,188,2075,female,55.133
medium_variant,188,2076,female,55.495
medium_variant,188,2077,female,55.883
medium_variant,188,2078,female,56.317
medium_variant,188,2079,female,56.813
medium_variant,188,2080,female,57.4
medium_variant,188,2081,female,57.679
medium_variant,188,2082,female,57.94
medium_variant,188,2083,female,58.227
medium_variant,188,2084,female,58.595
medium_variant,188,2085,female,59.096
medium_variant,188,2086,female,59.286
medium_variant,188,2087,female,59.483
medium_variant,188,2088,female,59.729
medium_variant,188,2089,female,60.063
medium_variant,188,2090,female,60.517
medium_variant,188,2091,female,60.644
medium_variant,188,2092,female,60.775
medium_variant,188,2093,female,60.951
medium_variant,188,2094,female,61.212
medium_variant,188,2095,female,61.601
medium_variant,188,2096,female,61.664
medium_variant,188,2097,female,61.74
medium_variant,188,2098,female,61.88
medium_variant,188,2099,female,62.126
medium_variant,188,2100,female,62.499
