variant,country,year,gender,oldagedependencyratio2564
estimates,296,1950,male,4.974
estimates,296,1951,male,4.889
estimates,296,1952,male,4.846
estimates,296,1953,male,4.719
estimates,296,1954,male,4.659
estimates,296,1955,male,4.591
estimates,296,1956,male,4.691
estimates,296,1957,male,4.801
estimates,296,1958,male,4.911
estimates,296,1959,male,4.986
estimates,296,1960,male,4.985
estimates,296,1961,male,5.237
estimates,296,1962,male,5.335
estimates,296,1963,male,5.45
estimates,296,1964,male,5.51
estimates,296,1965,male,5.552
estimates,296,1966,male,5.576
estimates,296,1967,male,5.551
estimates,296,1968,male,5.529
estimates,296,1969,male,5.487
estimates,296,1970,male,5.406
estimates,296,1971,male,5.399
estimates,296,1972,male,5.353
estimates,296,1973,male,5.29
estimates,296,1974,male,5.216
estimates,296,1975,male,5.144
estimates,296,1976,male,5.152
estimates,296,1977,male,5.126
estimates,296,1978,male,5.068
estimates,296,1979,male,4.968
estimates,296,1980,male,4.799
estimates,296,1981,male,4.746
estimates,296,1982,male,4.699
estimates,296,1983,male,4.693
estimates,296,1984,male,4.649
estimates,296,1985,male,4.654
estimates,296,1986,male,4.673
estimates,296,1987,male,4.619
estimates,296,1988,male,4.548
estimates,296,1989,male,4.411
estimates,296,1990,male,4.243
estimates,296,1991,male,4.299
estimates,296,1992,male,4.268
estimates,296,1993,male,4.246
estimates,296,1994,male,4.246
estimates,296,1995,male,4.226
estimates,296,1996,male,4.234
estimates,296,1997,male,4.201
estimates,296,1998,male,4.167
estimates,296,1999,male,4.033
estimates,296,2000,male,3.859
estimates,296,2001,male,3.925
estimates,296,2002,male,3.977
estimates,296,2003,male,4.067
estimates,296,2004,male,4.126
estimates,296,2005,male,4.171
estimates,296,2006,male,4.152
estimates,296,2007,male,4.109
estimates,296,2008,male,4.013
estimates,296,2009,male,3.932
estimates,296,2010,male,3.843
estimates,296,2011,male,3.914
estimates,296,2012,male,3.953
estimates,296,2013,male,3.97
estimates,296,2014,male,3.976
estimates,296,2015,male,3.988
medium_variant,296,2015,male,3.988
medium_variant,296,2016,male,4.031
medium_variant,296,2017,male,4.104
medium_variant,296,2018,male,4.145
medium_variant,296,2019,male,4.196
medium_variant,296,2020,male,4.255
medium_variant,296,2021,male,4.382
medium_variant,296,2022,male,4.526
medium_variant,296,2023,male,4.636
medium_variant,296,2024,male,4.751
medium_variant,296,2025,male,4.867
medium_variant,296,2026,male,5.048
medium_variant,296,2027,male,5.213
medium_variant,296,2028,male,5.389
medium_variant,296,2029,male,5.555
medium_variant,296,2030,male,5.749
medium_variant,296,2031,male,6.028
medium_variant,296,2032,male,6.276
medium_variant,296,2033,male,6.505
medium_variant,296,2034,male,6.717
medium_variant,296,2035,male,6.914
medium_variant,296,2036,male,7.163
medium_variant,296,2037,male,7.377
medium_variant,296,2038,male,7.551
medium_variant,296,2039,male,7.645
medium_variant,296,2040,male,7.646
medium_variant,296,2041,male,7.658
medium_variant,296,2042,male,7.606
medium_variant,296,2043,male,7.501
medium_variant,296,2044,male,7.389
medium_variant,296,2045,male,7.273
medium_variant,296,2046,male,7.284
medium_variant,296,2047,male,7.281
medium_variant,296,2048,male,7.274
medium_variant,296,2049,male,7.259
medium_variant,296,2050,male,7.25
medium_variant,296,2051,male,7.38
medium_variant,296,2052,male,7.497
medium_variant,296,2053,male,7.596
medium_variant,296,2054,male,7.725
medium_variant,296,2055,male,7.884
medium_variant,296,2056,male,8.209
medium_variant,296,2057,male,8.528
medium_variant,296,2058,male,8.842
medium_variant,296,2059,male,9.088
medium_variant,296,2060,male,9.286
medium_variant,296,2061,male,9.554
medium_variant,296,2062,male,9.747
medium_variant,296,2063,male,9.878
medium_variant,296,2064,male,10.008
medium_variant,296,2065,male,10.136
medium_variant,296,2066,male,10.4
medium_variant,296,2067,male,10.647
medium_variant,296,2068,male,10.848
medium_variant,296,2069,male,10.956
medium_variant,296,2070,male,10.931
medium_variant,296,2071,male,10.954
medium_variant,296,2072,male,10.862
medium_variant,296,2073,male,10.723
medium_variant,296,2074,male,10.619
medium_variant,296,2075,male,10.583
medium_variant,296,2076,male,10.776
medium_variant,296,2077,male,11.002
medium_variant,296,2078,male,11.222
medium_variant,296,2079,male,11.426
medium_variant,296,2080,male,11.595
medium_variant,296,2081,male,11.912
medium_variant,296,2082,male,12.181
medium_variant,296,2083,male,12.403
medium_variant,296,2084,male,12.604
medium_variant,296,2085,male,12.777
medium_variant,296,2086,male,13.082
medium_variant,296,2087,male,13.351
medium_variant,296,2088,male,13.578
medium_variant,296,2089,male,13.766
medium_variant,296,2090,male,13.909
medium_variant,296,2091,male,14.191
medium_variant,296,2092,male,14.424
medium_variant,296,2093,male,14.598
medium_variant,296,2094,male,14.729
medium_variant,296,2095,male,14.814
medium_variant,296,2096,male,15.034
medium_variant,296,2097,male,15.19
medium_variant,296,2098,male,15.3
medium_variant,296,2099,male,15.369
medium_variant,296,2100,male,15.399
estimates,296,1950,female,7.413
estimates,296,1951,female,7.211
estimates,296,1952,female,7.023
estimates,296,1953,female,6.842
estimates,296,1954,female,6.636
estimates,296,1955,female,6.507
estimates,296,1956,female,6.609
estimates,296,1957,female,6.689
estimates,296,1958,female,6.818
estimates,296,1959,female,6.858
estimates,296,1960,female,6.927
estimates,296,1961,female,7.178
estimates,296,1962,female,7.409
estimates,296,1963,female,7.534
estimates,296,1964,female,7.669
estimates,296,1965,female,7.718
estimates,296,1966,female,7.798
estimates,296,1967,female,7.831
estimates,296,1968,female,7.869
estimates,296,1969,female,7.793
estimates,296,1970,female,7.714
estimates,296,1971,female,7.701
estimates,296,1972,female,7.633
estimates,296,1973,female,7.527
estimates,296,1974,female,7.429
estimates,296,1975,female,7.326
