variant,country,year,gender,oldagedependencyratio2564
estimates,662,1950,male,4.921
estimates,662,1951,male,4.81
estimates,662,1952,male,4.699
estimates,662,1953,male,4.649
estimates,662,1954,male,4.641
estimates,662,1955,male,4.616
estimates,662,1956,male,4.692
estimates,662,1957,male,4.818
estimates,662,1958,male,5.04
estimates,662,1959,male,5.393
estimates,662,1960,male,5.898
estimates,662,1961,male,6.027
estimates,662,1962,male,6.155
estimates,662,1963,male,6.337
estimates,662,1964,male,6.536
estimates,662,1965,male,6.759
estimates,662,1966,male,6.928
estimates,662,1967,male,7.107
estimates,662,1968,male,7.276
estimates,662,1969,male,7.483
estimates,662,1970,male,7.706
estimates,662,1971,male,7.831
estimates,662,1972,male,7.905
estimates,662,1973,male,7.945
estimates,662,1974,male,7.917
estimates,662,1975,male,7.911
estimates,662,1976,male,8.098
estimates,662,1977,male,8.212
estimates,662,1978,male,8.213
estimates,662,1979,male,8.162
estimates,662,1980,male,8.124
estimates,662,1981,male,8.349
estimates,662,1982,male,8.52
estimates,662,1983,male,8.593
estimates,662,1984,male,8.597
estimates,662,1985,male,8.565
estimates,662,1986,male,9.027
estimates,662,1987,male,9.604
estimates,662,1988,male,10.277
estimates,662,1989,male,11
estimates,662,1990,male,11.756
estimates,662,1991,male,11.889
estimates,662,1992,male,11.993
estimates,662,1993,male,12.034
estimates,662,1994,male,12.071
estimates,662,1995,male,12.098
estimates,662,1996,male,12.025
estimates,662,1997,male,11.88
estimates,662,1998,male,11.698
estimates,662,1999,male,11.507
estimates,662,2000,male,11.301
estimates,662,2001,male,11.084
estimates,662,2002,male,10.859
estimates,662,2003,male,10.594
estimates,662,2004,male,10.31
estimates,662,2005,male,9.997
estimates,662,2006,male,9.972
estimates,662,2007,male,9.99
estimates,662,2008,male,10.09
estimates,662,2009,male,10.265
estimates,662,2010,male,10.498
estimates,662,2011,male,10.507
estimates,662,2012,male,10.471
estimates,662,2013,male,10.417
estimates,662,2014,male,10.354
estimates,662,2015,male,10.298
medium_variant,662,2015,male,10.298
medium_variant,662,2016,male,10.333
medium_variant,662,2017,male,10.37
medium_variant,662,2018,male,10.4
medium_variant,662,2019,male,10.444
medium_variant,662,2020,male,10.505
medium_variant,662,2021,male,10.65
medium_variant,662,2022,male,10.801
medium_variant,662,2023,male,10.973
medium_variant,662,2024,male,11.17
medium_variant,662,2025,male,11.414
medium_variant,662,2026,male,11.731
medium_variant,662,2027,male,12.069
medium_variant,662,2028,male,12.455
medium_variant,662,2029,male,12.899
medium_variant,662,2030,male,13.417
medium_variant,662,2031,male,14.034
medium_variant,662,2032,male,14.701
medium_variant,662,2033,male,15.412
medium_variant,662,2034,male,16.141
medium_variant,662,2035,male,16.875
medium_variant,662,2036,male,17.646
medium_variant,662,2037,male,18.402
medium_variant,662,2038,male,19.15
medium_variant,662,2039,male,19.876
medium_variant,662,2040,male,20.569
medium_variant,662,2041,male,21.219
medium_variant,662,2042,male,21.824
medium_variant,662,2043,male,22.406
medium_variant,662,2044,male,22.992
medium_variant,662,2045,male,23.599
medium_variant,662,2046,male,24.242
medium_variant,662,2047,male,24.878
medium_variant,662,2048,male,25.529
medium_variant,662,2049,male,26.195
medium_variant,662,2050,male,26.919
medium_variant,662,2051,male,27.674
medium_variant,662,2052,male,28.46
medium_variant,662,2053,male,29.255
medium_variant,662,2054,male,30.045
medium_variant,662,2055,male,30.8
medium_variant,662,2056,male,31.55
medium_variant,662,2057,male,32.232
medium_variant,662,2058,male,32.928
medium_variant,662,2059,male,33.763
medium_variant,662,2060,male,34.818
medium_variant,662,2061,male,36.065
medium_variant,662,2062,male,37.486
medium_variant,662,2063,male,39.03
medium_variant,662,2064,male,40.623
medium_variant,662,2065,male,42.207
medium_variant,662,2066,male,43.718
medium_variant,662,2067,male,45.185
medium_variant,662,2068,male,46.584
medium_variant,662,2069,male,47.917
medium_variant,662,2070,male,49.192
medium_variant,662,2071,male,50.232
medium_variant,662,2072,male,51.131
medium_variant,662,2073,male,51.886
medium_variant,662,2074,male,52.532
medium_variant,662,2075,male,53.084
medium_variant,662,2076,male,53.364
medium_variant,662,2077,male,53.486
medium_variant,662,2078,male,53.514
medium_variant,662,2079,male,53.545
medium_variant,662,2080,male,53.67
medium_variant,662,2081,male,53.651
medium_variant,662,2082,male,53.661
medium_variant,662,2083,male,53.702
medium_variant,662,2084,male,53.801
medium_variant,662,2085,male,53.957
medium_variant,662,2086,male,54.024
medium_variant,662,2087,male,54.082
medium_variant,662,2088,male,54.132
medium_variant,662,2089,male,54.19
medium_variant,662,2090,male,54.318
medium_variant,662,2091,male,54.386
medium_variant,662,2092,male,54.42
medium_variant,662,2093,male,54.467
medium_variant,662,2094,male,54.596
medium_variant,662,2095,male,54.818
medium_variant,662,2096,male,54.929
medium_variant,662,2097,male,55.027
medium_variant,662,2098,male,55.142
medium_variant,662,2099,male,55.314
medium_variant,662,2100,male,55.575
