variant,country,year,gender,oldagedependencyratio2564
estimates,710,1950,male,5.418
estimates,710,1951,male,5.341
estimates,710,1952,male,5.213
estimates,710,1953,male,5.05
estimates,710,1954,male,4.868
estimates,710,1955,male,4.677
estimates,710,1956,male,4.703
estimates,710,1957,male,4.706
estimates,710,1958,male,4.685
estimates,710,1959,male,4.643
estimates,710,1960,male,4.58
estimates,710,1961,male,4.658
estimates,710,1962,male,4.71
estimates,710,1963,male,4.732
estimates,710,1964,male,4.725
estimates,710,1965,male,4.687
estimates,710,1966,male,4.757
estimates,710,1967,male,4.793
estimates,710,1968,male,4.8
estimates,710,1969,male,4.781
estimates,710,1970,male,4.742
estimates,710,1971,male,4.788
estimates,710,1972,male,4.788
estimates,710,1973,male,4.742
estimates,710,1974,male,4.657
estimates,710,1975,male,4.535
estimates,710,1976,male,4.575
estimates,710,1977,male,4.566
estimates,710,1978,male,4.509
estimates,710,1979,male,4.407
estimates,710,1980,male,4.265
estimates,710,1981,male,4.297
estimates,710,1982,male,4.286
estimates,710,1983,male,4.232
estimates,710,1984,male,4.139
estimates,710,1985,male,4.009
estimates,710,1986,male,4.07
estimates,710,1987,male,4.096
estimates,710,1988,male,4.084
estimates,710,1989,male,4.033
estimates,710,1990,male,3.943
estimates,710,1991,male,4
estimates,710,1992,male,4.033
estimates,710,1993,male,4.047
estimates,710,1994,male,4.049
estimates,710,1995,male,4.042
estimates,710,1996,male,4.129
estimates,710,1997,male,4.185
estimates,710,1998,male,4.21
estimates,710,1999,male,4.206
estimates,710,2000,male,4.174
estimates,710,2001,male,4.271
estimates,710,2002,male,4.337
estimates,710,2003,male,4.371
estimates,710,2004,male,4.368
estimates,710,2005,male,4.329
estimates,710,2006,male,4.403
estimates,710,2007,male,4.441
estimates,710,2008,male,4.445
estimates,710,2009,male,4.425
estimates,710,2010,male,4.383
estimates,710,2011,male,4.452
estimates,710,2012,male,4.502
estimates,710,2013,male,4.53
estimates,710,2014,male,4.534
estimates,710,2015,male,4.514
medium_variant,710,2015,male,4.514
medium_variant,710,2016,male,4.593
medium_variant,710,2017,male,4.641
medium_variant,710,2018,male,4.667
medium_variant,710,2019,male,4.685
medium_variant,710,2020,male,4.699
medium_variant,710,2021,male,4.848
medium_variant,710,2022,male,4.982
medium_variant,710,2023,male,5.095
medium_variant,710,2024,male,5.178
medium_variant,710,2025,male,5.23
medium_variant,710,2026,male,5.393
medium_variant,710,2027,male,5.523
medium_variant,710,2028,male,5.622
medium_variant,710,2029,male,5.689
medium_variant,710,2030,male,5.726
medium_variant,710,2031,male,5.873
medium_variant,710,2032,male,5.989
medium_variant,710,2033,male,6.073
medium_variant,710,2034,male,6.125
medium_variant,710,2035,male,6.146
medium_variant,710,2036,male,6.282
medium_variant,710,2037,male,6.387
medium_variant,710,2038,male,6.465
medium_variant,710,2039,male,6.521
medium_variant,710,2040,male,6.561
medium_variant,710,2041,male,6.734
medium_variant,710,2042,male,6.886
medium_variant,710,2043,male,7.022
medium_variant,710,2044,male,7.142
medium_variant,710,2045,male,7.252
medium_variant,710,2046,male,7.504
medium_variant,710,2047,male,7.736
medium_variant,710,2048,male,7.956
medium_variant,710,2049,male,8.175
medium_variant,710,2050,male,8.399
medium_variant,710,2051,male,8.782
medium_variant,710,2052,male,9.154
medium_variant,710,2053,male,9.512
medium_variant,710,2054,male,9.851
medium_variant,710,2055,male,10.171
medium_variant,710,2056,male,10.631
medium_variant,710,2057,male,11.062
medium_variant,710,2058,male,11.457
medium_variant,710,2059,male,11.808
medium_variant,710,2060,male,12.113
medium_variant,710,2061,male,12.535
medium_variant,710,2062,male,12.904
medium_variant,710,2063,male,13.223
medium_variant,710,2064,male,13.493
medium_variant,710,2065,male,13.718
medium_variant,710,2066,male,14.068
medium_variant,710,2067,male,14.367
medium_variant,710,2068,male,14.616
medium_variant,710,2069,male,14.821
medium_variant,710,2070,male,14.986
medium_variant,710,2071,male,15.294
medium_variant,710,2072,male,15.553
medium_variant,710,2073,male,15.773
medium_variant,710,2074,male,15.964
medium_variant,710,2075,male,16.134
medium_variant,710,2076,male,16.476
medium_variant,710,2077,male,16.782
medium_variant,710,2078,male,17.06
medium_variant,710,2079,male,17.325
medium_variant,710,2080,male,17.587
medium_variant,710,2081,male,18.036
