agebroad,percentagetotalpopulation,region,variant,year
0_1,6.448,934,estimates,1950
0_4,14.605,934,estimates,1950
0_14,37.031,934,estimates,1950
0_17,43.108,934,estimates,1950
0_19,46.95,934,estimates,1950
0_24,55.747,934,estimates,1950
3_4,5.273,934,estimates,1950
3_5,7.726,934,estimates,1950
3_6,10.092,934,estimates,1950
4_5,5.018,934,estimates,1950
4_6,7.384,934,estimates,1950
5_14,22.426,934,estimates,1950
5_10,13.794,934,estimates,1950
5_11,15.991,934,estimates,1950
6_9,9.14,934,estimates,1950
6_10,11.341,934,estimates,1950
6_11,13.538,934,estimates,1950
6_12,15.721,934,estimates,1950
7_10,8.976,934,estimates,1950
7_12,13.355,934,estimates,1950
11_16,12.722,934,estimates,1950
11_17,14.709,934,estimates,1950
11_18,16.653,934,estimates,1950
12_14,6.435,934,estimates,1950
12_16,10.525,934,estimates,1950
12_17,12.512,934,estimates,1950
12_18,14.456,934,estimates,1950
13_17,10.329,934,estimates,1950
13_18,12.273,934,estimates,1950
13_19,14.172,934,estimates,1950
15_17,6.077,934,estimates,1950
18_23,10.974,934,estimates,1950
15_24,18.716,934,estimates,1950
15_49,49.562,934,estimates,1950
15_59,56.538,934,estimates,1950
15_64,59.06,934,estimates,1950
20_64,49.141,934,estimates,1950
20_69,50.917,934,estimates,1950
25_49,30.846,934,estimates,1950
25_64,40.344,934,estimates,1950
25_69,42.12,934,estimates,1950
15plus,62.969,934,estimates,1950
16plus,60.906,934,estimates,1950
17plus,58.879,934,estimates,1950
18plus,56.892,934,estimates,1950
20plus,53.05,934,estimates,1950
21plus,51.197,934,estimates,1950
25plus,44.253,934,estimates,1950
50plus,13.407,934,estimates,1950
60plus,6.431,934,estimates,1950
65plus,3.909,934,estimates,1950
70plus,2.133,934,estimates,1950
75plus,0.998,934,estimates,1950
80plus,0.369,934,estimates,1950
85plus,0.11,934,estimates,1950
90plus,0.028,934,estimates,1950
total,100,934,estimates,1950
0_1,6.821,934,estimates,1951
0_4,15.195,934,estimates,1951
0_14,37.45,934,estimates,1951
0_17,43.474,934,estimates,1951
0_19,47.295,934,estimates,1951
0_24,56.066,934,estimates,1951
3_4,5.398,934,estimates,1951
3_5,7.885,934,estimates,1951
3_6,10.266,934,estimates,1951
4_5,5.105,934,estimates,1951
4_6,7.486,934,estimates,1951
5_14,22.255,934,estimates,1951
5_10,13.757,934,estimates,1951
5_11,15.901,934,estimates,1951
6_9,9.109,934,estimates,1951
6_10,11.271,934,estimates,1951
6_11,13.415,934,estimates,1951
6_12,15.553,934,estimates,1951
7_10,8.89,934,estimates,1951
7_12,13.172,934,estimates,1951
11_16,12.552,934,estimates,1951
11_17,14.523,934,estimates,1951
11_18,16.454,934,estimates,1951
12_14,6.355,934,estimates,1951
12_16,10.408,934,estimates,1951
12_17,12.379,934,estimates,1951
12_18,14.31,934,estimates,1951
13_17,10.24,934,estimates,1951
13_18,12.172,934,estimates,1951
13_19,14.061,934,estimates,1951
15_17,6.024,934,estimates,1951
18_23,10.929,934,estimates,1951
15_24,18.616,934,estimates,1951
15_49,49.237,934,estimates,1951
15_59,56.159,934,estimates,1951
15_64,58.639,934,estimates,1951
20_64,48.794,934,estimates,1951
20_69,50.563,934,estimates,1951
25_49,30.621,934,estimates,1951
25_64,40.024,934,estimates,1951
25_69,41.792,934,estimates,1951
15plus,62.55,934,estimates,1951
16plus,60.504,934,estimates,1951
17plus,58.496,934,estimates,1951
18plus,56.526,934,estimates,1951
20plus,52.705,934,estimates,1951
21plus,50.861,934,estimates,1951
25plus,43.934,934,estimates,1951
50plus,13.313,934,estimates,1951
60plus,6.39,934,estimates,1951
65plus,3.91,934,estimates,1951
70plus,2.142,934,estimates,1951
75plus,1.016,934,estimates,1951
80plus,0.387,934,estimates,1951
85plus,0.117,934,estimates,1951
90plus,0.029,934,estimates,1951
total,100,934,estimates,1951
0_1,7.243,934,estimates,1952
0_4,15.839,934,estimates,1952
0_14,37.952,934,estimates,1952
0_17,43.925,934,estimates,1952
0_19,47.714,934,estimates,1952
0_24,56.443,934,estimates,1952
3_4,5.531,934,estimates,1952
3_5,8.06,934,estimates,1952
3_6,10.466,934,estimates,1952
4_5,5.205,934,estimates,1952
4_6,7.612,934,estimates,1952
5_14,22.113,934,estimates,1952
5_10,13.779,934,estimates,1952
5_11,15.882,934,estimates,1952
6_9,9.119,934,estimates,1952
6_10,11.25,934,estimates,1952
6_11,13.353,934,estimates,1952
6_12,15.439,934,estimates,1952
7_10,8.843,934,estimates,1952
7_12,13.032,934,estimates,1952
11_16,12.356,934,estimates,1952
11_17,14.307,934,estimates,1952
11_18,16.221,934,estimates,1952
12_14,6.231,934,estimates,1952
12_16,10.253,934,estimates,1952
12_17,12.204,934,estimates,1952
12_18,14.118,934,estimates,1952
13_17,10.118,934,estimates,1952
13_18,12.032,934,estimates,1952
13_19,13.907,934,estimates,1952
15_17,5.972,934,estimates,1952
18_23,10.861,934,estimates,1952
15_24,18.491,934,estimates,1952
15_49,48.856,934,estimates,1952
15_59,55.73,934,estimates,1952
15_64,58.16,934,estimates,1952
20_64,48.398,934,estimates,1952
20_69,50.157,934,estimates,1952
25_49,30.365,934,estimates,1952
25_64,39.669,934,estimates,1952
25_69,41.428,934,estimates,1952
15plus,62.048,934,estimates,1952
16plus,60.015,934,estimates,1952
17plus,58.026,934,estimates,1952
18plus,56.075,934,estimates,1952
20plus,52.286,934,estimates,1952
21plus,50.453,934,estimates,1952
25plus,43.557,934,estimates,1952
50plus,13.192,934,estimates,1952
60plus,6.317,934,estimates,1952
65plus,3.888,934,estimates,1952
70plus,2.129,934,estimates,1952
75plus,1.017,934,estimates,1952
80plus,0.396,934,estimates,1952
85plus,0.12,934,estimates,1952
90plus,0.03,934,estimates,1952
total,100,934,estimates,1952
0_1,7.414,934,estimates,1953
0_4,16.312,934,estimates,1953
0_14,38.373,934,estimates,1953
0_17,44.3,934,estimates,1953
0_19,48.059,934,estimates,1953
0_24,56.752,934,estimates,1953
3_4,5.672,934,estimates,1953
3_5,8.252,934,estimates,1953
3_6,10.697,934,estimates,1953
4_5,5.321,934,estimates,1953
4_6,7.766,934,estimates,1953
5_14,22.061,934,estimates,1953
5_10,13.881,934,estimates,1953
5_11,15.955,934,estimates,1953
6_9,9.188,934,estimates,1953
6_10,11.301,934,estimates,1953
6_11,13.375,934,estimates,1953
6_12,15.424,934,estimates,1953
7_10,8.856,934,estimates,1953
7_12,12.979,934,estimates,1953
11_16,12.171,934,estimates,1953
11_17,14.107,934,estimates,1953
11_18,16.005,934,estimates,1953
12_14,6.106,934,estimates,1953
12_16,10.097,934,estimates,1953
12_17,12.033,934,estimates,1953
12_18,13.93,934,estimates,1953
13_17,9.984,934,estimates,1953
13_18,11.882,934,estimates,1953
13_19,13.743,934,estimates,1953
15_17,5.926,934,estimates,1953
18_23,10.799,934,estimates,1953
15_24,18.379,934,estimates,1953
15_49,48.543,934,estimates,1953
15_59,55.391,934,estimates,1953
15_64,57.775,934,estimates,1953
20_64,48.09,934,estimates,1953
20_69,49.841,934,estimates,1953
25_49,30.165,934,estimates,1953
25_64,39.397,934,estimates,1953
25_69,41.147,934,estimates,1953
15plus,61.627,934,estimates,1953
16plus,59.615,934,estimates,1953
17plus,57.636,934,estimates,1953
18plus,55.7,934,estimates,1953
20plus,51.941,934,estimates,1953
21plus,50.118,934,estimates,1953
25plus,43.248,934,estimates,1953
50plus,13.083,934,estimates,1953
60plus,6.236,934,estimates,1953
65plus,3.851,934,estimates,1953
70plus,2.101,934,estimates,1953
75plus,1.001,934,estimates,1953
80plus,0.393,934,estimates,1953
85plus,0.12,934,estimates,1953
90plus,0.03,934,estimates,1953
total,100,934,estimates,1953
0_1,7.452,934,estimates,1954
0_4,16.544,934,estimates,1954
0_14,38.668,934,estimates,1954
0_17,44.539,934,estimates,1954
0_19,48.278,934,estimates,1954
0_24,56.949,934,estimates,1954
3_4,5.823,934,estimates,1954
3_5,8.46,934,estimates,1954
3_6,10.952,934,estimates,1954
4_5,5.445,934,estimates,1954
4_6,7.937,934,estimates,1954
5_14,22.125,934,estimates,1954
5_10,14.058,934,estimates,1954
5_11,16.117,934,estimates,1954
6_9,9.308,934,estimates,1954
6_10,11.42,934,estimates,1954
6_11,13.48,934,estimates,1954
6_12,15.503,934,estimates,1954
7_10,8.929,934,estimates,1954
7_12,13.012,934,estimates,1954
11_16,12.007,934,estimates,1954
11_17,13.938,934,estimates,1954
11_18,15.827,934,estimates,1954
