region,year,variant,agebroad,percentagetotalpopulation
948,1950,estimates,total,100
948,1950,estimates,0_1,6.67864345214149
948,1950,estimates,0_4,15.3232166355927
948,1950,estimates,0_14,39.1519399965496
948,1950,estimates,0_17,45.4028331471791
948,1950,estimates,0_19,49.3327891556321
948,1950,estimates,0_24,58.3433098631311
948,1950,estimates,3_4,5.61092825665071
948,1950,estimates,3_5,8.24049562548453
948,1950,estimates,3_6,10.7822510627452
948,1950,estimates,4_5,5.36822619558073
948,1950,estimates,4_6,7.90998163284141
948,1950,estimates,5_10,14.7760507438227
948,1950,estimates,5_11,17.0989272543951
948,1950,estimates,5_14,23.8287233609569
948,1950,estimates,6_9,9.80437021887934
948,1950,estimates,6_10,12.1464833749889
948,1950,estimates,6_11,14.4693598855612
948,1950,estimates,6_12,16.7640714385963
948,1950,estimates,7_10,9.60472793772821
948,1950,estimates,7_12,14.2223160013356
948,1950,estimates,11_16,13.2701393859566
948,1950,estimates,11_17,15.3035657677637
948,1950,estimates,11_18,17.2907276289901
948,1950,estimates,12_14,6.72979610656186
948,1950,estimates,12_16,10.9472628753842
948,1950,estimates,12_17,12.9806892571913
948,1950,estimates,12_18,14.9678511184178
948,1950,estimates,13_17,10.6859777041562
948,1950,estimates,13_18,12.6731395653827
948,1950,estimates,13_19,14.6159337126092
948,1950,estimates,15plus,60.8480600034504
948,1950,estimates,15_17,6.25089315062945
948,1950,estimates,15_24,19.1913698665815
948,1950,estimates,15_49,48.8071872550731
948,1950,estimates,15_59,55.0592072146548
948,1950,estimates,15_64,57.2780292380091
948,1950,estimates,16plus,58.7136255416807
948,1950,estimates,17plus,56.630593234628
948,1950,estimates,18plus,54.5971668528209
948,1950,estimates,18_23,11.2410018192836
948,1950,estimates,20plus,50.6672108443679
948,1950,estimates,20_64,47.0971800789266
948,1950,estimates,20_69,48.6035139469837
948,1950,estimates,21plus,48.7693997013193
948,1950,estimates,25plus,41.6566901368689
948,1950,estimates,25_49,29.6158173884917
948,1950,estimates,25_64,38.0866593714276
948,1950,estimates,25_69,39.5929932394847
948,1950,estimates,50plus,12.0408727483772
948,1950,estimates,60plus,5.78885278879552
948,1950,estimates,65plus,3.57003076544129
948,1950,estimates,70plus,2.06369689738421
948,1950,estimates,75plus,1.01017455648534
948,1950,estimates,80plus,0.396693903166549
948,1955,estimates,total,100
948,1955,estimates,0_1,7.29036037859726
948,1955,estimates,0_4,16.5327812086619
948,1955,estimates,0_14,39.9773290346552
948,1955,estimates,0_17,46.0942804893896
948,1955,estimates,0_19,49.9747398512173
948,1955,estimates,0_24,58.8216875277038
948,1955,estimates,3_4,5.96512368002872
948,1955,estimates,3_5,8.70470742400275
948,1955,estimates,3_6,11.3130462986716
948,1955,estimates,4_5,5.63290187395483
948,1955,estimates,4_6,8.24124074862365
948,1955,estimates,5_10,14.8401922392353
948,1955,estimates,5_11,17.0526109524121
948,1955,estimates,5_14,23.4445478259934
948,1955,estimates,6_9,9.836972167735
948,1955,estimates,6_10,12.1006084952613
948,1955,estimates,6_11,14.313027208438
948,1955,estimates,6_12,16.4817893936102
948,1955,estimates,7_10,9.49226962059248
948,1955,estimates,7_12,13.8734505189414
948,1955,estimates,11_16,12.7101806993895
948,1955,estimates,11_17,14.7213070414924
948,1955,estimates,11_18,16.6880789941493
948,1955,estimates,12_14,6.39193687358129
948,1955,estimates,12_16,10.4977619862128
948,1955,estimates,12_17,12.5088883283156
948,1955,estimates,12_18,14.4756602809725
948,1955,estimates,13_17,10.3401261431435
948,1955,estimates,13_18,12.3068980958004
948,1955,estimates,13_19,14.2205855049712
948,1955,estimates,15plus,60.0226709653448
948,1955,estimates,15_17,6.11695145473434
948,1955,estimates,15_24,18.8443584930486
948,1955,estimates,15_49,48.1699133803315
948,1955,estimates,15_59,54.4810051573237
948,1955,estimates,15_64,56.5438366597446
948,1955,estimates,16plus,57.9583316962819
948,1955,estimates,17plus,55.9168458527133
948,1955,estimates,18plus,53.9057195106105
948,1955,estimates,18_23,11.045470318054
948,1955,estimates,20plus,50.0252601487827
948,1955,estimates,20_64,46.5464258431825
948,1955,estimates,20_69,48.1196256513745
948,1955,estimates,21plus,48.1618429617314
948,1955,estimates,25plus,41.1783124722962
948,1955,estimates,25_49,29.3255548872828
948,1955,estimates,25_64,37.699478166696
948,1955,estimates,25_69,39.272677974888
948,1955,estimates,50plus,11.8527575850133
948,1955,estimates,60plus,5.54166580802113
948,1955,estimates,65plus,3.47883430560019
948,1955,estimates,70plus,1.90563449740821
948,1955,estimates,75plus,0.942176904187285
948,1955,estimates,80plus,0.371197083575646
948,1960,estimates,total,100
948,1960,estimates,0_1,7.13117409004315
948,1960,estimates,0_4,16.8678468417089
948,1960,estimates,0_14,41.4026487689263
948,1960,estimates,0_17,47.170094362609
948,1960,estimates,0_19,50.8196764461588
948,1960,estimates,0_24,59.424229193362
948,1960,estimates,3_4,6.3604873487695
948,1960,estimates,3_5,9.34340582081825
948,1960,estimates,3_6,12.1959868598993
948,1960,estimates,4_5,6.0974041700172
948,1960,estimates,4_6,8.94998520909826
948,1960,estimates,5_10,16.0096770734964
948,1960,estimates,5_11,18.2648553773072
948,1960,estimates,5_14,24.5348019272174
948,1960,estimates,6_9,10.6598392189605
948,1960,estimates,6_10,13.0267586014477
948,1960,estimates,6_11,15.2819369052584
948,1960,estimates,6_12,17.4410883282766
948,1960,estimates,7_10,10.1741775623666
948,1960,estimates,7_12,14.5885072891955
948,1960,estimates,11_16,12.4160818105573
948,1960,estimates,11_17,14.2925704474036
948,1960,estimates,11_18,16.1328860942705
948,1960,estimates,12_14,6.26994654991018
948,1960,estimates,12_16,10.1609035067465
948,1960,estimates,12_17,12.0373921435929
948,1960,estimates,12_18,13.8777077904598
948,1960,estimates,13_17,9.87824072057473
948,1960,estimates,13_18,11.7185563674416
948,1960,estimates,13_19,13.5278228041245
948,1960,estimates,15plus,58.5973512310737
948,1960,estimates,15_17,5.76744559368268
948,1960,estimates,15_24,18.0215804244358
948,1960,estimates,15_49,46.775488449968
948,1960,estimates,15_59,53.0540450728202
948,1960,estimates,15_64,55.2128193168938
948,1960,estimates,16plus,56.6263788188544
948,1960,estimates,17plus,54.7063942742373
948,1960,estimates,18plus,52.829905637391
948,1960,estimates,18_23,10.6099872474422
948,1960,estimates,20plus,49.1803235538412
948,1960,estimates,20_64,45.7957916396613
948,1960,estimates,20_69,47.2668364372322
948,1960,estimates,21plus,47.3985713904976
948,1960,estimates,25plus,40.575770806638
948,1960,estimates,25_49,28.7539080255323
948,1960,estimates,25_64,37.1912388924581
948,1960,estimates,25_69,38.662283690029
948,1960,estimates,50plus,11.8218627811057
948,1960,estimates,60plus,5.54330615825349
948,1960,estimates,65plus,3.3845319141799
948,1960,estimates,70plus,1.91348711660898
948,1960,estimates,75plus,0.898965155005811
948,1960,estimates,80plus,0.363665752909445
948,1965,estimates,total,100
948,1965,estimates,0_1,7.15640973858367
948,1965,estimates,0_4,16.8573034557771
948,1965,estimates,0_14,42.6381417712482
948,1965,estimates,0_17,48.5036384946433
948,1965,estimates,0_19,52.0464675917562
948,1965,estimates,0_24,60.128110940529
948,1965,estimates,3_4,6.34046546733821
948,1965,estimates,3_5,9.33893123859316
948,1965,estimates,3_6,12.2331492423731
948,1965,estimates,4_5,6.10857343934511
948,1965,estimates,4_6,9.00279144312508
948,1965,estimates,5_10,16.5356460669173
948,1965,estimates,5_11,18.9894994604342
948,1965,estimates,5_14,25.7808383154711
948,1965,estimates,6_9,11.0071528942449
948,1965,estimates,6_10,13.5371802956623
948,1965,estimates,6_11,15.9910336891793
948,1965,estimates,6_12,18.3595515278666
948,1965,estimates,7_10,10.6429622918824
948,1965,estimates,7_12,15.4653335240866
948,1965,estimates,11_16,13.2477055633438
948,1965,estimates,11_17,15.1106889719489
948,1965,estimates,11_18,16.9074979678355
948,1965,estimates,12_14,6.79133885503692
948,1965,estimates,12_16,10.7938521698269
948,1965,estimates,12_17,12.656835578432
948,1965,estimates,12_18,14.4536445743186
948,1965,estimates,13_17,10.2883177397446
948,1965,estimates,13_18,12.0851267356312
948,1965,estimates,13_19,13.8311468368576
948,1965,estimates,15plus,57.3618582287518
948,1965,estimates,15_17,5.86549672339506
948,1965,estimates,15_24,17.4899691692808
948,1965,estimates,15_49,45.6176660728417
948,1965,estimates,15_59,51.8037372470495
948,1965,estimates,15_64,53.9306567060017
948,1965,estimates,16plus,55.3097739937798
948,1965,estimates,17plus,53.3593449139618
948,1965,estimates,18plus,51.4963615053567
948,1965,estimates,18_23,10.0752027178098
948,1965,estimates,20plus,47.9535324082438
948,1965,estimates,20_64,44.5223308854937
948,1965,estimates,20_69,46.0690751454885
948,1965,estimates,21plus,46.2570752837359
948,1965,estimates,25plus,39.871889059471
948,1965,estimates,25_49,28.1276969035609
948,1965,estimates,25_64,36.4406875367209
948,1965,estimates,25_69,37.9874317967157
948,1965,estimates,50plus,11.7441921559101
948,1965,estimates,60plus,5.55812098170223
948,1965,estimates,65plus,3.43120152275008
948,1965,estimates,70plus,1.88445726275523
948,1965,estimates,75plus,0.926746161199001
948,1965,estimates,80plus,0.355138922261831
948,1970,estimates,total,100
948,1970,estimates,0_1,6.90197396895788
948,1970,estimates,0_4,16.4219089328594
948,1970,estimates,0_14,42.600151648915
948,1970,estimates,0_17,48.9735881584785
948,1970,estimates,0_19,52.793748155517
948,1970,estimates,0_24,60.8883775019872
948,1970,estimates,3_4,6.24292369108233
948,1970,estimates,3_5,9.2213284871885
948,1970,estimates,3_6,12.1114424286134
948,1970,estimates,4_5,6.0502247033718
948,1970,estimates,4_6,8.94033864479668
948,1970,estimates,5_10,16.6227829044847
948,1970,estimates,5_11,19.1240904215391
948,1970,estimates,5_14,26.1782427160556
948,1970,estimates,6_9,11.0706860302038
948,1970,estimates,6_10,13.6443781083785
948,1970,estimates,6_11,16.1456856254329
948,1970,estimates,6_12,18.5736932494705
948,1970,estimates,7_10,10.7542641669536
948,1970,estimates,7_12,15.6835793080456
948,1970,estimates,11_16,13.8809299430639
948,1970,estimates,11_17,15.9288963211344
948,1970,estimates,11_18,17.8867760381455
948,1970,estimates,12_14,7.05415229451658
948,1970,estimates,12_16,11.3796224260095
948,1970,estimates,12_17,13.4275888040801
948,1970,estimates,12_18,15.3854685210912
948,1970,estimates,13_17,10.9995811800425
948,1970,estimates,13_18,12.9574608970536
948,1970,estimates,13_19,14.819741177081
948,1970,estimates,15plus,57.3998483510849
948,1970,estimates,15_17,6.37343650956347
948,1970,estimates,15_24,18.2882258530722
948,1970,estimates,15_49,45.7491571307961
948,1970,estimates,15_59,51.7367528566927
948,1970,estimates,15_64,53.898077009037
948,1970,estimates,16plus,55.2011989439474
948,1970,estimates,17plus,53.074378219592
948,1970,estimates,18plus,51.0264118415215
948,1970,estimates,18_23,10.4159445942821
948,1970,estimates,20plus,47.2062518444829
948,1970,estimates,20_64,43.7044805024349
948,1970,estimates,20_69,45.2498649341482
948,1970,estimates,21plus,45.435783342788
948,1970,estimates,25plus,39.1116224980128
948,1970,estimates,25_49,27.460931277724
948,1970,estimates,25_64,35.6098511559648
948,1970,estimates,25_69,37.1552355876781
948,1970,estimates,50plus,11.6506912202888
948,1970,estimates,60plus,5.66309549439222
948,1970,estimates,65plus,3.501771342048
948,1970,estimates,70plus,1.95638691033473
948,1970,estimates,75plus,0.933301651551728
948,1970,estimates,80plus,0.381235545434545
948,1975,estimates,total,100
948,1975,estimates,0_1,6.7219503617811
948,1975,estimates,0_4,15.9705895183365
948,1975,estimates,0_14,41.9426175018999
948,1975,estimates,0_17,48.4495654820656
948,1975,estimates,0_19,52.4452572536611
948,1975,estimates,0_24,61.2221859934073
948,1975,estimates,3_4,6.06535794063263
948,1975,estimates,3_5,8.96557337245689
948,1975,estimates,3_6,11.7876118023587
948,1975,estimates,4_5,5.88591255758187
948,1975,estimates,4_6,8.70795098748373
948,1975,estimates,5_10,16.3348083236967
948,1975,estimates,5_11,18.8395641232049
948,1975,estimates,5_14,25.9720279835634
948,1975,estimates,6_9,10.874462556192
948,1975,estimates,6_10,13.4345928918724
948,1975,estimates,6_11,15.9393486913806
948,1975,estimates,6_12,18.3850204438888
948,1975,estimates,7_10,10.6125544619705
948,1975,estimates,7_12,15.5629820139869
948,1975,estimates,11_16,14.0442447794462
948,1975,estimates,11_17,16.1441676400325
948,1975,estimates,11_18,18.1759333641116
948,1975,estimates,12_14,7.1324638603585
948,1975,estimates,12_16,11.5394889799379
948,1975,estimates,12_17,13.6394118405242
948,1975,estimates,12_18,15.6711775646034
948,1975,estimates,13_17,11.1937400880161
948,1975,estimates,13_18,13.2255058120953
948,1975,estimates,13_19,15.1894318596116
948,1975,estimates,15plus,58.0573824981001
948,1975,estimates,15_17,6.50694798016575
948,1975,estimates,15_24,19.2795684915074
948,1975,estimates,15_49,46.3641603789361
948,1975,estimates,15_59,52.3126283035942
948,1975,estimates,15_64,54.4446240542253
948,1975,estimates,16plus,55.8192545906971
948,1975,estimates,17plus,53.6503573785206
948,1975,estimates,18plus,51.5504345179343
948,1975,estimates,18_23,11.17018123611
948,1975,estimates,20plus,47.5547427463389
948,1975,estimates,20_64,43.9419843024641
948,1975,estimates,20_69,45.5291528347554
948,1975,estimates,21plus,45.6580035420962
948,1975,estimates,25plus,38.7778140065927
948,1975,estimates,25_49,27.0845918874288
948,1975,estimates,25_64,35.1650555627179
948,1975,estimates,25_69,36.7522240950092
948,1975,estimates,50plus,11.693222119164
948,1975,estimates,60plus,5.74475419450585
948,1975,estimates,65plus,3.61275844387484
948,1975,estimates,70plus,2.02558991158354
948,1975,estimates,75plus,0.988391707372643
948,1975,estimates,80plus,0.390075936983864
948,1980,estimates,total,100
948,1980,estimates,0_1,6.52077611076793
948,1980,estimates,0_4,15.5584611126655
948,1980,estimates,0_14,41.057455695275
948,1980,estimates,0_17,47.5945270040339
948,1980,estimates,0_19,51.6622064043372
948,1980,estimates,0_24,60.7551949114489
948,1980,estimates,3_4,5.93353901422128
948,1980,estimates,3_5,8.77606779855638
948,1980,estimates,3_6,11.543440958377
948,1980,estimates,4_5,5.76580385323304
948,1980,estimates,4_6,8.53317701305361
948,1980,estimates,5_10,16.0170731017856
948,1980,estimates,5_11,18.4706933943255
948,1980,estimates,5_14,25.4989945826096
948,1980,estimates,6_9,10.6646826543647
948,1980,estimates,6_10,13.1745443174505
948,1980,estimates,6_11,15.6281646099904
948,1980,estimates,6_12,18.0264818216128
948,1980,estimates,7_10,10.4071711576299
948,1980,estimates,7_12,15.2591086617923
948,1980,estimates,11_16,13.8946165625781
948,1980,estimates,11_17,16.0189927895828
948,1980,estimates,11_18,18.0838841102433
948,1980,estimates,12_14,7.02830118828407
948,1980,estimates,12_16,11.4409962700382
948,1980,estimates,12_17,13.5653724970429
948,1980,estimates,12_18,15.6302638177034
948,1980,estimates,13_17,11.1670552854204
948,1980,estimates,13_18,13.2319466060809
948,1980,estimates,13_19,15.2347346857238
948,1980,estimates,15plus,58.942544304725
948,1980,estimates,15_17,6.53707130875882
948,1980,estimates,15_24,19.6977392161739
948,1980,estimates,15_49,47.0677689408999
948,1980,estimates,15_59,53.1395368476718
948,1980,estimates,15_64,55.2222840567185
948,1980,estimates,16plus,56.7096778408867
948,1980,estimates,17plus,54.5298492229709
948,1980,estimates,18plus,52.4054729959662
948,1980,estimates,18_23,11.4624901628252
948,1980,estimates,20plus,48.3377935956628
948,1980,estimates,20_64,44.6175333476563
948,1980,estimates,20_69,46.2027492353688
948,1980,estimates,21plus,46.3967700834455
948,1980,estimates,25plus,39.2448050885511
948,1980,estimates,25_49,27.3700297247261
948,1980,estimates,25_64,35.5245448405446
948,1980,estimates,25_69,37.1097607282571
948,1980,estimates,50plus,11.8747753638251
948,1980,estimates,60plus,5.80300745705322
948,1980,estimates,65plus,3.72026024800651
948,1980,estimates,70plus,2.13504436029404
948,1980,estimates,75plus,1.05234468562617
948,1980,estimates,80plus,0.429103387050791
948,1985,estimates,total,100
948,1985,estimates,0_1,6.3956165221377
948,1985,estimates,0_4,15.251142417515
948,1985,estimates,0_14,40.279535709762
948,1985,estimates,0_17,46.7086653365186
948,1985,estimates,0_19,50.7409558393743
948,1985,estimates,0_24,59.9463044621852
948,1985,estimates,3_4,5.813243073606
948,1985,estimates,3_5,8.59800978818623
948,1985,estimates,3_6,11.3095878441379
948,1985,estimates,4_5,5.64858439178428
948,1985,estimates,4_6,8.36016244773599
948,1985,estimates,5_10,15.70429932796
948,1985,estimates,5_11,18.1159816712104
948,1985,estimates,5_14,25.028393292247
948,1985,estimates,6_9,10.4553761151597
948,1985,estimates,6_10,12.9195326133797
948,1985,estimates,6_11,15.3312149566301
948,1985,estimates,6_12,17.6902946775715
948,1985,estimates,7_10,10.207954557428
948,1985,estimates,7_12,14.9787166216198
948,1985,estimates,11_16,13.6620375381596
948,1985,estimates,11_17,15.7532235910436
948,1985,estimates,11_18,17.7941335993282
948,1985,estimates,12_14,6.91241162103664
948,1985,estimates,12_16,11.2503551949092
948,1985,estimates,12_17,13.3415412477932
948,1985,estimates,12_18,15.3824512560778
948,1985,estimates,13_17,10.9824615268518
948,1985,estimates,13_18,13.0233715351364
948,1985,estimates,13_19,15.0147520297075
948,1985,estimates,15plus,59.720464290238
948,1985,estimates,15_17,6.42912962675658
948,1985,estimates,15_24,19.6667687524232
948,1985,estimates,15_49,47.696532095677
948,1985,estimates,15_59,53.8141750543671
948,1985,estimates,15_64,55.9528867709469
948,1985,estimates,16plus,57.5252133423364
948,1985,estimates,17plus,55.3825207163655
948,1985,estimates,18plus,53.2913346634814
948,1985,estimates,18_23,11.5010587005089
948,1985,estimates,20plus,49.2590441606257
948,1985,estimates,20_64,45.4914666413346
948,1985,estimates,20_69,47.0477062010759
948,1985,estimates,21plus,47.3169866701169
948,1985,estimates,25plus,40.0536955378148
948,1985,estimates,25_49,28.0297633432538
948,1985,estimates,25_64,36.2861180185237
948,1985,estimates,25_69,37.842357578265
948,1985,estimates,50plus,12.023932194561
948,1985,estimates,60plus,5.90628923587088
948,1985,estimates,65plus,3.76757751929114
948,1985,estimates,70plus,2.21133795954981
948,1985,estimates,75plus,1.12059944719756
948,1985,estimates,80plus,0.463081096956993
948,1990,estimates,total,100
948,1990,estimates,0_1,5.92684142688606
948,1990,estimates,0_4,14.47021913241
948,1990,estimates,0_14,39.2629919074526
948,1990,estimates,0_17,45.6332502468865
948,1990,estimates,0_19,49.6285354811438
948,1990,estimates,0_24,58.7680854285315
948,1990,estimates,3_4,5.64573800940018
948,1990,estimates,3_5,8.38815217698315
948,1990,estimates,3_6,11.0739773830354
948,1990,estimates,4_5,5.53932816949929
948,1990,estimates,4_6,8.22515337555152
948,1990,estimates,5_10,15.5807800366201
948,1990,estimates,5_11,17.9671981368301
948,1990,estimates,5_14,24.7927727750426
948,1990,estimates,6_9,10.3904141866272
948,1990,estimates,6_10,12.8383658690371
948,1990,estimates,6_11,15.2247839692472
948,1990,estimates,6_12,17.5526310106321
948,1990,estimates,7_10,10.1525406629849
948,1990,estimates,7_12,14.8668058045799
948,1990,estimates,11_16,13.5086015638722
948,1990,estimates,11_17,15.5822510778564
948,1990,estimates,11_18,17.6052868075333
948,1990,estimates,12_14,6.82557463821243
948,1990,estimates,12_16,11.1221834636621
948,1990,estimates,12_17,13.1958329776463
948,1990,estimates,12_18,15.2188687073232
948,1990,estimates,13_17,10.8679859362614
948,1990,estimates,13_18,12.8910216659383
948,1990,estimates,13_19,14.8632711705187
948,1990,estimates,15plus,60.7370080925474
948,1990,estimates,15_17,6.37025833943385
948,1990,estimates,15_24,19.5050935210788
948,1990,estimates,15_49,48.4906366130953
948,1990,estimates,15_59,54.6218110929244
948,1990,estimates,15_64,56.8430353404218
948,1990,estimates,16plus,58.5638494866275
948,1990,estimates,17plus,56.4403992670977
948,1990,estimates,18plus,54.3667497531136
948,1990,estimates,18_23,11.3966282405869
948,1990,estimates,20plus,50.3714645188562
948,1990,estimates,20_64,46.4774917667306
948,1990,estimates,20_69,48.1034370732887
948,1990,estimates,21plus,48.4491036156996
948,1990,estimates,25plus,41.2319145714686
948,1990,estimates,25_49,28.9855430920164
948,1990,estimates,25_64,37.337941819343
948,1990,estimates,25_69,38.9638871259011
948,1990,estimates,50plus,12.2463714794521
948,1990,estimates,60plus,6.11519699962302
948,1990,estimates,65plus,3.89397275212558
948,1990,estimates,70plus,2.26802744556743
948,1990,estimates,75plus,1.17862394717254
948,1990,estimates,80plus,0.502341665995856
948,1990,estimates,85plus,0.165263318269574
948,1990,estimates,90plus,0.0400231519553049
948,1995,estimates,total,100
948,1995,estimates,0_1,5.48257751368553
948,1995,estimates,0_4,13.4535577009899
948,1995,estimates,0_14,37.8080556149221
948,1995,estimates,0_17,44.1805415214252
948,1995,estimates,0_19,48.1638700335223
948,1995,estimates,0_24,57.2927173507136
948,1995,estimates,3_4,5.28160062813579
948,1995,estimates,3_5,7.87508022402924
948,1995,estimates,3_6,10.4370716907399
948,1995,estimates,4_5,5.21837432610581
948,1995,estimates,4_6,7.78036579281649
948,1995,estimates,5_10,15.0720391598688
948,1995,estimates,5_11,17.4644670323492
948,1995,estimates,5_14,24.3544979139322
948,1995,estimates,6_9,10.0512782452984
948,1995,estimates,6_10,12.4785595639754
948,1995,estimates,6_11,14.8709874364558
948,1995,estimates,6_12,17.2216532735181
948,1995,estimates,7_10,9.9165680972647
948,1995,estimates,7_12,14.6596618068074
948,1995,estimates,11_16,13.5881644899883
948,1995,estimates,11_17,15.6549446605664
948,1995,estimates,11_18,17.6704566347251
948,1995,estimates,12_14,6.89003088158295
948,1995,estimates,12_16,11.1957366175079
948,1995,estimates,12_17,13.262516788086
948,1995,estimates,12_18,15.2780287622448
948,1995,estimates,13_17,10.9118509510237
948,1995,estimates,13_18,12.9273629251824
948,1995,estimates,13_19,14.8951794631208
948,1995,estimates,15plus,62.1919443850779
948,1995,estimates,15_17,6.37248590650306
948,1995,estimates,15_24,19.4846617357915
948,1995,estimates,15_49,49.6806890740769
948,1995,estimates,15_59,55.7712924128038
948,1995,estimates,15_64,58.0500094845888
948,1995,estimates,16plus,60.0095115570619
948,1995,estimates,17plus,57.8862386491529
948,1995,estimates,18plus,55.8194584785748
948,1995,estimates,18_23,11.377332822868
948,1995,estimates,20plus,51.8361299664777
948,1995,estimates,20_64,47.6941950659887
948,1995,estimates,20_69,49.4191272370674
948,1995,estimates,21plus,49.9166730696798
948,1995,estimates,25plus,42.7072826492863
948,1995,estimates,25_49,30.1960273382854
948,1995,estimates,25_64,38.5653477487973
948,1995,estimates,25_69,40.2902799198761
948,1995,estimates,50plus,12.511255311001
948,1995,estimates,60plus,6.42065197227406
948,1995,estimates,65plus,4.14193490048903
948,1995,estimates,70plus,2.41700272941029
948,1995,estimates,75plus,1.24772555965378
948,1995,estimates,80plus,0.551071099108083
948,1995,estimates,85plus,0.187205056978785
948,1995,estimates,90plus,0.0468973268149073
948,2000,estimates,total,100
948,2000,estimates,0_1,5.16324523302061
948,2000,estimates,0_4,12.6214087346801
948,2000,estimates,0_14,35.9119872582869
948,2000,estimates,0_17,42.3510151558284
948,2000,estimates,0_19,46.4119534734165
948,2000,estimates,0_24,55.62545706674
948,2000,estimates,3_4,4.9390244752887
948,2000,estimates,3_5,7.36686826637656
948,2000,estimates,3_6,9.77094440491086
948,2000,estimates,4_5,4.88226891607254
948,2000,estimates,4_6,7.28634505460684
948,2000,estimates,5_10,14.2403122277446
948,2000,estimates,5_11,16.5431572886937
948,2000,estimates,5_14,23.2905785236068
948,2000,estimates,6_9,9.49020089184885
948,2000,estimates,6_10,11.8124684366568
948,2000,estimates,6_11,14.1153134976059
948,2000,estimates,6_12,16.3949842797122
948,2000,estimates,7_10,9.40839229812246
948,2000,estimates,7_12,13.9909081411779
948,2000,estimates,11_16,13.3816361318326
948,2000,estimates,11_17,15.4892941934037
948,2000,estimates,11_18,17.5473687373757
948,2000,estimates,12_14,6.74742123491309
948,2000,estimates,12_16,11.0787910708835
948,2000,estimates,12_17,13.1864491324546
948,2000,estimates,12_18,15.2445236764266
948,2000,estimates,13_17,10.9067783503483
948,2000,estimates,13_18,12.9648528943203
948,2000,estimates,13_19,14.9677166679364
948,2000,estimates,15plus,64.0880127417131
948,2000,estimates,15_17,6.43902789754155
948,2000,estimates,15_24,19.7134698084532
948,2000,estimates,15_49,51.1070374843512
948,2000,estimates,15_59,57.304525537566
948,2000,estimates,15_64,59.6402196363268
948,2000,estimates,16plus,61.9051314875236
948,2000,estimates,17plus,59.7566429057428
948,2000,estimates,18plus,57.6489848441716
948,2000,estimates,18_23,11.5268273575314
948,2000,estimates,20plus,53.5880465265836
948,2000,estimates,20_64,49.1402534211972
948,2000,estimates,20_69,50.9430103411
948,2000,estimates,21plus,51.640598707341
948,2000,estimates,25plus,44.37454293326
948,2000,estimates,25_49,31.393567675898
948,2000,estimates,25_64,39.9267498278736
948,2000,estimates,25_69,41.7295067477764
948,2000,estimates,50plus,12.980975257362
948,2000,estimates,60plus,6.78348720414712
948,2000,estimates,65plus,4.44779310538636
948,2000,estimates,70plus,2.64503618548356
948,2000,estimates,75plus,1.37599249403555
948,2000,estimates,80plus,0.603570416544704
948,2000,estimates,85plus,0.214667883456077
948,2000,estimates,90plus,0.0558107673385789
948,2005,estimates,total,100
948,2005,estimates,0_1,4.89760630330926
948,2005,estimates,0_4,11.9915397481275
948,2005,estimates,0_14,34.1137997257618
948,2005,estimates,0_17,40.3813612699421
948,2005,estimates,0_19,44.4192404449771
948,2005,estimates,0_24,53.8315300553123
948,2005,estimates,3_4,4.69856467079819
948,2005,estimates,3_5,7.00674159819934
948,2005,estimates,3_6,9.29033899942847
948,2005,estimates,4_5,4.6429767001057
948,2005,estimates,4_6,6.92657410133483
948,2005,estimates,5_10,13.5104563347202
948,2005,estimates,5_11,15.6900976613616
948,2005,estimates,5_14,22.1222599776343
948,2005,estimates,6_9,9.00285800483846
948,2005,estimates,6_10,11.2022794073191
948,2005,estimates,6_11,13.3819207339605
948,2005,estimates,6_12,15.5429669860885
948,2005,estimates,7_10,8.91868200608993
948,2005,estimates,7_12,13.2593695848593
948,2005,estimates,11_16,12.8119091346729
948,2005,estimates,11_17,14.8793651870944
948,2005,estimates,11_18,16.9162579660698
948,2005,estimates,12_14,6.43216231627268
948,2005,estimates,12_16,10.6322678080315
948,2005,estimates,12_17,12.699723860453
948,2005,estimates,12_18,14.7366166394284
948,2005,estimates,13_17,10.538677608325
948,2005,estimates,13_18,12.5755703873004
948,2005,estimates,13_19,14.5765567833599
948,2005,estimates,15plus,65.8862002742382
948,2005,estimates,15_17,6.2675615441803
948,2005,estimates,15_24,19.7177303295504
948,2005,estimates,15_49,51.9652503987497
948,2005,estimates,15_59,58.7998081723225
948,2005,estimates,15_64,61.1370027017663
948,2005,estimates,16plus,63.7769287815521
948,2005,estimates,17plus,61.6860947824793
948,2005,estimates,18plus,59.6186387300578
948,2005,estimates,18_23,11.6567637795978
948,2005,estimates,20plus,55.5807595550229
948,2005,estimates,20_64,50.831561982551
948,2005,estimates,20_69,52.6907217949311
948,2005,estimates,21plus,53.6163113245626
948,2005,estimates,25plus,46.1684699446877
948,2005,estimates,25_49,32.2475200691993
948,2005,estimates,25_64,41.4192723722159
948,2005,estimates,25_69,43.2784321845959
948,2005,estimates,50plus,13.9209498754884
948,2005,estimates,60plus,7.08639210191567
948,2005,estimates,65plus,4.74919757247187
948,2005,estimates,70plus,2.89003776009177
948,2005,estimates,75plus,1.54455349469283
948,2005,estimates,80plus,0.690901381812876
948,2005,estimates,85plus,0.244351524832864
948,2005,estimates,90plus,0.0671863425475023
948,2010,estimates,total,100
948,2010,estimates,0_1,4.68029529961758
948,2010,estimates,0_4,11.4685293218532
948,2010,estimates,0_14,32.586094255796
