agebroad,percentagetotalpopulation,region,variant,year
0_1,7.2,914,estimates,1950
0_4,16.666,914,estimates,1950
0_14,41.523,914,estimates,1950
0_17,47.707,914,estimates,1950
0_19,51.561,914,estimates,1950
0_24,60.326,914,estimates,1950
3_4,6.153,914,estimates,1950
3_5,9.028,914,estimates,1950
3_6,11.788,914,estimates,1950
4_5,5.878,914,estimates,1950
4_6,8.639,914,estimates,1950
5_14,24.857,914,estimates,1950
5_10,15.78,914,estimates,1950
5_11,18.142,914,estimates,1950
6_9,10.483,914,estimates,1950
6_10,12.905,914,estimates,1950
6_11,15.267,914,estimates,1950
6_12,17.569,914,estimates,1950
7_10,10.145,914,estimates,1950
7_12,14.808,914,estimates,1950
11_16,13.254,914,estimates,1950
11_17,15.261,914,estimates,1950
11_18,17.215,914,estimates,1950
12_14,6.716,914,estimates,1950
12_16,10.892,914,estimates,1950
12_17,12.9,914,estimates,1950
12_18,14.853,914,estimates,1950
13_17,10.598,914,estimates,1950
13_18,12.551,914,estimates,1950
13_19,14.452,914,estimates,1950
15_17,6.184,914,estimates,1950
18_23,10.96,914,estimates,1950
15_24,18.803,914,estimates,1950
15_49,47.294,914,estimates,1950
15_59,53.356,914,estimates,1950
15_64,55.399,914,estimates,1950
20_64,45.361,914,estimates,1950
20_69,46.817,914,estimates,1950
25_49,28.491,914,estimates,1950
25_64,36.596,914,estimates,1950
25_69,38.052,914,estimates,1950
15plus,58.477,914,estimates,1950
16plus,56.361,914,estimates,1950
17plus,54.3,914,estimates,1950
18plus,52.293,914,estimates,1950
20plus,48.439,914,estimates,1950
21plus,46.589,914,estimates,1950
25plus,39.674,914,estimates,1950
50plus,11.183,914,estimates,1950
60plus,5.121,914,estimates,1950
65plus,3.078,914,estimates,1950
70plus,1.622,914,estimates,1950
75plus,0.698,914,estimates,1950
80plus,0.221,914,estimates,1950
85plus,0.036,914,estimates,1950
90plus,0.003,914,estimates,1950
total,100,914,estimates,1950
0_1,7.218,914,estimates,1951
0_4,16.728,914,estimates,1951
0_14,41.694,914,estimates,1951
0_17,47.872,914,estimates,1951
0_19,51.717,914,estimates,1951
0_24,60.45,914,estimates,1951
3_4,6.182,914,estimates,1951
3_5,9.072,914,estimates,1951
3_6,11.85,914,estimates,1951
4_5,5.908,914,estimates,1951
4_6,8.686,914,estimates,1951
5_14,24.966,914,estimates,1951
5_10,15.879,914,estimates,1951
5_11,18.242,914,estimates,1951
6_9,10.558,914,estimates,1951
6_10,12.989,914,estimates,1951
6_11,15.351,914,estimates,1951
6_12,17.653,914,estimates,1951
7_10,10.211,914,estimates,1951
7_12,14.876,914,estimates,1951
11_16,13.262,914,estimates,1951
11_17,15.265,914,estimates,1951
11_18,17.214,914,estimates,1951
12_14,6.725,914,estimates,1951
12_16,10.9,914,estimates,1951
12_17,12.903,914,estimates,1951
12_18,14.852,914,estimates,1951
13_17,10.6,914,estimates,1951
13_18,12.55,914,estimates,1951
13_19,14.446,914,estimates,1951
15_17,6.178,914,estimates,1951
18_23,10.926,914,estimates,1951
15_24,18.756,914,estimates,1951
15_49,47.206,914,estimates,1951
15_59,53.23,914,estimates,1951
15_64,55.257,914,estimates,1951
20_64,45.234,914,estimates,1951
20_69,46.666,914,estimates,1951
25_49,28.449,914,estimates,1951
25_64,36.501,914,estimates,1951
25_69,37.933,914,estimates,1951
15plus,58.306,914,estimates,1951
16plus,56.189,914,estimates,1951
17plus,54.131,914,estimates,1951
18plus,52.128,914,estimates,1951
20plus,48.283,914,estimates,1951
21plus,46.439,914,estimates,1951
25plus,39.55,914,estimates,1951
50plus,11.101,914,estimates,1951
60plus,5.077,914,estimates,1951
65plus,3.049,914,estimates,1951
70plus,1.617,914,estimates,1951
75plus,0.71,914,estimates,1951
80plus,0.237,914,estimates,1951
85plus,0.046,914,estimates,1951
90plus,0.004,914,estimates,1951
total,100,914,estimates,1951
0_1,7.205,914,estimates,1952
0_4,16.728,914,estimates,1952
0_14,41.79,914,estimates,1952
0_17,47.982,914,estimates,1952
0_19,51.825,914,estimates,1952
0_24,60.541,914,estimates,1952
3_4,6.189,914,estimates,1952
3_5,9.084,914,estimates,1952
3_6,11.867,914,estimates,1952
4_5,5.916,914,estimates,1952
4_6,8.699,914,estimates,1952
5_14,25.062,914,estimates,1952
5_10,15.947,914,estimates,1952
5_11,18.322,914,estimates,1952
6_9,10.603,914,estimates,1952
6_10,13.053,914,estimates,1952
6_11,15.427,914,estimates,1952
6_12,17.734,914,estimates,1952
7_10,10.27,914,estimates,1952
7_12,14.951,914,estimates,1952
11_16,13.302,914,estimates,1952
11_17,15.306,914,estimates,1952
11_18,17.255,914,estimates,1952
12_14,6.74,914,estimates,1952
12_16,10.928,914,estimates,1952
12_17,12.932,914,estimates,1952
12_18,14.881,914,estimates,1952
13_17,10.625,914,estimates,1952
13_18,12.574,914,estimates,1952
13_19,14.468,914,estimates,1952
15_17,6.192,914,estimates,1952
18_23,10.912,914,estimates,1952
15_24,18.751,914,estimates,1952
15_49,47.19,914,estimates,1952
15_59,53.187,914,estimates,1952
15_64,55.207,914,estimates,1952
20_64,45.172,914,estimates,1952
20_69,46.583,914,estimates,1952
25_49,28.439,914,estimates,1952
