agebroad,percentagetotalpopulation,region,variant,year
0_19,52.15,947,estimates,1952
0_24,60.891,947,estimates,1952
3_4,6.297,947,estimates,1952
3_5,9.216,947,estimates,1952
3_6,12.009,947,estimates,1952
4_5,5.985,947,estimates,1952
4_6,8.777,947,estimates,1952
5_14,24.927,947,estimates,1952
5_10,15.913,947,estimates,1952
5_11,18.26,947,estimates,1952
6_9,10.57,947,estimates,1952
6_10,12.994,947,estimates,1952
6_11,15.341,947,estimates,1952
6_12,17.621,947,estimates,1952
7_10,10.201,947,estimates,1952
7_12,14.828,947,estimates,1952
11_16,13.175,947,estimates,1952
11_17,15.176,947,estimates,1952
11_18,17.128,947,estimates,1952
12_14,6.667,947,estimates,1952
12_16,10.828,947,estimates,1952
12_17,12.829,947,estimates,1952
12_18,14.781,947,estimates,1952
13_17,10.549,947,estimates,1952
13_18,12.501,947,estimates,1952
13_19,14.404,947,estimates,1952
15_17,6.162,947,estimates,1952
18_23,10.949,947,estimates,1952
15_24,18.759,947,estimates,1952
15_49,46.883,947,estimates,1952
15_59,52.696,947,estimates,1952
15_64,54.69,947,estimates,1952
20_64,44.673,947,estimates,1952
20_69,46.105,947,estimates,1952
25_49,28.124,947,estimates,1952
25_64,35.931,947,estimates,1952
25_69,37.364,947,estimates,1952
15plus,57.868,947,estimates,1952
16plus,55.759,947,estimates,1952
17plus,53.707,947,estimates,1952
18plus,51.706,947,estimates,1952
20plus,47.85,947,estimates,1952
21plus,45.999,947,estimates,1952
25plus,39.109,947,estimates,1952
50plus,10.984,947,estimates,1952
60plus,5.172,947,estimates,1952
65plus,3.178,947,estimates,1952
70plus,1.745,947,estimates,1952
75plus,0.818,947,estimates,1952
80plus,0.312,947,estimates,1952
85plus,0.091,947,estimates,1952
90plus,0.017,947,estimates,1952
total,100,947,estimates,1952
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1953
0_1,7.54,947,estimates,1953
0_4,17.255,947,estimates,1953
0_14,42.246,947,estimates,1953
0_17,48.403,947,estimates,1953
0_19,52.247,947,estimates,1953
0_24,60.979,947,estimates,1953
3_4,6.315,947,estimates,1953
3_5,9.241,947,estimates,1953
3_6,12.039,947,estimates,1953
4_5,5.999,947,estimates,1953
4_6,8.796,947,estimates,1953
5_14,24.991,947,estimates,1953
5_10,15.954,947,estimates,1953
5_11,18.317,947,estimates,1953
6_9,10.59,947,estimates,1953
6_10,13.029,947,estimates,1953
6_11,15.391,947,estimates,1953
6_12,17.679,947,estimates,1953
7_10,10.231,947,estimates,1953
7_12,14.881,947,estimates,1953
11_16,13.196,947,estimates,1953
11_17,15.194,947,estimates,1953
11_18,17.14,947,estimates,1953
12_14,6.674,947,estimates,1953
12_16,10.834,947,estimates,1953
12_17,12.831,947,estimates,1953
12_18,14.777,947,estimates,1953
13_17,10.543,947,estimates,1953
13_18,12.49,947,estimates,1953
13_19,14.387,947,estimates,1953
15_17,6.157,947,estimates,1953
18_23,10.93,947,estimates,1953
15_24,18.733,947,estimates,1953
15_49,46.835,947,estimates,1953
15_59,52.638,947,estimates,1953
15_64,54.623,947,estimates,1953
20_64,44.622,947,estimates,1953
20_69,46.043,947,estimates,1953
25_49,28.102,947,estimates,1953
25_64,35.89,947,estimates,1953
25_69,37.311,947,estimates,1953
15plus,57.754,947,estimates,1953
16plus,55.647,947,estimates,1953
17plus,53.595,947,estimates,1953
18plus,51.597,947,estimates,1953
20plus,47.753,947,estimates,1953
21plus,45.905,947,estimates,1953
25plus,39.021,947,estimates,1953
50plus,10.919,947,estimates,1953
60plus,5.116,947,estimates,1953
65plus,3.131,947,estimates,1953
70plus,1.71,947,estimates,1953
75plus,0.798,947,estimates,1953
80plus,0.303,947,estimates,1953
85plus,0.09,947,estimates,1953
90plus,0.018,947,estimates,1953
total,100,947,estimates,1953
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1954
0_1,7.588,947,estimates,1954
0_4,17.294,947,estimates,1954
0_14,42.302,947,estimates,1954
0_17,48.463,947,estimates,1954
0_19,52.303,947,estimates,1954
0_24,61.033,947,estimates,1954
3_4,6.285,947,estimates,1954
3_5,9.206,947,estimates,1954
3_6,11.999,947,estimates,1954
4_5,5.992,947,estimates,1954
4_6,8.785,947,estimates,1954
5_14,25.009,947,estimates,1954
5_10,15.929,947,estimates,1954
5_11,18.304,947,estimates,1954
6_9,10.567,947,estimates,1954
6_10,13.007,947,estimates,1954
6_11,15.383,947,estimates,1954
6_12,17.687,947,estimates,1954
7_10,10.215,947,estimates,1954
7_12,14.895,947,estimates,1954
11_16,13.242,947,estimates,1954
11_17,15.241,947,estimates,1954
11_18,17.186,947,estimates,1954
12_14,6.705,947,estimates,1954
12_16,10.867,947,estimates,1954
12_17,12.866,947,estimates,1954
12_18,14.811,947,estimates,1954
13_17,10.561,947,estimates,1954
13_18,12.506,947,estimates,1954
13_19,14.401,947,estimates,1954
15_17,6.161,947,estimates,1954
18_23,10.924,947,estimates,1954
15_24,18.731,947,estimates,1954
15_49,46.835,947,estimates,1954
15_59,52.64,947,estimates,1954
15_64,54.622,947,estimates,1954
20_64,44.622,947,estimates,1954
20_69,46.035,947,estimates,1954
25_49,28.104,947,estimates,1954
25_64,35.892,947,estimates,1954
25_69,37.305,947,estimates,1954
15plus,57.698,947,estimates,1954
16plus,55.588,947,estimates,1954
17plus,53.535,947,estimates,1954
18plus,51.537,947,estimates,1954
20plus,47.697,947,estimates,1954
21plus,45.851,947,estimates,1954
25plus,38.967,947,estimates,1954
50plus,10.863,947,estimates,1954
60plus,5.058,947,estimates,1954
65plus,3.075,947,estimates,1954
70plus,1.662,947,estimates,1954
75plus,0.762,947,estimates,1954
80plus,0.281,947,estimates,1954
85plus,0.081,947,estimates,1954
90plus,0.017,947,estimates,1954
total,100,947,estimates,1954
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1955
0_1,7.629,947,estimates,1955
0_4,17.369,947,estimates,1955
0_14,42.315,947,estimates,1955
0_17,48.488,947,estimates,1955
0_19,52.331,947,estimates,1955
0_24,61.064,947,estimates,1955
3_4,6.297,947,estimates,1955
3_5,9.204,947,estimates,1955
3_6,11.98,947,estimates,1955
4_5,5.966,947,estimates,1955
4_6,8.742,947,estimates,1955
5_14,24.945,947,estimates,1955
5_10,15.832,947,estimates,1955
5_11,18.202,947,estimates,1955
6_9,10.502,947,estimates,1955
6_10,12.925,947,estimates,1955
6_11,15.295,947,estimates,1955
6_12,17.61,947,estimates,1955
7_10,10.149,947,estimates,1955
7_12,14.834,947,estimates,1955
11_16,13.286,947,estimates,1955
11_17,15.287,947,estimates,1955
11_18,17.235,947,estimates,1955
12_14,6.743,947,estimates,1955
12_16,10.916,947,estimates,1955
12_17,12.917,947,estimates,1955
12_18,14.864,947,estimates,1955
13_17,10.602,947,estimates,1955
13_18,12.549,947,estimates,1955
13_19,14.444,947,estimates,1955
15_17,6.174,947,estimates,1955
18_23,10.928,947,estimates,1955
15_24,18.75,947,estimates,1955
15_49,46.872,947,estimates,1955
15_59,52.689,947,estimates,1955
15_64,54.674,947,estimates,1955
20_64,44.658,947,estimates,1955
20_69,46.069,947,estimates,1955
25_49,28.122,947,estimates,1955
25_64,35.925,947,estimates,1955
25_69,37.336,947,estimates,1955
15plus,57.685,947,estimates,1955
16plus,55.57,947,estimates,1955
17plus,53.513,947,estimates,1955
18plus,51.512,947,estimates,1955
20plus,47.669,947,estimates,1955
21plus,45.824,947,estimates,1955
25plus,38.936,947,estimates,1955
50plus,10.813,947,estimates,1955
60plus,4.997,947,estimates,1955
65plus,3.011,947,estimates,1955
70plus,1.6,947,estimates,1955
75plus,0.711,947,estimates,1955
80plus,0.246,947,estimates,1955
85plus,0.064,947,estimates,1955
90plus,0.011,947,estimates,1955
total,100,947,estimates,1955
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1956
0_1,7.677,947,estimates,1956
0_4,17.564,947,estimates,1956
0_14,42.575,947,estimates,1956
0_17,48.731,947,estimates,1956
0_19,52.553,947,estimates,1956
0_24,61.236,947,estimates,1956
3_4,6.389,947,estimates,1956
3_5,9.332,947,estimates,1956
3_6,12.136,947,estimates,1956
4_5,6.045,947,estimates,1956
4_6,8.85,947,estimates,1956
5_14,25.011,947,estimates,1956
5_10,15.93,947,estimates,1956
5_11,18.284,947,estimates,1956
6_9,10.569,947,estimates,1956
6_10,12.988,947,estimates,1956
6_11,15.341,947,estimates,1956
6_12,17.642,947,estimates,1956
7_10,10.183,947,estimates,1956
7_12,14.837,947,estimates,1956
11_16,13.244,947,estimates,1956
11_17,15.237,947,estimates,1956
11_18,17.174,947,estimates,1956
12_14,6.727,947,estimates,1956
12_16,10.891,947,estimates,1956
12_17,12.883,947,estimates,1956
12_18,14.82,947,estimates,1956
13_17,10.583,947,estimates,1956
13_18,12.52,947,estimates,1956
13_19,14.404,947,estimates,1956
15_17,6.156,947,estimates,1956
18_23,10.865,947,estimates,1956
15_24,18.661,947,estimates,1956
15_49,46.657,947,estimates,1956
15_59,52.442,947,estimates,1956
15_64,54.413,947,estimates,1956
20_64,44.436,947,estimates,1956
20_69,45.835,947,estimates,1956
25_49,27.996,947,estimates,1956
25_64,35.752,947,estimates,1956
25_69,37.152,947,estimates,1956
15plus,57.425,947,estimates,1956
16plus,55.312,947,estimates,1956
17plus,53.261,947,estimates,1956
18plus,51.269,947,estimates,1956
20plus,47.447,947,estimates,1956
21plus,45.614,947,estimates,1956
25plus,38.764,947,estimates,1956
50plus,10.768,947,estimates,1956
60plus,4.982,947,estimates,1956
65plus,3.011,947,estimates,1956
70plus,1.612,947,estimates,1956
75plus,0.728,947,estimates,1956
80plus,0.26,947,estimates,1956
85plus,0.07,947,estimates,1956
90plus,0.013,947,estimates,1956
total,100,947,estimates,1956
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1957
0_1,7.612,947,estimates,1957
0_4,17.619,947,estimates,1957
0_14,42.732,947,estimates,1957
0_17,48.892,947,estimates,1957
0_19,52.702,947,estimates,1957
0_24,61.348,947,estimates,1957
3_4,6.468,947,estimates,1957
3_5,9.444,947,estimates,1957
3_6,12.278,947,estimates,1957
4_5,6.117,947,estimates,1957
4_6,8.951,947,estimates,1957
5_14,25.113,947,estimates,1957
5_10,16.055,947,estimates,1957
5_11,18.407,947,estimates,1957
6_9,10.653,947,estimates,1957
6_10,13.078,947,estimates,1957
6_11,15.43,947,estimates,1957
6_12,17.719,947,estimates,1957
7_10,10.245,947,estimates,1957
7_12,14.885,947,estimates,1957
11_16,13.227,947,estimates,1957
11_17,15.218,947,estimates,1957
11_18,17.15,947,estimates,1957
12_14,6.706,947,estimates,1957
12_16,10.875,947,estimates,1957
12_17,12.866,947,estimates,1957
12_18,14.798,947,estimates,1957
13_17,10.577,947,estimates,1957
13_18,12.51,947,estimates,1957
13_19,14.387,947,estimates,1957
15_17,6.16,947,estimates,1957
18_23,10.822,947,estimates,1957
15_24,18.616,947,estimates,1957
15_49,46.53,947,estimates,1957
15_59,52.302,947,estimates,1957
15_64,54.265,947,estimates,1957
20_64,44.294,947,estimates,1957
20_69,45.685,947,estimates,1957
25_49,27.914,947,estimates,1957
25_64,35.649,947,estimates,1957
25_69,37.04,947,estimates,1957
15plus,57.268,947,estimates,1957
16plus,55.15,947,estimates,1957
17plus,53.099,947,estimates,1957
18plus,51.108,947,estimates,1957
20plus,47.298,947,estimates,1957
21plus,45.472,947,estimates,1957
25plus,38.652,947,estimates,1957
50plus,10.738,947,estimates,1957
60plus,4.967,947,estimates,1957
65plus,3.003,947,estimates,1957
70plus,1.612,947,estimates,1957
75plus,0.734,947,estimates,1957
80plus,0.267,947,estimates,1957
85plus,0.073,947,estimates,1957
90plus,0.015,947,estimates,1957
total,100,947,estimates,1957
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1958
0_1,7.614,947,estimates,1958
0_4,17.602,947,estimates,1958
0_14,42.822,947,estimates,1958
0_17,48.995,947,estimates,1958
0_19,52.805,947,estimates,1958
0_24,61.423,947,estimates,1958
3_4,6.517,947,estimates,1958
3_5,9.519,947,estimates,1958
3_6,12.377,947,estimates,1958
4_5,6.168,947,estimates,1958
4_6,9.025,947,estimates,1958
5_14,25.22,947,estimates,1958
5_10,16.169,947,estimates,1958
5_11,18.528,947,estimates,1958
6_9,10.73,947,estimates,1958
6_10,13.167,947,estimates,1958
6_11,15.527,947,estimates,1958
6_12,17.816,947,estimates,1958
7_10,10.31,947,estimates,1958
7_12,14.958,947,estimates,1958
11_16,13.231,947,estimates,1958
11_17,15.224,947,estimates,1958
11_18,17.158,947,estimates,1958
12_14,6.692,947,estimates,1958
12_16,10.871,947,estimates,1958
12_17,12.865,947,estimates,1958
12_18,14.798,947,estimates,1958
13_17,10.576,947,estimates,1958
13_18,12.509,947,estimates,1958
13_19,14.385,947,estimates,1958
15_17,6.173,947,estimates,1958
18_23,10.799,947,estimates,1958
15_24,18.601,947,estimates,1958
15_49,46.461,947,estimates,1958
15_59,52.23,947,estimates,1958
15_64,54.191,947,estimates,1958
20_64,44.209,947,estimates,1958
20_69,45.595,947,estimates,1958
25_49,27.86,947,estimates,1958
25_64,35.59,947,estimates,1958
25_69,36.977,947,estimates,1958
15plus,57.178,947,estimates,1958
16plus,55.058,947,estimates,1958
17plus,52.999,947,estimates,1958
18plus,51.005,947,estimates,1958
20plus,47.195,947,estimates,1958
21plus,45.374,947,estimates,1958
25plus,38.577,947,estimates,1958
50plus,10.717,947,estimates,1958
60plus,4.948,947,estimates,1958
65plus,2.987,947,estimates,1958
70plus,1.6,947,estimates,1958
75plus,0.727,947,estimates,1958
80plus,0.265,947,estimates,1958
85plus,0.073,947,estimates,1958
90plus,0.015,947,estimates,1958
total,100,947,estimates,1958
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1959
0_1,7.626,947,estimates,1959
0_4,17.58,947,estimates,1959
0_14,42.88,947,estimates,1959
0_17,49.061,947,estimates,1959
0_19,52.879,947,estimates,1959
0_24,61.482,947,estimates,1959
3_4,6.468,947,estimates,1959
3_5,9.479,947,estimates,1959
3_6,12.349,947,estimates,1959
4_5,6.182,947,estimates,1959
4_6,9.052,947,estimates,1959
5_14,25.3,947,estimates,1959
5_10,16.236,947,estimates,1959
5_11,18.605,947,estimates,1959
6_9,10.778,947,estimates,1959
6_10,13.225,947,estimates,1959
6_11,15.594,947,estimates,1959
6_12,17.89,947,estimates,1959
7_10,10.356,947,estimates,1959
7_12,15.021,947,estimates,1959
11_16,13.243,947,estimates,1959
11_17,15.245,947,estimates,1959
11_18,17.184,947,estimates,1959
12_14,6.695,947,estimates,1959
12_16,10.874,947,estimates,1959
12_17,12.876,947,estimates,1959
12_18,14.815,947,estimates,1959
13_17,10.58,947,estimates,1959
13_18,12.518,947,estimates,1959
13_19,14.397,947,estimates,1959
15_17,6.181,947,estimates,1959
18_23,10.796,947,estimates,1959
15_24,18.601,947,estimates,1959
15_49,46.423,947,estimates,1959
15_59,52.196,947,estimates,1959
15_64,54.158,947,estimates,1959
20_64,44.16,947,estimates,1959
20_69,45.545,947,estimates,1959
25_49,27.821,947,estimates,1959
25_64,35.557,947,estimates,1959
25_69,36.942,947,estimates,1959
15plus,57.12,947,estimates,1959
16plus,55.003,947,estimates,1959
17plus,52.941,947,estimates,1959
18plus,50.939,947,estimates,1959
20plus,47.121,947,estimates,1959
21plus,45.299,947,estimates,1959
25plus,38.518,947,estimates,1959
50plus,10.697,947,estimates,1959
60plus,4.924,947,estimates,1959
65plus,2.961,947,estimates,1959
70plus,1.576,947,estimates,1959
75plus,0.707,947,estimates,1959
80plus,0.253,947,estimates,1959
85plus,0.068,947,estimates,1959
90plus,0.014,947,estimates,1959
total,100,947,estimates,1959
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1960
0_1,7.651,947,estimates,1960
0_4,17.619,947,estimates,1960
0_14,42.924,947,estimates,1960
0_17,49.103,947,estimates,1960
0_19,52.935,947,estimates,1960
0_24,61.536,947,estimates,1960
3_4,6.465,947,estimates,1960
3_5,9.463,947,estimates,1960
3_6,12.325,947,estimates,1960
4_5,6.146,947,estimates,1960
4_6,9.008,947,estimates,1960
5_14,25.304,947,estimates,1960
5_10,16.22,947,estimates,1960
5_11,18.594,947,estimates,1960
6_9,10.773,947,estimates,1960
6_10,13.223,947,estimates,1960
6_11,15.597,947,estimates,1960
6_12,17.9,947,estimates,1960
7_10,10.361,947,estimates,1960
7_12,15.038,947,estimates,1960
11_16,13.257,947,estimates,1960
11_17,15.264,947,estimates,1960
11_18,17.21,947,estimates,1960
12_14,6.71,947,estimates,1960
12_16,10.883,947,estimates,1960
12_17,12.89,947,estimates,1960
12_18,14.837,947,estimates,1960
13_17,10.587,947,estimates,1960
13_18,12.533,947,estimates,1960
13_19,14.419,947,estimates,1960
15_17,6.18,947,estimates,1960
18_23,10.812,947,estimates,1960
15_24,18.612,947,estimates,1960
15_49,46.401,947,estimates,1960
15_59,52.182,947,estimates,1960
15_64,54.148,947,estimates,1960
20_64,44.137,947,estimates,1960
20_69,45.524,947,estimates,1960
25_49,27.789,947,estimates,1960
25_64,35.536,947,estimates,1960
25_69,36.924,947,estimates,1960
15plus,57.076,947,estimates,1960
16plus,54.963,947,estimates,1960
17plus,52.903,947,estimates,1960
18plus,50.897,947,estimates,1960
20plus,47.065,947,estimates,1960
21plus,45.238,947,estimates,1960
25plus,38.464,947,estimates,1960
50plus,10.676,947,estimates,1960
60plus,4.895,947,estimates,1960
65plus,2.928,947,estimates,1960
70plus,1.541,947,estimates,1960
75plus,0.675,947,estimates,1960
80plus,0.23,947,estimates,1960
85plus,0.056,947,estimates,1960
90plus,0.01,947,estimates,1960
total,100,947,estimates,1960
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1961
0_1,7.682,947,estimates,1961
0_4,17.738,947,estimates,1961
0_14,43.172,947,estimates,1961
0_17,49.316,947,estimates,1961
0_19,53.139,947,estimates,1961
0_24,61.705,947,estimates,1961
3_4,6.522,947,estimates,1961
3_5,9.547,947,estimates,1961
3_6,12.436,947,estimates,1961
4_5,6.202,947,estimates,1961
4_6,9.09,947,estimates,1961
5_14,25.434,947,estimates,1961
5_10,16.355,947,estimates,1961
5_11,18.733,947,estimates,1961
6_9,10.869,947,estimates,1961
6_10,13.331,947,estimates,1961
6_11,15.708,947,estimates,1961
6_12,18.01,947,estimates,1961
7_10,10.442,947,estimates,1961
7_12,15.122,947,estimates,1961
11_16,13.229,947,estimates,1961
11_17,15.223,947,estimates,1961
11_18,17.163,947,estimates,1961
12_14,6.7,947,estimates,1961
12_16,10.851,947,estimates,1961
12_17,12.845,947,estimates,1961
12_18,14.786,947,estimates,1961
13_17,10.543,947,estimates,1961
13_18,12.484,947,estimates,1961
13_19,14.366,947,estimates,1961
15_17,6.145,947,estimates,1961
18_23,10.779,947,estimates,1961
15_24,18.533,947,estimates,1961
15_49,46.181,947,estimates,1961
15_59,51.932,947,estimates,1961
15_64,53.886,947,estimates,1961
20_64,43.918,947,estimates,1961
20_69,45.299,947,estimates,1961
25_49,27.648,947,estimates,1961
25_64,35.353,947,estimates,1961
25_69,36.734,947,estimates,1961
15plus,56.828,947,estimates,1961
16plus,54.725,947,estimates,1961
17plus,52.678,947,estimates,1961
18plus,50.684,947,estimates,1961
20plus,46.861,947,estimates,1961
21plus,45.038,947,estimates,1961
25plus,38.295,947,estimates,1961
50plus,10.647,947,estimates,1961
60plus,4.896,947,estimates,1961
65plus,2.942,947,estimates,1961
70plus,1.562,947,estimates,1961
75plus,0.696,947,estimates,1961
80plus,0.245,947,estimates,1961
85plus,0.062,947,estimates,1961
90plus,0.011,947,estimates,1961
total,100,947,estimates,1961
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1962
0_1,7.678,947,estimates,1962
0_4,17.791,947,estimates,1962
0_14,43.365,947,estimates,1962
0_17,49.489,947,estimates,1962
0_19,53.299,947,estimates,1962
0_24,61.847,947,estimates,1962
3_4,6.56,947,estimates,1962
3_5,9.604,947,estimates,1962
3_6,12.511,947,estimates,1962
4_5,6.239,947,estimates,1962
4_6,9.147,947,estimates,1962
5_14,25.574,947,estimates,1962
5_10,16.474,947,estimates,1962
5_11,18.865,947,estimates,1962
6_9,10.949,947,estimates,1962
6_10,13.431,947,estimates,1962
6_11,15.821,947,estimates,1962
6_12,18.13,947,estimates,1962
7_10,10.523,947,estimates,1962
7_12,15.223,947,estimates,1962
11_16,13.24,947,estimates,1962
11_17,15.224,947,estimates,1962
11_18,17.155,947,estimates,1962
12_14,6.709,947,estimates,1962
12_16,10.849,947,estimates,1962
12_17,12.833,947,estimates,1962
12_18,14.765,947,estimates,1962
13_17,10.524,947,estimates,1962
13_18,12.456,947,estimates,1962
13_19,14.334,947,estimates,1962
15_17,6.124,947,estimates,1962
18_23,10.756,947,estimates,1962
15_24,18.483,947,estimates,1962
15_49,46.014,947,estimates,1962
15_59,51.743,947,estimates,1962
15_64,53.688,947,estimates,1962
20_64,43.753,947,estimates,1962
20_69,45.13,947,estimates,1962
25_49,27.531,947,estimates,1962
25_64,35.205,947,estimates,1962
25_69,36.582,947,estimates,1962
15plus,56.635,947,estimates,1962
16plus,54.535,947,estimates,1962
17plus,52.495,947,estimates,1962
18plus,50.511,947,estimates,1962
20plus,46.701,947,estimates,1962
21plus,44.879,947,estimates,1962
25plus,38.153,947,estimates,1962
50plus,10.621,947,estimates,1962
60plus,4.892,947,estimates,1962
65plus,2.947,947,estimates,1962
70plus,1.57,947,estimates,1962
75plus,0.707,947,estimates,1962
80plus,0.253,947,estimates,1962
85plus,0.067,947,estimates,1962
90plus,0.012,947,estimates,1962
total,100,947,estimates,1962
"Region, subregion, country or area *",Sub-Saharan Africa,947,estimates,1963
0_1,7.711,947,estimates,1963
0_4,17.813,947,estimates,1963
0_14,43.509,947,estimates,1963
0_17,49.629,947,estimates,1963
0_19,53.425,947,estimates,1963
0_24,61.966,947,estimates,1963
3_4,6.577,947,estimates,1963
3_5,9.63,947,estimates,1963
3_6,12.547,947,estimates,1963
4_5,6.257,947,estimates,1963
4_6,9.174,947,estimates,1963
5_14,25.696,947,estimates,1963
5_10,16.548,947,estimates,1963
5_11,18.959,947,estimates,1963
6_9,10.993,947,estimates,1963
6_10,13.495,947,estimates,1963
6_11,15.906,947,estimates,1963
6_12,18.23,947,estimates,1963
7_10,10.578,947,estimates,1963
7_12,15.313,947,estimates,1963
11_16,13.288,947,estimates,1963
11_17,15.268,947,estimates,1963
11_18,17.192,947,estimates,1963
12_14,6.737,947,estimates,1963
12_16,10.877,947,estimates,1963
12_17,12.856,947,estimates,1963
12_18,14.78,947,estimates,1963
13_17,10.533,947,estimates,1963
13_18,12.457,947,estimates,1963
13_19,14.329,947,estimates,1963
15_17,6.119,947,estimates,1963
18_23,10.738,947,estimates,1963
15_24,18.457,947,estimates,1963
15_49,45.892,947,estimates,1963
15_59,51.607,947,estimates,1963
15_64,53.547,947,estimates,1963
20_64,43.632,947,estimates,1963
20_69,45.007,947,estimates,1963
25_49,27.435,947,estimates,1963
25_64,35.09,947,estimates,1963
25_69,36.466,947,estimates,1963
15plus,56.491,947,estimates,1963
16plus,54.389,947,estimates,1963
17plus,52.351,947,estimates,1963
18plus,50.371,947,estimates,1963
20plus,46.575,947,estimates,1963
21plus,44.756,947,estimates,1963
25plus,38.034,947,estimates,1963
50plus,10.599,947,estimates,1963
60plus,4.883,947,estimates,1963
65plus,2.944,947,estimates,1963
70plus,1.568,947,estimates,1963
75plus,0.707,947,estimates,1963
80plus,0.254,947,estimates,1963
