agebroad,percentagetotalpopulation,region,variant,year
0_1,6.36,913,estimates,1950
0_4,15.001,913,estimates,1950
0_14,38.533,913,estimates,1950
0_17,44.557,913,estimates,1950
0_19,48.366,913,estimates,1950
0_24,57.158,913,estimates,1950
3_4,5.65,913,estimates,1950
3_5,8.327,913,estimates,1950
3_6,10.916,913,estimates,1950
4_5,5.45,913,estimates,1950
4_6,8.038,913,estimates,1950
5_14,23.531,913,estimates,1950
5_10,14.869,913,estimates,1950
5_11,17.112,913,estimates,1950
6_9,9.892,913,estimates,1950
6_10,12.192,913,estimates,1950
6_11,14.435,913,estimates,1950
6_12,16.623,913,estimates,1950
7_10,9.604,913,estimates,1950
7_12,14.035,913,estimates,1950
11_16,12.719,913,estimates,1950
11_17,14.687,913,estimates,1950
11_18,16.612,913,estimates,1950
12_14,6.42,913,estimates,1950
12_16,10.477,913,estimates,1950
12_17,12.445,913,estimates,1950
12_18,14.37,913,estimates,1950
13_17,10.256,913,estimates,1950
13_18,12.182,913,estimates,1950
13_19,14.064,913,estimates,1950
15_17,6.025,913,estimates,1950
18_23,10.931,913,estimates,1950
15_24,18.625,913,estimates,1950
15_49,48.59,913,estimates,1950
15_59,55.014,913,estimates,1950
15_64,57.389,913,estimates,1950
20_64,47.556,913,estimates,1950
20_69,49.248,913,estimates,1950
25_49,29.965,913,estimates,1950
25_64,38.764,913,estimates,1950
25_69,40.456,913,estimates,1950
15plus,61.467,913,estimates,1950
16plus,59.418,913,estimates,1950
17plus,57.41,913,estimates,1950
18plus,55.443,913,estimates,1950
20plus,51.634,913,estimates,1950
21plus,49.793,913,estimates,1950
25plus,42.842,913,estimates,1950
50plus,12.878,913,estimates,1950
60plus,6.454,913,estimates,1950
65plus,4.079,913,estimates,1950
70plus,2.386,913,estimates,1950
75plus,1.209,913,estimates,1950
80plus,0.621,913,estimates,1950
85plus,0.249,913,estimates,1950
90plus,0.055,913,estimates,1950
total,100,913,estimates,1950
0_1,6.669,913,estimates,1951
0_4,15.334,913,estimates,1951
0_14,38.882,913,estimates,1951
0_17,44.857,913,estimates,1951
0_19,48.636,913,estimates,1951
0_24,57.37,913,estimates,1951
3_4,5.661,913,estimates,1951
3_5,8.342,913,estimates,1951
3_6,10.936,913,estimates,1951
4_5,5.458,913,estimates,1951
4_6,8.052,913,estimates,1951
5_14,23.548,913,estimates,1951
5_10,14.916,913,estimates,1951
5_11,17.157,913,estimates,1951
6_9,9.932,913,estimates,1951
6_10,12.236,913,estimates,1951
6_11,14.477,913,estimates,1951
6_12,16.659,913,estimates,1951
7_10,9.641,913,estimates,1951
7_12,14.065,913,estimates,1951
11_16,12.657,913,estimates,1951
11_17,14.607,913,estimates,1951
11_18,16.518,913,estimates,1951
12_14,6.391,913,estimates,1951
12_16,10.416,913,estimates,1951
12_17,12.367,913,estimates,1951
