agebroad,percentagetotalpopulation,region,variant,year
0_1,5.634,5500,estimates,1950
0_4,10.971,5500,estimates,1950
0_14,32.429,5500,estimates,1950
0_17,38.356,5500,estimates,1950
0_19,42.216,5500,estimates,1950
0_24,53.058,5500,estimates,1950
3_4,3.302,5500,estimates,1950
3_5,4.822,5500,estimates,1950
3_6,6.388,5500,estimates,1950
4_5,3.089,5500,estimates,1950
4_6,4.655,5500,estimates,1950
5_14,21.459,5500,estimates,1950
5_10,10.979,5500,estimates,1950
5_11,13.591,5500,estimates,1950
6_9,7.158,5500,estimates,1950
6_10,9.458,5500,estimates,1950
6_11,12.07,5500,estimates,1950
6_12,14.841,5500,estimates,1950
7_10,7.892,5500,estimates,1950
7_12,13.275,5500,estimates,1950
11_16,14.613,5500,estimates,1950
11_17,16.407,5500,estimates,1950
11_18,18.253,5500,estimates,1950
12_14,7.868,5500,estimates,1950
12_16,12.001,5500,estimates,1950
12_17,13.795,5500,estimates,1950
12_18,15.641,5500,estimates,1950
13_17,11.024,5500,estimates,1950
13_18,12.871,5500,estimates,1950
13_19,14.885,5500,estimates,1950
15_17,5.927,5500,estimates,1950
18_23,12.787,5500,estimates,1950
15_24,20.629,5500,estimates,1950
15_49,49.218,5500,estimates,1950
15_59,57.721,5500,estimates,1950
15_64,61.335,5500,estimates,1950
20_64,51.548,5500,estimates,1950
20_69,54.203,5500,estimates,1950
25_49,28.589,5500,estimates,1950
25_64,40.706,5500,estimates,1950
25_69,43.361,5500,estimates,1950
15plus,67.571,5500,estimates,1950
16plus,65.376,5500,estimates,1950
17plus,63.438,5500,estimates,1950
18plus,61.644,5500,estimates,1950
20plus,57.784,5500,estimates,1950
21plus,55.638,5500,estimates,1950
25plus,46.942,5500,estimates,1950
50plus,18.353,5500,estimates,1950
60plus,9.85,5500,estimates,1950
65plus,6.236,5500,estimates,1950
70plus,3.581,5500,estimates,1950
75plus,1.766,5500,estimates,1950
80plus,0.705,5500,estimates,1950
85plus,0.261,5500,estimates,1950
90plus,0.073,5500,estimates,1950
total,100,5500,estimates,1950
0_1,6.101,5500,estimates,1951
0_4,12.259,5500,estimates,1951
0_14,32.473,5500,estimates,1951
0_17,38.886,5500,estimates,1951
0_19,42.453,5500,estimates,1951
0_24,53.122,5500,estimates,1951
3_4,3.753,5500,estimates,1951
3_5,5.344,5500,estimates,1951
3_6,6.874,5500,estimates,1951
4_5,3.334,5500,estimates,1951
4_6,4.865,5500,estimates,1951
5_14,20.214,5500,estimates,1951
5_10,10.102,5500,estimates,1951
5_11,12.351,5500,estimates,1951
6_9,6.506,5500,estimates,1951
6_10,8.512,5500,estimates,1951
6_11,10.76,5500,estimates,1951
6_12,13.31,5500,estimates,1951
7_10,6.981,5500,estimates,1951
7_12,11.779,5500,estimates,1951
11_16,14.625,5500,estimates,1951
11_17,16.524,5500,estimates,1951
11_18,18.284,5500,estimates,1951
12_14,7.863,5500,estimates,1951
12_16,12.377,5500,estimates,1951
12_17,14.276,5500,estimates,1951
12_18,16.035,5500,estimates,1951
13_17,11.726,5500,estimates,1951
13_18,13.485,5500,estimates,1951
13_19,15.294,5500,estimates,1951
15_17,6.413,5500,estimates,1951
18_23,12.12,5500,estimates,1951
15_24,20.649,5500,estimates,1951
15_49,49.235,5500,estimates,1951
15_59,57.769,5500,estimates,1951
15_64,61.24,5500,estimates,1951
20_64,51.26,5500,estimates,1951
20_69,53.93,5500,estimates,1951
25_49,28.586,5500,estimates,1951
25_64,40.591,5500,estimates,1951
25_69,43.262,5500,estimates,1951
15plus,67.527,5500,estimates,1951
16plus,65.16,5500,estimates,1951
17plus,63.013,5500,estimates,1951
18plus,61.114,5500,estimates,1951
20plus,57.547,5500,estimates,1951
21plus,55.578,5500,estimates,1951
25plus,46.878,5500,estimates,1951
50plus,18.292,5500,estimates,1951
60plus,9.759,5500,estimates,1951
65plus,6.287,5500,estimates,1951
70plus,3.616,5500,estimates,1951
75plus,1.808,5500,estimates,1951
80plus,0.738,5500,estimates,1951
85plus,0.27,5500,estimates,1951
90plus,0.08,5500,estimates,1951
total,100,5500,estimates,1951
0_1,6.065,5500,estimates,1952
0_4,13.143,5500,estimates,1952
0_14,32.21,5500,estimates,1952
0_17,39.186,5500,estimates,1952
0_19,42.771,5500,estimates,1952
0_24,52.897,5500,estimates,1952
3_4,4.307,5500,estimates,1952
3_5,6.06,5500,estimates,1952
3_6,7.671,5500,estimates,1952
4_5,3.739,5500,estimates,1952
4_6,5.35,5500,estimates,1952
5_14,19.067,5500,estimates,1952
5_10,9.759,5500,estimates,1952
5_11,11.722,5500,estimates,1952
6_9,6.259,5500,estimates,1952
6_10,8.006,5500,estimates,1952
6_11,9.969,5500,estimates,1952
6_12,12.173,5500,estimates,1952
7_10,6.395,5500,estimates,1952
7_12,10.562,5500,estimates,1952
11_16,14.18,5500,estimates,1952
11_17,16.284,5500,estimates,1952
11_18,18.145,5500,estimates,1952
12_14,7.345,5500,estimates,1952
12_16,12.218,5500,estimates,1952
12_17,14.321,5500,estimates,1952
12_18,16.182,5500,estimates,1952
13_17,12.117,5500,estimates,1952
13_18,13.978,5500,estimates,1952
13_19,15.703,5500,estimates,1952
15_17,6.976,5500,estimates,1952
18_23,11.507,5500,estimates,1952
15_24,20.687,5500,estimates,1952
15_49,49.513,5500,estimates,1952
15_59,58.147,5500,estimates,1952
15_64,61.439,5500,estimates,1952
20_64,50.877,5500,estimates,1952
20_69,53.587,5500,estimates,1952
25_49,28.826,5500,estimates,1952
25_64,40.752,5500,estimates,1952
25_69,43.462,5500,estimates,1952
15plus,67.79,5500,estimates,1952
16plus,65.235,5500,estimates,1952
17plus,62.918,5500,estimates,1952
18plus,60.814,5500,estimates,1952
20plus,57.229,5500,estimates,1952
21plus,55.457,5500,estimates,1952
25plus,47.103,5500,estimates,1952
50plus,18.278,5500,estimates,1952
60plus,9.643,5500,estimates,1952
65plus,6.351,5500,estimates,1952
70plus,3.642,5500,estimates,1952
75plus,1.839,5500,estimates,1952
80plus,0.763,5500,estimates,1952
85plus,0.272,5500,estimates,1952
90plus,0.085,5500,estimates,1952
total,100,5500,estimates,1952
0_1,6.366,5500,estimates,1953
0_4,13.849,5500,estimates,1953
0_14,31.987,5500,estimates,1953
0_17,39.338,5500,estimates,1953
0_19,43.216,5500,estimates,1953
0_24,52.636,5500,estimates,1953
3_4,4.837,5500,estimates,1953
3_5,6.797,5500,estimates,1953
3_6,8.555,5500,estimates,1953
4_5,4.198,5500,estimates,1953
4_6,5.955,5500,estimates,1953
5_14,18.138,5500,estimates,1953
5_10,9.924,5500,estimates,1953
5_11,11.62,5500,estimates,1953
6_9,6.426,5500,estimates,1953
6_10,7.965,5500,estimates,1953
6_11,9.66,5500,estimates,1953
6_12,11.579,5500,estimates,1953
7_10,6.207,5500,estimates,1953
7_12,9.822,5500,estimates,1953
11_16,13.298,5500,estimates,1953
11_17,15.564,5500,estimates,1953
11_18,17.622,5500,estimates,1953
