agebroad,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",Melanesia,928,estimates,1950
0_1,6.795,928,estimates,1950
0_4,15.87,928,estimates,1950
0_14,40.513,928,estimates,1950
0_17,46.822,928,estimates,1950
0_19,50.772,928,estimates,1950
0_24,59.737,928,estimates,1950
3_4,5.918,928,estimates,1950
3_5,8.709,928,estimates,1950
3_6,11.404,928,estimates,1950
4_5,5.689,928,estimates,1950
4_6,8.384,928,estimates,1950
5_14,24.642,928,estimates,1950
5_10,15.516,928,estimates,1950
5_11,17.876,928,estimates,1950
6_9,10.314,928,estimates,1950
6_10,12.725,928,estimates,1950
6_11,15.085,928,estimates,1950
6_12,17.395,928,estimates,1950
7_10,10.03,928,estimates,1950
7_12,14.699,928,estimates,1950
11_16,13.381,928,estimates,1950
11_17,15.436,928,estimates,1950
11_18,17.438,928,estimates,1950
12_14,6.767,928,estimates,1950
12_16,11.021,928,estimates,1950
12_17,13.076,928,estimates,1950
12_18,15.078,928,estimates,1950
13_17,10.767,928,estimates,1950
13_18,12.769,928,estimates,1950
13_19,14.716,928,estimates,1950
15_17,6.31,928,estimates,1950
18_23,11.218,928,estimates,1950
15_24,19.225,928,estimates,1950
15_49,48.333,928,estimates,1950
15_59,53.813,928,estimates,1950
15_64,55.665,928,estimates,1950
20_64,45.406,928,estimates,1950
20_69,47.065,928,estimates,1950
25_49,29.109,928,estimates,1950
25_64,36.44,928,estimates,1950
25_69,38.099,928,estimates,1950
15plus,59.487,928,estimates,1950
16plus,57.336,928,estimates,1950
17plus,55.232,928,estimates,1950
18plus,53.178,928,estimates,1950
20plus,49.228,928,estimates,1950
21plus,47.335,928,estimates,1950
25plus,40.263,928,estimates,1950
50plus,11.154,928,estimates,1950
60plus,5.675,928,estimates,1950
65plus,3.822,928,estimates,1950
70plus,2.164,928,estimates,1950
75plus,1.006,928,estimates,1950
80plus,0.352,928,estimates,1950
85plus,0.097,928,estimates,1950
90plus,0.019,928,estimates,1950
total,100,928,estimates,1950
"Region, subregion, country or area *",Melanesia,928,estimates,1951
0_1,6.991,928,estimates,1951
0_4,16.155,928,estimates,1951
0_14,40.84,928,estimates,1951
0_17,47.122,928,estimates,1951
0_19,51.065,928,estimates,1951
0_24,60.005,928,estimates,1951
3_4,5.971,928,estimates,1951
3_5,8.781,928,estimates,1951
3_6,11.493,928,estimates,1951
4_5,5.732,928,estimates,1951
4_6,8.444,928,estimates,1951
5_14,24.684,928,estimates,1951
5_10,15.585,928,estimates,1951
5_11,17.938,928,estimates,1951
6_9,10.364,928,estimates,1951
6_10,12.775,928,estimates,1951
6_11,15.128,928,estimates,1951
6_12,17.428,928,estimates,1951
7_10,10.063,928,estimates,1951
7_12,14.716,928,estimates,1951
11_16,13.336,928,estimates,1951
11_17,15.382,928,estimates,1951
11_18,17.379,928,estimates,1951
12_14,6.747,928,estimates,1951
12_16,10.983,928,estimates,1951
12_17,13.029,928,estimates,1951
12_18,15.027,928,estimates,1951
13_17,10.729,928,estimates,1951
13_18,12.726,928,estimates,1951
13_19,14.671,928,estimates,1951
15_17,6.282,928,estimates,1951
18_23,11.193,928,estimates,1951
15_24,19.165,928,estimates,1951
15_49,48.156,928,estimates,1951
15_59,53.657,928,estimates,1951
15_64,55.407,928,estimates,1951
20_64,45.182,928,estimates,1951
20_69,46.754,928,estimates,1951
25_49,28.991,928,estimates,1951
25_64,36.242,928,estimates,1951
25_69,37.814,928,estimates,1951
15plus,59.16,928,estimates,1951
16plus,57.017,928,estimates,1951
17plus,54.924,928,estimates,1951
18plus,52.878,928,estimates,1951
20plus,48.935,928,estimates,1951
21plus,47.045,928,estimates,1951
25plus,39.995,928,estimates,1951
50plus,11.004,928,estimates,1951
60plus,5.503,928,estimates,1951
65plus,3.753,928,estimates,1951
70plus,2.182,928,estimates,1951
75plus,1.04,928,estimates,1951
80plus,0.378,928,estimates,1951
85plus,0.106,928,estimates,1951
90plus,0.022,928,estimates,1951
total,100,928,estimates,1951
"Region, subregion, country or area *",Melanesia,928,estimates,1952
0_1,7.233,928,estimates,1952
0_4,16.481,928,estimates,1952
0_14,41.199,928,estimates,1952
0_17,47.457,928,estimates,1952
0_19,51.386,928,estimates,1952
0_24,60.303,928,estimates,1952
3_4,6.019,928,estimates,1952
3_5,8.844,928,estimates,1952
3_6,11.567,928,estimates,1952
4_5,5.768,928,estimates,1952
4_6,8.49,928,estimates,1952
5_14,24.719,928,estimates,1952
5_10,15.642,928,estimates,1952
5_11,17.994,928,estimates,1952
6_9,10.399,928,estimates,1952
6_10,12.817,928,estimates,1952
6_11,15.169,928,estimates,1952
6_12,17.463,928,estimates,1952
7_10,10.095,928,estimates,1952
7_12,14.74,928,estimates,1952
11_16,13.298,928,estimates,1952
11_17,15.334,928,estimates,1952
11_18,17.322,928,estimates,1952
12_14,6.724,928,estimates,1952
12_16,10.947,928,estimates,1952
12_17,12.982,928,estimates,1952
12_18,14.971,928,estimates,1952
13_17,10.689,928,estimates,1952
13_18,12.677,928,estimates,1952
13_19,14.617,928,estimates,1952
15_17,6.258,928,estimates,1952
18_23,11.164,928,estimates,1952
15_24,19.103,928,estimates,1952
15_49,47.977,928,estimates,1952
15_59,53.5,928,estimates,1952
15_64,55.155,928,estimates,1952
20_64,44.969,928,estimates,1952
20_69,46.441,928,estimates,1952
25_49,28.874,928,estimates,1952
25_64,36.052,928,estimates,1952
25_69,37.524,928,estimates,1952
15plus,58.801,928,estimates,1952
16plus,56.663,928,estimates,1952
17plus,54.578,928,estimates,1952
18plus,52.543,928,estimates,1952
20plus,48.614,928,estimates,1952
21plus,46.726,928,estimates,1952
25plus,39.697,928,estimates,1952
50plus,10.823,928,estimates,1952
60plus,5.301,928,estimates,1952
65plus,3.646,928,estimates,1952
70plus,2.173,928,estimates,1952
75plus,1.054,928,estimates,1952
80plus,0.395,928,estimates,1952
85plus,0.11,928,estimates,1952
90plus,0.024,928,estimates,1952
total,100,928,estimates,1952
"Region, subregion, country or area *",Melanesia,928,estimates,1953
0_1,7.367,928,estimates,1953
0_4,16.746,928,estimates,1953
0_14,41.512,928,estimates,1953
0_17,47.755,928,estimates,1953
0_19,51.669,928,estimates,1953
0_24,60.575,928,estimates,1953
3_4,6.072,928,estimates,1953
3_5,8.912,928,estimates,1953
3_6,11.645,928,estimates,1953
4_5,5.805,928,estimates,1953
4_6,8.538,928,estimates,1953
5_14,24.766,928,estimates,1953
5_10,15.689,928,estimates,1953
5_11,18.05,928,estimates,1953
6_9,10.421,928,estimates,1953
6_10,12.848,928,estimates,1953
6_11,15.209,928,estimates,1953
6_12,17.504,928,estimates,1953
7_10,10.116,928,estimates,1953
7_12,14.772,928,estimates,1953
11_16,13.291,928,estimates,1953
11_17,15.32,928,estimates,1953
11_18,17.301,928,estimates,1953
12_14,6.717,928,estimates,1953
12_16,10.93,928,estimates,1953
12_17,12.96,928,estimates,1953
12_18,14.94,928,estimates,1953
13_17,10.664,928,estimates,1953
13_18,12.644,928,estimates,1953
13_19,14.578,928,estimates,1953
15_17,6.243,928,estimates,1953
18_23,11.142,928,estimates,1953
15_24,19.063,928,estimates,1953
15_49,47.853,928,estimates,1953
15_59,53.396,928,estimates,1953
15_64,54.978,928,estimates,1953
20_64,44.821,928,estimates,1953
20_69,46.194,928,estimates,1953
25_49,28.79,928,estimates,1953
25_64,35.915,928,estimates,1953
25_69,37.288,928,estimates,1953
15plus,58.488,928,estimates,1953
16plus,56.355,928,estimates,1953
17plus,54.274,928,estimates,1953
18plus,52.245,928,estimates,1953
20plus,48.331,928,estimates,1953
21plus,46.446,928,estimates,1953
25plus,39.425,928,estimates,1953
50plus,10.635,928,estimates,1953
60plus,5.092,928,estimates,1953
65plus,3.51,928,estimates,1953
70plus,2.137,928,estimates,1953
75plus,1.05,928,estimates,1953
80plus,0.403,928,estimates,1953
85plus,0.11,928,estimates,1953
90plus,0.026,928,estimates,1953
total,100,928,estimates,1953
"Region, subregion, country or area *",Melanesia,928,estimates,1954
0_1,7.451,928,estimates,1954
0_4,16.941,928,estimates,1954
0_14,41.765,928,estimates,1954
0_17,48.001,928,estimates,1954
0_19,51.905,928,estimates,1954
0_24,60.809,928,estimates,1954
3_4,6.139,928,estimates,1954
3_5,8.997,928,estimates,1954
3_6,11.74,928,estimates,1954
4_5,5.85,928,estimates,1954
4_6,8.593,928,estimates,1954
5_14,24.823,928,estimates,1954
5_10,15.721,928,estimates,1954
5_11,18.091,928,estimates,1954
6_9,10.434,928,estimates,1954
6_10,12.863,928,estimates,1954
6_11,15.233,928,estimates,1954
6_12,17.54,928,estimates,1954
7_10,10.12,928,estimates,1954
7_12,14.797,928,estimates,1954
