agebroad,percentagetotalpopulation,region,variant,year
20plus,46.566,910,estimates,1951
21plus,44.689,910,estimates,1951
25plus,37.761,910,estimates,1951
50plus,10.337,910,estimates,1951
60plus,4.89,910,estimates,1951
65plus,2.994,910,estimates,1951
70plus,1.61,910,estimates,1951
75plus,0.725,910,estimates,1951
80plus,0.246,910,estimates,1951
85plus,0.064,910,estimates,1951
90plus,0.012,910,estimates,1951
total,100,910,estimates,1951
0_1,7.864,910,estimates,1952
0_4,18.125,910,estimates,1952
0_14,43.425,910,estimates,1952
0_17,49.627,910,estimates,1952
0_19,53.537,910,estimates,1952
0_24,62.341,910,estimates,1952
3_4,6.622,910,estimates,1952
3_5,9.657,910,estimates,1952
3_6,12.537,910,estimates,1952
4_5,6.245,910,estimates,1952
4_6,9.126,910,estimates,1952
5_14,25.3,910,estimates,1952
5_10,16.26,910,estimates,1952
5_11,18.617,910,estimates,1952
6_9,10.788,910,estimates,1952
6_10,13.226,910,estimates,1952
6_11,15.583,910,estimates,1952
6_12,17.869,910,estimates,1952
7_10,10.346,910,estimates,1952
7_12,14.989,910,estimates,1952
11_16,13.222,910,estimates,1952
11_17,15.242,910,estimates,1952
11_18,17.22,910,estimates,1952
12_14,6.683,910,estimates,1952
12_16,10.866,910,estimates,1952
12_17,12.885,910,estimates,1952
12_18,14.863,910,estimates,1952
13_17,10.599,910,estimates,1952
13_18,12.577,910,estimates,1952
13_19,14.509,910,estimates,1952
15_17,6.202,910,estimates,1952
18_23,11.067,910,estimates,1952
15_24,18.916,910,estimates,1952
15_49,46.274,910,estimates,1952
15_59,51.716,910,estimates,1952
15_64,53.592,910,estimates,1952
20_64,43.479,910,estimates,1952
20_69,44.849,910,estimates,1952
25_49,27.357,910,estimates,1952
25_64,34.676,910,estimates,1952
25_69,36.045,910,estimates,1952
15plus,56.575,910,estimates,1952
16plus,54.458,910,estimates,1952
17plus,52.392,910,estimates,1952
18plus,50.373,910,estimates,1952
20plus,46.463,910,estimates,1952
21plus,44.585,910,estimates,1952
25plus,37.659,910,estimates,1952
50plus,10.301,910,estimates,1952
60plus,4.859,910,estimates,1952
65plus,2.983,910,estimates,1952
70plus,1.614,910,estimates,1952
75plus,0.734,910,estimates,1952
80plus,0.258,910,estimates,1952
85plus,0.066,910,estimates,1952
90plus,0.013,910,estimates,1952
total,100,910,estimates,1952
0_1,7.884,910,estimates,1953
0_4,18.123,910,estimates,1953
0_14,43.548,910,estimates,1953
0_17,49.717,910,estimates,1953
0_19,53.597,910,estimates,1953
0_24,62.404,910,estimates,1953
3_4,6.666,910,estimates,1953
3_5,9.723,910,estimates,1953
3_6,12.625,910,estimates,1953
4_5,6.29,910,estimates,1953
4_6,9.193,910,estimates,1953
5_14,25.424,910,estimates,1953
5_10,16.376,910,estimates,1953
5_11,18.746,910,estimates,1953
6_9,10.863,910,estimates,1953
6_10,13.319,910,estimates,1953
6_11,15.689,910,estimates,1953
6_12,17.98,910,estimates,1953
7_10,10.416,910,estimates,1953
7_12,15.078,910,estimates,1953
11_16,13.212,910,estimates,1953
11_17,15.218,910,estimates,1953
11_18,17.179,910,estimates,1953
12_14,6.678,910,estimates,1953
12_16,10.842,910,estimates,1953
12_17,12.848,910,estimates,1953
12_18,14.809,910,estimates,1953
13_17,10.556,910,estimates,1953
13_18,12.517,910,estimates,1953
13_19,14.436,910,estimates,1953
15_17,6.17,910,estimates,1953
18_23,11.038,910,estimates,1953
15_24,18.857,910,estimates,1953
15_49,46.177,910,estimates,1953
15_59,51.629,910,estimates,1953
15_64,53.49,910,estimates,1953
20_64,43.44,910,estimates,1953
20_69,44.799,910,estimates,1953
25_49,27.32,910,estimates,1953
25_64,34.633,910,estimates,1953
25_69,35.992,910,estimates,1953
15plus,56.452,910,estimates,1953
16plus,54.345,910,estimates,1953
17plus,52.289,910,estimates,1953
18plus,50.283,910,estimates,1953
20plus,46.403,910,estimates,1953
21plus,44.53,910,estimates,1953
25plus,37.596,910,estimates,1953
50plus,10.276,910,estimates,1953
60plus,4.823,910,estimates,1953
65plus,2.963,910,estimates,1953
70plus,1.604,910,estimates,1953
75plus,0.73,910,estimates,1953
80plus,0.26,910,estimates,1953
85plus,0.066,910,estimates,1953
90plus,0.014,910,estimates,1953
total,100,910,estimates,1953
0_1,7.912,910,estimates,1954
0_4,18.12,910,estimates,1954
0_14,43.63,910,estimates,1954
0_17,49.778,910,estimates,1954
0_19,53.632,910,estimates,1954
0_24,62.437,910,estimates,1954
3_4,6.616,910,estimates,1954
3_5,9.679,910,estimates,1954
3_6,12.59,910,estimates,1954
4_5,6.299,910,estimates,1954
4_6,9.209,910,estimates,1954
5_14,25.51,910,estimates,1954
5_10,16.428,910,estimates,1954
5_11,18.812,910,estimates,1954
6_9,10.899,910,estimates,1954
6_10,13.365,910,estimates,1954
6_11,15.749,910,estimates,1954
6_12,18.054,910,estimates,1954
7_10,10.454,910,estimates,1954
7_12,15.143,910,estimates,1954
11_16,13.234,910,estimates,1954
11_17,15.231,910,estimates,1954
11_18,17.181,910,estimates,1954
12_14,6.698,910,estimates,1954
12_16,10.85,910,estimates,1954
12_17,12.847,910,estimates,1954
12_18,14.797,910,estimates,1954
13_17,10.542,910,estimates,1954
13_18,12.492,910,estimates,1954
13_19,14.396,910,estimates,1954
15_17,6.149,910,estimates,1954
18_23,11.006,910,estimates,1954
15_24,18.807,910,estimates,1954
15_49,46.116,910,estimates,1954
15_59,51.588,910,estimates,1954
15_64,53.438,910,estimates,1954
20_64,43.436,910,estimates,1954
20_69,44.786,910,estimates,1954
25_49,27.309,910,estimates,1954
25_64,34.631,910,estimates,1954
25_69,35.981,910,estimates,1954
15plus,56.37,910,estimates,1954
16plus,54.267,910,estimates,1954
17plus,52.219,910,estimates,1954
18plus,50.222,910,estimates,1954
20plus,46.368,910,estimates,1954
21plus,44.505,910,estimates,1954
25plus,37.563,910,estimates,1954
50plus,10.255,910,estimates,1954
60plus,4.783,910,estimates,1954
65plus,2.932,910,estimates,1954
70plus,1.582,910,estimates,1954
75plus,0.714,910,estimates,1954
80plus,0.253,910,estimates,1954
85plus,0.062,910,estimates,1954
90plus,0.013,910,estimates,1954
total,100,910,estimates,1954
0_1,7.947,910,estimates,1955
0_4,18.168,910,estimates,1955
0_14,43.675,910,estimates,1955
0_17,49.818,910,estimates,1955
0_19,53.654,910,estimates,1955
0_24,62.446,910,estimates,1955
3_4,6.612,910,estimates,1955
3_5,9.659,910,estimates,1955
3_6,12.559,910,estimates,1955
4_5,6.259,910,estimates,1955
4_6,9.159,910,estimates,1955
5_14,25.507,910,estimates,1955
5_10,16.389,910,estimates,1955
5_11,18.778,910,estimates,1955
6_9,10.878,910,estimates,1955
6_10,13.342,910,estimates,1955
6_11,15.731,910,estimates,1955
6_12,18.047,910,estimates,1955
7_10,10.443,910,estimates,1955
7_12,15.147,910,estimates,1955
11_16,13.27,910,estimates,1955
11_17,15.261,910,estimates,1955
11_18,17.202,910,estimates,1955
12_14,6.729,910,estimates,1955
12_16,10.881,910,estimates,1955
12_17,12.872,910,estimates,1955
12_18,14.814,910,estimates,1955
13_17,10.556,910,estimates,1955
13_18,12.498,910,estimates,1955
13_19,14.392,910,estimates,1955
15_17,6.143,910,estimates,1955
18_23,10.972,910,estimates,1955
15_24,18.771,910,estimates,1955
15_49,46.091,910,estimates,1955
15_59,51.587,910,estimates,1955
15_64,53.432,910,estimates,1955
20_64,43.453,910,estimates,1955
20_69,44.797,910,estimates,1955
25_49,27.32,910,estimates,1955
25_64,34.661,910,estimates,1955
25_69,36.005,910,estimates,1955
15plus,56.325,910,estimates,1955
16plus,54.219,910,estimates,1955
17plus,52.173,910,estimates,1955
18plus,50.182,910,estimates,1955
20plus,46.346,910,estimates,1955
21plus,44.495,910,estimates,1955
25plus,37.554,910,estimates,1955
50plus,10.234,910,estimates,1955
60plus,4.738,910,estimates,1955
65plus,2.893,910,estimates,1955
70plus,1.549,910,estimates,1955
75plus,0.685,910,estimates,1955
80plus,0.234,910,estimates,1955
85plus,0.052,910,estimates,1955
90plus,0.009,910,estimates,1955
total,100,910,estimates,1955
0_1,7.979,910,estimates,1956
0_4,18.309,910,estimates,1956
0_14,43.957,910,estimates,1956
0_17,50.074,910,estimates,1956
0_19,53.873,910,estimates,1956
0_24,62.591,910,estimates,1956
3_4,6.683,910,estimates,1956
3_5,9.762,910,estimates,1956
3_6,12.693,910,estimates,1956
4_5,6.327,910,estimates,1956
4_6,9.257,910,estimates,1956
5_14,25.648,910,estimates,1956
5_10,16.535,910,estimates,1956
5_11,18.923,910,estimates,1956
6_9,10.981,910,estimates,1956
6_10,13.456,910,estimates,1956
6_11,15.844,910,estimates,1956
6_12,18.157,910,estimates,1956
7_10,10.525,910,estimates,1956
7_12,15.227,910,estimates,1956
11_16,13.252,910,estimates,1956
11_17,15.23,910,estimates,1956
11_18,17.154,910,estimates,1956
12_14,6.725,910,estimates,1956
12_16,10.863,910,estimates,1956
12_17,12.842,910,estimates,1956
12_18,14.766,910,estimates,1956
13_17,10.528,910,estimates,1956
13_18,12.453,910,estimates,1956
13_19,14.328,910,estimates,1956
15_17,6.117,910,estimates,1956
18_23,10.866,910,estimates,1956
15_24,18.634,910,estimates,1956
15_49,45.839,910,estimates,1956
15_59,51.323,910,estimates,1956
15_64,53.148,910,estimates,1956
20_64,43.231,910,estimates,1956
20_69,44.56,910,estimates,1956
25_49,27.205,910,estimates,1956
25_64,34.513,910,estimates,1956
25_69,35.842,910,estimates,1956
15plus,56.043,910,estimates,1956
16plus,53.942,910,estimates,1956
17plus,51.905,910,estimates,1956
18plus,49.926,910,estimates,1956
20plus,46.127,910,estimates,1956
21plus,44.296,910,estimates,1956
25plus,37.409,910,estimates,1956
50plus,10.204,910,estimates,1956
60plus,4.72,910,estimates,1956
65plus,2.895,910,estimates,1956
70plus,1.566,910,estimates,1956
75plus,0.707,910,estimates,1956
80plus,0.25,910,estimates,1956
85plus,0.06,910,estimates,1956
90plus,0.01,910,estimates,1956
total,100,910,estimates,1956
0_1,7.943,910,estimates,1957
0_4,18.349,910,estimates,1957
0_14,44.155,910,estimates,1957
0_17,50.266,910,estimates,1957
0_19,54.043,910,estimates,1957
0_24,62.686,910,estimates,1957
3_4,6.734,910,estimates,1957
3_5,9.838,910,estimates,1957
3_6,12.792,910,estimates,1957
4_5,6.377,910,estimates,1957
4_6,9.331,910,estimates,1957
5_14,25.806,910,estimates,1957
5_10,16.674,910,estimates,1957
5_11,19.075,910,estimates,1957
6_9,11.075,910,estimates,1957
6_10,13.57,910,estimates,1957
6_11,15.97,910,estimates,1957
6_12,18.287,910,estimates,1957
7_10,10.615,910,estimates,1957
7_12,15.333,910,estimates,1957
11_16,13.27,910,estimates,1957
11_17,15.243,910,estimates,1957
11_18,17.158,910,estimates,1957
12_14,6.732,910,estimates,1957
12_16,10.869,910,estimates,1957
12_17,12.843,910,estimates,1957
12_18,14.758,910,estimates,1957
13_17,10.526,910,estimates,1957
13_18,12.441,910,estimates,1957
13_19,14.303,910,estimates,1957
15_17,6.111,910,estimates,1957
18_23,10.776,910,estimates,1957
15_24,18.531,910,estimates,1957
15_49,45.664,910,estimates,1957
15_59,51.146,910,estimates,1957
15_64,52.956,910,estimates,1957
20_64,43.068,910,estimates,1957
20_69,44.384,910,estimates,1957
25_49,27.132,910,estimates,1957
25_64,34.424,910,estimates,1957
25_69,35.741,910,estimates,1957
15plus,55.845,910,estimates,1957
16plus,53.743,910,estimates,1957
17plus,51.707,910,estimates,1957
18plus,49.734,910,estimates,1957
20plus,45.957,910,estimates,1957
21plus,44.143,910,estimates,1957
25plus,37.314,910,estimates,1957
50plus,10.182,910,estimates,1957
60plus,4.7,910,estimates,1957
65plus,2.889,910,estimates,1957
70plus,1.573,910,estimates,1957
75plus,0.719,910,estimates,1957
80plus,0.259,910,estimates,1957
85plus,0.066,910,estimates,1957
90plus,0.011,910,estimates,1957
total,100,910,estimates,1957
0_1,7.957,910,estimates,1958
0_4,18.338,910,estimates,1958
0_14,44.288,910,estimates,1958
0_17,50.406,910,estimates,1958
0_19,54.174,910,estimates,1958
0_24,62.749,910,estimates,1958
3_4,6.759,910,estimates,1958
3_5,9.878,910,estimates,1958
3_6,12.847,910,estimates,1958
4_5,6.404,910,estimates,1958
4_6,9.373,910,estimates,1958
5_14,25.949,910,estimates,1958
5_10,16.771,910,estimates,1958
5_11,19.193,910,estimates,1958
6_9,11.136,910,estimates,1958
6_10,13.653,910,estimates,1958
6_11,16.075,910,estimates,1958
6_12,18.406,910,estimates,1958
7_10,10.684,910,estimates,1958
7_12,15.436,910,estimates,1958
11_16,13.323,910,estimates,1958
11_17,15.297,910,estimates,1958
11_18,17.21,910,estimates,1958
12_14,6.756,910,estimates,1958
12_16,10.901,910,estimates,1958
12_17,12.875,910,estimates,1958
12_18,14.788,910,estimates,1958
13_17,10.544,910,estimates,1958
13_18,12.457,910,estimates,1958
13_19,14.312,910,estimates,1958
15_17,6.119,910,estimates,1958
18_23,10.71,910,estimates,1958
15_24,18.461,910,estimates,1958
15_49,45.549,910,estimates,1958
15_59,51.035,910,estimates,1958
15_64,52.837,910,estimates,1958
20_64,42.95,910,estimates,1958
20_69,44.257,910,estimates,1958
25_49,27.088,910,estimates,1958
25_64,34.376,910,estimates,1958
25_69,35.683,910,estimates,1958
15plus,55.712,910,estimates,1958
16plus,53.606,910,estimates,1958
17plus,51.567,910,estimates,1958
18plus,49.594,910,estimates,1958
20plus,45.826,910,estimates,1958
21plus,44.023,910,estimates,1958
25plus,37.251,910,estimates,1958
50plus,10.164,910,estimates,1958
60plus,4.678,910,estimates,1958
65plus,2.876,910,estimates,1958
70plus,1.569,910,estimates,1958
75plus,0.719,910,estimates,1958
80plus,0.26,910,estimates,1958
85plus,0.069,910,estimates,1958
90plus,0.012,910,estimates,1958
total,100,910,estimates,1958
0_1,7.981,910,estimates,1959
0_4,18.331,910,estimates,1959
0_14,44.373,910,estimates,1959
0_17,50.508,910,estimates,1959
0_19,54.278,910,estimates,1959
0_24,62.798,910,estimates,1959
3_4,6.714,910,estimates,1959
3_5,9.833,910,estimates,1959
3_6,12.804,910,estimates,1959
4_5,6.403,910,estimates,1959
4_6,9.374,910,estimates,1959
5_14,26.042,910,estimates,1959
5_10,16.8,910,estimates,1959
5_11,19.241,910,estimates,1959
6_9,11.153,910,estimates,1959
6_10,13.681,910,estimates,1959
6_11,16.122,910,estimates,1959
6_12,18.474,910,estimates,1959
7_10,10.71,910,estimates,1959
7_12,15.503,910,estimates,1959
11_16,13.399,910,estimates,1959
11_17,15.377,910,estimates,1959
11_18,17.292,910,estimates,1959
12_14,6.802,910,estimates,1959
12_16,10.958,910,estimates,1959
12_17,12.936,910,estimates,1959
12_18,14.851,910,estimates,1959
13_17,10.584,910,estimates,1959
13_18,12.498,910,estimates,1959
13_19,14.354,910,estimates,1959
15_17,6.134,910,estimates,1959
18_23,10.673,910,estimates,1959
15_24,18.425,910,estimates,1959
15_49,45.48,910,estimates,1959
15_59,50.97,910,estimates,1959
15_64,52.772,910,estimates,1959
20_64,42.868,910,estimates,1959
20_69,44.169,910,estimates,1959
25_49,27.055,910,estimates,1959
25_64,34.348,910,estimates,1959
25_69,35.649,910,estimates,1959
15plus,55.627,910,estimates,1959
16plus,53.514,910,estimates,1959
17plus,51.47,910,estimates,1959
18plus,49.492,910,estimates,1959
20plus,45.722,910,estimates,1959
21plus,43.924,910,estimates,1959
25plus,37.202,910,estimates,1959
50plus,10.147,910,estimates,1959
60plus,4.656,910,estimates,1959
65plus,2.854,910,estimates,1959
70plus,1.553,910,estimates,1959
75plus,0.709,910,estimates,1959
80plus,0.254,910,estimates,1959
85plus,0.066,910,estimates,1959
90plus,0.011,910,estimates,1959
total,100,910,estimates,1959
0_1,8.016,910,estimates,1960
0_4,18.38,910,estimates,1960
0_14,44.424,910,estimates,1960
0_17,50.582,910,estimates,1960
0_19,54.36,910,estimates,1960
0_24,62.847,910,estimates,1960
3_4,6.712,910,estimates,1960
3_5,9.814,910,estimates,1960
3_6,12.772,910,estimates,1960
4_5,6.367,910,estimates,1960
4_6,9.325,910,estimates,1960
5_14,26.044,910,estimates,1960
5_10,16.744,910,estimates,1960
5_11,19.19,910,estimates,1960
6_9,11.118,910,estimates,1960
6_10,13.642,910,estimates,1960
6_11,16.088,910,estimates,1960
6_12,18.456,910,estimates,1960
7_10,10.684,910,estimates,1960
7_12,15.498,910,estimates,1960
11_16,13.475,910,estimates,1960
11_17,15.459,910,estimates,1960
11_18,17.378,910,estimates,1960
12_14,6.854,910,estimates,1960
12_16,11.029,910,estimates,1960
12_17,13.013,910,estimates,1960
12_18,14.932,910,estimates,1960
13_17,10.644,910,estimates,1960
13_18,12.563,910,estimates,1960
13_19,14.422,910,estimates,1960
15_17,6.159,910,estimates,1960
18_23,10.66,910,estimates,1960
15_24,18.424,910,estimates,1960
15_49,45.449,910,estimates,1960
15_59,50.94,910,estimates,1960
15_64,52.75,910,estimates,1960
20_64,42.815,910,estimates,1960
20_69,44.113,910,estimates,1960
25_49,27.026,910,estimates,1960
25_64,34.327,910,estimates,1960
25_69,35.625,910,estimates,1960
15plus,55.576,910,estimates,1960
16plus,53.453,910,estimates,1960
17plus,51.401,910,estimates,1960
18plus,49.418,910,estimates,1960
20plus,45.64,910,estimates,1960
21plus,43.841,910,estimates,1960
25plus,37.153,910,estimates,1960
50plus,10.127,910,estimates,1960
60plus,4.637,910,estimates,1960
65plus,2.826,910,estimates,1960
70plus,1.528,910,estimates,1960
75plus,0.687,910,estimates,1960
80plus,0.238,910,estimates,1960
85plus,0.058,910,estimates,1960
90plus,0.008,910,estimates,1960
total,100,910,estimates,1960
0_1,8.057,910,estimates,1961
0_4,18.52,910,estimates,1961
0_14,44.692,910,estimates,1961
0_17,50.85,910,estimates,1961
0_19,54.615,910,estimates,1961
0_24,63.038,910,estimates,1961
3_4,6.776,910,estimates,1961
3_5,9.906,910,estimates,1961
3_6,12.89,910,estimates,1961
4_5,6.426,910,estimates,1961
4_6,9.41,910,estimates,1961
5_14,26.172,910,estimates,1961
5_10,16.864,910,estimates,1961
5_11,19.307,910,estimates,1961
6_9,11.203,910,estimates,1961
6_10,13.734,910,estimates,1961
6_11,16.177,910,estimates,1961
6_12,18.543,910,estimates,1961
7_10,10.75,910,estimates,1961
7_12,15.559,910,estimates,1961
11_16,13.486,910,estimates,1961
11_17,15.466,910,estimates,1961
11_18,17.38,910,estimates,1961
12_14,6.865,910,estimates,1961
12_16,11.042,910,estimates,1961
12_17,13.023,910,estimates,1961
12_18,14.937,910,estimates,1961
13_17,10.657,910,estimates,1961
13_18,12.571,910,estimates,1961
13_19,14.422,910,estimates,1961
15_17,6.158,910,estimates,1961
18_23,10.602,910,estimates,1961
15_24,18.346,910,estimates,1961
15_49,45.214,910,estimates,1961
15_59,50.666,910,estimates,1961
15_64,52.477,910,estimates,1961
20_64,42.553,910,estimates,1961
20_69,43.84,910,estimates,1961
25_49,26.868,910,estimates,1961
25_64,34.13,910,estimates,1961
25_69,35.417,910,estimates,1961
15plus,55.308,910,estimates,1961
16plus,53.182,910,estimates,1961
17plus,51.131,910,estimates,1961
18plus,49.15,910,estimates,1961
20plus,45.385,910,estimates,1961
21plus,43.593,910,estimates,1961
25plus,36.962,910,estimates,1961
50plus,10.094,910,estimates,1961
60plus,4.642,910,estimates,1961
65plus,2.832,910,estimates,1961
70plus,1.545,910,estimates,1961
75plus,0.709,910,estimates,1961
80plus,0.254,910,estimates,1961
85plus,0.065,910,estimates,1961
90plus,0.01,910,estimates,1961
total,100,910,estimates,1961
0_1,8.044,910,estimates,1962
0_4,18.578,910,estimates,1962
0_14,44.883,910,estimates,1962
0_17,51.06,910,estimates,1962
0_19,54.822,910,estimates,1962
0_24,63.204,910,estimates,1962
3_4,6.822,910,estimates,1962
3_5,9.975,910,estimates,1962
3_6,12.979,910,estimates,1962
4_5,6.471,910,estimates,1962
4_6,9.475,910,estimates,1962
5_14,26.305,910,estimates,1962
5_10,16.979,910,estimates,1962
5_11,19.431,910,estimates,1962
6_9,11.28,910,estimates,1962
6_10,13.827,910,estimates,1962
6_11,16.279,910,estimates,1962
6_12,18.646,910,estimates,1962
7_10,10.823,910,estimates,1962
7_12,15.642,910,estimates,1962
11_16,13.52,910,estimates,1962
11_17,15.503,910,estimates,1962
11_18,17.417,910,estimates,1962
12_14,6.874,910,estimates,1962
12_16,11.068,910,estimates,1962
12_17,13.051,910,estimates,1962
12_18,14.965,910,estimates,1962
13_17,10.684,910,estimates,1962
13_18,12.598,910,estimates,1962
13_19,14.446,910,estimates,1962
15_17,6.177,910,estimates,1962
18_23,10.572,910,estimates,1962
15_24,18.321,910,estimates,1962
15_49,45.053,910,estimates,1962
15_59,50.469,910,estimates,1962
15_64,52.287,910,estimates,1962
20_64,42.348,910,estimates,1962
20_69,43.625,910,estimates,1962
25_49,26.732,910,estimates,1962
25_64,33.966,910,estimates,1962
25_69,35.243,910,estimates,1962
15plus,55.117,910,estimates,1962
16plus,52.98,910,estimates,1962
17plus,50.923,910,estimates,1962
18plus,48.94,910,estimates,1962
20plus,45.178,910,estimates,1962
21plus,43.391,910,estimates,1962
25plus,36.796,910,estimates,1962
50plus,10.064,910,estimates,1962
60plus,4.648,910,estimates,1962
65plus,2.83,910,estimates,1962
70plus,1.552,910,estimates,1962
75plus,0.721,910,estimates,1962
80plus,0.264,910,estimates,1962
85plus,0.07,910,estimates,1962
90plus,0.012,910,estimates,1962
total,100,910,estimates,1962
0_1,8.073,910,estimates,1963
0_4,18.596,910,estimates,1963
0_14,45.014,910,estimates,1963
0_17,51.22,910,estimates,1963
0_19,54.989,910,estimates,1963
0_24,63.351,910,estimates,1963
3_4,6.847,910,estimates,1963
3_5,10.012,910,estimates,1963
3_6,13.028,910,estimates,1963
4_5,6.495,910,estimates,1963
4_6,9.511,910,estimates,1963
5_14,26.418,910,estimates,1963
5_10,17.057,910,estimates,1963
5_11,19.526,910,estimates,1963
6_9,11.328,910,estimates,1963
6_10,13.892,910,estimates,1963
6_11,16.361,910,estimates,1963
6_12,18.739,910,estimates,1963
7_10,10.876,910,estimates,1963
7_12,15.723,910,estimates,1963
11_16,13.576,910,estimates,1963
11_17,15.567,910,estimates,1963
11_18,17.486,910,estimates,1963
12_14,6.892,910,estimates,1963
12_16,11.107,910,estimates,1963
12_17,13.098,910,estimates,1963
12_18,15.017,910,estimates,1963
13_17,10.72,910,estimates,1963
13_18,12.639,910,estimates,1963
13_19,14.49,910,estimates,1963
15_17,6.206,910,estimates,1963
18_23,10.567,910,estimates,1963
15_24,18.337,910,estimates,1963
15_49,44.949,910,estimates,1963
15_59,50.333,910,estimates,1963
15_64,52.164,910,estimates,1963
20_64,42.189,910,estimates,1963
20_69,43.461,910,estimates,1963
25_49,26.612,910,estimates,1963
25_64,33.827,910,estimates,1963
25_69,35.099,910,estimates,1963
15plus,54.986,910,estimates,1963
16plus,52.84,910,estimates,1963
17plus,50.772,910,estimates,1963
18plus,48.78,910,estimates,1963
20plus,45.011,910,estimates,1963
21plus,43.225,910,estimates,1963
25plus,36.649,910,estimates,1963
50plus,10.037,910,estimates,1963
60plus,4.653,910,estimates,1963
65plus,2.822,910,estimates,1963
70plus,1.55,910,estimates,1963
75plus,0.723,910,estimates,1963
80plus,0.267,910,estimates,1963
85plus,0.072,910,estimates,1963
90plus,0.013,910,estimates,1963
total,100,910,estimates,1963
0_1,8.102,910,estimates,1964
0_4,18.607,910,estimates,1964
0_14,45.096,910,estimates,1964
0_17,51.331,910,estimates,1964
0_19,55.117,910,estimates,1964
0_24,63.476,910,estimates,1964
3_4,6.815,910,estimates,1964
3_5,9.98,910,estimates,1964
3_6,12.998,910,estimates,1964
4_5,6.496,910,estimates,1964
4_6,9.514,910,estimates,1964
5_14,26.489,910,estimates,1964
5_10,17.077,910,estimates,1964
5_11,19.562,910,estimates,1964
6_9,11.339,910,estimates,1964
6_10,13.912,910,estimates,1964
6_11,16.396,910,estimates,1964
6_12,18.791,910,estimates,1964
7_10,10.894,910,estimates,1964
7_12,15.773,910,estimates,1964
11_16,13.643,910,estimates,1964
11_17,15.646,910,estimates,1964
11_18,17.575,910,estimates,1964
12_14,6.927,910,estimates,1964
12_16,11.158,910,estimates,1964
12_17,13.162,910,estimates,1964
