agebroad,percentagetotalpopulation,region,variant,year
12_16,10.824,923,estimates,1951
12_17,12.621,923,estimates,1951
12_18,14.337,923,estimates,1951
13_17,10.452,923,estimates,1951
13_18,12.167,923,estimates,1951
13_19,13.941,923,estimates,1951
15_17,5.863,923,estimates,1951
18_23,11.766,923,estimates,1951
15_24,19.741,923,estimates,1951
15_49,53.759,923,estimates,1951
15_59,62.288,923,estimates,1951
15_64,65.435,923,estimates,1951
20_64,56.082,923,estimates,1951
20_69,58.558,923,estimates,1951
25_49,34.017,923,estimates,1951
25_64,45.693,923,estimates,1951
25_69,48.169,923,estimates,1951
15plus,71.444,923,estimates,1951
16plus,69.34,923,estimates,1951
17plus,67.379,923,estimates,1951
18plus,65.582,923,estimates,1951
20plus,62.092,923,estimates,1951
21plus,60.176,923,estimates,1951
25plus,51.703,923,estimates,1951
50plus,17.686,923,estimates,1951
60plus,9.156,923,estimates,1951
65plus,6.01,923,estimates,1951
70plus,3.533,923,estimates,1951
75plus,1.839,923,estimates,1951
80plus,0.782,923,estimates,1951
85plus,0.283,923,estimates,1951
90plus,0.083,923,estimates,1951
total,100,923,estimates,1951
0_1,4.836,923,estimates,1952
0_4,11.464,923,estimates,1952
0_14,28.047,923,estimates,1952
0_17,34.295,923,estimates,1952
0_19,37.753,923,estimates,1952
0_24,47.64,923,estimates,1952
3_4,4.045,923,estimates,1952
3_5,5.678,923,estimates,1952
3_6,7.153,923,estimates,1952
4_5,3.498,923,estimates,1952
4_6,4.973,923,estimates,1952
5_14,16.583,923,estimates,1952
5_10,8.609,923,estimates,1952
5_11,10.274,923,estimates,1952
6_9,5.504,923,estimates,1952
6_10,6.976,923,estimates,1952
6_11,8.642,923,estimates,1952
6_12,10.523,923,estimates,1952
7_10,5.501,923,estimates,1952
7_12,9.048,923,estimates,1952
11_16,12.29,923,estimates,1952
11_17,14.222,923,estimates,1952
11_18,15.992,923,estimates,1952
12_14,6.309,923,estimates,1952
12_16,10.624,923,estimates,1952
12_17,12.556,923,estimates,1952
12_18,14.326,923,estimates,1952
13_17,10.675,923,estimates,1952
13_18,12.445,923,estimates,1952
13_19,14.134,923,estimates,1952
15_17,6.247,923,estimates,1952
18_23,11.194,923,estimates,1952
15_24,19.593,923,estimates,1952
15_49,54.001,923,estimates,1952
15_59,62.709,923,estimates,1952
15_64,65.852,923,estimates,1952
20_64,56.146,923,estimates,1952
20_69,58.643,923,estimates,1952
25_49,34.408,923,estimates,1952
25_64,46.259,923,estimates,1952
25_69,48.756,923,estimates,1952
15plus,71.953,923,estimates,1952
16plus,69.712,923,estimates,1952
17plus,67.637,923,estimates,1952
18plus,65.705,923,estimates,1952
20plus,62.247,923,estimates,1952
21plus,60.501,923,estimates,1952
25plus,52.36,923,estimates,1952
50plus,17.952,923,estimates,1952
60plus,9.244,923,estimates,1952
65plus,6.101,923,estimates,1952
70plus,3.604,923,estimates,1952
75plus,1.877,923,estimates,1952
80plus,0.811,923,estimates,1952
85plus,0.284,923,estimates,1952
90plus,0.086,923,estimates,1952
total,100,923,estimates,1952
0_1,4.684,923,estimates,1953
0_4,11.44,923,estimates,1953
0_14,27.502,923,estimates,1953
0_17,34.016,923,estimates,1953
0_19,37.664,923,estimates,1953
0_24,46.938,923,estimates,1953
3_4,4.53,923,estimates,1953
3_5,6.389,923,estimates,1953
3_6,8.047,923,estimates,1953
4_5,3.97,923,estimates,1953
4_6,5.628,923,estimates,1953
5_14,16.062,923,estimates,1953
5_10,9.024,923,estimates,1953
5_11,10.454,923,estimates,1953
6_9,5.865,923,estimates,1953
6_10,7.165,923,estimates,1953
6_11,8.596,923,estimates,1953
6_12,10.234,923,estimates,1953
7_10,5.507,923,estimates,1953
7_12,8.576,923,estimates,1953
11_16,11.506,923,estimates,1953
11_17,13.552,923,estimates,1953
11_18,15.456,923,estimates,1953
12_14,5.608,923,estimates,1953
12_16,10.075,923,estimates,1953
12_17,12.122,923,estimates,1953
12_18,14.026,923,estimates,1953
13_17,10.483,923,estimates,1953
13_18,12.387,923,estimates,1953
13_19,14.131,923,estimates,1953
15_17,6.514,923,estimates,1953
18_23,10.847,923,estimates,1953
15_24,19.436,923,estimates,1953
15_49,54.254,923,estimates,1953
15_59,63.167,923,estimates,1953
15_64,66.312,923,estimates,1953
20_64,56.15,923,estimates,1953
20_69,58.669,923,estimates,1953
25_49,34.818,923,estimates,1953
25_64,46.876,923,estimates,1953
25_69,49.394,923,estimates,1953
15plus,72.498,923,estimates,1953
16plus,70.241,923,estimates,1953
17plus,68.031,923,estimates,1953
18plus,65.984,923,estimates,1953
20plus,62.336,923,estimates,1953
21plus,60.674,923,estimates,1953
25plus,53.062,923,estimates,1953
50plus,18.244,923,estimates,1953
60plus,9.331,923,estimates,1953
65plus,6.186,923,estimates,1953
70plus,3.668,923,estimates,1953
75plus,1.903,923,estimates,1953
80plus,0.832,923,estimates,1953
85plus,0.278,923,estimates,1953
90plus,0.085,923,estimates,1953
total,100,923,estimates,1953
0_1,4.564,923,estimates,1954
0_4,11.308,923,estimates,1954
0_14,27.21,923,estimates,1954
0_17,33.695,923,estimates,1954
0_19,37.585,923,estimates,1954
0_24,46.377,923,estimates,1954
3_4,4.47,923,estimates,1954
3_5,6.511,923,estimates,1954
3_6,8.36,923,estimates,1954
4_5,4.296,923,estimates,1954
4_6,6.145,923,estimates,1954
5_14,15.903,923,estimates,1954
5_10,9.815,923,estimates,1954
5_11,11.074,923,estimates,1954
6_9,6.488,923,estimates,1954
6_10,7.773,923,estimates,1954
6_11,9.033,923,estimates,1954
6_12,10.421,923,estimates,1954
7_10,5.925,923,estimates,1954
7_12,8.572,923,estimates,1954
11_16,10.395,923,estimates,1954
11_17,12.573,923,estimates,1954
11_18,14.588,923,estimates,1954
12_14,4.828,923,estimates,1954
12_16,9.135,923,estimates,1954
12_17,11.313,923,estimates,1954
12_18,13.329,923,estimates,1954
13_17,9.925,923,estimates,1954
13_18,11.941,923,estimates,1954
13_19,13.815,923,estimates,1954
15_17,6.485,923,estimates,1954
18_23,10.751,923,estimates,1954
15_24,19.166,923,estimates,1954
15_49,54.257,923,estimates,1954
15_59,63.377,923,estimates,1954
15_64,66.535,923,estimates,1954
20_64,56.16,923,estimates,1954
20_69,58.695,923,estimates,1954
25_49,35.091,923,estimates,1954
25_64,47.368,923,estimates,1954
25_69,49.904,923,estimates,1954
15plus,72.79,923,estimates,1954
16plus,70.707,923,estimates,1954
17plus,68.482,923,estimates,1954
18plus,66.305,923,estimates,1954
20plus,62.415,923,estimates,1954
21plus,60.699,923,estimates,1954
25plus,53.623,923,estimates,1954
50plus,18.533,923,estimates,1954
60plus,9.412,923,estimates,1954
65plus,6.255,923,estimates,1954
70plus,3.719,923,estimates,1954
75plus,1.917,923,estimates,1954
80plus,0.84,923,estimates,1954
85plus,0.267,923,estimates,1954
90plus,0.078,923,estimates,1954
total,100,923,estimates,1954
0_1,4.472,923,estimates,1955
0_4,11.226,923,estimates,1955
0_14,27.249,923,estimates,1955
0_17,33.293,923,estimates,1955
0_19,37.42,923,estimates,1955
0_24,46.003,923,estimates,1955
3_4,4.459,923,estimates,1955
3_5,6.552,923,estimates,1955
3_6,8.523,923,estimates,1955
4_5,4.288,923,estimates,1955
4_6,6.259,923,estimates,1955
5_14,16.024,923,estimates,1955
5_10,10.609,923,estimates,1955
5_11,11.878,923,estimates,1955
6_9,7.082,923,estimates,1955
6_10,8.516,923,estimates,1955
6_11,9.785,923,estimates,1955
6_12,11.004,923,estimates,1955
7_10,6.545,923,estimates,1955
7_12,9.033,923,estimates,1955
11_16,9.268,923,estimates,1955
11_17,11.458,923,estimates,1955
11_18,13.602,923,estimates,1955
12_14,4.145,923,estimates,1955
12_16,7.999,923,estimates,1955
12_17,10.189,923,estimates,1955
12_18,12.333,923,estimates,1955
13_17,8.97,923,estimates,1955
13_18,11.114,923,estimates,1955
13_19,13.098,923,estimates,1955
15_17,6.044,923,estimates,1955
18_23,10.92,923,estimates,1955
15_24,18.754,923,estimates,1955
15_49,53.933,923,estimates,1955
15_59,63.256,923,estimates,1955
15_64,66.441,923,estimates,1955
20_64,56.27,923,estimates,1955
20_69,58.82,923,estimates,1955
25_49,35.179,923,estimates,1955
25_64,47.687,923,estimates,1955
25_69,50.237,923,estimates,1955
15plus,72.751,923,estimates,1955
16plus,70.948,923,estimates,1955
17plus,68.897,923,estimates,1955
18plus,66.707,923,estimates,1955
20plus,62.58,923,estimates,1955
21plus,60.736,923,estimates,1955
25plus,53.997,923,estimates,1955
50plus,18.818,923,estimates,1955
60plus,9.494,923,estimates,1955
65plus,6.31,923,estimates,1955
70plus,3.76,923,estimates,1955
75plus,1.924,923,estimates,1955
80plus,0.833,923,estimates,1955
85plus,0.25,923,estimates,1955
90plus,0.064,923,estimates,1955
total,100,923,estimates,1955
0_1,4.344,923,estimates,1956
0_4,11.059,923,estimates,1956
0_14,27.48,923,estimates,1956
0_17,32.827,923,estimates,1956
0_19,37.09,923,estimates,1956
0_24,45.726,923,estimates,1956
3_4,4.47,923,estimates,1956
3_5,6.62,923,estimates,1956
3_6,8.676,923,estimates,1956
4_5,4.367,923,estimates,1956
4_6,6.424,923,estimates,1956
5_14,16.42,923,estimates,1956
5_10,11.225,923,estimates,1956
5_11,12.642,923,estimates,1956
6_9,7.519,923,estimates,1956
6_10,9.076,923,estimates,1956
6_11,10.493,923,estimates,1956
6_12,11.745,923,estimates,1956
7_10,7.019,923,estimates,1956
7_12,9.688,923,estimates,1956
11_16,8.524,923,estimates,1956
11_17,10.542,923,estimates,1956
11_18,12.697,923,estimates,1956
12_14,3.778,923,estimates,1956
12_16,7.107,923,estimates,1956
12_17,9.126,923,estimates,1956
12_18,11.28,923,estimates,1956
13_17,7.873,923,estimates,1956
13_18,10.028,923,estimates,1956
13_19,12.137,923,estimates,1956
15_17,5.347,923,estimates,1956
18_23,11.267,923,estimates,1956
15_24,18.246,923,estimates,1956
15_49,53.4,923,estimates,1956
15_59,62.915,923,estimates,1956
15_64,66.134,923,estimates,1956
20_64,56.523,923,estimates,1956
20_69,59.074,923,estimates,1956
25_49,35.154,923,estimates,1956
25_64,47.888,923,estimates,1956
25_69,50.438,923,estimates,1956
15plus,72.52,923,estimates,1956
16plus,70.965,923,estimates,1956
17plus,69.191,923,estimates,1956
18plus,67.173,923,estimates,1956
20plus,62.91,923,estimates,1956
21plus,60.959,923,estimates,1956
25plus,54.274,923,estimates,1956
50plus,19.12,923,estimates,1956
60plus,9.606,923,estimates,1956
65plus,6.386,923,estimates,1956
70plus,3.836,923,estimates,1956
75plus,1.983,923,estimates,1956
80plus,0.872,923,estimates,1956
85plus,0.278,923,estimates,1956
90plus,0.068,923,estimates,1956
total,100,923,estimates,1956
0_1,4.359,923,estimates,1957
0_4,10.958,923,estimates,1957
0_14,28.014,923,estimates,1957
0_17,32.591,923,estimates,1957
0_19,36.691,923,estimates,1957
0_24,45.647,923,estimates,1957
3_4,4.422,923,estimates,1957
3_5,6.591,923,estimates,1957
3_6,8.694,923,estimates,1957
4_5,4.378,923,estimates,1957
4_6,6.481,923,estimates,1957
5_14,17.056,923,estimates,1957
5_10,11.7,923,estimates,1957
5_11,13.24,923,estimates,1957
6_9,7.854,923,estimates,1957
6_10,9.531,923,estimates,1957
6_11,11.07,923,estimates,1957
6_12,12.469,923,estimates,1957
7_10,7.428,923,estimates,1957
7_12,10.366,923,estimates,1957
11_16,8.189,923,estimates,1957
11_17,9.932,923,estimates,1957
11_18,11.916,923,estimates,1957
12_14,3.816,923,estimates,1957
12_16,6.649,923,estimates,1957
12_17,8.393,923,estimates,1957
12_18,10.376,923,estimates,1957
13_17,6.994,923,estimates,1957
13_18,8.978,923,estimates,1957
13_19,11.094,923,estimates,1957
15_17,4.577,923,estimates,1957
18_23,11.503,923,estimates,1957
15_24,17.634,923,estimates,1957
15_49,52.582,923,estimates,1957
15_59,62.269,923,estimates,1957
15_64,65.537,923,estimates,1957
20_64,56.86,923,estimates,1957
20_69,59.411,923,estimates,1957
25_49,34.948,923,estimates,1957
25_64,47.904,923,estimates,1957
25_69,50.455,923,estimates,1957
15plus,71.986,923,estimates,1957
16plus,70.682,923,estimates,1957
17plus,69.153,923,estimates,1957
18plus,67.409,923,estimates,1957
20plus,63.309,923,estimates,1957
21plus,61.237,923,estimates,1957
25plus,54.353,923,estimates,1957
50plus,19.404,923,estimates,1957
60plus,9.717,923,estimates,1957
65plus,6.449,923,estimates,1957
70plus,3.898,923,estimates,1957
75plus,2.029,923,estimates,1957
80plus,0.894,923,estimates,1957
85plus,0.301,923,estimates,1957
90plus,0.07,923,estimates,1957
total,100,923,estimates,1957
0_1,4.299,923,estimates,1958
0_4,10.887,923,estimates,1958
0_14,28.685,923,estimates,1958
0_17,32.636,923,estimates,1958
0_19,36.298,923,estimates,1958
0_24,45.651,923,estimates,1958
3_4,4.348,923,estimates,1958
3_5,6.512,923,estimates,1958
3_6,8.634,923,estimates,1958
4_5,4.346,923,estimates,1958
4_6,6.467,923,estimates,1958
5_14,17.798,923,estimates,1958
5_10,12.015,923,estimates,1958
5_11,13.679,923,estimates,1958
6_9,8.056,923,estimates,1958
6_10,9.851,923,estimates,1958
6_11,11.514,923,estimates,1958
6_12,13.036,923,estimates,1958
7_10,7.729,923,estimates,1958
7_12,10.914,923,estimates,1958
11_16,8.23,923,estimates,1958
11_17,9.734,923,estimates,1958
11_18,11.448,923,estimates,1958
12_14,4.12,923,estimates,1958
12_16,6.567,923,estimates,1958
12_17,8.071,923,estimates,1958
12_18,9.785,923,estimates,1958
13_17,6.549,923,estimates,1958
13_18,8.263,923,estimates,1958
13_19,10.211,923,estimates,1958
15_17,3.951,923,estimates,1958
18_23,11.412,923,estimates,1958
15_24,16.966,923,estimates,1958
15_49,51.627,923,estimates,1958
15_59,61.477,923,estimates,1958
15_64,64.81,923,estimates,1958
20_64,57.196,923,estimates,1958
20_69,59.754,923,estimates,1958
25_49,34.661,923,estimates,1958
25_64,47.844,923,estimates,1958
25_69,50.401,923,estimates,1958
15plus,71.315,923,estimates,1958
16plus,70.151,923,estimates,1958
17plus,68.868,923,estimates,1958
18plus,67.364,923,estimates,1958
20plus,63.702,923,estimates,1958
21plus,61.622,923,estimates,1958
25plus,54.349,923,estimates,1958
50plus,19.688,923,estimates,1958
60plus,9.838,923,estimates,1958
65plus,6.505,923,estimates,1958
70plus,3.948,923,estimates,1958
75plus,2.06,923,estimates,1958
80plus,0.901,923,estimates,1958
85plus,0.315,923,estimates,1958
90plus,0.072,923,estimates,1958
total,100,923,estimates,1958
0_1,4.22,923,estimates,1959
0_4,10.772,923,estimates,1959
0_14,29.254,923,estimates,1959
0_17,32.864,923,estimates,1959
0_19,36.03,923,estimates,1959
0_24,45.564,923,estimates,1959
3_4,4.362,923,estimates,1959
3_5,6.513,923,estimates,1959
3_6,8.636,923,estimates,1959
4_5,4.308,923,estimates,1959
4_6,6.431,923,estimates,1959
5_14,18.482,923,estimates,1959
5_10,12.181,923,estimates,1959
5_11,13.962,923,estimates,1959
6_9,8.154,923,estimates,1959
6_10,10.03,923,estimates,1959
6_11,11.811,923,estimates,1959
6_12,13.462,923,estimates,1959
7_10,7.907,923,estimates,1959
7_12,11.339,923,estimates,1959
11_16,8.649,923,estimates,1959
11_17,9.912,923,estimates,1959
11_18,11.392,923,estimates,1959
12_14,4.52,923,estimates,1959
12_16,6.868,923,estimates,1959
12_17,8.13,923,estimates,1959
12_18,9.61,923,estimates,1959
13_17,6.48,923,estimates,1959
13_18,7.96,923,estimates,1959
13_19,9.645,923,estimates,1959
15_17,3.61,923,estimates,1959
18_23,10.977,923,estimates,1959
15_24,16.31,923,estimates,1959
15_49,50.747,923,estimates,1959
15_59,60.764,923,estimates,1959
15_64,64.179,923,estimates,1959
20_64,57.403,923,estimates,1959
20_69,59.982,923,estimates,1959
25_49,34.437,923,estimates,1959
25_64,47.869,923,estimates,1959
25_69,50.448,923,estimates,1959
15plus,70.746,923,estimates,1959
16plus,69.545,923,estimates,1959
17plus,68.398,923,estimates,1959
18plus,67.136,923,estimates,1959
20plus,63.97,923,estimates,1959
21plus,62.055,923,estimates,1959
25plus,54.436,923,estimates,1959
50plus,19.999,923,estimates,1959
60plus,9.982,923,estimates,1959
65plus,6.567,923,estimates,1959
70plus,3.988,923,estimates,1959
75plus,2.079,923,estimates,1959
80plus,0.896,923,estimates,1959
85plus,0.316,923,estimates,1959
90plus,0.069,923,estimates,1959
total,100,923,estimates,1959
0_1,4.111,923,estimates,1960
0_4,10.555,923,estimates,1960
0_14,29.583,923,estimates,1960
0_17,33.248,923,estimates,1960
0_19,35.95,923,estimates,1960
0_24,45.297,923,estimates,1960
3_4,4.314,923,estimates,1960
3_5,6.463,923,estimates,1960
3_6,8.587,923,estimates,1960
4_5,4.309,923,estimates,1960
4_6,6.433,923,estimates,1960
5_14,19.028,923,estimates,1960
5_10,12.272,923,estimates,1960
5_11,14.126,923,estimates,1960
6_9,8.214,923,estimates,1960
6_10,10.123,923,estimates,1960
6_11,11.977,923,estimates,1960
6_12,13.747,923,estimates,1960
7_10,7.999,923,estimates,1960
7_12,11.623,923,estimates,1960
11_16,9.29,923,estimates,1960
11_17,10.421,923,estimates,1960
11_18,11.665,923,estimates,1960
12_14,4.901,923,estimates,1960
12_16,7.435,923,estimates,1960
12_17,8.567,923,estimates,1960
12_18,9.81,923,estimates,1960
13_17,6.797,923,estimates,1960
13_18,8.041,923,estimates,1960
13_19,9.498,923,estimates,1960
15_17,3.665,923,estimates,1960
18_23,10.226,923,estimates,1960
15_24,15.714,923,estimates,1960
15_49,50.068,923,estimates,1960
15_59,60.26,923,estimates,1960
15_64,63.776,923,estimates,1960
20_64,57.41,923,estimates,1960
20_69,60.029,923,estimates,1960
25_49,34.354,923,estimates,1960
25_64,48.062,923,estimates,1960
25_69,50.682,923,estimates,1960
15plus,70.417,923,estimates,1960
16plus,69.069,923,estimates,1960
17plus,67.883,923,estimates,1960
18plus,66.752,923,estimates,1960
20plus,64.05,923,estimates,1960
21plus,62.391,923,estimates,1960
25plus,54.703,923,estimates,1960
50plus,20.349,923,estimates,1960
60plus,10.157,923,estimates,1960
65plus,6.641,923,estimates,1960
70plus,4.021,923,estimates,1960
75plus,2.087,923,estimates,1960
80plus,0.881,923,estimates,1960
85plus,0.3,923,estimates,1960
90plus,0.062,923,estimates,1960
total,100,923,estimates,1960
0_1,3.955,923,estimates,1961
0_4,10.244,923,estimates,1961
0_14,29.678,923,estimates,1961
0_17,33.652,923,estimates,1961
0_19,35.994,923,estimates,1961
0_24,44.851,923,estimates,1961
3_4,4.226,923,estimates,1961
3_5,6.354,923,estimates,1961
3_6,8.473,923,estimates,1961
4_5,4.252,923,estimates,1961
4_6,6.371,923,estimates,1961
5_14,19.434,923,estimates,1961
5_10,12.353,923,estimates,1961
5_11,14.237,923,estimates,1961
6_9,8.279,923,estimates,1961
6_10,10.225,923,estimates,1961
6_11,12.109,923,estimates,1961
6_12,13.939,923,estimates,1961
7_10,8.106,923,estimates,1961
7_12,11.821,923,estimates,1961
11_16,9.884,923,estimates,1961
11_17,11.054,923,estimates,1961
11_18,12.17,923,estimates,1961
12_14,5.197,923,estimates,1961
12_16,8,923,estimates,1961
12_17,9.17,923,estimates,1961
12_18,10.286,923,estimates,1961
13_17,7.34,923,estimates,1961
13_18,8.456,923,estimates,1961
13_19,9.682,923,estimates,1961
15_17,3.973,923,estimates,1961
18_23,9.259,923,estimates,1961
15_24,15.173,923,estimates,1961
15_49,49.561,923,estimates,1961
15_59,59.937,923,estimates,1961
15_64,63.546,923,estimates,1961
20_64,57.23,923,estimates,1961
20_69,59.886,923,estimates,1961
25_49,34.389,923,estimates,1961
25_64,48.374,923,estimates,1961
25_69,51.029,923,estimates,1961
15plus,70.322,923,estimates,1961
16plus,68.849,923,estimates,1961
17plus,67.519,923,estimates,1961
18plus,66.348,923,estimates,1961
20plus,64.006,923,estimates,1961
21plus,62.568,923,estimates,1961
25plus,55.149,923,estimates,1961
50plus,20.76,923,estimates,1961
60plus,10.385,923,estimates,1961
65plus,6.775,923,estimates,1961
70plus,4.12,923,estimates,1961
75plus,2.173,923,estimates,1961
80plus,0.93,923,estimates,1961
85plus,0.323,923,estimates,1961
90plus,0.073,923,estimates,1961
total,100,923,estimates,1961
0_1,3.788,923,estimates,1962
0_4,9.893,923,estimates,1962
0_14,29.582,923,estimates,1962
0_17,33.951,923,estimates,1962
0_19,36.209,923,estimates,1962
0_24,44.245,923,estimates,1962
3_4,4.117,923,estimates,1962
3_5,6.213,923,estimates,1962
3_6,8.312,923,estimates,1962
4_5,4.172,923,estimates,1962
4_6,6.272,923,estimates,1962
5_14,19.689,923,estimates,1962
5_10,12.37,923,estimates,1962
5_11,14.292,923,estimates,1962
6_9,8.291,923,estimates,1962
6_10,10.275,923,estimates,1962
6_11,12.197,923,estimates,1962
6_12,14.058,923,estimates,1962
7_10,8.175,923,estimates,1962
7_12,11.958,923,estimates,1962
11_16,10.374,923,estimates,1962
11_17,11.688,923,estimates,1962
11_18,12.843,923,estimates,1962
12_14,5.396,923,estimates,1962
12_16,8.451,923,estimates,1962
12_17,9.765,923,estimates,1962
12_18,10.921,923,estimates,1962
13_17,7.904,923,estimates,1962
13_18,9.06,923,estimates,1962
13_19,10.162,923,estimates,1962
15_17,4.369,923,estimates,1962
18_23,8.337,923,estimates,1962
15_24,14.662,923,estimates,1962
15_49,49.2,923,estimates,1962
15_59,59.784,923,estimates,1962
15_64,63.504,923,estimates,1962
20_64,56.878,923,estimates,1962
20_69,59.584,923,estimates,1962
25_49,34.537,923,estimates,1962
25_64,48.842,923,estimates,1962
25_69,51.548,923,estimates,1962
15plus,70.418,923,estimates,1962
16plus,68.818,923,estimates,1962
17plus,67.363,923,estimates,1962
18plus,66.049,923,estimates,1962
20plus,63.791,923,estimates,1962
21plus,62.58,923,estimates,1962
25plus,55.755,923,estimates,1962
50plus,21.218,923,estimates,1962
60plus,10.633,923,estimates,1962
65plus,6.914,923,estimates,1962
70plus,4.207,923,estimates,1962
75plus,2.25,923,estimates,1962
80plus,0.973,923,estimates,1962
85plus,0.335,923,estimates,1962
90plus,0.084,923,estimates,1962
total,100,923,estimates,1962
0_1,3.599,923,estimates,1963
0_4,9.51,923,estimates,1963
0_14,29.315,923,estimates,1963
0_17,34.043,923,estimates,1963
0_19,36.485,923,estimates,1963
0_24,43.578,923,estimates,1963
3_4,3.994,923,estimates,1963
3_5,6.047,923,estimates,1963
3_6,8.117,923,estimates,1963
4_5,4.073,923,estimates,1963
4_6,6.143,923,estimates,1963
5_14,19.804,923,estimates,1963
5_10,12.314,923,estimates,1963
5_11,14.275,923,estimates,1963
6_9,8.251,923,estimates,1963
6_10,10.261,923,estimates,1963
6_11,12.222,923,estimates,1963
6_12,14.123,923,estimates,1963
7_10,8.191,923,estimates,1963
7_12,12.053,923,estimates,1963
11_16,10.781,923,estimates,1963
11_17,12.219,923,estimates,1963
11_18,13.518,923,estimates,1963
12_14,5.529,923,estimates,1963
12_16,8.82,923,estimates,1963
12_17,10.258,923,estimates,1963
12_18,11.557,923,estimates,1963
13_17,8.358,923,estimates,1963
13_18,9.657,923,estimates,1963
13_19,10.799,923,estimates,1963
15_17,4.729,923,estimates,1963
18_23,7.723,923,estimates,1963
15_24,14.263,923,estimates,1963
15_49,49.012,923,estimates,1963
15_59,59.782,923,estimates,1963
15_64,63.623,923,estimates,1963
20_64,56.453,923,estimates,1963
20_69,59.227,923,estimates,1963
25_49,34.749,923,estimates,1963
25_64,49.36,923,estimates,1963
25_69,52.134,923,estimates,1963
15plus,70.685,923,estimates,1963
16plus,68.978,923,estimates,1963
17plus,67.395,923,estimates,1963
18plus,65.957,923,estimates,1963
20plus,63.515,923,estimates,1963
21plus,62.427,923,estimates,1963
25plus,56.422,923,estimates,1963
50plus,21.674,923,estimates,1963
60plus,10.904,923,estimates,1963
65plus,7.062,923,estimates,1963
70plus,4.288,923,estimates,1963
75plus,2.316,923,estimates,1963
80plus,1.009,923,estimates,1963
85plus,0.338,923,estimates,1963
90plus,0.09,923,estimates,1963
total,100,923,estimates,1963
0_1,3.421,923,estimates,1964
0_4,9.133,923,estimates,1964
0_14,28.947,923,estimates,1964
0_17,33.972,923,estimates,1964
0_19,36.681,923,estimates,1964
0_24,43.029,923,estimates,1964
3_4,3.87,923,estimates,1964
3_5,5.872,923,estimates,1964
3_6,7.902,923,estimates,1964
4_5,3.962,923,estimates,1964
4_6,5.992,923,estimates,1964
5_14,19.813,923,estimates,1964
5_10,12.185,923,estimates,1964
5_11,14.173,923,estimates,1964
6_9,8.163,923,estimates,1964
6_10,10.183,923,estimates,1964
6_11,12.172,923,estimates,1964
6_12,14.112,923,estimates,1964
7_10,8.154,923,estimates,1964
7_12,12.082,923,estimates,1964
11_16,11.088,923,estimates,1964
11_17,12.654,923,estimates,1964
11_18,14.077,923,estimates,1964
12_14,5.64,923,estimates,1964
12_16,9.1,923,estimates,1964
12_17,10.666,923,estimates,1964
