country,variant,freq,year,totalfertility
760,estimates,5yearly,1950,7.227
760,estimates,5yearly,1955,7.3755
760,estimates,5yearly,1960,7.5385
760,estimates,5yearly,1965,7.5598
760,estimates,5yearly,1970,7.5426
760,estimates,5yearly,1975,7.3164
760,estimates,5yearly,1980,6.767
760,estimates,5yearly,1985,5.873
760,estimates,5yearly,1990,4.8041
760,estimates,5yearly,1995,4.3
760,estimates,5yearly,2000,3.8
760,estimates,5yearly,2005,3.35
760,estimates,5yearly,2010,3.1
760,constant_fertility,5yearly,2015,3.1
760,constant_mortality,5yearly,2015,2.8398
760,high_variant,5yearly,2015,3.0898
760,instant_replacement,5yearly,2015,2.101245
760,low_variant,5yearly,2015,2.5898
760,medium_variant,5yearly,2015,2.8398
760,momentum,5yearly,2015,2.115555
760,no_change,5yearly,2015,3.1
760,zero_migration,5yearly,2015,2.8398
760,constant_fertility,5yearly,2020,3.1
760,constant_mortality,5yearly,2020,2.6275
760,high_variant,5yearly,2020,3.0275
760,instant_replacement,5yearly,2020,2.09016
760,low_variant,5yearly,2020,2.2275
760,medium_variant,5yearly,2020,2.6275
760,momentum,5yearly,2020,2.115475
760,no_change,5yearly,2020,3.1
760,zero_migration,5yearly,2020,2.6275
760,constant_fertility,5yearly,2025,3.1
760,constant_mortality,5yearly,2025,2.4521
760,high_variant,5yearly,2025,2.9521
760,instant_replacement,5yearly,2025,2.085685
760,low_variant,5yearly,2025,1.9521
760,medium_variant,5yearly,2025,2.4521
760,momentum,5yearly,2025,2.11543
760,no_change,5yearly,2025,3.1
760,zero_migration,5yearly,2025,2.4521
760,constant_fertility,5yearly,2030,3.1
760,constant_mortality,5yearly,2030,2.3018
760,high_variant,5yearly,2030,2.8018
760,instant_replacement,5yearly,2030,2.08204
760,low_variant,5yearly,2030,1.8018
760,medium_variant,5yearly,2030,2.3018
760,momentum,5yearly,2030,2.11542
760,no_change,5yearly,2030,3.1
760,zero_migration,5yearly,2030,2.3018
760,constant_fertility,5yearly,2035,3.1
760,constant_mortality,5yearly,2035,2.1727
760,high_variant,5yearly,2035,2.6727
760,instant_replacement,5yearly,2035,2.079105
760,low_variant,5yearly,2035,1.6727
760,medium_variant,5yearly,2035,2.1727
760,momentum,5yearly,2035,2.115435
760,no_change,5yearly,2035,3.1
760,zero_migration,5yearly,2035,2.1727
760,constant_fertility,5yearly,2040,3.1
760,constant_mortality,5yearly,2040,2.0635
760,high_variant,5yearly,2040,2.5635
760,instant_replacement,5yearly,2040,2.07657
760,low_variant,5yearly,2040,1.5635
760,medium_variant,5yearly,2040,2.0635
760,momentum,5yearly,2040,2.115475
760,no_change,5yearly,2040,3.1
760,zero_migration,5yearly,2040,2.0635
760,constant_fertility,5yearly,2045,3.1
760,constant_mortality,5yearly,2045,1.9729
760,high_variant,5yearly,2045,2.4729
760,instant_replacement,5yearly,2045,2.07455
760,low_variant,5yearly,2045,1.4729
760,medium_variant,5yearly,2045,1.9729
760,momentum,5yearly,2045,2.115525
760,no_change,5yearly,2045,3.1
760,zero_migration,5yearly,2045,1.9729
760,constant_fertility,5yearly,2050,3.1
760,constant_mortality,5yearly,2050,1.9011
760,high_variant,5yearly,2050,2.4011
760,instant_replacement,5yearly,2050,2.072675
760,low_variant,5yearly,2050,1.4011
760,medium_variant,5yearly,2050,1.9011
760,momentum,5yearly,2050,2.115595
760,no_change,5yearly,2050,3.1
760,zero_migration,5yearly,2050,1.9011
760,constant_fertility,5yearly,2055,3.1
760,constant_mortality,5yearly,2055,1.8473
760,high_variant,5yearly,2055,2.3473
760,instant_replacement,5yearly,2055,2.07103
760,low_variant,5yearly,2055,1.3473
760,medium_variant,5yearly,2055,1.8473
760,momentum,5yearly,2055,2.11566
760,no_change,5yearly,2055,3.1
760,zero_migration,5yearly,2055,1.8473
760,constant_fertility,5yearly,2060,3.1
760,constant_mortality,5yearly,2060,1.8086
760,high_variant,5yearly,2060,2.3086
760,instant_replacement,5yearly,2060,2.06962
760,low_variant,5yearly,2060,1.3086
760,medium_variant,5yearly,2060,1.8086
760,momentum,5yearly,2060,2.11574
760,no_change,5yearly,2060,3.1
760,zero_migration,5yearly,2060,1.8086
760,constant_fertility,5yearly,2065,3.1
760,constant_mortality,5yearly,2065,1.7829
760,high_variant,5yearly,2065,2.2829
760,instant_replacement,5yearly,2065,2.06847
760,low_variant,5yearly,2065,1.2829
760,medium_variant,5yearly,2065,1.7829
760,momentum,5yearly,2065,2.115815
760,no_change,5yearly,2065,3.1
760,zero_migration,5yearly,2065,1.7829
760,constant_fertility,5yearly,2070,3.1
760,constant_mortality,5yearly,2070,1.7682
760,high_variant,5yearly,2070,2.2682
760,instant_replacement,5yearly,2070,2.067455
760,low_variant,5yearly,2070,1.2682
760,medium_variant,5yearly,2070,1.7682
760,momentum,5yearly,2070,2.115905
760,no_change,5yearly,2070,3.1
760,zero_migration,5yearly,2070,1.7682
760,constant_fertility,5yearly,2075,3.1
760,constant_mortality,5yearly,2075,1.7614
