country,variant,freq,year,totalfertility
222,estimates,5yearly,1950,6.3616
222,estimates,5yearly,1955,6.5973
222,estimates,5yearly,1960,6.6665
222,estimates,5yearly,1965,6.3622
222,estimates,5yearly,1970,5.9472
222,estimates,5yearly,1975,5.4428
222,estimates,5yearly,1980,4.7457
222,estimates,5yearly,1985,4.1669
222,estimates,5yearly,1990,3.7818
222,estimates,5yearly,1995,3.3395
222,estimates,5yearly,2000,2.7225
222,estimates,5yearly,2005,2.3952
222,estimates,5yearly,2010,2.17
222,constant_fertility,5yearly,2015,2.17
222,constant_mortality,5yearly,2015,2.0529
222,high_variant,5yearly,2015,2.3029
222,instant_replacement,5yearly,2015,2.106495
222,low_variant,5yearly,2015,1.8029
222,medium_variant,5yearly,2015,2.0529
222,momentum,5yearly,2015,2.11626
222,no_change,5yearly,2015,2.17
222,zero_migration,5yearly,2015,2.0529
222,constant_fertility,5yearly,2020,2.17
222,constant_mortality,5yearly,2020,1.9534
222,high_variant,5yearly,2020,2.3534
222,instant_replacement,5yearly,2020,2.09831
222,low_variant,5yearly,2020,1.5534
222,medium_variant,5yearly,2020,1.9534
222,momentum,5yearly,2020,2.116335
222,no_change,5yearly,2020,2.17
222,zero_migration,5yearly,2020,1.9534
222,constant_fertility,5yearly,2025,2.17
222,constant_mortality,5yearly,2025,1.8738
222,high_variant,5yearly,2025,2.3738
222,instant_replacement,5yearly,2025,2.092855
222,low_variant,5yearly,2025,1.3738
222,medium_variant,5yearly,2025,1.8738
222,momentum,5yearly,2025,2.116675
222,no_change,5yearly,2025,2.17
222,zero_migration,5yearly,2025,1.8738
222,constant_fertility,5yearly,2030,2.17
222,constant_mortality,5yearly,2030,1.8119
222,high_variant,5yearly,2030,2.3119
222,instant_replacement,5yearly,2030,2.088315
222,low_variant,5yearly,2030,1.3119
222,medium_variant,5yearly,2030,1.8119
222,momentum,5yearly,2030,2.11717
222,no_change,5yearly,2030,2.17
222,zero_migration,5yearly,2030,1.8119
222,constant_fertility,5yearly,2035,2.17
222,constant_mortality,5yearly,2035,1.7654
222,high_variant,5yearly,2035,2.2654
222,instant_replacement,5yearly,2035,2.08456
222,low_variant,5yearly,2035,1.2654
222,medium_variant,5yearly,2035,1.7654
222,momentum,5yearly,2035,2.11771
222,no_change,5yearly,2035,2.17
222,zero_migration,5yearly,2035,1.7654
222,constant_fertility,5yearly,2040,2.17
222,constant_mortality,5yearly,2040,1.7328
222,high_variant,5yearly,2040,2.2328
222,instant_replacement,5yearly,2040,2.081235
222,low_variant,5yearly,2040,1.2328
222,medium_variant,5yearly,2040,1.7328
222,momentum,5yearly,2040,2.118275
222,no_change,5yearly,2040,2.17
222,zero_migration,5yearly,2040,1.7328
222,constant_fertility,5yearly,2045,2.17
222,constant_mortality,5yearly,2045,1.7155
222,high_variant,5yearly,2045,2.2155
222,instant_replacement,5yearly,2045,2.07842
222,low_variant,5yearly,2045,1.2155
222,medium_variant,5yearly,2045,1.7155
222,momentum,5yearly,2045,2.11883
222,no_change,5yearly,2045,2.17
222,zero_migration,5yearly,2045,1.7155
222,constant_fertility,5yearly,2050,2.17
222,constant_mortality,5yearly,2050,1.7072
222,high_variant,5yearly,2050,2.2072
222,instant_replacement,5yearly,2050,2.07588
222,low_variant,5yearly,2050,1.2072
222,medium_variant,5yearly,2050,1.7072
222,momentum,5yearly,2050,2.11939
222,no_change,5yearly,2050,2.17
222,zero_migration,5yearly,2050,1.7072
222,constant_fertility,5yearly,2055,2.17
222,constant_mortality,5yearly,2055,1.7061
222,high_variant,5yearly,2055,2.2061
222,instant_replacement,5yearly,2055,2.07356
222,low_variant,5yearly,2055,1.2061
222,medium_variant,5yearly,2055,1.7061
222,momentum,5yearly,2055,2.11993
222,no_change,5yearly,2055,2.17
222,zero_migration,5yearly,2055,1.7061
222,constant_fertility,5yearly,2060,2.17
222,constant_mortality,5yearly,2060,1.7078
222,high_variant,5yearly,2060,2.2078
222,instant_replacement,5yearly,2060,2.07171
222,low_variant,5yearly,2060,1.2078
