country,variant,freq,year,totalfertility
324,estimates,5yearly,1950,6.0
324,estimates,5yearly,1955,6.0742
324,estimates,5yearly,1960,6.1483
324,estimates,5yearly,1965,6.1788
324,estimates,5yearly,1970,6.2912
324,estimates,5yearly,1975,6.4513
324,estimates,5yearly,1980,6.589
324,estimates,5yearly,1985,6.6321
324,estimates,5yearly,1990,6.5137
324,estimates,5yearly,1995,6.2354
324,estimates,5yearly,2000,5.9118
324,estimates,5yearly,2005,5.535
324,estimates,5yearly,2010,5.1345
324,constant_fertility,5yearly,2015,5.1345
324,constant_mortality,5yearly,2015,4.7384
324,high_variant,5yearly,2015,4.9884
324,instant_replacement,5yearly,2015,2.3615
324,low_variant,5yearly,2015,4.4884
324,medium_variant,5yearly,2015,4.7384
324,momentum,5yearly,2015,2.460405
324,no_change,5yearly,2015,5.1345
324,zero_migration,5yearly,2015,4.7384
324,constant_fertility,5yearly,2020,5.1345
324,constant_mortality,5yearly,2020,4.3712
324,high_variant,5yearly,2020,4.7712
324,instant_replacement,5yearly,2020,2.284155
324,low_variant,5yearly,2020,3.9712
324,medium_variant,5yearly,2020,4.3712
324,momentum,5yearly,2020,2.46079
324,no_change,5yearly,2020,5.1345
324,zero_migration,5yearly,2020,4.3712
324,constant_fertility,5yearly,2025,5.1345
324,constant_mortality,5yearly,2025,4.0358
324,high_variant,5yearly,2025,4.5358
324,instant_replacement,5yearly,2025,2.219995
324,low_variant,5yearly,2025,3.5358
324,medium_variant,5yearly,2025,4.0358
324,momentum,5yearly,2025,2.46119
324,no_change,5yearly,2025,5.1345
324,zero_migration,5yearly,2025,4.0358
324,constant_fertility,5yearly,2030,5.1345
324,constant_mortality,5yearly,2030,3.7362
324,high_variant,5yearly,2030,4.2362
324,instant_replacement,5yearly,2030,2.1723
324,low_variant,5yearly,2030,3.2362
324,medium_variant,5yearly,2030,3.7362
324,momentum,5yearly,2030,2.46163
324,no_change,5yearly,2030,5.1345
324,zero_migration,5yearly,2030,3.7362
324,constant_fertility,5yearly,2035,5.1345
324,constant_mortality,5yearly,2035,3.4726
324,high_variant,5yearly,2035,3.9726
324,instant_replacement,5yearly,2035,2.140625
324,low_variant,5yearly,2035,2.9726
324,medium_variant,5yearly,2035,3.4726
324,momentum,5yearly,2035,2.46208
324,no_change,5yearly,2035,5.1345
324,zero_migration,5yearly,2035,3.4726
324,constant_fertility,5yearly,2040,5.1345
324,constant_mortality,5yearly,2040,3.2504
324,high_variant,5yearly,2040,3.7504
324,instant_replacement,5yearly,2040,2.117375
324,low_variant,5yearly,2040,2.7504
324,medium_variant,5yearly,2040,3.2504
324,momentum,5yearly,2040,2.462545
324,no_change,5yearly,2040,5.1345
324,zero_migration,5yearly,2040,3.2504
324,constant_fertility,5yearly,2045,5.1345
324,constant_mortality,5yearly,2045,3.0603
324,high_variant,5yearly,2045,3.5603
324,instant_replacement,5yearly,2045,2.100785
324,low_variant,5yearly,2045,2.5603
324,medium_variant,5yearly,2045,3.0603
324,momentum,5yearly,2045,2.46301
324,no_change,5yearly,2045,5.1345
324,zero_migration,5yearly,2045,3.0603
324,constant_fertility,5yearly,2050,5.1345
324,constant_mortality,5yearly,2050,2.8932
324,high_variant,5yearly,2050,3.3932
324,instant_replacement,5yearly,2050,2.08736
324,low_variant,5yearly,2050,2.3932
324,medium_variant,5yearly,2050,2.8932
324,momentum,5yearly,2050,2.463495
324,no_change,5yearly,2050,5.1345
324,zero_migration,5yearly,2050,2.8932
324,constant_fertility,5yearly,2055,5.1345
324,constant_mortality,5yearly,2055,2.7517
324,high_variant,5yearly,2055,3.2517
324,instant_replacement,5yearly,2055,2.079885
324,low_variant,5yearly,2055,2.2517
324,medium_variant,5yearly,2055,2.7517
324,momentum,5yearly,2055,2.463975
324,no_change,5yearly,2055,5.1345
324,zero_migration,5yearly,2055,2.7517
324,constant_fertility,5yearly,2060,5.1345
324,constant_mortality,5yearly,2060,2.6274
324,high_variant,5yearly,2060,3.1274
324,instant_replacement,5yearly,2060,2.074085
324,low_variant,5yearly,2060,2.1274
324,medium_variant,5yearly,2060,2.6274
324,momentum,5yearly,2060,2.464475
324,no_change,5yearly,2060,5.1345
324,zero_migration,5yearly,2060,2.6274
324,constant_fertility,5yearly,2065,5.1345
324,constant_mortality,5yearly,2065,2.5192
324,high_variant,5yearly,2065,3.0192
324,instant_replacement,5yearly,2065,2.069525
324,low_variant,5yearly,2065,2.0192
