country,variant,freq,year,totalfertility
516,estimates,5yearly,1950,6
516,estimates,5yearly,1955,6.1
516,estimates,5yearly,1960,6.2
516,estimates,5yearly,1965,6.3
516,estimates,5yearly,1970,6.6
516,estimates,5yearly,1975,6.6
516,estimates,5yearly,1980,6.2
516,estimates,5yearly,1985,5.547
516,estimates,5yearly,1990,4.912
516,estimates,5yearly,1995,4.292
516,estimates,5yearly,2000,3.808
516,estimates,5yearly,2005,3.6
516,estimates,5yearly,2010,3.6
516,constant_fertility,5yearly,2015,3.6
516,constant_mortality,5yearly,2015,3.311
516,high_variant,5yearly,2015,3.561
516,instant_replacement,5yearly,2015,2.17008
516,low_variant,5yearly,2015,3.061
516,medium_variant,5yearly,2015,3.311
516,momentum,5yearly,2015,2.21687
516,no_change,5yearly,2015,3.6
516,zero_migration,5yearly,2015,3.311
516,constant_fertility,5yearly,2020,3.6
516,constant_mortality,5yearly,2020,3.0758
516,high_variant,5yearly,2020,3.4758
516,instant_replacement,5yearly,2020,2.1497
516,low_variant,5yearly,2020,2.6758
516,medium_variant,5yearly,2020,3.0758
516,momentum,5yearly,2020,2.21352
516,no_change,5yearly,2020,3.6
516,zero_migration,5yearly,2020,3.0758
516,constant_fertility,5yearly,2025,3.6
516,constant_mortality,5yearly,2025,2.8819
516,high_variant,5yearly,2025,3.3819
516,instant_replacement,5yearly,2025,2.1312
516,low_variant,5yearly,2025,2.3819
516,medium_variant,5yearly,2025,2.8819
516,momentum,5yearly,2025,2.21105
516,no_change,5yearly,2025,3.6
516,zero_migration,5yearly,2025,2.8819
516,constant_fertility,5yearly,2030,3.6
516,constant_mortality,5yearly,2030,2.7174
516,high_variant,5yearly,2030,3.2174
516,instant_replacement,5yearly,2030,2.1187
516,low_variant,5yearly,2030,2.2174
516,medium_variant,5yearly,2030,2.7174
516,momentum,5yearly,2030,2.209285
516,no_change,5yearly,2030,3.6
516,zero_migration,5yearly,2030,2.7174
516,constant_fertility,5yearly,2035,3.6
516,constant_mortality,5yearly,2035,2.5764
516,high_variant,5yearly,2035,3.0764
516,instant_replacement,5yearly,2035,2.108425
516,low_variant,5yearly,2035,2.0764
516,medium_variant,5yearly,2035,2.5764
516,momentum,5yearly,2035,2.20811
516,no_change,5yearly,2035,3.6
516,zero_migration,5yearly,2035,2.5764
516,constant_fertility,5yearly,2040,3.6
516,constant_mortality,5yearly,2040,2.4553
516,high_variant,5yearly,2040,2.9553
516,instant_replacement,5yearly,2040,2.09952
516,low_variant,5yearly,2040,1.9553
516,medium_variant,5yearly,2040,2.4553
516,momentum,5yearly,2040,2.2074
516,no_change,5yearly,2040,3.6
516,zero_migration,5yearly,2040,2.4553
516,constant_fertility,5yearly,2045,3.6
516,constant_mortality,5yearly,2045,2.3458
516,high_variant,5yearly,2045,2.8458
516,instant_replacement,5yearly,2045,2.091955
516,low_variant,5yearly,2045,1.8458
516,medium_variant,5yearly,2045,2.3458
516,momentum,5yearly,2045,2.207105
516,no_change,5yearly,2045,3.6
516,zero_migration,5yearly,2045,2.3458
516,constant_fertility,5yearly,2050,3.6
516,constant_mortality,5yearly,2050,2.2478
516,high_variant,5yearly,2050,2.7478
516,instant_replacement,5yearly,2050,2.085785
516,low_variant,5yearly,2050,1.7478
516,medium_variant,5yearly,2050,2.2478
516,momentum,5yearly,2050,2.207135
516,no_change,5yearly,2050,3.6
516,zero_migration,5yearly,2050,2.2478
516,constant_fertility,5yearly,2055,3.6
516,constant_mortality,5yearly,2055,2.1612
516,high_variant,5yearly,2055,2.6612
516,instant_replacement,5yearly,2055,2.08087
516,low_variant,5yearly,2055,1.6612
516,medium_variant,5yearly,2055,2.1612
516,momentum,5yearly,2055,2.20747
516,no_change,5yearly,2055,3.6
516,zero_migration,5yearly,2055,2.1612
516,constant_fertility,5yearly,2060,3.6
516,constant_mortality,5yearly,2060,2.0856
516,high_variant,5yearly,2060,2.5856
516,instant_replacement,5yearly,2060,2.07665
516,low_variant,5yearly,2060,1.5856
516,medium_variant,5yearly,2060,2.0856
516,momentum,5yearly,2060,2.20803
516,no_change,5yearly,2060,3.6
516,zero_migration,5yearly,2060,2.0856
516,constant_fertility,5yearly,2065,3.6
516,constant_mortality,5yearly,2065,2.021
516,high_variant,5yearly,2065,2.521
516,instant_replacement,5yearly,2065,2.073675
516,low_variant,5yearly,2065,1.521
516,medium_variant,5yearly,2065,2.021
516,momentum,5yearly,2065,2.208805
516,no_change,5yearly,2065,3.6
516,zero_migration,5yearly,2065,2.021
516,constant_fertility,5yearly,2070,3.6
516,constant_mortality,5yearly,2070,1.9688
516,high_variant,5yearly,2070,2.4688
516,instant_replacement,5yearly,2070,2.071015
516,low_variant,5yearly,2070,1.4688
516,medium_variant,5yearly,2070,1.9688
516,momentum,5yearly,2070,2.20975
516,no_change,5yearly,2070,3.6
516,zero_migration,5yearly,2070,1.9688
516,constant_fertility,5yearly,2075,3.6
516,constant_mortality,5yearly,2075,1.9293
516,high_variant,5yearly,2075,2.4293
516,instant_replacement,5yearly,2075,2.068495
516,low_variant,5yearly,2075,1.4293
516,medium_variant,5yearly,2075,1.9293
516,momentum,5yearly,2075,2.21083
516,no_change,5yearly,2075,3.6
516,zero_migration,5yearly,2075,1.9293
516,constant_fertility,5yearly,2080,3.6
516,constant_mortality,5yearly,2080,1.8953
516,high_variant,5yearly,2080,2.3953
516,instant_replacement,5yearly,2080,2.06611
516,low_variant,5yearly,2080,1.3953
516,medium_variant,5yearly,2080,1.8953
516,momentum,5yearly,2080,2.211995
516,no_change,5yearly,2080,3.6
516,zero_migration,5yearly,2080,1.8953
516,constant_fertility,5yearly,2085,3.6
516,constant_mortality,5yearly,2085,1.87
516,high_variant,5yearly,2085,2.37
516,instant_replacement,5yearly,2085,2.06382
516,low_variant,5yearly,2085,1.37
516,medium_variant,5yearly,2085,1.87
516,momentum,5yearly,2085,2.21325
516,no_change,5yearly,2085,3.6
516,zero_migration,5yearly,2085,1.87
516,constant_fertility,5yearly,2090,3.6
516,constant_mortality,5yearly,2090,1.8524
516,high_variant,5yearly,2090,2.3524
516,instant_replacement,5yearly,2090,2.06165
