country,variant,freq,year,totalfertility
703,estimates,5yearly,1950,3.5022
703,estimates,5yearly,1955,3.2427
703,estimates,5yearly,1960,2.911
703,estimates,5yearly,1965,2.541
703,estimates,5yearly,1970,2.5067
703,estimates,5yearly,1975,2.464
703,estimates,5yearly,1980,2.271
703,estimates,5yearly,1985,2.1537
703,estimates,5yearly,1990,1.8667
703,estimates,5yearly,1995,1.401
703,estimates,5yearly,2000,1.2205
703,estimates,5yearly,2005,1.317
703,estimates,5yearly,2010,1.39
703,constant_fertility,5yearly,2015,1.39
703,constant_mortality,5yearly,2015,1.4623
703,high_variant,5yearly,2015,1.7123
703,instant_replacement,5yearly,2015,2.071195
703,low_variant,5yearly,2015,1.2123
703,medium_variant,5yearly,2015,1.4623
703,momentum,5yearly,2015,2.07341
703,no_change,5yearly,2015,1.39
703,zero_migration,5yearly,2015,1.4623
703,constant_fertility,5yearly,2020,1.39
703,constant_mortality,5yearly,2020,1.5212
703,high_variant,5yearly,2020,1.9212
703,instant_replacement,5yearly,2020,2.070365
703,low_variant,5yearly,2020,1.1212
703,medium_variant,5yearly,2020,1.5212
703,momentum,5yearly,2020,2.073915
703,no_change,5yearly,2020,1.39
703,zero_migration,5yearly,2020,1.5212
703,constant_fertility,5yearly,2025,1.39
703,constant_mortality,5yearly,2025,1.5691
703,high_variant,5yearly,2025,2.0691
703,instant_replacement,5yearly,2025,2.069555
703,low_variant,5yearly,2025,1.0691
703,medium_variant,5yearly,2025,1.5691
703,momentum,5yearly,2025,2.074275
703,no_change,5yearly,2025,1.39
703,zero_migration,5yearly,2025,1.5691
703,constant_fertility,5yearly,2030,1.39
703,constant_mortality,5yearly,2030,1.6098
703,high_variant,5yearly,2030,2.1098
703,instant_replacement,5yearly,2030,2.06877
703,low_variant,5yearly,2030,1.1098
703,medium_variant,5yearly,2030,1.6098
703,momentum,5yearly,2030,2.074505
703,no_change,5yearly,2030,1.39
703,zero_migration,5yearly,2030,1.6098
703,constant_fertility,5yearly,2035,1.39
703,constant_mortality,5yearly,2035,1.6425
703,high_variant,5yearly,2035,2.1425
703,instant_replacement,5yearly,2035,2.067955
703,low_variant,5yearly,2035,1.1425
703,medium_variant,5yearly,2035,1.6425
703,momentum,5yearly,2035,2.07465
703,no_change,5yearly,2035,1.39
703,zero_migration,5yearly,2035,1.6425
703,constant_fertility,5yearly,2040,1.39
703,constant_mortality,5yearly,2040,1.6698
703,high_variant,5yearly,2040,2.1698
703,instant_replacement,5yearly,2040,2.06721
703,low_variant,5yearly,2040,1.1698
703,medium_variant,5yearly,2040,1.6698
703,momentum,5yearly,2040,2.07474
703,no_change,5yearly,2040,1.39
703,zero_migration,5yearly,2040,1.6698
703,constant_fertility,5yearly,2045,1.39
703,constant_mortality,5yearly,2045,1.6928
703,high_variant,5yearly,2045,2.1928
703,instant_replacement,5yearly,2045,2.06651
703,low_variant,5yearly,2045,1.1928
703,medium_variant,5yearly,2045,1.6928
703,momentum,5yearly,2045,2.07479
703,no_change,5yearly,2045,1.39
703,zero_migration,5yearly,2045,1.6928
703,constant_fertility,5yearly,2050,1.39
703,constant_mortality,5yearly,2050,1.7118
703,high_variant,5yearly,2050,2.2118
703,instant_replacement,5yearly,2050,2.06587
703,low_variant,5yearly,2050,1.2118
703,medium_variant,5yearly,2050,1.7118
703,momentum,5yearly,2050,2.074805
703,no_change,5yearly,2050,1.39
703,zero_migration,5yearly,2050,1.7118
703,constant_fertility,5yearly,2055,1.39
703,constant_mortality,5yearly,2055,1.7276
703,high_variant,5yearly,2055,2.2276
703,instant_replacement,5yearly,2055,2.0653
703,low_variant,5yearly,2055,1.2276
703,medium_variant,5yearly,2055,1.7276
703,momentum,5yearly,2055,2.07482
703,no_change,5yearly,2055,1.39
703,zero_migration,5yearly,2055,1.7276
703,constant_fertility,5yearly,2060,1.39
703,constant_mortality,5yearly,2060,1.7402
703,high_variant,5yearly,2060,2.2402
703,instant_replacement,5yearly,2060,2.06484
703,low_variant,5yearly,2060,1.2402
703,medium_variant,5yearly,2060,1.7402
703,momentum,5yearly,2060,2.074815
