country,variant,freq,year,totalfertility
540,estimates,5yearly,1950,5.2231
540,estimates,5yearly,1955,5.2231
540,estimates,5yearly,1960,5.2231
540,estimates,5yearly,1965,5.212
540,estimates,5yearly,1970,5.2028
540,estimates,5yearly,1975,3.9055
540,estimates,5yearly,1980,3.3399
540,estimates,5yearly,1985,3.025
540,estimates,5yearly,1990,2.9366
540,estimates,5yearly,1995,2.5763
540,estimates,5yearly,2000,2.32
540,estimates,5yearly,2005,2.28
540,estimates,5yearly,2010,2.24
540,constant_fertility,5yearly,2015,2.24
540,constant_mortality,5yearly,2015,2.1418
540,high_variant,5yearly,2015,2.3918
540,instant_replacement,5yearly,2015,2.09026
540,low_variant,5yearly,2015,1.8918
540,medium_variant,5yearly,2015,2.1418
540,momentum,5yearly,2015,2.09394
540,no_change,5yearly,2015,2.24
540,zero_migration,5yearly,2015,2.1418
540,constant_fertility,5yearly,2020,2.24
540,constant_mortality,5yearly,2020,2.0541
540,high_variant,5yearly,2020,2.4541
540,instant_replacement,5yearly,2020,2.087315
540,low_variant,5yearly,2020,1.6541
540,medium_variant,5yearly,2020,2.0541
540,momentum,5yearly,2020,2.094425
540,no_change,5yearly,2020,2.24
540,zero_migration,5yearly,2020,2.0541
540,constant_fertility,5yearly,2025,2.24
540,constant_mortality,5yearly,2025,1.9873
540,high_variant,5yearly,2025,2.4873
540,instant_replacement,5yearly,2025,2.084685
540,low_variant,5yearly,2025,1.4873
540,medium_variant,5yearly,2025,1.9873
540,momentum,5yearly,2025,2.09484
540,no_change,5yearly,2025,2.24
540,zero_migration,5yearly,2025,1.9873
540,constant_fertility,5yearly,2030,2.24
540,constant_mortality,5yearly,2030,1.9324
540,high_variant,5yearly,2030,2.4324
540,instant_replacement,5yearly,2030,2.082255
540,low_variant,5yearly,2030,1.4324
540,medium_variant,5yearly,2030,1.9324
540,momentum,5yearly,2030,2.09518
540,no_change,5yearly,2030,2.24
540,zero_migration,5yearly,2030,1.9324
540,constant_fertility,5yearly,2035,2.24
540,constant_mortality,5yearly,2035,1.8902
540,high_variant,5yearly,2035,2.3902
540,instant_replacement,5yearly,2035,2.07983
540,low_variant,5yearly,2035,1.3902
540,medium_variant,5yearly,2035,1.8902
540,momentum,5yearly,2035,2.09544
540,no_change,5yearly,2035,2.24
540,zero_migration,5yearly,2035,1.8902
540,constant_fertility,5yearly,2040,2.24
540,constant_mortality,5yearly,2040,1.8597
540,high_variant,5yearly,2040,2.3597
540,instant_replacement,5yearly,2040,2.0776
540,low_variant,5yearly,2040,1.3597
540,medium_variant,5yearly,2040,1.8597
540,momentum,5yearly,2040,2.09563
540,no_change,5yearly,2040,2.24
540,zero_migration,5yearly,2040,1.8597
540,constant_fertility,5yearly,2045,2.24
540,constant_mortality,5yearly,2045,1.8387
540,high_variant,5yearly,2045,2.3387
540,instant_replacement,5yearly,2045,2.07557
540,low_variant,5yearly,2045,1.3387
540,medium_variant,5yearly,2045,1.8387
540,momentum,5yearly,2045,2.095735
540,no_change,5yearly,2045,2.24
540,zero_migration,5yearly,2045,1.8387
540,constant_fertility,5yearly,2050,2.24
540,constant_mortality,5yearly,2050,1.824
540,high_variant,5yearly,2050,2.324
540,instant_replacement,5yearly,2050,2.073615
540,low_variant,5yearly,2050,1.324
540,medium_variant,5yearly,2050,1.824
540,momentum,5yearly,2050,2.095795
540,no_change,5yearly,2050,2.24
540,zero_migration,5yearly,2050,1.824
540,constant_fertility,5yearly,2055,2.24
540,constant_mortality,5yearly,2055,1.8165
540,high_variant,5yearly,2055,2.3165
540,instant_replacement,5yearly,2055,2.071765
540,low_variant,5yearly,2055,1.3165
540,medium_variant,5yearly,2055,1.8165
540,momentum,5yearly,2055,2.095805
540,no_change,5yearly,2055,2.24
540,zero_migration,5yearly,2055,1.8165
540,constant_fertility,5yearly,2060,2.24
540,constant_mortality,5yearly,2060,1.8108
540,high_variant,5yearly,2060,2.3108
540,instant_replacement,5yearly,2060,2.07012
540,low_variant,5yearly,2060,1.3108
540,medium_variant,5yearly,2060,1.8108
540,momentum,5yearly,2060,2.09578
540,no_change,5yearly,2060,2.24
540,zero_migration,5yearly,2060,1.8108
540,constant_fertility,5yearly,2065,2.24
540,constant_mortality,5yearly,2065,1.8077
540,high_variant,5yearly,2065,2.3077
540,instant_replacement,5yearly,2065,2.068535
540,low_variant,5yearly,2065,1.3077
540,medium_variant,5yearly,2065,1.8077
540,momentum,5yearly,2065,2.095725
540,no_change,5yearly,2065,2.24
540,zero_migration,5yearly,2065,1.8077
540,constant_fertility,5yearly,2070,2.24
540,constant_mortality,5yearly,2070,1.8073
540,high_variant,5yearly,2070,2.3073
540,instant_replacement,5yearly,2070,2.067055
540,low_variant,5yearly,2070,1.3073
540,medium_variant,5yearly,2070,1.8073
540,momentum,5yearly,2070,2.095655
540,no_change,5yearly,2070,2.24
540,zero_migration,5yearly,2070,1.8073
540,constant_fertility,5yearly,2075,2.24
540,constant_mortality,5yearly,2075,1.8084
540,high_variant,5yearly,2075,2.3084
540,instant_replacement,5yearly,2075,2.065705
540,low_variant,5yearly,2075,1.3084
540,medium_variant,5yearly,2075,1.8084
