country,variant,freq,year,totalfertility
340,estimates,5yearly,1950,7.497
340,estimates,5yearly,1955,7.497
340,estimates,5yearly,1960,7.418
340,estimates,5yearly,1965,7.421
340,estimates,5yearly,1970,7.05
340,estimates,5yearly,1975,6.6
340,estimates,5yearly,1980,5.9995
340,estimates,5yearly,1985,5.37
340,estimates,5yearly,1990,4.916
340,estimates,5yearly,1995,4.344
340,estimates,5yearly,2000,3.7595
340,estimates,5yearly,2005,3.15
340,estimates,5yearly,2010,2.65
340,constant_fertility,5yearly,2015,2.65
340,constant_mortality,5yearly,2015,2.4148
340,high_variant,5yearly,2015,2.6648
340,instant_replacement,5yearly,2015,2.16186
340,low_variant,5yearly,2015,2.1648
340,medium_variant,5yearly,2015,2.4148
340,momentum,5yearly,2015,2.175765
340,no_change,5yearly,2015,2.65
340,zero_migration,5yearly,2015,2.4148
340,constant_fertility,5yearly,2020,2.65
340,constant_mortality,5yearly,2020,2.244
340,high_variant,5yearly,2020,2.644
340,instant_replacement,5yearly,2020,2.148175
340,low_variant,5yearly,2020,1.844
340,medium_variant,5yearly,2020,2.244
340,momentum,5yearly,2020,2.1758
340,no_change,5yearly,2020,2.65
340,zero_migration,5yearly,2020,2.244
340,constant_fertility,5yearly,2025,2.65
340,constant_mortality,5yearly,2025,2.1163
340,high_variant,5yearly,2025,2.6163
340,instant_replacement,5yearly,2025,2.136865
340,low_variant,5yearly,2025,1.6163
340,medium_variant,5yearly,2025,2.1163
340,momentum,5yearly,2025,2.17602
340,no_change,5yearly,2025,2.65
340,zero_migration,5yearly,2025,2.1163
340,constant_fertility,5yearly,2030,2.65
340,constant_mortality,5yearly,2030,2.0132
340,high_variant,5yearly,2030,2.5132
340,instant_replacement,5yearly,2030,2.12734
340,low_variant,5yearly,2030,1.5132
340,medium_variant,5yearly,2030,2.0132
340,momentum,5yearly,2030,2.176395
340,no_change,5yearly,2030,2.65
340,zero_migration,5yearly,2030,2.0132
340,constant_fertility,5yearly,2035,2.65
340,constant_mortality,5yearly,2035,1.931
340,high_variant,5yearly,2035,2.431
340,instant_replacement,5yearly,2035,2.119315
340,low_variant,5yearly,2035,1.431
340,medium_variant,5yearly,2035,1.931
340,momentum,5yearly,2035,2.176875
340,no_change,5yearly,2035,2.65
340,zero_migration,5yearly,2035,1.931
340,constant_fertility,5yearly,2040,2.65
340,constant_mortality,5yearly,2040,1.8694
340,high_variant,5yearly,2040,2.3694
340,instant_replacement,5yearly,2040,2.112935
340,low_variant,5yearly,2040,1.3694
340,medium_variant,5yearly,2040,1.8694
340,momentum,5yearly,2040,2.177415
340,no_change,5yearly,2040,2.65
340,zero_migration,5yearly,2040,1.8694
340,constant_fertility,5yearly,2045,2.65
340,constant_mortality,5yearly,2045,1.8201
340,high_variant,5yearly,2045,2.3201
340,instant_replacement,5yearly,2045,2.107235
340,low_variant,5yearly,2045,1.3201
340,medium_variant,5yearly,2045,1.8201
340,momentum,5yearly,2045,2.178
340,no_change,5yearly,2045,2.65
340,zero_migration,5yearly,2045,1.8201
340,constant_fertility,5yearly,2050,2.65
340,constant_mortality,5yearly,2050,1.7851
340,high_variant,5yearly,2050,2.2851
340,instant_replacement,5yearly,2050,2.10206
340,low_variant,5yearly,2050,1.2851
340,medium_variant,5yearly,2050,1.7851
340,momentum,5yearly,2050,2.17859
340,no_change,5yearly,2050,2.65
340,zero_migration,5yearly,2050,1.7851
340,constant_fertility,5yearly,2055,2.65
340,constant_mortality,5yearly,2055,1.7607
340,high_variant,5yearly,2055,2.2607
340,instant_replacement,5yearly,2055,2.0975
340,low_variant,5yearly,2055,1.2607
340,medium_variant,5yearly,2055,1.7607
340,momentum,5yearly,2055,2.179175
