country,variant,freq,year,totalfertility
96,estimates,5yearly,1950,6.8958
96,estimates,5yearly,1955,6.8912
96,estimates,5yearly,1960,6.6631
96,estimates,5yearly,1965,5.8985
96,estimates,5yearly,1970,5.4949
96,estimates,5yearly,1975,4.4501
96,estimates,5yearly,1980,3.7903
96,estimates,5yearly,1985,3.4679
96,estimates,5yearly,1990,3.0786
96,estimates,5yearly,1995,2.5076
96,estimates,5yearly,2000,1.9886
96,estimates,5yearly,2005,1.8
96,estimates,5yearly,2010,1.9
96,constant_fertility,5yearly,2015,1.9
96,constant_mortality,5yearly,2015,1.8482
96,high_variant,5yearly,2015,2.0982
96,instant_replacement,5yearly,2015,2.0858
96,low_variant,5yearly,2015,1.5982
96,medium_variant,5yearly,2015,1.8482
96,momentum,5yearly,2015,2.08989
96,no_change,5yearly,2015,1.9
96,zero_migration,5yearly,2015,1.8482
96,constant_fertility,5yearly,2020,1.9
96,constant_mortality,5yearly,2020,1.8016
96,high_variant,5yearly,2020,2.2016
96,instant_replacement,5yearly,2020,2.08309
96,low_variant,5yearly,2020,1.4016
96,medium_variant,5yearly,2020,1.8016
96,momentum,5yearly,2020,2.090005
96,no_change,5yearly,2020,1.9
96,zero_migration,5yearly,2020,1.8016
96,constant_fertility,5yearly,2025,1.9
96,constant_mortality,5yearly,2025,1.7643
96,high_variant,5yearly,2025,2.2643
96,instant_replacement,5yearly,2025,2.081075
96,low_variant,5yearly,2025,1.2643
96,medium_variant,5yearly,2025,1.7643
96,momentum,5yearly,2025,2.09006
96,no_change,5yearly,2025,1.9
96,zero_migration,5yearly,2025,1.7643
96,constant_fertility,5yearly,2030,1.9
96,constant_mortality,5yearly,2030,1.7398
96,high_variant,5yearly,2030,2.2398
96,instant_replacement,5yearly,2030,2.07934
96,low_variant,5yearly,2030,1.2398
96,medium_variant,5yearly,2030,1.7398
96,momentum,5yearly,2030,2.09009
96,no_change,5yearly,2030,1.9
96,zero_migration,5yearly,2030,1.7398
96,constant_fertility,5yearly,2035,1.9
96,constant_mortality,5yearly,2035,1.7225
96,high_variant,5yearly,2035,2.2225
96,instant_replacement,5yearly,2035,2.077765
96,low_variant,5yearly,2035,1.2225
96,medium_variant,5yearly,2035,1.7225
96,momentum,5yearly,2035,2.09011
96,no_change,5yearly,2035,1.9
96,zero_migration,5yearly,2035,1.7225
96,constant_fertility,5yearly,2040,1.9
96,constant_mortality,5yearly,2040,1.7134
96,high_variant,5yearly,2040,2.2134
96,instant_replacement,5yearly,2040,2.076355
96,low_variant,5yearly,2040,1.2134
96,medium_variant,5yearly,2040,1.7134
96,momentum,5yearly,2040,2.090125
96,no_change,5yearly,2040,1.9
96,zero_migration,5yearly,2040,1.7134
96,constant_fertility,5yearly,2045,1.9
96,constant_mortality,5yearly,2045,1.7134
96,high_variant,5yearly,2045,2.2134
96,instant_replacement,5yearly,2045,2.07507
96,low_variant,5yearly,2045,1.2134
96,medium_variant,5yearly,2045,1.7134
96,momentum,5yearly,2045,2.090135
96,no_change,5yearly,2045,1.9
96,zero_migration,5yearly,2045,1.7134
96,constant_fertility,5yearly,2050,1.9
96,constant_mortality,5yearly,2050,1.7144
96,high_variant,5yearly,2050,2.2144
96,instant_replacement,5yearly,2050,2.07386
96,low_variant,5yearly,2050,1.2144
96,medium_variant,5yearly,2050,1.7144
96,momentum,5yearly,2050,2.090135
96,no_change,5yearly,2050,1.9
96,zero_migration,5yearly,2050,1.7144
96,constant_fertility,5yearly,2055,1.9
96,constant_mortality,5yearly,2055,1.7203
96,high_variant,5yearly,2055,2.2203
96,instant_replacement,5yearly,2055,2.07277
96,low_variant,5yearly,2055,1.2203
96,medium_variant,5yearly,2055,1.7203
96,momentum,5yearly,2055,2.09014
96,no_change,5yearly,2055,1.9
96,zero_migration,5yearly,2055,1.7203
96,constant_fertility,5yearly,2060,1.9
96,constant_mortality,5yearly,2060,1.7262
96,high_variant,5yearly,2060,2.2262
96,instant_replacement,5yearly,2060,2.07189
96,low_variant,5yearly,2060,1.2262
96,medium_variant,5yearly,2060,1.7262
96,momentum,5yearly,2060,2.09014
96,no_change,5yearly,2060,1.9
96,zero_migration,5yearly,2060,1.7262
96,constant_fertility,5yearly,2065,1.9
96,constant_mortality,5yearly,2065,1.7352
96,high_variant,5yearly,2065,2.2352
96,instant_replacement,5yearly,2065,2.071095
96,low_variant,5yearly,2065,1.2352
96,medium_variant,5yearly,2065,1.7352
96,momentum,5yearly,2065,2.090135
96,no_change,5yearly,2065,1.9
96,zero_migration,5yearly,2065,1.7352
96,constant_fertility,5yearly,2070,1.9
96,constant_mortality,5yearly,2070,1.7439
96,high_variant,5yearly,2070,2.2439
96,instant_replacement,5yearly,2070,2.0703
96,low_variant,5yearly,2070,1.2439
96,medium_variant,5yearly,2070,1.7439
96,momentum,5yearly,2070,2.090135
96,no_change,5yearly,2070,1.9
96,zero_migration,5yearly,2070,1.7439
96,constant_fertility,5yearly,2075,1.9
96,constant_mortality,5yearly,2075,1.7533
96,high_variant,5yearly,2075,2.2533
96,instant_replacement,5yearly,2075,2.069585
96,low_variant,5yearly,2075,1.2533
96,medium_variant,5yearly,2075,1.7533
96,momentum,5yearly,2075,2.09014
96,no_change,5yearly,2075,1.9
96,zero_migration,5yearly,2075,1.7533
96,constant_fertility,5yearly,2080,1.9
96,constant_mortality,5yearly,2080,1.76
96,high_variant,5yearly,2080,2.26
96,instant_replacement,5yearly,2080,2.068875
96,low_variant,5yearly,2080,1.26
96,medium_variant,5yearly,2080,1.76
96,momentum,5yearly,2080,2.09014
96,no_change,5yearly,2080,1.9
96,zero_migration,5yearly,2080,1.76
96,constant_fertility,5yearly,2085,1.9
96,constant_mortality,5yearly,2085,1.7674
96,high_variant,5yearly,2085,2.2674
96,instant_replacement,5yearly,2085,2.06821
96,low_variant,5yearly,2085,1.2674
96,medium_variant,5yearly,2085,1.7674
96,momentum,5yearly,2085,2.090135
96,no_change,5yearly,2085,1.9
96,zero_migration,5yearly,2085,1.7674
96,constant_fertility,5yearly,2090,1.9
96,constant_mortality,5yearly,2090,1.7743
96,high_variant,5yearly,2090,2.2743
96,instant_replacement,5yearly,2090,2.06758
96,low_variant,5yearly,2090,1.2743
96,medium_variant,5yearly,2090,1.7743
96,momentum,5yearly,2090,2.09013
96,no_change,5yearly,2090,1.9
96,zero_migration,5yearly,2090,1.7743
96,constant_fertility,5yearly,2095,1.9
96,constant_mortality,5yearly,2095,1.7803
96,high_variant,5yearly,2095,2.2803
96,instant_replacement,5yearly,2095,2.066975
