country,variant,freq,year,totalfertility
231,estimates,5yearly,1950,7.1696
231,estimates,5yearly,1955,6.9023
231,estimates,5yearly,1960,6.8972
231,estimates,5yearly,1965,6.8691
231,estimates,5yearly,1970,7.1038
231,estimates,5yearly,1975,7.1838
231,estimates,5yearly,1980,7.4247
231,estimates,5yearly,1985,7.3673
231,estimates,5yearly,1990,7.0888
231,estimates,5yearly,1995,6.8335
231,estimates,5yearly,2000,6.131
231,estimates,5yearly,2005,5.258
231,estimates,5yearly,2010,4.63
231,constant_fertility,5yearly,2015,4.63
231,constant_mortality,5yearly,2015,4.025
231,high_variant,5yearly,2015,4.275
231,instant_replacement,5yearly,2015,2.2493
231,low_variant,5yearly,2015,3.775
231,medium_variant,5yearly,2015,4.025
231,momentum,5yearly,2015,2.309875
231,no_change,5yearly,2015,4.63
231,zero_migration,5yearly,2015,4.025
231,constant_fertility,5yearly,2020,4.63
231,constant_mortality,5yearly,2020,3.5209
231,high_variant,5yearly,2020,3.9209
231,instant_replacement,5yearly,2020,2.201525
231,low_variant,5yearly,2020,3.1209
231,medium_variant,5yearly,2020,3.5209
231,momentum,5yearly,2020,2.309125
231,no_change,5yearly,2020,4.63
231,zero_migration,5yearly,2020,3.5209
231,constant_fertility,5yearly,2025,4.63
231,constant_mortality,5yearly,2025,3.1264
231,high_variant,5yearly,2025,3.6264
231,instant_replacement,5yearly,2025,2.169065
231,low_variant,5yearly,2025,2.6264
231,medium_variant,5yearly,2025,3.1264
231,momentum,5yearly,2025,2.30842
231,no_change,5yearly,2025,4.63
231,zero_migration,5yearly,2025,3.1264
231,constant_fertility,5yearly,2030,4.63
231,constant_mortality,5yearly,2030,2.8366
231,high_variant,5yearly,2030,3.3366
231,instant_replacement,5yearly,2030,2.14457
231,low_variant,5yearly,2030,2.3366
231,medium_variant,5yearly,2030,2.8366
231,momentum,5yearly,2030,2.307775
231,no_change,5yearly,2030,4.63
231,zero_migration,5yearly,2030,2.8366
231,constant_fertility,5yearly,2035,4.63
231,constant_mortality,5yearly,2035,2.6081
231,high_variant,5yearly,2035,3.1081
231,instant_replacement,5yearly,2035,2.125935
231,low_variant,5yearly,2035,2.1081
231,medium_variant,5yearly,2035,2.6081
231,momentum,5yearly,2035,2.307185
231,no_change,5yearly,2035,4.63
231,zero_migration,5yearly,2035,2.6081
231,constant_fertility,5yearly,2040,4.63
231,constant_mortality,5yearly,2040,2.433
231,high_variant,5yearly,2040,2.933
231,instant_replacement,5yearly,2040,2.1149
231,low_variant,5yearly,2040,1.933
231,medium_variant,5yearly,2040,2.433
231,momentum,5yearly,2040,2.30668
231,no_change,5yearly,2040,4.63
231,zero_migration,5yearly,2040,2.433
231,constant_fertility,5yearly,2045,4.63
231,constant_mortality,5yearly,2045,2.2867
231,high_variant,5yearly,2045,2.7867
231,instant_replacement,5yearly,2045,2.106215
231,low_variant,5yearly,2045,1.7867
231,medium_variant,5yearly,2045,2.2867
231,momentum,5yearly,2045,2.30628
231,no_change,5yearly,2045,4.63
231,zero_migration,5yearly,2045,2.2867
231,constant_fertility,5yearly,2050,4.63
231,constant_mortality,5yearly,2050,2.1653
231,high_variant,5yearly,2050,2.6653
231,instant_replacement,5yearly,2050,2.099345
231,low_variant,5yearly,2050,1.6653
231,medium_variant,5yearly,2050,2.1653
231,momentum,5yearly,2050,2.30596
231,no_change,5yearly,2050,4.63
231,zero_migration,5yearly,2050,2.1653
231,constant_fertility,5yearly,2055,4.63
231,constant_mortality,5yearly,2055,2.0656
231,high_variant,5yearly,2055,2.5656
231,instant_replacement,5yearly,2055,2.093655
231,low_variant,5yearly,2055,1.5656
231,medium_variant,5yearly,2055,2.0656
231,momentum,5yearly,2055,2.305745
231,no_change,5yearly,2055,4.63
231,zero_migration,5yearly,2055,2.0656
231,constant_fertility,5yearly,2060,4.63
231,constant_mortality,5yearly,2060,1.9869
231,high_variant,5yearly,2060,2.4869
231,instant_replacement,5yearly,2060,2.088985
231,low_variant,5yearly,2060,1.4869
231,medium_variant,5yearly,2060,1.9869
231,momentum,5yearly,2060,2.30562
231,no_change,5yearly,2060,4.63
231,zero_migration,5yearly,2060,1.9869
231,constant_fertility,5yearly,2065,4.63
231,constant_mortality,5yearly,2065,1.9232
231,high_variant,5yearly,2065,2.4232
231,instant_replacement,5yearly,2065,2.08503
231,low_variant,5yearly,2065,1.4232
231,medium_variant,5yearly,2065,1.9232
231,momentum,5yearly,2065,2.305595
231,no_change,5yearly,2065,4.63
231,zero_migration,5yearly,2065,1.9232
231,constant_fertility,5yearly,2070,4.63
231,constant_mortality,5yearly,2070,1.8756
231,high_variant,5yearly,2070,2.3756
231,instant_replacement,5yearly,2070,2.081995
231,low_variant,5yearly,2070,1.3756
231,medium_variant,5yearly,2070,1.8756
231,momentum,5yearly,2070,2.305655
231,no_change,5yearly,2070,4.63
231,zero_migration,5yearly,2070,1.8756
231,constant_fertility,5yearly,2075,4.63
231,constant_mortality,5yearly,2075,1.8385
231,high_variant,5yearly,2075,2.3385
231,instant_replacement,5yearly,2075,2.07927
231,low_variant,5yearly,2075,1.3385
231,medium_variant,5yearly,2075,1.8385
231,momentum,5yearly,2075,2.30579
231,no_change,5yearly,2075,4.63
231,zero_migration,5yearly,2075,1.8385
231,constant_fertility,5yearly,2080,4.63
231,constant_mortality,5yearly,2080,1.8141
231,high_variant,5yearly,2080,2.3141
231,instant_replacement,5yearly,2080,2.07688
231,low_variant,5yearly,2080,1.3141
231,medium_variant,5yearly,2080,1.8141
231,momentum,5yearly,2080,2.305985
231,no_change,5yearly,2080,4.63
231,zero_migration,5yearly,2080,1.8141
231,constant_fertility,5yearly,2085,4.63
231,constant_mortality,5yearly,2085,1.7959
231,high_variant,5yearly,2085,2.2959
231,instant_replacement,5yearly,2085,2.0748
231,low_variant,5yearly,2085,1.2959
231,medium_variant,5yearly,2085,1.7959
231,momentum,5yearly,2085,2.306255
231,no_change,5yearly,2085,4.63
231,zero_migration,5yearly,2085,1.7959
231,constant_fertility,5yearly,2090,4.63
231,constant_mortality,5yearly,2090,1.7861
231,high_variant,5yearly,2090,2.2861
231,instant_replacement,5yearly,2090,2.07275
231,low_variant,5yearly,2090,1.2861
231,medium_variant,5yearly,2090,1.7861
231,momentum,5yearly,2090,2.306555
231,no_change,5yearly,2090,4.63
231,zero_migration,5yearly,2090,1.7861
231,constant_fertility,5yearly,2095,4.63
231,constant_mortality,5yearly,2095,1.7798
231,high_variant,5yearly,2095,2.2798
231,instant_replacement,5yearly,2095,2.070845
231,low_variant,5yearly,2095,1.2798
231,medium_variant,5yearly,2095,1.7798
231,momentum,5yearly,2095,2.30691
231,no_change,5yearly,2095,4.63
231,zero_migration,5yearly,2095,1.7798
231,constant_fertility,5yearly,Regi,Ethiopia
231,constant_mortality,5yearly,Regi,Ethiopia
231,estimates,5yearly,Regi,Ethiopia
231,high_variant,5yearly,Regi,Ethiopia
231,instant_replacement,5yearly,Regi,Ethiopia
231,low_variant,5yearly,Regi,Ethiopia
231,medium_variant,5yearly,Regi,Ethiopia
231,momentum,5yearly,Regi,Ethiopia
231,no_change,5yearly,Regi,Ethiopia
231,zero_migration,5yearly,Regi,Ethiopia
