country,variant,freq,year,totalfertility
533,estimates,5yearly,1950,5.65
533,estimates,5yearly,1955,5.15
533,estimates,5yearly,1960,4.399
533,estimates,5yearly,1965,3.301
533,estimates,5yearly,1970,2.651
533,estimates,5yearly,1975,2.45
533,estimates,5yearly,1980,2.358
533,estimates,5yearly,1985,2.3
533,estimates,5yearly,1990,2.1739
533,estimates,5yearly,1995,1.9531
533,estimates,5yearly,2000,1.8162
533,estimates,5yearly,2005,1.76
533,estimates,5yearly,2010,1.8
533,constant_fertility,5yearly,2015,1.8
533,constant_mortality,5yearly,2015,1.7955
533,high_variant,5yearly,2015,2.0455
533,instant_replacement,5yearly,2015,2.095735
533,low_variant,5yearly,2015,1.5455
533,medium_variant,5yearly,2015,1.7955
533,momentum,5yearly,2015,2.09892
533,no_change,5yearly,2015,1.8
533,zero_migration,5yearly,2015,1.7955
533,constant_fertility,5yearly,2020,1.8
533,constant_mortality,5yearly,2020,1.7918
533,high_variant,5yearly,2020,2.1918
533,instant_replacement,5yearly,2020,2.093795
533,low_variant,5yearly,2020,1.3918
533,medium_variant,5yearly,2020,1.7918
533,momentum,5yearly,2020,2.10009
533,no_change,5yearly,2020,1.8
533,zero_migration,5yearly,2020,1.7918
533,constant_fertility,5yearly,2025,1.8
533,constant_mortality,5yearly,2025,1.7893
533,high_variant,5yearly,2025,2.2893
533,instant_replacement,5yearly,2025,2.091365
533,low_variant,5yearly,2025,1.2893
533,medium_variant,5yearly,2025,1.7893
533,momentum,5yearly,2025,2.100405
533,no_change,5yearly,2025,1.8
533,zero_migration,5yearly,2025,1.7893
533,constant_fertility,5yearly,2030,1.8
533,constant_mortality,5yearly,2030,1.7895
533,high_variant,5yearly,2030,2.2895
533,instant_replacement,5yearly,2030,2.088935
533,low_variant,5yearly,2030,1.2895
533,medium_variant,5yearly,2030,1.7895
533,momentum,5yearly,2030,2.100605
533,no_change,5yearly,2030,1.8
533,zero_migration,5yearly,2030,1.7895
533,constant_fertility,5yearly,2035,1.8
533,constant_mortality,5yearly,2035,1.7906
533,high_variant,5yearly,2035,2.2906
533,instant_replacement,5yearly,2035,2.08664
533,low_variant,5yearly,2035,1.2906
533,medium_variant,5yearly,2035,1.7906
533,momentum,5yearly,2035,2.100755
533,no_change,5yearly,2035,1.8
533,zero_migration,5yearly,2035,1.7906
533,constant_fertility,5yearly,2040,1.8
533,constant_mortality,5yearly,2040,1.7927
533,high_variant,5yearly,2040,2.2927
533,instant_replacement,5yearly,2040,2.0845
533,low_variant,5yearly,2040,1.2927
533,medium_variant,5yearly,2040,1.7927
533,momentum,5yearly,2040,2.100875
533,no_change,5yearly,2040,1.8
533,zero_migration,5yearly,2040,1.7927
533,constant_fertility,5yearly,2045,1.8
533,constant_mortality,5yearly,2045,1.796
533,high_variant,5yearly,2045,2.296
533,instant_replacement,5yearly,2045,2.08249
533,low_variant,5yearly,2045,1.296
533,medium_variant,5yearly,2045,1.796
533,momentum,5yearly,2045,2.100975
533,no_change,5yearly,2045,1.8
533,zero_migration,5yearly,2045,1.796
533,constant_fertility,5yearly,2050,1.8
533,constant_mortality,5yearly,2050,1.7992
