country,variant,freq,year,totalfertility
752,estimates,5yearly,1950,2.2372
752,estimates,5yearly,1955,2.247
752,estimates,5yearly,1960,2.3104
752,estimates,5yearly,1965,2.1701
752,estimates,5yearly,1970,1.9059
752,estimates,5yearly,1975,1.6646
752,estimates,5yearly,1980,1.6435
752,estimates,5yearly,1985,1.9087
752,estimates,5yearly,1990,2.006
752,estimates,5yearly,1995,1.5589
752,estimates,5yearly,2000,1.6703
752,estimates,5yearly,2005,1.8905
752,estimates,5yearly,2010,1.902
752,constant_fertility,5yearly,2015,1.902
752,constant_mortality,5yearly,2015,1.9094
752,high_variant,5yearly,2015,2.1594
752,instant_replacement,5yearly,2015,2.07279
752,low_variant,5yearly,2015,1.6594
752,medium_variant,5yearly,2015,1.9094
752,momentum,5yearly,2015,2.0752
752,no_change,5yearly,2015,1.902
752,zero_migration,5yearly,2015,1.9094
752,constant_fertility,5yearly,2020,1.902
752,constant_mortality,5yearly,2020,1.9139
752,high_variant,5yearly,2020,2.3139
752,instant_replacement,5yearly,2020,2.071665
752,low_variant,5yearly,2020,1.5139
752,medium_variant,5yearly,2020,1.9139
752,momentum,5yearly,2020,2.075235
752,no_change,5yearly,2020,1.902
752,zero_migration,5yearly,2020,1.9139
752,constant_fertility,5yearly,2025,1.902
752,constant_mortality,5yearly,2025,1.918
752,high_variant,5yearly,2025,2.418
752,instant_replacement,5yearly,2025,2.07061
752,low_variant,5yearly,2025,1.418
752,medium_variant,5yearly,2025,1.918
752,momentum,5yearly,2025,2.075275
752,no_change,5yearly,2025,1.902
752,zero_migration,5yearly,2025,1.918
752,constant_fertility,5yearly,2030,1.902
752,constant_mortality,5yearly,2030,1.9203
752,high_variant,5yearly,2030,2.4203
752,instant_replacement,5yearly,2030,2.069645
752,low_variant,5yearly,2030,1.4203
752,medium_variant,5yearly,2030,1.9203
752,momentum,5yearly,2030,2.075295
752,no_change,5yearly,2030,1.902
752,zero_migration,5yearly,2030,1.9203
752,constant_fertility,5yearly,2035,1.902
752,constant_mortality,5yearly,2035,1.9224
752,high_variant,5yearly,2035,2.4224
752,instant_replacement,5yearly,2035,2.06875
752,low_variant,5yearly,2035,1.4224
752,medium_variant,5yearly,2035,1.9224
752,momentum,5yearly,2035,2.07531
752,no_change,5yearly,2035,1.902
752,zero_migration,5yearly,2035,1.9224
752,constant_fertility,5yearly,2040,1.902
752,constant_mortality,5yearly,2040,1.9241
752,high_variant,5yearly,2040,2.4241
752,instant_replacement,5yearly,2040,2.067915
752,low_variant,5yearly,2040,1.4241
752,medium_variant,5yearly,2040,1.9241
752,momentum,5yearly,2040,2.07532
752,no_change,5yearly,2040,1.902
752,zero_migration,5yearly,2040,1.9241
752,constant_fertility,5yearly,2045,1.902
752,constant_mortality,5yearly,2045,1.9256
752,high_variant,5yearly,2045,2.4256
752,instant_replacement,5yearly,2045,2.06715
752,low_variant,5yearly,2045,1.4256
752,medium_variant,5yearly,2045,1.9256
752,momentum,5yearly,2045,2.07532
752,no_change,5yearly,2045,1.902
752,zero_migration,5yearly,2045,1.9256
752,constant_fertility,5yearly,2050,1.902
752,constant_mortality,5yearly,2050,1.9273
752,high_variant,5yearly,2050,2.4273
752,instant_replacement,5yearly,2050,2.066505
752,low_variant,5yearly,2050,1.4273
752,medium_variant,5yearly,2050,1.9273
752,momentum,5yearly,2050,2.075325
752,no_change,5yearly,2050,1.902
752,zero_migration,5yearly,2050,1.9273
752,constant_fertility,5yearly,2055,1.902
752,constant_mortality,5yearly,2055,1.9293
752,high_variant,5yearly,2055,2.4293
752,instant_replacement,5yearly,2055,2.06584
752,low_variant,5yearly,2055,1.4293
752,medium_variant,5yearly,2055,1.9293
752,momentum,5yearly,2055,2.07533
752,no_change,5yearly,2055,1.902
752,zero_migration,5yearly,2055,1.9293
752,constant_fertility,5yearly,2060,1.902
752,constant_mortality,5yearly,2060,1.9303
752,high_variant,5yearly,2060,2.4303
752,instant_replacement,5yearly,2060,2.065265
752,low_variant,5yearly,2060,1.4303
752,medium_variant,5yearly,2060,1.9303
752,momentum,5yearly,2060,2.075325
752,no_change,5yearly,2060,1.902
752,zero_migration,5yearly,2060,1.9303
752,constant_fertility,5yearly,2065,1.902
752,constant_mortality,5yearly,2065,1.9307
752,high_variant,5yearly,2065,2.4307
752,instant_replacement,5yearly,2065,2.06472
752,low_variant,5yearly,2065,1.4307
752,medium_variant,5yearly,2065,1.9307
752,momentum,5yearly,2065,2.07532
752,no_change,5yearly,2065,1.902
752,zero_migration,5yearly,2065,1.9307
752,constant_fertility,5yearly,2070,1.902
752,constant_mortality,5yearly,2070,1.9307
752,high_variant,5yearly,2070,2.4307
752,instant_replacement,5yearly,2070,2.06423
752,low_variant,5yearly,2070,1.4307
752,medium_variant,5yearly,2070,1.9307
752,momentum,5yearly,2070,2.07532
752,no_change,5yearly,2070,1.902
752,zero_migration,5yearly,2070,1.9307
752,constant_fertility,5yearly,2075,1.902
752,constant_mortality,5yearly,2075,1.9305
752,high_variant,5yearly,2075,2.4305
752,instant_replacement,5yearly,2075,2.06375
752,low_variant,5yearly,2075,1.4305
752,medium_variant,5yearly,2075,1.9305
752,momentum,5yearly,2075,2.07532
752,no_change,5yearly,2075,1.902
752,zero_migration,5yearly,2075,1.9305
752,constant_fertility,5yearly,2080,1.902
752,constant_mortality,5yearly,2080,1.93
752,high_variant,5yearly,2080,2.43
752,instant_replacement,5yearly,2080,2.06333
752,low_variant,5yearly,2080,1.43
752,medium_variant,5yearly,2080,1.93
752,momentum,5yearly,2080,2.07532
752,no_change,5yearly,2080,1.902
752,zero_migration,5yearly,2080,1.93
752,constant_fertility,5yearly,2085,1.902
752,constant_mortality,5yearly,2085,1.9297
752,high_variant,5yearly,2085,2.4297
