country,variant,freq,year,totalfertility
300,estimates,5yearly,1950,2.4795
300,estimates,5yearly,1955,2.4194
300,estimates,5yearly,1960,2.2895
300,estimates,5yearly,1965,2.5528
300,estimates,5yearly,1970,2.5288
300,estimates,5yearly,1975,2.42
300,estimates,5yearly,1980,2.06
300,estimates,5yearly,1985,1.58
300,estimates,5yearly,1990,1.42
300,estimates,5yearly,1995,1.346
300,estimates,5yearly,2000,1.331
300,estimates,5yearly,2005,1.4597
300,estimates,5yearly,2010,1.3434
300,constant_fertility,5yearly,2015,1.3434
300,constant_mortality,5yearly,2015,1.3024
300,high_variant,5yearly,2015,1.5524
300,instant_replacement,5yearly,2015,2.08068
300,low_variant,5yearly,2015,1.0524
300,medium_variant,5yearly,2015,1.3024
300,momentum,5yearly,2015,2.0834
300,no_change,5yearly,2015,1.3434
300,zero_migration,5yearly,2015,1.3024
300,constant_fertility,5yearly,2020,1.3434
300,constant_mortality,5yearly,2020,1.3108
300,high_variant,5yearly,2020,1.7108
300,instant_replacement,5yearly,2020,2.07931
300,low_variant,5yearly,2020,0.9108
300,medium_variant,5yearly,2020,1.3108
300,momentum,5yearly,2020,2.08375
300,no_change,5yearly,2020,1.3434
300,zero_migration,5yearly,2020,1.3108
300,constant_fertility,5yearly,2025,1.3434
300,constant_mortality,5yearly,2025,1.37
300,high_variant,5yearly,2025,1.87
300,instant_replacement,5yearly,2025,2.07804
300,low_variant,5yearly,2025,0.87
300,medium_variant,5yearly,2025,1.37
300,momentum,5yearly,2025,2.084
300,no_change,5yearly,2025,1.3434
300,zero_migration,5yearly,2025,1.37
300,constant_fertility,5yearly,2030,1.3434
300,constant_mortality,5yearly,2030,1.4253
300,high_variant,5yearly,2030,1.9253
300,instant_replacement,5yearly,2030,2.07682
300,low_variant,5yearly,2030,0.9253
300,medium_variant,5yearly,2030,1.4253
300,momentum,5yearly,2030,2.084165
300,no_change,5yearly,2030,1.3434
300,zero_migration,5yearly,2030,1.4253
300,constant_fertility,5yearly,2035,1.3434
300,constant_mortality,5yearly,2035,1.4773
300,high_variant,5yearly,2035,1.9773
300,instant_replacement,5yearly,2035,2.07568
300,low_variant,5yearly,2035,0.9773
300,medium_variant,5yearly,2035,1.4773
300,momentum,5yearly,2035,2.08427
300,no_change,5yearly,2035,1.3434
300,zero_migration,5yearly,2035,1.4773
300,constant_fertility,5yearly,2040,1.3434
300,constant_mortality,5yearly,2040,1.5228
300,high_variant,5yearly,2040,2.0228
300,instant_replacement,5yearly,2040,2.074645
300,low_variant,5yearly,2040,1.0228
300,medium_variant,5yearly,2040,1.5228
300,momentum,5yearly,2040,2.084325
300,no_change,5yearly,2040,1.3434
300,zero_migration,5yearly,2040,1.5228
300,constant_fertility,5yearly,2045,1.3434
300,constant_mortality,5yearly,2045,1.5643
300,high_variant,5yearly,2045,2.0643
300,instant_replacement,5yearly,2045,2.073675
300,low_variant,5yearly,2045,1.0643
300,medium_variant,5yearly,2045,1.5643
300,momentum,5yearly,2045,2.08435
300,no_change,5yearly,2045,1.3434
300,zero_migration,5yearly,2045,1.5643
300,constant_fertility,5yearly,2050,1.3434
300,constant_mortality,5yearly,2050,1.601
300,high_variant,5yearly,2050,2.101
300,instant_replacement,5yearly,2050,2.07278
300,low_variant,5yearly,2050,1.101
300,medium_variant,5yearly,2050,1.601
300,momentum,5yearly,2050,2.084345
300,no_change,5yearly,2050,1.3434
300,zero_migration,5yearly,2050,1.601
300,constant_fertility,5yearly,2055,1.3434
300,constant_mortality,5yearly,2055,1.6318
300,high_variant,5yearly,2055,2.1318
300,instant_replacement,5yearly,2055,2.07192
300,low_variant,5yearly,2055,1.1318
300,medium_variant,5yearly,2055,1.6318
300,momentum,5yearly,2055,2.084345
300,no_change,5yearly,2055,1.3434
300,zero_migration,5yearly,2055,1.6318
300,constant_fertility,5yearly,2060,1.3434
300,constant_mortality,5yearly,2060,1.6593
300,high_variant,5yearly,2060,2.1593
300,instant_replacement,5yearly,2060,2.071185
300,low_variant,5yearly,2060,1.1593
300,medium_variant,5yearly,2060,1.6593
300,momentum,5yearly,2060,2.08434
300,no_change,5yearly,2060,1.3434
300,zero_migration,5yearly,2060,1.6593
300,constant_fertility,5yearly,2065,1.3434
300,constant_mortality,5yearly,2065,1.6825
300,high_variant,5yearly,2065,2.1825
300,instant_replacement,5yearly,2065,2.07056
300,low_variant,5yearly,2065,1.1825
300,medium_variant,5yearly,2065,1.6825
300,momentum,5yearly,2065,2.08434
300,no_change,5yearly,2065,1.3434
300,zero_migration,5yearly,2065,1.6825
300,constant_fertility,5yearly,2070,1.3434
300,constant_mortality,5yearly,2070,1.7016
300,high_variant,5yearly,2070,2.2016
300,instant_replacement,5yearly,2070,2.069985
300,low_variant,5yearly,2070,1.2016
300,medium_variant,5yearly,2070,1.7016
300,momentum,5yearly,2070,2.084335
300,no_change,5yearly,2070,1.3434
300,zero_migration,5yearly,2070,1.7016
300,constant_fertility,5yearly,2075,1.3434
300,constant_mortality,5yearly,2075,1.7182
300,high_variant,5yearly,2075,2.2182
300,instant_replacement,5yearly,2075,2.069455
300,low_variant,5yearly,2075,1.2182
300,medium_variant,5yearly,2075,1.7182
300,momentum,5yearly,2075,2.084325
300,no_change,5yearly,2075,1.3434
300,zero_migration,5yearly,2075,1.7182
300,constant_fertility,5yearly,2080,1.3434
300,constant_mortality,5yearly,2080,1.7322
300,high_variant,5yearly,2080,2.2322
300,instant_replacement,5yearly,2080,2.068955
300,low_variant,5yearly,2080,1.2322
300,medium_variant,5yearly,2080,1.7322
300,momentum,5yearly,2080,2.08433
300,no_change,5yearly,2080,1.3434
300,zero_migration,5yearly,2080,1.7322
300,constant_fertility,5yearly,2085,1.3434
300,constant_mortality,5yearly,2085,1.7449
300,high_variant,5yearly,2085,2.2449
300,instant_replacement,5yearly,2085,2.06851
300,low_variant,5yearly,2085,1.2449
300,medium_variant,5yearly,2085,1.7449
300,momentum,5yearly,2085,2.084325
300,no_change,5yearly,2085,1.3434
300,zero_migration,5yearly,2085,1.7449
300,constant_fertility,5yearly,2090,1.3434
300,constant_mortality,5yearly,2090,1.7555
300,high_variant,5yearly,2090,2.2555
300,instant_replacement,5yearly,2090,2.068165
300,low_variant,5yearly,2090,1.2555
300,medium_variant,5yearly,2090,1.7555
300,momentum,5yearly,2090,2.084325
300,no_change,5yearly,2090,1.3434
300,zero_migration,5yearly,2090,1.7555
300,constant_fertility,5yearly,2095,1.3434
300,constant_mortality,5yearly,2095,1.7649
300,high_variant,5yearly,2095,2.2649
300,instant_replacement,5yearly,2095,2.067775
300,low_variant,5yearly,2095,1.2649
