country,variant,freq,year,totalfertility
388,estimates,5yearly,1950,4.22
388,estimates,5yearly,1955,5.08
388,estimates,5yearly,1960,5.64
388,estimates,5yearly,1965,5.78
388,estimates,5yearly,1970,5
388,estimates,5yearly,1975,4
388,estimates,5yearly,1980,3.55
388,estimates,5yearly,1985,3.1
388,estimates,5yearly,1990,2.84
388,estimates,5yearly,1995,2.7
388,estimates,5yearly,2000,2.45
388,estimates,5yearly,2005,2.28
388,estimates,5yearly,2010,2.08
388,constant_fertility,5yearly,2015,2.08
388,constant_mortality,5yearly,2015,1.991
388,high_variant,5yearly,2015,2.241
388,instant_replacement,5yearly,2015,2.111115
388,low_variant,5yearly,2015,1.741
388,medium_variant,5yearly,2015,1.991
388,momentum,5yearly,2015,2.116845
388,no_change,5yearly,2015,2.08
388,zero_migration,5yearly,2015,1.991
388,constant_fertility,5yearly,2020,2.08
388,constant_mortality,5yearly,2020,1.9165
388,high_variant,5yearly,2020,2.3165
388,instant_replacement,5yearly,2020,2.10587
388,low_variant,5yearly,2020,1.5165
388,medium_variant,5yearly,2020,1.9165
388,momentum,5yearly,2020,2.1176
388,no_change,5yearly,2020,2.08
388,zero_migration,5yearly,2020,1.9165
388,constant_fertility,5yearly,2025,2.08
388,constant_mortality,5yearly,2025,1.8622
388,high_variant,5yearly,2025,2.3622
388,instant_replacement,5yearly,2025,2.10147
388,low_variant,5yearly,2025,1.3622
388,medium_variant,5yearly,2025,1.8622
388,momentum,5yearly,2025,2.118455
388,no_change,5yearly,2025,2.08
388,zero_migration,5yearly,2025,1.8622
388,constant_fertility,5yearly,2030,2.08
388,constant_mortality,5yearly,2030,1.8218
388,high_variant,5yearly,2030,2.3218
388,instant_replacement,5yearly,2030,2.09788
388,low_variant,5yearly,2030,1.3218
388,medium_variant,5yearly,2030,1.8218
388,momentum,5yearly,2030,2.119275
388,no_change,5yearly,2030,2.08
388,zero_migration,5yearly,2030,1.8218
388,constant_fertility,5yearly,2035,2.08
388,constant_mortality,5yearly,2035,1.7939
388,high_variant,5yearly,2035,2.2939
388,instant_replacement,5yearly,2035,2.094485
388,low_variant,5yearly,2035,1.2939
388,medium_variant,5yearly,2035,1.7939
388,momentum,5yearly,2035,2.12001
388,no_change,5yearly,2035,2.08
388,zero_migration,5yearly,2035,1.7939
388,constant_fertility,5yearly,2040,2.08
388,constant_mortality,5yearly,2040,1.7773
388,high_variant,5yearly,2040,2.2773
388,instant_replacement,5yearly,2040,2.091305
388,low_variant,5yearly,2040,1.2773
388,medium_variant,5yearly,2040,1.7773
388,momentum,5yearly,2040,2.120665
388,no_change,5yearly,2040,2.08
388,zero_migration,5yearly,2040,1.7773
388,constant_fertility,5yearly,2045,2.08
388,constant_mortality,5yearly,2045,1.7666
388,high_variant,5yearly,2045,2.2666
388,instant_replacement,5yearly,2045,2.088345
388,low_variant,5yearly,2045,1.2666
388,medium_variant,5yearly,2045,1.7666
388,momentum,5yearly,2045,2.12125
388,no_change,5yearly,2045,2.08
388,zero_migration,5yearly,2045,1.7666
388,constant_fertility,5yearly,2050,2.08
388,constant_mortality,5yearly,2050,1.7629
388,high_variant,5yearly,2050,2.2629
388,instant_replacement,5yearly,2050,2.08557
388,low_variant,5yearly,2050,1.2629
388,medium_variant,5yearly,2050,1.7629
388,momentum,5yearly,2050,2.121765
388,no_change,5yearly,2050,2.08
388,zero_migration,5yearly,2050,1.7629
388,constant_fertility,5yearly,2055,2.08
388,constant_mortality,5yearly,2055,1.7624
388,high_variant,5yearly,2055,2.2624
388,instant_replacement,5yearly,2055,2.082855
388,low_variant,5yearly,2055,1.2624
388,medium_variant,5yearly,2055,1.7624
388,momentum,5yearly,2055,2.122205
388,no_change,5yearly,2055,2.08
388,zero_migration,5yearly,2055,1.7624
388,constant_fertility,5yearly,2060,2.08
388,constant_mortality,5yearly,2060,1.7631
388,high_variant,5yearly,2060,2.2631
388,instant_replacement,5yearly,2060,2.080385
388,low_variant,5yearly,2060,1.2631
388,medium_variant,5yearly,2060,1.7631
388,momentum,5yearly,2060,2.122595
388,no_change,5yearly,2060,2.08
388,zero_migration,5yearly,2060,1.7631
388,constant_fertility,5yearly,2065,2.08
388,constant_mortality,5yearly,2065,1.7671
388,high_variant,5yearly,2065,2.2671
388,instant_replacement,5yearly,2065,2.078085
388,low_variant,5yearly,2065,1.2671
388,medium_variant,5yearly,2065,1.7671
388,momentum,5yearly,2065,2.122925
388,no_change,5yearly,2065,2.08
388,zero_migration,5yearly,2065,1.7671
388,constant_fertility,5yearly,2070,2.08
388,constant_mortality,5yearly,2070,1.7713
388,high_variant,5yearly,2070,2.2713
388,instant_replacement,5yearly,2070,2.076085
388,low_variant,5yearly,2070,1.2713
388,medium_variant,5yearly,2070,1.7713
388,momentum,5yearly,2070,2.123215
388,no_change,5yearly,2070,2.08
388,zero_migration,5yearly,2070,1.7713
388,constant_fertility,5yearly,2075,2.08
388,constant_mortality,5yearly,2075,1.7777
388,high_variant,5yearly,2075,2.2777
388,instant_replacement,5yearly,2075,2.07417
388,low_variant,5yearly,2075,1.2777
388,medium_variant,5yearly,2075,1.7777
388,momentum,5yearly,2075,2.123455
388,no_change,5yearly,2075,2.08
388,zero_migration,5yearly,2075,1.7777
388,constant_fertility,5yearly,2080,2.08
388,constant_mortality,5yearly,2080,1.7826
388,high_variant,5yearly,2080,2.2826
388,instant_replacement,5yearly,2080,2.07238
388,low_variant,5yearly,2080,1.2826
388,medium_variant,5yearly,2080,1.7826
388,momentum,5yearly,2080,2.12367
388,no_change,5yearly,2080,2.08
388,zero_migration,5yearly,2080,1.7826
388,constant_fertility,5yearly,2085,2.08
388,constant_mortality,5yearly,2085,1.786
388,high_variant,5yearly,2085,2.286
388,instant_replacement,5yearly,2085,2.07061
388,low_variant,5yearly,2085,1.286
388,medium_variant,5yearly,2085,1.786
388,momentum,5yearly,2085,2.12386
388,no_change,5yearly,2085,2.08
388,zero_migration,5yearly,2085,1.786
388,constant_fertility,5yearly,2090,2.08
388,constant_mortality,5yearly,2090,1.7907
