country,variant,freq,year,totalfertility
108,estimates,5yearly,1950,6.801
108,estimates,5yearly,1955,6.857
108,estimates,5yearly,1960,7.071
108,estimates,5yearly,1965,7.268
108,estimates,5yearly,1970,7.3
108,estimates,5yearly,1975,7.436
108,estimates,5yearly,1980,7.4
108,estimates,5yearly,1985,7.55
108,estimates,5yearly,1990,7.4
108,estimates,5yearly,1995,7.15
108,estimates,5yearly,2000,6.85
108,estimates,5yearly,2005,6.5
108,estimates,5yearly,2010,6
108,constant_fertility,5yearly,2015,6
108,constant_mortality,5yearly,2015,5.5773
108,high_variant,5yearly,2015,5.8273
108,instant_replacement,5yearly,2015,2.458715
108,low_variant,5yearly,2015,5.3273
108,medium_variant,5yearly,2015,5.5773
108,momentum,5yearly,2015,2.526635
108,no_change,5yearly,2015,6
108,zero_migration,5yearly,2015,5.5773
108,constant_fertility,5yearly,2020,6
108,constant_mortality,5yearly,2020,5.181
108,high_variant,5yearly,2020,5.581
108,instant_replacement,5yearly,2020,2.395105
108,low_variant,5yearly,2020,4.781
108,medium_variant,5yearly,2020,5.181
108,momentum,5yearly,2020,2.522
108,no_change,5yearly,2020,6
108,zero_migration,5yearly,2020,5.181
108,constant_fertility,5yearly,2025,6
108,constant_mortality,5yearly,2025,4.8075
108,high_variant,5yearly,2025,5.3075
108,instant_replacement,5yearly,2025,2.340705
108,low_variant,5yearly,2025,4.3075
108,medium_variant,5yearly,2025,4.8075
108,momentum,5yearly,2025,2.51805
108,no_change,5yearly,2025,6
108,zero_migration,5yearly,2025,4.8075
108,constant_fertility,5yearly,2030,6
108,constant_mortality,5yearly,2030,4.4621
108,high_variant,5yearly,2030,4.9621
108,instant_replacement,5yearly,2030,2.29101
108,low_variant,5yearly,2030,3.9621
108,medium_variant,5yearly,2030,4.4621
108,momentum,5yearly,2030,2.5147
108,no_change,5yearly,2030,6
108,zero_migration,5yearly,2030,4.4621
108,constant_fertility,5yearly,2035,6
108,constant_mortality,5yearly,2035,4.15
108,high_variant,5yearly,2035,4.65
108,instant_replacement,5yearly,2035,2.24971
108,low_variant,5yearly,2035,3.65
108,medium_variant,5yearly,2035,4.15
108,momentum,5yearly,2035,2.5119
108,no_change,5yearly,2035,6
108,zero_migration,5yearly,2035,4.15
108,constant_fertility,5yearly,2040,6
108,constant_mortality,5yearly,2040,3.8653
108,high_variant,5yearly,2040,4.3653
108,instant_replacement,5yearly,2040,2.21449
108,low_variant,5yearly,2040,3.3653
108,medium_variant,5yearly,2040,3.8653
108,momentum,5yearly,2040,2.50958
108,no_change,5yearly,2040,6
108,zero_migration,5yearly,2040,3.8653
108,constant_fertility,5yearly,2045,6
108,constant_mortality,5yearly,2045,3.6134
108,high_variant,5yearly,2045,4.1134
108,instant_replacement,5yearly,2045,2.18547
108,low_variant,5yearly,2045,3.1134
108,medium_variant,5yearly,2045,3.6134
108,momentum,5yearly,2045,2.507685
108,no_change,5yearly,2045,6
108,zero_migration,5yearly,2045,3.6134
108,constant_fertility,5yearly,2050,6
108,constant_mortality,5yearly,2050,3.3978
108,high_variant,5yearly,2050,3.8978
108,instant_replacement,5yearly,2050,2.163315
108,low_variant,5yearly,2050,2.8978
108,medium_variant,5yearly,2050,3.3978
108,momentum,5yearly,2050,2.506215
108,no_change,5yearly,2050,6
108,zero_migration,5yearly,2050,3.3978
108,constant_fertility,5yearly,2055,6
108,constant_mortality,5yearly,2055,3.2065
108,high_variant,5yearly,2055,3.7065
108,instant_replacement,5yearly,2055,2.14451
108,low_variant,5yearly,2055,2.7065
108,medium_variant,5yearly,2055,3.2065
108,momentum,5yearly,2055,2.50506
108,no_change,5yearly,2055,6
108,zero_migration,5yearly,2055,3.2065
108,constant_fertility,5yearly,2060,6
108,constant_mortality,5yearly,2060,3.0383
108,high_variant,5yearly,2060,3.5383
108,instant_replacement,5yearly,2060,2.12988
108,low_variant,5yearly,2060,2.5383
108,medium_variant,5yearly,2060,3.0383
108,momentum,5yearly,2060,2.50425
108,no_change,5yearly,2060,6
108,zero_migration,5yearly,2060,3.0383
108,constant_fertility,5yearly,2065,6
108,constant_mortality,5yearly,2065,2.8942
108,high_variant,5yearly,2065,3.3942
108,instant_replacement,5yearly,2065,2.11736
108,low_variant,5yearly,2065,2.3942
108,medium_variant,5yearly,2065,2.8942
108,momentum,5yearly,2065,2.50374
108,no_change,5yearly,2065,6
108,zero_migration,5yearly,2065,2.8942
108,constant_fertility,5yearly,2070,6
108,constant_mortality,5yearly,2070,2.7668
108,high_variant,5yearly,2070,3.2668
108,instant_replacement,5yearly,2070,2.10866
108,low_variant,5yearly,2070,2.2668
108,medium_variant,5yearly,2070,2.7668
108,momentum,5yearly,2070,2.5035
108,no_change,5yearly,2070,6
108,zero_migration,5yearly,2070,2.7668
108,constant_fertility,5yearly,2075,6
108,constant_mortality,5yearly,2075,2.6538
108,high_variant,5yearly,2075,3.1538
108,instant_replacement,5yearly,2075,2.10166
108,low_variant,5yearly,2075,2.1538
108,medium_variant,5yearly,2075,2.6538
108,momentum,5yearly,2075,2.503515
108,no_change,5yearly,2075,6
108,zero_migration,5yearly,2075,2.6538
108,constant_fertility,5yearly,2080,6
108,constant_mortality,5yearly,2080,2.5448
108,high_variant,5yearly,2080,3.0448
108,instant_replacement,5yearly,2080,2.0958
108,low_variant,5yearly,2080,2.0448
108,medium_variant,5yearly,2080,2.5448
108,momentum,5yearly,2080,2.503765
108,no_change,5yearly,2080,6
108,zero_migration,5yearly,2080,2.5448
108,constant_fertility,5yearly,2085,6
108,constant_mortality,5yearly,2085,2.4519
108,high_variant,5yearly,2085,2.9519
108,instant_replacement,5yearly,2085,2.090595
108,low_variant,5yearly,2085,1.9519
108,medium_variant,5yearly,2085,2.4519
108,momentum,5yearly,2085,2.504255
108,no_change,5yearly,2085,6
108,zero_migration,5yearly,2085,2.4519
108,constant_fertility,5yearly,2090,6
108,constant_mortality,5yearly,2090,2.362
108,high_variant,5yearly,2090,2.862
108,instant_replacement,5yearly,2090,2.08637
108,low_variant,5yearly,2090,1.862
108,medium_variant,5yearly,2090,2.362
108,momentum,5yearly,2090,2.504965
108,no_change,5yearly,2090,6
108,zero_migration,5yearly,2090,2.362
108,constant_fertility,5yearly,2095,6
108,constant_mortality,5yearly,2095,2.2826
108,high_variant,5yearly,2095,2.7826
108,instant_replacement,5yearly,2095,2.082835
108,low_variant,5yearly,2095,1.7826
108,medium_variant,5yearly,2095,2.2826
108,momentum,5yearly,2095,2.5059
108,no_change,5yearly,2095,6
108,zero_migration,5yearly,2095,2.2826
