country,variant,freq,year,totalfertility
748,estimates,5yearly,1950,6.7
748,estimates,5yearly,1955,6.7
748,estimates,5yearly,1960,6.75
748,estimates,5yearly,1965,6.849
748,estimates,5yearly,1970,6.866
748,estimates,5yearly,1975,6.733
748,estimates,5yearly,1980,6.5
748,estimates,5yearly,1985,6.0
748,estimates,5yearly,1990,5.2
748,estimates,5yearly,1995,4.45
748,estimates,5yearly,2000,4.0
748,estimates,5yearly,2005,3.75
748,estimates,5yearly,2010,3.3
748,constant_fertility,5yearly,2015,3.3
748,constant_mortality,5yearly,2015,3.014
748,high_variant,5yearly,2015,3.264
748,instant_replacement,5yearly,2015,2.270725
748,low_variant,5yearly,2015,2.764
748,medium_variant,5yearly,2015,3.014
748,momentum,5yearly,2015,2.3708
748,no_change,5yearly,2015,3.3
748,zero_migration,5yearly,2015,3.014
748,constant_fertility,5yearly,2020,3.3
748,constant_mortality,5yearly,2020,2.7856
748,high_variant,5yearly,2020,3.1856
748,instant_replacement,5yearly,2020,2.22603
748,low_variant,5yearly,2020,2.3856
748,medium_variant,5yearly,2020,2.7856
748,momentum,5yearly,2020,2.366615
748,no_change,5yearly,2020,3.3
748,zero_migration,5yearly,2020,2.7856
748,constant_fertility,5yearly,2025,3.3
748,constant_mortality,5yearly,2025,2.6005
748,high_variant,5yearly,2025,3.1005
748,instant_replacement,5yearly,2025,2.195705
748,low_variant,5yearly,2025,2.1005
748,medium_variant,5yearly,2025,2.6005
748,momentum,5yearly,2025,2.363635
748,no_change,5yearly,2025,3.3
748,zero_migration,5yearly,2025,2.6005
748,constant_fertility,5yearly,2030,3.3
748,constant_mortality,5yearly,2030,2.4476
748,high_variant,5yearly,2030,2.9476
748,instant_replacement,5yearly,2030,2.16948
748,low_variant,5yearly,2030,1.9476
748,medium_variant,5yearly,2030,2.4476
748,momentum,5yearly,2030,2.361825
748,no_change,5yearly,2030,3.3
748,zero_migration,5yearly,2030,2.4476
748,constant_fertility,5yearly,2035,3.3
748,constant_mortality,5yearly,2035,2.3206
748,high_variant,5yearly,2035,2.8206
748,instant_replacement,5yearly,2035,2.147695
748,low_variant,5yearly,2035,1.8206
748,medium_variant,5yearly,2035,2.3206
748,momentum,5yearly,2035,2.36104
748,no_change,5yearly,2035,3.3
748,zero_migration,5yearly,2035,2.3206
748,constant_fertility,5yearly,2040,3.3
748,constant_mortality,5yearly,2040,2.2086
748,high_variant,5yearly,2040,2.7086
748,instant_replacement,5yearly,2040,2.12992
748,low_variant,5yearly,2040,1.7086
748,medium_variant,5yearly,2040,2.2086
748,momentum,5yearly,2040,2.36119
748,no_change,5yearly,2040,3.3
748,zero_migration,5yearly,2040,2.2086
748,constant_fertility,5yearly,2045,3.3
748,constant_mortality,5yearly,2045,2.1129
748,high_variant,5yearly,2045,2.6129
748,instant_replacement,5yearly,2045,2.11913
748,low_variant,5yearly,2045,1.6129
748,medium_variant,5yearly,2045,2.1129
748,momentum,5yearly,2045,2.362155
748,no_change,5yearly,2045,3.3
748,zero_migration,5yearly,2045,2.1129
748,constant_fertility,5yearly,2050,3.3
748,constant_mortality,5yearly,2050,2.0315
748,high_variant,5yearly,2050,2.5315
748,instant_replacement,5yearly,2050,2.110635
748,low_variant,5yearly,2050,1.5315
748,medium_variant,5yearly,2050,2.0315
748,momentum,5yearly,2050,2.36378
748,no_change,5yearly,2050,3.3
748,zero_migration,5yearly,2050,2.0315
748,constant_fertility,5yearly,2055,3.3
748,constant_mortality,5yearly,2055,1.964
748,high_variant,5yearly,2055,2.464
748,instant_replacement,5yearly,2055,2.103585
748,low_variant,5yearly,2055,1.464
748,medium_variant,5yearly,2055,1.964
748,momentum,5yearly,2055,2.36594
748,no_change,5yearly,2055,3.3
748,zero_migration,5yearly,2055,1.964
748,constant_fertility,5yearly,2060,3.3
748,constant_mortality,5yearly,2060,1.9105
748,high_variant,5yearly,2060,2.4105
748,instant_replacement,5yearly,2060,2.09718
748,low_variant,5yearly,2060,1.4105
748,medium_variant,5yearly,2060,1.9105
748,momentum,5yearly,2060,2.36851
748,no_change,5yearly,2060,3.3
748,zero_migration,5yearly,2060,1.9105
748,constant_fertility,5yearly,2065,3.3
748,constant_mortality,5yearly,2065,1.8695
748,high_variant,5yearly,2065,2.3695
748,instant_replacement,5yearly,2065,2.09128
748,low_variant,5yearly,2065,1.3695
748,medium_variant,5yearly,2065,1.8695
748,momentum,5yearly,2065,2.37139
748,no_change,5yearly,2065,3.3
748,zero_migration,5yearly,2065,1.8695
748,constant_fertility,5yearly,2070,3.3
748,constant_mortality,5yearly,2070,1.8388
748,high_variant,5yearly,2070,2.3388
748,instant_replacement,5yearly,2070,2.08601
748,low_variant,5yearly,2070,1.3388
748,medium_variant,5yearly,2070,1.8388
748,momentum,5yearly,2070,2.37455
748,no_change,5yearly,2070,3.3
748,zero_migration,5yearly,2070,1.8388
748,constant_fertility,5yearly,2075,3.3
748,constant_mortality,5yearly,2075,1.8188
748,high_variant,5yearly,2075,2.3188
748,instant_replacement,5yearly,2075,2.082165
748,low_variant,5yearly,2075,1.3188
748,medium_variant,5yearly,2075,1.8188
748,momentum,5yearly,2075,2.377885
748,no_change,5yearly,2075,3.3
748,zero_migration,5yearly,2075,1.8188
748,constant_fertility,5yearly,2080,3.3
748,constant_mortality,5yearly,2080,1.8026
748,high_variant,5yearly,2080,2.3026
748,instant_replacement,5yearly,2080,2.07881
748,low_variant,5yearly,2080,1.3026
748,medium_variant,5yearly,2080,1.8026
748,momentum,5yearly,2080,2.381355
748,no_change,5yearly,2080,3.3
748,zero_migration,5yearly,2080,1.8026
748,constant_fertility,5yearly,2085,3.3
748,constant_mortality,5yearly,2085,1.7937
748,high_variant,5yearly,2085,2.2937
748,instant_replacement,5yearly,2085,2.075685
748,low_variant,5yearly,2085,1.2937
748,medium_variant,5yearly,2085,1.7937
748,momentum,5yearly,2085,2.38487
748,no_change,5yearly,2085,3.3
748,zero_migration,5yearly,2085,1.7937
748,constant_fertility,5yearly,2090,3.3
748,constant_mortality,5yearly,2090,1.7877
748,high_variant,5yearly,2090,2.2877
748,instant_replacement,5yearly,2090,2.072635
748,low_variant,5yearly,2090,1.2877
748,medium_variant,5yearly,2090,1.7877
748,momentum,5yearly,2090,2.38843
748,no_change,5yearly,2090,3.3
748,zero_migration,5yearly,2090,1.7877
748,constant_fertility,5yearly,2095,3.3
748,constant_mortality,5yearly,2095,1.7844
748,high_variant,5yearly,2095,2.2844
748,instant_replacement,5yearly,2095,2.06972
748,low_variant,5yearly,2095,1.2844
748,medium_variant,5yearly,2095,1.7844
748,momentum,5yearly,2095,2.391965
