country,variant,freq,year,totalfertility
860,estimates,5yearly,1950,5.3
860,estimates,5yearly,1955,5.9
860,estimates,5yearly,1960,6.5
860,estimates,5yearly,1965,6.4
860,estimates,5yearly,1970,6.1561
860,estimates,5yearly,1975,5.4649
860,estimates,5yearly,1980,4.8
860,estimates,5yearly,1985,4.4001
860,estimates,5yearly,1990,3.95
860,estimates,5yearly,1995,3.1
860,estimates,5yearly,2000,2.5126
860,estimates,5yearly,2005,2.49
860,estimates,5yearly,2010,2.38
860,constant_fertility,5yearly,2015,2.38
860,constant_mortality,5yearly,2015,2.2444
860,high_variant,5yearly,2015,2.4944
860,instant_replacement,5yearly,2015,2.16181
860,low_variant,5yearly,2015,1.9944
860,medium_variant,5yearly,2015,2.2444
860,momentum,5yearly,2015,2.172095
860,no_change,5yearly,2015,2.38
860,zero_migration,5yearly,2015,2.2444
860,constant_fertility,5yearly,2020,2.38
860,constant_mortality,5yearly,2020,2.1309
860,high_variant,5yearly,2020,2.5309
860,instant_replacement,5yearly,2020,2.15235
860,low_variant,5yearly,2020,1.7309
860,medium_variant,5yearly,2020,2.1309
860,momentum,5yearly,2020,2.172265
860,no_change,5yearly,2020,2.38
860,zero_migration,5yearly,2020,2.1309
860,constant_fertility,5yearly,2025,2.38
860,constant_mortality,5yearly,2025,2.0391
860,high_variant,5yearly,2025,2.5391
860,instant_replacement,5yearly,2025,2.14567
860,low_variant,5yearly,2025,1.5391
860,medium_variant,5yearly,2025,2.0391
860,momentum,5yearly,2025,2.17253
860,no_change,5yearly,2025,2.38
860,zero_migration,5yearly,2025,2.0391
860,constant_fertility,5yearly,2030,2.38
860,constant_mortality,5yearly,2030,1.9652
860,high_variant,5yearly,2030,2.4652
860,instant_replacement,5yearly,2030,2.139785
860,low_variant,5yearly,2030,1.4652
860,medium_variant,5yearly,2030,1.9652
860,momentum,5yearly,2030,2.172895
860,no_change,5yearly,2030,2.38
860,zero_migration,5yearly,2030,1.9652
860,constant_fertility,5yearly,2035,2.38
860,constant_mortality,5yearly,2035,1.9047
860,high_variant,5yearly,2035,2.4047
860,instant_replacement,5yearly,2035,2.13468
860,low_variant,5yearly,2035,1.4047
860,medium_variant,5yearly,2035,1.9047
860,momentum,5yearly,2035,2.173295
860,no_change,5yearly,2035,2.38
860,zero_migration,5yearly,2035,1.9047
860,constant_fertility,5yearly,2040,2.38
860,constant_mortality,5yearly,2040,1.8614
860,high_variant,5yearly,2040,2.3614
860,instant_replacement,5yearly,2040,2.129985
860,low_variant,5yearly,2040,1.3614
860,medium_variant,5yearly,2040,1.8614
860,momentum,5yearly,2040,2.173715
860,no_change,5yearly,2040,2.38
860,zero_migration,5yearly,2040,1.8614
860,constant_fertility,5yearly,2045,2.38
860,constant_mortality,5yearly,2045,1.8264
860,high_variant,5yearly,2045,2.3264
860,instant_replacement,5yearly,2045,2.12602
860,low_variant,5yearly,2045,1.3264
860,medium_variant,5yearly,2045,1.8264
860,momentum,5yearly,2045,2.174145
860,no_change,5yearly,2045,2.38
860,zero_migration,5yearly,2045,1.8264
860,constant_fertility,5yearly,2050,2.38
860,constant_mortality,5yearly,2050,1.8041
860,high_variant,5yearly,2050,2.3041
860,instant_replacement,5yearly,2050,2.122485
860,low_variant,5yearly,2050,1.3041
860,medium_variant,5yearly,2050,1.8041
860,momentum,5yearly,2050,2.17457
860,no_change,5yearly,2050,2.38
860,zero_migration,5yearly,2050,1.8041
860,constant_fertility,5yearly,2055,2.38
860,constant_mortality,5yearly,2055,1.7896
860,high_variant,5yearly,2055,2.2896
860,instant_replacement,5yearly,2055,2.11929
860,low_variant,5yearly,2055,1.2896
860,medium_variant,5yearly,2055,1.7896
860,momentum,5yearly,2055,2.17498
860,no_change,5yearly,2055,2.38
860,zero_migration,5yearly,2055,1.7896
860,constant_fertility,5yearly,2060,2.38
860,constant_mortality,5yearly,2060,1.7819
860,high_variant,5yearly,2060,2.2819
860,instant_replacement,5yearly,2060,2.11647
860,low_variant,5yearly,2060,1.2819
860,medium_variant,5yearly,2060,1.7819
860,momentum,5yearly,2060,2.17538
860,no_change,5yearly,2060,2.38
860,zero_migration,5yearly,2060,1.7819
860,constant_fertility,5yearly,2065,2.38
860,constant_mortality,5yearly,2065,1.7761
860,high_variant,5yearly,2065,2.2761
860,instant_replacement,5yearly,2065,2.1142
860,low_variant,5yearly,2065,1.2761
860,medium_variant,5yearly,2065,1.7761
860,momentum,5yearly,2065,2.17575
860,no_change,5yearly,2065,2.38
860,zero_migration,5yearly,2065,1.7761
860,constant_fertility,5yearly,2070,2.38
860,constant_mortality,5yearly,2070,1.7744
860,high_variant,5yearly,2070,2.2744
860,instant_replacement,5yearly,2070,2.1121
860,low_variant,5yearly,2070,1.2744
860,medium_variant,5yearly,2070,1.7744
860,momentum,5yearly,2070,2.176105
860,no_change,5yearly,2070,2.38
860,zero_migration,5yearly,2070,1.7744
860,constant_fertility,5yearly,2075,2.38
860,constant_mortality,5yearly,2075,1.7768
860,high_variant,5yearly,2075,2.2768
860,instant_replacement,5yearly,2075,2.110195
860,low_variant,5yearly,2075,1.2768
860,medium_variant,5yearly,2075,1.7768
860,momentum,5yearly,2075,2.176445
860,no_change,5yearly,2075,2.38
860,zero_migration,5yearly,2075,1.7768
860,constant_fertility,5yearly,2080,2.38
860,constant_mortality,5yearly,2080,1.7798
860,high_variant,5yearly,2080,2.2798
860,instant_replacement,5yearly,2080,2.108405
860,low_variant,5yearly,2080,1.2798
860,medium_variant,5yearly,2080,1.7798
860,momentum,5yearly,2080,2.17677
860,no_change,5yearly,2080,2.38
860,zero_migration,5yearly,2080,1.7798
860,constant_fertility,5yearly,2085,2.38
860,constant_mortality,5yearly,2085,1.7824
860,high_variant,5yearly,2085,2.2824
860,instant_replacement,5yearly,2085,2.10673
860,low_variant,5yearly,2085,1.2824
860,medium_variant,5yearly,2085,1.7824
860,momentum,5yearly,2085,2.17708
860,no_change,5yearly,2085,2.38
860,zero_migration,5yearly,2085,1.7824
860,constant_fertility,5yearly,2090,2.38
860,constant_mortality,5yearly,2090,1.7853
860,high_variant,5yearly,2090,2.2853
860,instant_replacement,5yearly,2090,2.105085
860,low_variant,5yearly,2090,1.2853
860,medium_variant,5yearly,2090,1.7853
860,momentum,5yearly,2090,2.177365
860,no_change,5yearly,2090,2.38
860,zero_migration,5yearly,2090,1.7853
860,constant_fertility,5yearly,2095,2.38
860,constant_mortality,5yearly,2095,1.7892
860,high_variant,5yearly,2095,2.2892
860,instant_replacement,5yearly,2095,2.10359
860,low_variant,5yearly,2095,1.2892
860,medium_variant,5yearly,2095,1.7892
860,momentum,5yearly,2095,2.177655
860,no_change,5yearly,2095,2.38
860,zero_migration,5yearly,2095,1.7892
