country,variant,freq,year,totalfertility
694,estimates,5yearly,1950,6.0297
694,estimates,5yearly,1955,6.0297
694,estimates,5yearly,1960,6.25
694,estimates,5yearly,1965,6.4135
694,estimates,5yearly,1970,6.565
694,estimates,5yearly,1975,6.6458
694,estimates,5yearly,1980,6.7219
694,estimates,5yearly,1985,6.7219
694,estimates,5yearly,1990,6.6858
694,estimates,5yearly,1995,6.4779
694,estimates,5yearly,2000,6.1074
694,estimates,5yearly,2005,5.5651
694,estimates,5yearly,2010,4.8418
694,constant_fertility,5yearly,2015,4.8418
694,constant_mortality,5yearly,2015,4.319
694,high_variant,5yearly,2015,4.569
694,instant_replacement,5yearly,2015,2.568105
694,low_variant,5yearly,2015,4.069
694,medium_variant,5yearly,2015,4.319
694,momentum,5yearly,2015,2.656835
694,no_change,5yearly,2015,4.8418
694,zero_migration,5yearly,2015,4.319
694,constant_fertility,5yearly,2020,4.8418
694,constant_mortality,5yearly,2020,3.8586
694,high_variant,5yearly,2020,4.2586
694,instant_replacement,5yearly,2020,2.484715
694,low_variant,5yearly,2020,3.4586
694,medium_variant,5yearly,2020,3.8586
694,momentum,5yearly,2020,2.651365
694,no_change,5yearly,2020,4.8418
694,zero_migration,5yearly,2020,3.8586
694,constant_fertility,5yearly,2025,4.8418
694,constant_mortality,5yearly,2025,3.4701
694,high_variant,5yearly,2025,3.9701
694,instant_replacement,5yearly,2025,2.4142
694,low_variant,5yearly,2025,2.9701
694,medium_variant,5yearly,2025,3.4701
694,momentum,5yearly,2025,2.647095
694,no_change,5yearly,2025,4.8418
694,zero_migration,5yearly,2025,3.4701
694,constant_fertility,5yearly,2030,4.8418
694,constant_mortality,5yearly,2030,3.1482
694,high_variant,5yearly,2030,3.6482
694,instant_replacement,5yearly,2030,2.35652
694,low_variant,5yearly,2030,2.6482
694,medium_variant,5yearly,2030,3.1482
694,momentum,5yearly,2030,2.64392
694,no_change,5yearly,2030,4.8418
694,zero_migration,5yearly,2030,3.1482
694,constant_fertility,5yearly,2035,4.8418
694,constant_mortality,5yearly,2035,2.8972
694,high_variant,5yearly,2035,3.3972
694,instant_replacement,5yearly,2035,2.311495
694,low_variant,5yearly,2035,2.3972
694,medium_variant,5yearly,2035,2.8972
694,momentum,5yearly,2035,2.64173
694,no_change,5yearly,2035,4.8418
694,zero_migration,5yearly,2035,2.8972
694,constant_fertility,5yearly,2040,4.8418
694,constant_mortality,5yearly,2040,2.6949
694,high_variant,5yearly,2040,3.1949
694,instant_replacement,5yearly,2040,2.27504
694,low_variant,5yearly,2040,2.1949
694,medium_variant,5yearly,2040,2.6949
694,momentum,5yearly,2040,2.640405
694,no_change,5yearly,2040,4.8418
694,zero_migration,5yearly,2040,2.6949
694,constant_fertility,5yearly,2045,4.8418
694,constant_mortality,5yearly,2045,2.5316
694,high_variant,5yearly,2045,3.0316
694,instant_replacement,5yearly,2045,2.244895
694,low_variant,5yearly,2045,2.0316
694,medium_variant,5yearly,2045,2.5316
694,momentum,5yearly,2045,2.639885
694,no_change,5yearly,2045,4.8418
694,zero_migration,5yearly,2045,2.5316
694,constant_fertility,5yearly,2050,4.8418
694,constant_mortality,5yearly,2050,2.3985
694,high_variant,5yearly,2050,2.8985
694,instant_replacement,5yearly,2050,2.220635
694,low_variant,5yearly,2050,1.8985
694,medium_variant,5yearly,2050,2.3985
694,momentum,5yearly,2050,2.64007
694,no_change,5yearly,2050,4.8418
694,zero_migration,5yearly,2050,2.3985
694,constant_fertility,5yearly,2055,4.8418
694,constant_mortality,5yearly,2055,2.2798
694,high_variant,5yearly,2055,2.7798
694,instant_replacement,5yearly,2055,2.19876
694,low_variant,5yearly,2055,1.7798
694,medium_variant,5yearly,2055,2.2798
694,momentum,5yearly,2055,2.640875
694,no_change,5yearly,2055,4.8418
694,zero_migration,5yearly,2055,2.2798
694,constant_fertility,5yearly,2060,4.8418
694,constant_mortality,5yearly,2060,2.1829
694,high_variant,5yearly,2060,2.6829
694,instant_replacement,5yearly,2060,2.180605
694,low_variant,5yearly,2060,1.6829
694,medium_variant,5yearly,2060,2.1829
694,momentum,5yearly,2060,2.642225
694,no_change,5yearly,2060,4.8418
694,zero_migration,5yearly,2060,2.1829
694,constant_fertility,5yearly,2065,4.8418
694,constant_mortality,5yearly,2065,2.0995
694,high_variant,5yearly,2065,2.5995
694,instant_replacement,5yearly,2065,2.16455
694,low_variant,5yearly,2065,1.5995
694,medium_variant,5yearly,2065,2.0995
694,momentum,5yearly,2065,2.64405
694,no_change,5yearly,2065,4.8418
694,zero_migration,5yearly,2065,2.0995
694,constant_fertility,5yearly,2070,4.8418
694,constant_mortality,5yearly,2070,2.0307
694,high_variant,5yearly,2070,2.5307
694,instant_replacement,5yearly,2070,2.150975
694,low_variant,5yearly,2070,1.5307
694,medium_variant,5yearly,2070,2.0307
694,momentum,5yearly,2070,2.64626
694,no_change,5yearly,2070,4.8418
694,zero_migration,5yearly,2070,2.0307
694,constant_fertility,5yearly,2075,4.8418
694,constant_mortality,5yearly,2075,1.9732
694,high_variant,5yearly,2075,2.4732
694,instant_replacement,5yearly,2075,2.139365
694,low_variant,5yearly,2075,1.4732
694,medium_variant,5yearly,2075,1.9732
694,momentum,5yearly,2075,2.6488
694,no_change,5yearly,2075,4.8418
694,zero_migration,5yearly,2075,1.9732
694,constant_fertility,5yearly,2080,4.8418
694,constant_mortality,5yearly,2080,1.9282
694,high_variant,5yearly,2080,2.4282
694,instant_replacement,5yearly,2080,2.12979
694,low_variant,5yearly,2080,1.4282
694,medium_variant,5yearly,2080,1.9282
694,momentum,5yearly,2080,2.651605
694,no_change,5yearly,2080,4.8418
694,zero_migration,5yearly,2080,1.9282
694,constant_fertility,5yearly,2085,4.8418
694,constant_mortality,5yearly,2085,1.8936
694,high_variant,5yearly,2085,2.3936
694,instant_replacement,5yearly,2085,2.12131
694,low_variant,5yearly,2085,1.3936
694,medium_variant,5yearly,2085,1.8936
694,momentum,5yearly,2085,2.654645
694,no_change,5yearly,2085,4.8418
694,zero_migration,5yearly,2085,1.8936
694,constant_fertility,5yearly,2090,4.8418
694,constant_mortality,5yearly,2090,1.865
694,high_variant,5yearly,2090,2.365
694,instant_replacement,5yearly,2090,2.11348
694,low_variant,5yearly,2090,1.365
694,medium_variant,5yearly,2090,1.865
694,momentum,5yearly,2090,2.65782
694,no_change,5yearly,2090,4.8418
694,zero_migration,5yearly,2090,1.865
694,constant_fertility,5yearly,2095,4.8418
694,constant_mortality,5yearly,2095,1.8442
694,high_variant,5yearly,2095,2.3442
694,instant_replacement,5yearly,2095,2.106605
694,low_variant,5yearly,2095,1.3442
694,medium_variant,5yearly,2095,1.8442
694,momentum,5yearly,2095,2.66112
694,no_change,5yearly,2095,4.8418
694,zero_migration,5yearly,2095,1.8442
694,constant_fertility,5yearly,Regi,Sierra Leone
694,constant_mortality,5yearly,Regi,Sierra Leone
694,estimates,5yearly,Regi,Sierra Leone
694,high_variant,5yearly,Regi,Sierra Leone
694,instant_replacement,5yearly,Regi,Sierra Leone
694,low_variant,5yearly,Regi,Sierra Leone
694,medium_variant,5yearly,Regi,Sierra Leone
694,momentum,5yearly,Regi,Sierra Leone
694,no_change,5yearly,Regi,Sierra Leone
694,zero_migration,5yearly,Regi,Sierra Leone
